gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
NHLRC3,0.399268348,5.515153894,0.496218421,0.621199435,0.999928001,-4.600784621,NA
NHP2,0.135139718,5.152304504,0.173725596,0.862551734,0.999928001,-4.602881141,NA
NHS,-0.015065909,9.017182855,-0.04909852,0.960972017,0.999928001,-4.645790228,NA
NICN1,0.230785576,4.696805056,0.239803048,0.811140715,0.999928001,-4.600122262,NA
NID2,-0.137552399,7.759368461,-0.306877134,0.759791965,0.999928001,-4.616605276,NA
NIF3L1,0.596235726,5.231880524,0.705908248,0.482444169,0.999928001,-4.598754471,NA
NIFK,-0.432038579,6.408644881,-0.602998148,0.548339027,0.999928001,-4.601223826,NA
NIM1K,-0.470840828,7.600655461,-0.991102125,0.324839973,0.999928001,-4.59596405,NA
NINJ1,0.367690949,6.078435787,0.459633642,0.647116082,0.999928001,-4.601551932,Matrisome/cell adhesion/binding/signaling
NINJ2,0.071358962,8.2684987,0.195527006,0.845512058,0.999928001,-4.629317529,Matrisome/cell adhesion/binding/signaling
NIP7,0.463683209,5.256976375,0.524604386,0.601413903,0.999928001,-4.599662788,NA
NIPA1,0.116441484,6.92671144,0.207046432,0.836537782,0.999928001,-4.610713395,NA
NIPA2,0.176490301,6.487882031,0.282602681,0.778264158,0.999928001,-4.606477307,NA
NIPAL3,-0.703478842,6.738290214,-1.105756865,0.272385523,0.999928001,-4.592662019,Metabolism or Transport (lipid)
NIPSNAP1,0.169850523,6.255868823,0.261499197,0.794428287,0.999928001,-4.605767455,NA
NIPSNAP3A,-0.271012357,5.408381835,-0.269582499,0.788225844,0.999928001,-4.599766429,NA
NISCH,0.235868166,7.400315239,0.514867533,0.608167978,0.999928001,-4.6121945,NA
NIT2,-1.213631248,6.185041348,-1.383182293,0.170735278,0.999928001,-4.589430748,NA
NKAIN1,-0.095575103,6.650156118,-0.159596248,0.873630512,0.999928001,-4.608250553,Transport
NKAIN4,-1.015019141,6.13932306,-1.348971048,0.181427297,0.999928001,-4.588364816,Transport
NKAP,0.180978612,5.119480539,0.182533039,0.855659627,0.999928001,-4.59993056,NA
NKD1,0.468490754,8.019630704,1.161073523,0.249314289,0.999928001,-4.585946044,NA
NKD2,0.085296827,6.377298649,0.129880653,0.897010469,0.999928001,-4.606287802,NA
NKX1-2,1.072659205,3.781496206,0.854782219,0.395408898,0.999928001,-4.595979022,NA
NKX2-1,0.879431881,4.116428464,0.769177507,0.444216781,0.999928001,-4.596646031,Development (differentiation)
NKX3-1,-1.101975374,4.808824131,-0.889193744,0.376757707,0.999928001,-4.595786695,Development (differentiation)
NKX6-3,0.371140969,4.059588978,0.294170817,0.769444448,0.999928001,-4.597961569,Development (differentiation)
NLE1,-0.231632821,5.254390875,-0.242616655,0.808968267,0.999928001,-4.60038288,NA
NLGN2,0.474292728,6.249248668,0.71096472,0.479323423,0.999928001,-4.600504512,NA
NLGN4Y,2.028207943,4.381835542,2.38168792,0.01978465,0.999928001,-4.56531467,NA
NLK,0.410867863,7.53049591,0.92361476,0.358665141,0.999928001,-4.599091844,NA
NLRP13,-0.742889676,5.466976432,-0.828214103,0.410191443,0.999928001,-4.597117496,Inflammation/Immune/Stress/Toxic/Detox
NLRP4,-0.163079213,5.021393819,-0.156459368,0.876093644,0.999928001,-4.599492846,Inflammation/Immune/Stress/Toxic/Detox
NLRP5,-0.719571465,5.856355731,-0.851308545,0.397322783,0.999928001,-4.597000396,Inflammation/Immune/Stress/Toxic/Detox
NLRP7,-1.054550151,5.038065289,-0.978761561,0.330861673,0.999928001,-4.595317701,Inflammation/Immune/Stress/Toxic/Detox
NLRP8,-0.533691571,4.702032418,-0.445557052,0.657207764,0.999928001,-4.59789002,Inflammation/Immune/Stress/Toxic/Detox
NLRP9,-0.063247582,4.687884268,-0.058086056,0.953835412,0.999928001,-4.599262419,Inflammation/Immune/Stress/Toxic/Detox
NME1-NME2,-0.771645778,6.784797391,-1.33880166,0.184701336,0.999928001,-4.584031144,NA
NME2,-1.067702648,5.979052882,-1.461535924,0.148068609,0.999928001,-4.584905434,NA
NME3,0.718936287,6.094930599,1.04295531,0.300337506,0.999928001,-4.594323988,NA
NME4,0.420197882,6.342628044,0.649602914,0.517944245,0.999928001,-4.601974444,NA
NME6,-0.803969206,5.56663354,-0.939037394,0.350742461,0.999928001,-4.595939159,NA
NME8,-0.097991667,5.568652013,-0.102167941,0.918897537,0.999928001,-4.60050005,NA
NMNAT3,0.018971228,7.574193319,0.042701873,0.966053289,0.999928001,-4.619481613,NA
NMRAL1,-0.413177953,6.192298279,-0.556551864,0.579499623,0.999928001,-4.601259552,NA
NMRK1,-0.400611746,6.830798795,-0.613167933,0.541630514,0.999928001,-4.60221309,NA
NMRK2,0.392797904,4.489484125,0.324750324,0.746279091,0.999928001,-4.598132208,NA
NMS,-1.089157138,4.119779727,-0.760507955,0.449348372,0.999928001,-4.596129052,NA
NMT1,0.425190592,7.875185083,1.073392721,0.286555281,0.999928001,-4.591593908,NA
NMT2,-0.245398532,7.56599067,-0.548659555,0.584877675,0.999928001,-4.61188296,NA
NMU,-0.603372284,5.491041417,-0.684428796,0.495825559,0.999928001,-4.598562282,NA
NMUR1,2.444703631,4.239256063,2.111827003,0.038050221,0.999928001,-4.582013852,NA
NNAT,-0.80894718,4.942460254,-0.783700236,0.435697544,0.999928001,-4.596888366,NA
NOC2L,-0.241001047,5.932608511,-0.308077839,0.758881782,0.999928001,-4.602628405,NA
NOC3L,-0.208196296,4.710737411,-0.19611128,0.845056373,0.999928001,-4.599305391,NA
NOC4L,0.560070966,4.960965473,0.65280732,0.515887518,0.999928001,-4.598957726,NA
NOD1,-0.041088883,7.349453074,-0.080965403,0.935686319,0.999928001,-4.613603005,NA
NOD2,-0.445441607,6.016232099,-0.548071935,0.585279043,0.999928001,-4.600331896,NA
NOG,-0.67890111,4.899347852,-0.585242936,0.560150767,0.999928001,-4.5975129,NA
NOL12,0.265792808,4.93275471,0.259811574,0.795724916,0.999928001,-4.59970133,NA
NOL3,-1.54003234,5.656141634,-1.48230896,0.142470805,0.999928001,-4.589734784,NA
NOL4L,0.411044401,8.945863454,1.359342782,0.178133569,0.999928001,-4.557695219,NA
NOL6,0.030702227,5.154677377,0.036389471,0.971069021,0.999928001,-4.602060825,NA
NOL7,0.715586176,5.669984258,0.970889252,0.334741295,0.999928001,-4.59569591,NA
NOL8,-2.297729916,4.910018176,-2.020299124,0.046943302,0.999928001,-4.583828574,NA
NOL9,-0.527409368,5.574678295,-0.558460312,0.578202712,0.999928001,-4.599100621,NA
NOLC1,-0.6543747,5.216964165,-0.633732971,0.528193682,0.999928001,-4.597849019,NA
NOM1,0.32270396,5.764213422,0.457261849,0.648811886,0.999928001,-4.602937361,NA
NOMO1,-0.422177513,3.761020082,-0.284937156,0.776481931,0.999928001,-4.597240632,NA
NONO,0.234294034,5.0225783,0.277368383,0.782264533,0.999928001,-4.601490121,NA
NOP10,-0.104367033,3.720852065,-0.072703488,0.942236676,0.999928001,-4.597663469,NA
NOP14,-0.299159115,6.085233754,-0.373402796,0.70990783,0.999928001,-4.601767516,NA
NOP16,-0.40572722,5.043625055,-0.379644897,0.705287781,0.999928001,-4.598799622,NA
NOP56,0.124955101,5.329344367,0.145850358,0.884432957,0.999928001,-4.601946583,NA
NOSIP,-0.120521562,6.751979921,-0.213338687,0.831644833,0.999928001,-4.60963854,Metabolism (other)
NOTCH4,-0.471308343,6.664574686,-0.896589288,0.372822726,0.999928001,-4.598811575,Development (differentiation)
NOTO,-3.068430816,3.489345017,-2.239718227,0.028088899,0.999928001,-4.585274054,Development (differentiation)
NOTUM,0.61409782,4.967077653,0.598558959,0.551280417,0.999928001,-4.598073908,Development (differentiation)
NOVA1,0.095947443,7.217575507,0.164032152,0.870149502,0.999928001,-4.609510036,NA
NOVA2,-0.713403444,5.880524242,-0.873710174,0.385080384,0.999928001,-4.596925214,Metabolism (other)
NOXA1,-0.115158879,5.814211997,-0.146627859,0.88382134,0.999928001,-4.602851266,NA
NOXO1,0.076494484,5.545458221,0.097287841,0.922758755,0.999928001,-4.603207175,NA
NPAP1,-1.38828365,3.815904686,-0.981475391,0.329531152,0.999928001,-4.595214128,NA
NPC2,-1.192016967,6.589606212,-1.764288238,0.081777608,0.999928001,-4.573967436,Metabolism or Transport (lipid)
NPDC1,-0.313250586,4.692232192,-0.27577505,0.78348343,0.999928001,-4.598629593,NA
NPEPL1,-0.619379198,6.560964188,-0.9496019,0.345381255,0.999928001,-4.596347855,Metabolism (other)
NPEPPS,0.033860612,6.947085213,0.06213081,0.950624848,0.999928001,-4.611914449,NA
NPFF,-1.101783737,4.055275873,-0.793922295,0.429759209,0.999928001,-4.59611902,NA
NPHP1,0.262250932,6.84987078,0.464356826,0.64374463,0.999928001,-4.607026764,Cilia
