gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
MON2,-0.085639754,7.528944989,-0.310794684,0.755960054,0.99669898,-5.852346207,NA
MORC4,0.043854258,8.098009682,0.18116882,0.856236962,0.99669898,-6.00266908,NA
MORF4L1,-0.399340981,7.338982132,-1.347814937,0.177733669,0.99669898,-4.998760539,NA
MORF4L2,-1.075022588,4.722845256,-1.47589831,0.139987442,0.99669898,-4.409424324,NA
MORN1,-0.142674855,7.706205262,-0.546243206,0.584905059,0.99669898,-5.80761567,NA
MORN2,0.357071867,6.486132531,0.954702263,0.339740194,0.99669898,-5.224522923,NA
MORN4,0.323574588,5.304925338,0.639309721,0.522629023,0.99669898,-5.208977864,NA
MOSPD1,-0.646705957,5.936172974,-1.484451693,0.137705395,0.99669898,-4.573216604,NA
MOSPD3,-0.470875156,4.976741006,-0.697714166,0.485364338,0.99669898,-4.994100704,NA
MOV10L1,0.174720567,6.768842923,0.531965922,0.594755697,0.99669898,-5.609735306,NA
MPC1,0.063928807,6.20518267,0.159860219,0.872992852,0.99669898,-5.553013263,NA
MPC2,-0.152053828,5.914926514,-0.345707457,0.729566332,0.99669898,-5.43400556,NA
MPDU1,-0.505996456,5.673319971,-1.052399165,0.292629575,0.99669898,-4.965394242,NA
MPDZ,0.32305068,8.194544168,1.360709569,0.173621315,0.99669898,-5.162483747,NA
MPEG1,-0.986623916,3.341136119,-0.879943641,0.378900754,0.99669898,-4.709952114,NA
MPHOSPH10,-0.387230812,5.35843584,-0.744443074,0.456617496,0.99669898,-5.13284504,Metabolism (other)
MPHOSPH9,-0.083405457,7.299783043,-0.282053517,0.777905487,0.99669898,-5.795623143,Metabolism (other)
MPL,-0.542773945,5.391728881,-0.976942857,0.328609639,0.99669898,-4.93780993,NA
MPLKIP,-1.005674826,4.981163908,-1.440861818,0.149639882,0.99669898,-4.449899191,Development (cell cycle)
MPND,-0.602158469,5.905821591,-1.301735924,0.193022149,0.99669898,-4.750576346,NA
MPP2,0.056805142,6.538166629,0.158274723,0.874241974,0.99669898,-5.646884297,NA
MPP3,-0.285892769,6.210189176,-0.712447559,0.476196252,0.99669898,-5.343988368,NA
MPP5,0.05288823,7.366061588,0.183116284,0.854708695,0.99669898,-5.838250565,NA
MPP7,0.266099309,8.828531338,1.270229913,0.204017996,0.99669898,-5.384178169,NA
MPRIP,-0.031299974,8.885807767,-0.151673701,0.879445879,0.99669898,-6.158677806,NA
MPST,-0.687310443,5.648157943,-1.350425311,0.176895367,0.99669898,-4.649044061,NA
MPV17L,0.264374171,5.155203907,0.457267417,0.647483973,0.99669898,-5.190909675,NA
MPZL1,0.238348052,7.14308584,0.794334118,0.427010675,0.99669898,-5.530504494,NA
MRE11A,0.098151354,6.726392142,0.279989223,0.779488762,0.99669898,-5.643989153,NA
MREG,0.123234332,7.493068477,0.441412744,0.658919143,0.99669898,-5.7949216,NA
MRFAP1,-0.581352966,4.034854755,-0.617320682,0.537030481,0.99669898,-4.860711746,NA
