gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
PIR,-0.616218952,7.033371727,-0.413726314,0.679080883,0.984540386,-5.064132223,NA
PITPNC1,0.183436651,8.837006746,0.174136947,0.861760352,0.984540386,-5.357969641,NA
PITRM1,-1.118658815,6.642063674,-0.734145097,0.46287259,0.984540386,-4.932762236,NA
PIWIL4,-0.687338446,6.719660479,-0.425404612,0.670548275,0.984540386,-5.013020452,Development (differentiation)
PKD2,-0.827430613,7.242414772,-0.52423953,0.600120238,0.984540386,-4.997238553,NA
PKIB,-0.757744351,8.244794218,-0.631394092,0.527793173,0.984540386,-5.122532011,NA
PKIG,-0.153205228,7.008175317,-0.100003703,0.920342815,0.984540386,-5.098435065,NA
PKMYT1,1.160625009,7.387706375,0.864967637,0.387071353,0.984540386,-4.929741762,Development (cell cycle)
PKP1,0.754812206,6.195217942,0.468839155,0.639191901,0.984540386,-5.003141883,Matrisome/cell adhesion/binding/signaling
PLA2G16,-0.610980805,6.201545917,-0.371646222,0.710161887,0.984540386,-5.016163738,NA
PLA2G2C,-0.825082675,7.05642642,-0.504068625,0.614221076,0.984540386,-4.98352995,Metabolism or Transport (lipid)
PLA2G4C,0.531700886,6.201545917,0.338595592,0.734919475,0.984540386,-5.050180064,Metabolism or Transport (lipid)
PLAA,-0.271428608,6.342878735,-0.161901743,0.871385564,0.984540386,-5.038332734,Metabolism or Transport (lipid)
PLAC8,-1.28055885,6.709606421,-0.82019155,0.412120864,0.984540386,-4.878384468,Development (cell cycle)
PLBD1,-1.137240172,7.425258707,-0.758508826,0.448159184,0.984540386,-4.929401768,NA
PLCB2,0.289095203,7.681030511,0.213883307,0.830641169,0.984540386,-5.169081202,Metabolism or Transport (lipid)
PLCD4,0.785584949,6.102485717,0.485072976,0.627632161,0.984540386,-4.995097163,NA
PLCG1,0.509735992,6.814899206,0.334369879,0.738105468,0.984540386,-5.069033163,NA
PLCL2,0.439207937,9.149623837,0.459988309,0.645531747,0.984540386,-5.362246583,Metabolism or Transport (lipid)
PLD2,-0.388673243,6.459378359,-0.23968751,0.810576023,0.984540386,-5.048651466,Metabolism or Transport (lipid)
PLEC,0.546058408,8.75543441,0.562054489,0.574087882,0.984540386,-5.306205587,Matrisome/cell adhesion/binding/signaling
PLEKHA1,0.58587681,6.803014124,0.398628178,0.690173267,0.984540386,-5.076331298,NA
PLEKHA3,-0.337065287,7.043524124,-0.22763581,0.819932698,0.984540386,-5.106661303,NA
PLEKHA8,0.428815203,7.411110558,0.331146685,0.740538639,0.984540386,-5.17603682,NA
PLEKHF1,-1.576291805,6.384801863,-0.934588619,0.350016445,0.984540386,-4.784300967,NA
PLEKHG4B,-0.989030217,7.341062961,-0.694345998,0.487476758,0.984540386,-4.987734086,NA
PLEKHH1,-1.147867141,6.913122696,-0.739197613,0.459799387,0.984540386,-4.920766465,NA
PLEKHH2,-0.666247555,7.247256194,-0.439155076,0.660555943,0.984540386,-5.046012194,NA
PLEKHM3,1.157571149,7.80261145,0.932547389,0.351069769,0.984540386,-4.929028511,NA
PLEKHO2,-0.419763788,7.410960838,-0.310453632,0.75622063,0.984540386,-5.151322985,NA
PLIN2,1.298191408,7.049792919,0.947680303,0.343308567,0.984540386,-4.867252054,Metabolism or Transport (lipid)
PLOD2,-0.552419285,6.598803786,-0.358737644,0.719796767,0.984540386,-5.057522138,Matrisome/cell adhesion/binding/signaling
PLPP1,0.936594428,7.311074628,0.671624237,0.501834012,0.984540386,-5.010330863,Metabolism or Transport (lipid)
PLPP3,1.213574261,7.338849606,0.898129766,0.369131797,0.984540386,-4.90574854,Metabolism or Transport (lipid)
PLS3,1.254680982,6.495065827,0.846335978,0.39737979,0.984540386,-4.889307384,NA
PLTP,0.915276562,6.432787862,0.586751904,0.557379792,0.984540386,-4.982011743,Metabolism or Transport (lipid)
PLXDC2,0.504868295,9.923612205,0.652944097,0.513803027,0.984540386,-5.44146673,NA
PLXNA2,0.601174187,9.168145205,0.584399022,0.558961289,0.984540386,-5.252854879,NA
PLXNB2,-0.418911166,7.865117812,-0.312717876,0.754499665,0.984540386,-5.157099799,NA
PMF1,0.839622165,6.455113605,0.542520529,0.587468594,0.984540386,-5.00214453,NA
PMF1-BGLAP,1.132758003,6.681615648,0.765944612,0.443722156,0.984540386,-4.932813307,NA
PMFBP1,0.577990221,7.459989465,0.398716172,0.690108423,0.984540386,-5.084891942,NA
PML,-0.726184538,6.933598821,-0.474103237,0.635433675,0.984540386,-5.03015594,NA
PNKP,-0.674046616,8.729609691,-0.598516183,0.549505234,0.984540386,-5.181125261,NA
PNP,-0.909086118,5.987897012,-0.552294461,0.58075543,0.984540386,-4.965131249,NA
PNPLA2,-0.651271814,6.782245838,-0.407968393,0.68330311,0.984540386,-5.024398611,Metabolism or Transport (lipid)
PNPLA4,-0.14687429,6.030467215,-0.087210924,0.930505102,0.984540386,-5.041177775,Metabolism or Transport (lipid)
PNPLA7,-0.862103382,7.818217551,-0.638495499,0.523161614,0.984540386,-5.044390046,Metabolism or Transport (lipid)
PNPT1,-0.629891136,6.30214228,-0.376708841,0.706395693,0.984540386,-5.005433972,NA
PNRC1,-0.440676333,7.109154997,-0.278230898,0.780839221,0.984540386,-5.056627458,NA
PNRC2,-0.181300576,6.493216208,-0.108617726,0.913507255,0.984540386,-5.045215173,NA
POFUT1,0.482579207,6.616043807,0.307392203,0.758549428,0.984540386,-5.056636121,NA
POFUT2,1.231661951,6.655290255,0.817163663,0.413848792,0.984540386,-4.896913977,NA
POGZ,0.311512448,6.663110429,0.198241972,0.842858625,0.984540386,-5.073323382,NA
POLA2,-0.628810226,7.567010244,-0.424458096,0.671238273,0.984540386,-5.064492855,NA
POLD1,0.484995407,7.320586837,0.32756151,0.74324812,0.984540386,-5.088603882,NA
POLD4,-1.402934783,6.913122696,-0.915572823,0.35990674,0.984540386,-4.834594389,NA
POLDIP3,-0.289665469,6.923392549,-0.181577733,0.85591675,0.984540386,-5.066038791,NA
POLG,0.244360748,7.039167055,0.155581134,0.876365437,0.984540386,-5.078333604,NA
POLM,-1.135313263,7.273905724,-0.723658662,0.469287393,0.984540386,-4.922748933,NA
POLR1C,-0.469594178,5.987897012,-0.280177827,0.779345212,0.984540386,-5.02294956,NA
POLR1D,-0.962781055,7.554057134,-0.672173497,0.501484329,0.984540386,-4.994723799,NA
POLR2H,0.59790951,6.505874351,0.372576275,0.709469466,0.984540386,-5.02985993,NA
POLR2L,0.484412779,6.186512949,0.29981396,0.764323512,0.984540386,-5.040893813,NA
POLR2M,-0.761102342,6.85269435,-0.506928318,0.612213089,0.984540386,-5.031538372,NA
POLR3A,-1.060647411,6.153294814,-0.668571446,0.503779901,0.984540386,-4.940969836,NA
POLR3B,-1.009594122,7.674125294,-0.734383016,0.462727619,0.984540386,-4.988439183,NA
POLR3G,0.948519208,6.390245019,0.606832649,0.543971807,0.984540386,-4.973382602,NA
POLR3GL,-0.544397195,6.042057371,-0.327169209,0.743544793,0.984540386,-5.018598725,NA
POMK,1.060443488,6.170477063,0.679518984,0.496820303,0.984540386,-4.944872984,NA
POR,-0.612284702,7.911960318,-0.458473277,0.646619564,0.984540386,-5.119958477,NA
POU2F1,0.645412434,8.527896206,0.596574596,0.55080107,0.984540386,-5.210480527,NA
POU6F1,-0.743184129,6.261974264,-0.457247666,0.647500127,0.984540386,-5.00109411,NA
PPA2,1.30425985,7.184785804,0.899298863,0.36850894,0.984540386,-4.869585996,NA
PPARGC1A,0.958612039,7.671411262,0.680353049,0.496292178,0.984540386,-5.00038086,NA
PPAT,0.803563733,6.928455327,0.538183527,0.590458896,0.984540386,-5.024206252,NA
PPCDC,0.724993069,8.676184812,0.696000131,0.486440287,0.984540386,-5.187085432,NA
PPDPF,-0.306734208,5.85995328,-0.18239567,0.855274861,0.984540386,-5.034424948,NA
PPFIA1,-1.063863021,8.117637279,-0.802257903,0.422417388,0.984540386,-4.9727427,NA
PPFIBP2,0.208770166,8.403230577,0.191773772,0.847922194,0.984540386,-5.329910958,NA
PPID,-0.16563827,5.931057525,-0.100282818,0.920121232,0.984540386,-5.05200308,NA
PPIE,-0.481942591,6.898709443,-0.315385697,0.75247352,0.984540386,-5.071507717,NA
PPIG,-0.374019189,5.681813467,-0.22649863,0.820816927,0.984540386,-5.039744165,NA
PPIL1,1.414366114,5.85058014,0.866328977,0.386324607,0.984540386,-4.834284965,NA
PPIL3,-0.234313959,6.311809881,-0.144650815,0.884988654,0.984540386,-5.060439655,NA
