Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOBP_CELL_CELL_ADHESION,GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],0.002775784,0.265746715,0.431707696,0.243454928,1.334298942,378,"c(""EFNB3"", ""NLGN4Y"", ""SMAD7"", ""ZMIZ1"", ""AP3D1"", ""PIEZO1"", ""MYH9"", ""CELSR2"", ""ZBTB1"", ""CD93"", ""ACTN1"", ""GOLPH3"", ""LAMA3"", ""CDH23"", ""CTNNA1"", ""CNTN2"", ""TLN2"", ""VMP1"", ""CD99"", ""LIMS1"", ""FGFRL1"", ""ST3GAL4"", ""SOX13"", ""NPHP4"", ""PIK3CB"", ""CD81"", ""PAK4"", ""DNAJB6"", ""FUT3"", ""ALOX12"", ""ITPKB"", ""HAS2"", ""DOCK8"", ""CDH1"", ""TGFBR2"", ""BMP4"", ""TJP1"", ""JAK3"", ""LIMS2"", ""SH2B3"", ""CASP3"", ""MYL9"", ""NECTIN2"", ""ZFP36L1"", ""CDH3"", ""LAMA5"", ""ACVR1"", ""PRKCZ"", ""CLDN20"", ""ANXA9"", ""DLG5"", ""VCL"", ""PSEN1"", ""FLNA"", ""DSG3"", ""CLDN1"", 
""SYNJ2BP"", ""FLOT1"", ""MAP2K5"", ""JAK1"", ""LEF1"", ""PAWR"", ""CSK"", ""ABL1"", ""ABAT"", ""ZBTB16"", ""PKD1"", ""HFE"", ""PRKAR1A"", ""IL20RB"", ""PTPRS"", ""EPHB3"", ""NLGN2"", ""SPARCL1"", ""SRF"", ""SRC"")"
Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],0.588732394,1,0.088894529,0.192280988,0.945816731,150,"c(""EFNB3"", ""SMAD7"", ""ZMIZ1"", ""AP3D1"", ""ZBTB1"", ""GOLPH3"", ""ST3GAL4"", ""SOX13"", ""CD81"", ""ITPKB"", ""HAS2"", ""DOCK8"", ""TGFBR2"", ""BMP4"", ""JAK3"", ""CASP3"", ""PRKCZ"", ""DLG5"", ""LEF1"", ""PAWR"", ""CSK"", ""ZBTB16"", ""HFE"", ""PRKAR1A"", ""IL20RB"", ""SRC"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",0.019946184,0.47833721,0.352487858,0.263185945,1.320911473,194,"c(""EFNB3"", ""SMAD7"", ""ZMIZ1"", ""AP3D1"", ""IBSP"", ""PIEZO1"", ""FUT1"", ""CSPG5"", ""ZBTB1"", ""SPOCK2"", ""HSD17B12"", ""LIMS1"", ""LDB1"", ""ST3GAL4"", ""SOX13"", ""CD81"", ""FUT3"", ""AZU1"", ""ITPKB"", ""HAS2"", ""DOCK8"", ""TGFBR2"", ""TJP1"", ""DOCK5"", ""JAK3"", ""LIMS2"", ""EMP2"", ""PRKCZ"", ""EFEMP2"", ""FLNA"", ""EPHA4"", ""ITGB1BP1"", ""FLOT1"", ""JAK1"", ""LEF1"", ""CSK"", ""ABL1"", ""ZBTB16"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],0.149171271,0.811773233,0.19189224,0.244431803,1.15666338,121,"c(""EFNB3"", ""SMAD7"", ""ZMIZ1"", ""AP3D1"", ""PIEZO1"", ""ZBTB1"", ""ST3GAL4"", ""SOX13"", ""CD81"", ""FUT3"", ""ITPKB"", ""HAS2"", ""DOCK8"", ""TGFBR2"", ""TJP1"", ""JAK3"", ""PRKCZ"", ""FLOT1"", ""JAK1"", ""LEF1"", ""CSK"", ""ZBTB16"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",0.4393531,0.962904325,0.103576327,0.217450729,1.008186128,100,"c(""EFNB3"", ""ZMIZ1"", ""AP3D1"", ""ZBTB1"", ""ST3GAL4"", ""SOX13"", ""CD81"", ""ITPKB"", ""HAS2"", ""DOCK8"", ""TGFBR2"", ""JAK3"")"
Adhesion,GOBP_REGULATION_OF_CELL_ADHESION,GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",0.010482835,0.414175455,0.380730401,0.242834487,1.31063112,323,"c(""EFNB3"", ""ACTN4"", ""SMAD7"", ""ZMIZ1"", ""AP3D1"", ""IBSP"", ""PIEZO1"", ""FUT1"", ""CSPG5"", ""CELSR2"", ""ZBTB1"", ""SPOCK2"", ""LAMA3"", ""HSD17B12"", ""CORO2B"", ""LIMS1"", ""LDB1"", ""ST3GAL4"", ""SOX13"", ""PIK3CB"", ""CD81"", ""FUT3"", ""AZU1"", ""ALOX12"", ""ITPKB"", ""KANK1"", ""HAS2"", ""DOCK8"", ""CDH1"", ""TGFBR2"", ""BMP4"", ""MACF1"", ""TJP1"", ""DOCK5"", ""JAK3"", ""LIMS2"", ""SH2B3"", ""CASP3"", ""EMP2"", ""LAMA5"", ""PRKCZ"", ""ROCK2"", ""ARHGDIB"", ""DLG5"", ""VCL"", ""EFEMP2"", ""FLNA"", ""EPHA4"", ""ITGB1BP1"", ""FLOT1"", ""MAP2K5"", ""JAK1"", ""LEF1"", ""PAWR"", ""EPHB2"", ""CSK"", 
""ABL1"", ""ABAT"", ""ZBTB16"", ""PKD1"", ""HFE"", ""PRKAR1A"", ""IL20RB"", ""EPHB3"", ""SRF"", ""SRC"", ""ARHGDIA"", ""ATM"", ""SERPINE2"", ""MAP4K4"", ""SCGB1A1"", ""PLXNA1"", ""JAG2"", ""ACTG1"", ""IL12B"", ""IL4"")"
Adhesion,GOBP_REGULATION_OF_CELL_CELL_ADHESION,GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",0.125373134,0.758170783,0.219250347,0.230894664,1.157489531,188,"c(""EFNB3"", ""SMAD7"", ""ZMIZ1"", ""AP3D1"", ""PIEZO1"", ""CELSR2"", ""ZBTB1"", ""ST3GAL4"", ""SOX13"", ""CD81"", ""FUT3"", ""ALOX12"", ""ITPKB"", ""HAS2"", ""DOCK8"", ""CDH1"", ""TGFBR2"", ""BMP4"", ""TJP1"", ""JAK3"", ""SH2B3"", ""CASP3"", ""PRKCZ"", ""DLG5"", ""FLOT1"", ""MAP2K5"", ""JAK1"", ""LEF1"", ""PAWR"", ""CSK"", ""ABL1"", ""ABAT"", ""ZBTB16"", ""HFE"", ""PRKAR1A"", ""IL20RB"", ""EPHB3"", ""SRC"")"
Adhesion,GOCC_ANCHORING_JUNCTION,GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],0.000547407,0.20669943,0.477270815,0.252742894,1.40004792,420,"c(""ACTN4"", ""SMAD7"", ""ARF1"", ""LIMD1"", ""MYH9"", ""AQP7"", ""TSPAN9"", ""BCAR1"", ""ACTN1"", ""MAPK1"", ""CTNNA1"", ""VASP"", ""TLN2"", ""PPFIA1"", ""CORO2B"", ""CD99"", ""LIMS1"", ""FGFRL1"", ""TSPAN4"", ""NPHP4"", ""CD81"", ""PAK4"", ""PANX3"", ""FGFR4"", ""CFL1"", ""LIN7B"", ""CADM4"", ""CDH1"", ""FXYD1"", ""MPRIP"", ""FRMD6"", ""FRS2"", ""WDR1"", ""FLII"", ""TJP1"", ""LIMS2"", ""PDIA3"", ""RPS3A"", ""FLNB"", ""RPS19"", ""NECTIN2"", ""CDH3"", ""HSPG2"", ""MAP2K2"", ""PRKCZ"", ""ADD3"", ""CLDN20"", ""CAPN1"", ""VCL"", ""GRB2"", ""FLNA"", ""DSG3"", ""CLDN1"", ""EPPK1"", ""RPGRIP1L"", ""CCDC85C"", ""EPHA4"", 
""ITGB1BP1"", ""ARHGAP17"", ""CLTC"", ""FLOT1"", ""JAK1"", ""CAV3"", ""SYNM"", ""PRUNE1"", ""ARPC3"", ""PDLIM7"", ""SV2A"", ""CSK"", ""MPP7"", ""CD59"", ""HSPA1B"", ""PLEKHG5"", ""TRAF4"", ""SLC4A2"", ""SRC"", ""BMPR2"", ""PABPC1"", ""RASIP1"", ""CLDN19"", ""MARVELD2"", ""SCN1B"", ""MAP4K4"", ""IRF2"", ""RPL8"", ""PPL"", ""ACTG1"", ""DCTN4"", ""AJUBA"", ""STRN"", ""HPN"", ""CD151"", ""RPS13"", ""G3BP1"", ""DAG1"", ""PKP1"", ""ITGB7"", ""OXTR"", ""ASAP3"", ""PCBP2"", ""LSR"", ""RPS10"", ""PLEC"", ""MTDH"", ""PPFIBP1"", ""MICALL2"", ""NPHS1"", ""TRIOBP"", ""TJP2"", ""CD99L2"", ""MRC2"", ""RAC1"", ""NECTIN3"", 
""RSU1"", ""PARD6B"", ""STX3"", ""PDGFRB"", ""ASH1L"", ""CDC42"", ""ITGB4"", ""NECTIN1"", ""HSPA1A"", ""CD9"", ""MAGI3"", ""TRIM29"", ""CDH22"", ""RPS15"", ""AHNAK"", ""RAB10"", ""DLL1"", ""RPS8"", ""NPHP1"", ""EFNB2"", ""DSC2"")"
Adhesion,GOCC_CELL_SUBSTRATE_JUNCTION,GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",0.005790387,0.343360935,0.407017919,0.26086018,1.35628365,245,"c(""ACTN4"", ""ARF1"", ""LIMD1"", ""MYH9"", ""TSPAN9"", ""BCAR1"", ""ACTN1"", ""MAPK1"", ""CTNNA1"", ""VASP"", ""TLN2"", ""PPFIA1"", ""CORO2B"", ""CD99"", ""LIMS1"", ""TSPAN4"", ""CD81"", ""PAK4"", ""CFL1"", ""MPRIP"", ""FLII"", ""LIMS2"", ""PDIA3"", ""RPS3A"", ""FLNB"", ""RPS19"", ""NECTIN2"", ""HSPG2"", ""MAP2K2"", ""CAPN1"", ""VCL"", ""FLNA"", ""EPPK1"", ""ITGB1BP1"", ""CLTC"", ""FLOT1"", ""JAK1"", ""CAV3"", ""PRUNE1"", ""ARPC3"", ""PDLIM7"", ""CD59"", ""HSPA1B"", ""SLC4A2"", ""SRC"", ""PABPC1"", ""MAP4K4"", ""IRF2"", ""RPL8"", ""ACTG1"", ""DCTN4"", ""AJUBA"", ""CD151"", ""RPS13"", ""G3BP1"", ""DAG1"", 
""ITGB7"", ""ASAP3"", ""PCBP2"", ""RPS10"", ""PLEC"", ""PPFIBP1"", ""NPHS1"", ""TRIOBP"", ""CD99L2"", ""MRC2"", ""RAC1"", ""RSU1"", ""PDGFRB"", ""CDC42"", ""ITGB4"", ""HSPA1A"", ""CD9"", ""RPS15"", ""AHNAK"", ""RAB10"")"
Adhesion,GOCC_CELL_SURFACE,GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",0.563120567,0.999898509,0.056294075,-0.191790076,-0.966399985,297,"c(""CX3CL1"", ""AQP4"", ""CD22"", ""TNFRSF10D"", ""FUT4"", ""FOLR1"", ""LRFN4"", ""CALR"", ""CACNG4"", ""C1QBP"", ""PLXNB2"", ""HSPA5"", ""SDC2"", ""BTN2A2"", ""LEPR"", ""RTN4RL1"", ""GREM1"", ""BGN"", ""TNFRSF4"", ""CD8A"", ""PVR"", ""FOLR3"", ""HLA-DMA"", ""INTU"", ""LRRC32"", ""CEACAM8"", ""CD163L1"", ""ITGA11"", ""F2"", ""PDGFC"", ""GFRA3"", ""ABCA7"", ""PLAT"", ""MPL"", ""SPA17"", ""NOTCH4"", ""SLC4A3"", ""TREML4"", ""F3"", ""IL1R1"", ""FGFR3"", ""CEACAM1"", ""B2M"", ""SPARC"", ""ACVR2A"", ""VAMP3"", ""MFGE8"", ""ATP1B2"", ""ADAM8"", ""ADGRA3"", ""PLET1"")"
