Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOBP_CELL_CELL_ADHESION,GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],0.740359897,0.968669231,0.071827629,-0.158896253,-0.92840756,399,"c(""COL13A1"", ""TGFBR2"", ""NLGN2"", ""SOX13"", ""PLEK"", ""RC3H1"", ""DUSP10"", ""PELI1"", ""PPARA"", ""MMRN1"", ""IL18"", ""ABL1"", ""SLC7A1"", ""CLIC1"", ""LOXL3"", ""METAP1"", ""FGL1"", ""KLRC4-KLRK1"", ""YES1"", ""SHC1"", ""PNP"", ""ZDHHC21"", ""DPP4"", ""HAVCR2"", ""COL19A1"", ""DLG1"", ""RASGRP1"", ""FLOT2"", ""TLN2"", ""WNT3A"", ""TGFB2"", ""NFASC"", ""FCHO1"", ""SYK"", ""MPZ"", ""LGALS3"", ""ADAM9"", ""ITGA3"", ""TMIGD2"", ""BMP5"", ""CLDN14"", ""ITGB1"", ""IDO1"", ""CD274"", ""CD93"", ""SLC7A11"", ""MBP"", ""CDH11"", ""AMBRA1"", ""CBLB"", ""ATP2C1"", ""CD84"", ""ITGAL"", ""SDC4"", ""IGSF21"", 
""CD86"", ""PLXNB2"", ""TYRO3"", ""BVES"", ""FERMT3"", ""PKHD1"", ""CDHR5"", ""VTCN1"", ""TNFRSF21"", ""PVR"", ""PCDHGC3"", ""RDX"", ""PTPRU"", ""ADD2"", ""ZAP70"", ""LAMA5"", ""ROBO3"", ""NLGN4X"", ""ANXA1"", ""CD28"", ""RASAL3"", ""VEGFA"", ""CD9"", ""ITGB7"", ""CD34"", ""MAD2L2"", ""ICAM2"", ""PCDH7"", ""DSCAML1"", ""SELPLG"", ""BAD"", ""IGDCC4"", ""CD47"", ""PPM1F"", ""CHST2"", ""ITGA10"", ""IL36B"", ""IL20RB"", ""CCDC88B"", ""ITGA9"", ""RIC8A"", ""MILR1"", ""NPTN"", ""PCDHGC4"", ""CLDN10"", ""MAG"", ""PCDHGC5"", ""IL12RB1"", ""VMP1"", ""ILK"", ""CDH19"", ""METTL3"", ""SFTPD"", ""DLG3"", ""EFNA5"", ""DNAJB6"", 
""SIGLEC1"", ""VCL"", ""MAP2K5"", ""RAG1"", ""SPARCL1"", ""CLDN20"", ""CD5"", ""ADA"", ""DSC2"", ""CDH5"", ""PIEZO1"", ""NDFIP1"", ""SDK2"", ""TMOD3"", ""MYO10"")"
Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],0.168646081,0.906167077,0.165656695,-0.215380805,-1.128466709,161,"c(""TGFBR2"", ""SOX13"", ""RC3H1"", ""DUSP10"", ""PELI1"", ""PPARA"", ""IL18"", ""SLC7A1"", ""LOXL3"", ""FGL1"", ""KLRC4-KLRK1"", ""YES1"", ""PNP"", ""ZDHHC21"", ""DPP4"", ""HAVCR2"", ""DLG1"", ""RASGRP1"", ""FLOT2"", ""FCHO1"", ""SYK"", ""LGALS3"", ""TMIGD2"", ""ITGB1"", ""IDO1"", ""CD274"", ""AMBRA1"", ""CBLB"", ""ITGAL"", ""SDC4"", ""CD86"", ""FERMT3"", ""VTCN1"", ""TNFRSF21"", ""ADD2"", ""ZAP70"", ""ANXA1"", ""CD28"", ""RASAL3"", ""ITGB7"", ""SELPLG"", ""BAD"", ""CD47"", ""CHST2"", ""IL36B"", ""IL20RB"", ""CCDC88B"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",0.593803787,0.953400707,0.062939469,0.180988908,0.946097629,200,"c(""CD74"", ""TGM2"", ""SKAP1"", ""SERPINF2"", ""IL27RA"", ""AFDN"", ""TNFRSF14"", ""RAC1"", ""RPS3"", ""SELP"", ""CYTH3"", ""ITGA4"", ""CD276"", ""HAS2"", ""DENND6A"", ""RARA"", ""TNFSF13B"", ""HLA-DMA"", ""ALOX5"", ""STAT5B"", ""TEK"", ""IFT74"", ""ZBTB16"", ""IGF2"", ""EGFLAM"", ""SHH"", ""COL8A1"", ""LGALS1"", ""DOCK8"", ""NKAP"", ""PTPN23"", ""PDGFB"", ""SFRP2"", ""F11R"", ""VIT"", ""RREB1"", ""CLECL1"", ""ABI3BP"", ""DMTN"", ""NFKBIZ"", ""SELE"", ""CSF1"", ""NID1"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],0.336283186,0.931225713,0.094356364,0.217436832,1.054080633,125,"c(""CD74"", ""SKAP1"", ""SERPINF2"", ""IL27RA"", ""AFDN"", ""TNFRSF14"", ""RPS3"", ""SELP"", ""ITGA4"", ""CD276"", ""HAS2"", ""DENND6A"", ""RARA"", ""TNFSF13B"", ""HLA-DMA"", ""ALOX5"", ""STAT5B"", ""ZBTB16"", ""IGF2"", ""SHH"", ""LGALS1"", ""DOCK8"", ""NKAP"", ""PTPN23"", ""F11R"", ""CLECL1"", ""DMTN"", ""NFKBIZ"", ""SELE"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",0.485915493,0.953400707,0.073990144,0.209177823,0.985594838,102,"c(""CD74"", ""SKAP1"", ""IL27RA"", ""TNFRSF14"", ""RPS3"", ""SELP"", ""ITGA4"", ""CD276"", ""HAS2"", ""RARA"", ""TNFSF13B"", ""HLA-DMA"", ""ALOX5"", ""STAT5B"", ""ZBTB16"", ""IGF2"", ""SHH"", ""LGALS1"", ""DOCK8"", ""NKAP"")"
Adhesion,GOBP_REGULATION_OF_CELL_ADHESION,GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",0.413965087,0.947778733,0.102449406,-0.17487089,-1.010566484,343,"c(""EPHB2"", ""PRKX"", ""PEAK1"", ""ADGRG1"", ""PTPRA"", ""TGFBR2"", ""GPR4"", ""PHLDB2"", ""SOX13"", ""RC3H1"", ""DUSP10"", ""PELI1"", ""PPARA"", ""MMRN1"", ""AJAP1"", ""IL18"", ""ABL1"", ""SLC7A1"", ""COL16A1"", ""LOXL3"", ""PIK3R1"", ""FGL1"", ""KLRC4-KLRK1"", ""YES1"", ""PNP"", ""ZDHHC21"", ""DPP4"", ""HAVCR2"", ""DLG1"", ""RASGRP1"", ""FLOT2"", ""WNT3A"", ""TGFB2"", ""CALR"", ""LMO7"", ""TSC1"", ""FCHO1"", ""SYK"", ""EPHA8"", ""LGALS3"", ""ONECUT2"", ""ADAM9"", ""ITGA3"", ""TMIGD2"", ""IDO1"", ""CD274"", ""C1QBP"", ""MBP"", ""AMBRA1"", ""CBLB"", ""ADAM15"", ""SDC4"", ""CD86"", ""PLXNB2"", ""PTEN"", 
""FERMT3"", ""PKHD1"", ""VTCN1"", ""TNFRSF21"", ""ARPC2"", ""RDX"", ""PLEKHA2"", ""AP1AR"", ""DUSP1"", ""PTPRU"", ""ZAP70"", ""LAMA5"")"
Adhesion,GOBP_REGULATION_OF_CELL_CELL_ADHESION,GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",0.422169811,0.947778733,0.097877328,-0.186960114,-1.01351512,198,"c(""TGFBR2"", ""SOX13"", ""RC3H1"", ""DUSP10"", ""PELI1"", ""PPARA"", ""MMRN1"", ""IL18"", ""ABL1"", ""SLC7A1"", ""LOXL3"", ""FGL1"", ""KLRC4-KLRK1"", ""YES1"", ""PNP"", ""ZDHHC21"", ""DPP4"", ""HAVCR2"", ""DLG1"", ""RASGRP1"", ""FLOT2"", ""WNT3A"", ""FCHO1"", ""SYK"", ""LGALS3"", ""TMIGD2"", ""IDO1"", ""CD274"", ""MBP"", ""AMBRA1"", ""CBLB"", ""SDC4"", ""CD86"", ""FERMT3"", ""PKHD1"", ""VTCN1"", ""TNFRSF21"", ""RDX"", ""PTPRU"", ""ZAP70"", ""ANXA1"", ""CD28"", ""RASAL3"", ""VEGFA"", ""CD9"", ""MAD2L2"", ""BAD"", ""CD47"", ""PPM1F"", ""CHST2"", ""IL36B"", ""IL20RB"", ""CCDC88B"")"
Adhesion,GOCC_ANCHORING_JUNCTION,GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],0.713924051,0.965439349,0.072893856,-0.159361034,-0.933382007,403,"c(""ARHGAP22"", ""MYO1E"", ""GRHL2"", ""COL13A1"", ""CDC42EP4"", ""WASF2"", ""PEAK1"", ""PLEC"", ""PTPRA"", ""RPL7"", ""PHLDB2"", ""OPRM1"", ""AJAP1"", ""PIK3R1"", ""GJB7"", ""YES1"", ""DPP4"", ""DLG1"", ""LCP1"", ""OXTR"", ""FLOT2"", ""MYH1"", ""AMOTL1"", ""CORO1B"", ""TLN2"", ""MISP"", ""SCN1B"", ""LMLN"", ""CALR"", ""NFASC"", ""LMO7"", ""PDGFRB"", ""PLEKHG5"", ""SRCIN1"", ""THEMIS"", ""ADAM9"", ""ITGA3"", ""GRB2"", ""CLDN14"", ""GIT2"", ""ITGB1"", ""MPP4"", ""PRICKLE4"", ""RPS5"", ""COL17A1"", ""CDH11"", ""AMBRA1"", ""HYOU1"", ""NGFR"", ""ADAM15"", ""SDC4"", ""IGSF21"", ""BVES"", ""FERMT3"", ""TES"", 
""PVR"", ""SPECC1L"", ""ARPC2"", ""RDX"", ""PTPRU"", ""ZAP70"", ""FBF1"", ""TCHP"", ""PAK2"", ""CDCA3"", ""GJA5"", ""RPS4X"", ""RAB13"", ""ANXA1"", ""GNB2"", ""MRC2"", ""HSPA8"", ""VEGFA"", ""AVIL"", ""APP"", ""STARD8"", ""CD9"", ""ITGB7"", ""ACTN2"", ""TRPC6"", ""EPB41L3"", ""PXN"", ""VANGL2"", ""SHROOM3"", ""PKD2"", ""CLTC"", ""YWHAE"", ""LIMD1"", ""SPTBN2"", ""ACTN4"", ""CGN"", ""GNA13"", ""FRMPD2"", ""LSR"", ""UBN1"", ""CLDN10"", ""MAPK3"", ""CAPN2"", ""SNTB1"", ""ILK"", ""CDH19"", ""MYH2"", ""RAPGEF2"", ""DLG3"", ""EFNA5"")"
Adhesion,GOCC_CELL_SUBSTRATE_JUNCTION,GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",0.813364055,0.977550081,0.061840604,-0.159029077,-0.879466012,225,"c(""ARHGAP22"", ""PEAK1"", ""PLEC"", ""PTPRA"", ""RPL7"", ""PHLDB2"", ""OPRM1"", ""YES1"", ""DPP4"", ""LCP1"", ""FLOT2"", ""CORO1B"", ""TLN2"", ""MISP"", ""LMLN"", ""CALR"", ""NFASC"", ""LMO7"", ""PDGFRB"", ""SRCIN1"", ""ADAM9"", ""ITGA3"", ""GIT2"", ""ITGB1"", ""RPS5"", ""COL17A1"", ""AMBRA1"", ""HYOU1"", ""SDC4"", ""FERMT3"", ""TES"", ""PVR"", ""ARPC2"", ""RDX"", ""RPS4X"", ""ANXA1"", ""GNB2"", ""MRC2"", ""HSPA8"", ""AVIL"", ""STARD8"", ""CD9"", ""ITGB7"", ""ACTN2"", ""PXN"", ""CLTC"", ""YWHAE"", ""LIMD1"", ""ACTN4"")"
Adhesion,GOCC_CELL_SURFACE,GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",0.215538847,0.910732114,0.149207542,-0.186297264,-1.086630803,375,"c(""MRC1"", ""MET"", ""EPHB2"", ""CACNG4"", ""TGFBR2"", ""FOLH1"", ""NLGN2"", ""LDLR"", ""KCNA1"", ""AJAP1"", ""GPC2"", ""PAM"", ""LRP8"", ""KLRC4-KLRK1"", ""DIP2A"", ""ENTPD6"", ""GRIN1"", ""DPP4"", ""HAVCR2"", ""INSR"", ""FOLR1"", ""CD226"", ""ANPEP"", ""LAMP1"", ""LIPG"", ""SLC6A3"", ""ACKR4"", ""CPM"", ""WNT3A"", ""CALR"", ""LMO7"", ""PICALM"", ""PDGFRB"", ""F2"", ""SLC1A1"", ""LGALS3"", ""P2RX1"", ""TNFRSF10D"", ""ADAM9"", ""MAS1"", ""ITGA3"", ""USP14"", ""ANXA4"", ""NOTCH2"", ""ITGB1"", ""CD274"", ""CD93"", ""SLC7A11"", ""CA4"", ""C1QBP"", ""MBP"", ""KCNK2"", ""TFR2"", ""NGFR"", ""ADAM15"", ""CD84"", 
""ITGAL"", ""SDC4"", ""WNT2"", ""IGSF21"", ""CD86"", ""PLXNB2"", ""TYRO3"", ""TMPRSS11F"", ""CSF2RB"", ""PKHD1"", ""ANOS1"", ""VTCN1"", ""MAP3K5"", ""TMEM8B"", ""PVR"", ""THBD"", ""TPBG"", ""CLEC9A"", ""NLGN4X"", ""ABCG1"", ""CD207"", ""ANXA1"", ""CD28"", ""CLEC4F"", ""TF"", ""HYAL4"", ""VEGFA"", ""APP"", ""LRP4"", ""TPO"", ""CD9"", ""ITGB7"", ""ERP29"", ""CD34"", ""CRLF1"", ""CD248"")"
