gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
COX7A2L,1.384568704,5.743388032,8.560033174,1.29E-09,6.58E-07,12.04540394,NA,0.090344985
GABARAPL2,1.872872444,4.283421342,8.561553696,1.28E-09,6.58E-07,12.04444911,NA,0.043151543
RPL9,2.525333924,5.85742259,8.574139258,1.24E-09,6.58E-07,12.04642814,NA,0.16213139
TPT1,1.851632167,6.786008824,8.568467202,1.26E-09,6.58E-07,12.00714602,NA,0.188033701
EIF4G2,1.593181093,6.706911322,8.516004694,1.44E-09,7.06E-07,11.89701364,NA,0.173061596
PEBP1,2.770225186,7.053776063,8.51328034,1.45E-09,7.06E-07,11.81897835,NA,0.339974952
SRP14,2.52546449,4.659656583,8.51703442,1.43E-09,7.06E-07,11.94289568,NA,0.070704771
TAGLN2,3.583533336,1.130543409,8.50347407,1.49E-09,7.13E-07,11.59758344,NA,0.011442559
LIN7C,1.562977258,4.959725341,8.495936355,1.51E-09,7.15E-07,11.8918024,Polarity,0.056757372
RPS3A,2.305941409,5.090393147,8.48387741,1.56E-09,7.27E-07,11.8584635,NA,0.097176363
ARF6,2.135949581,3.064271908,8.468358488,1.63E-09,7.43E-07,11.71010268,NA,0.021746556
MAT2B,1.925459277,4.185178398,8.457831294,1.67E-09,7.43E-07,11.78547567,NA,0.041785267
RPL3,2.937562076,6.083742196,8.463100643,1.65E-09,7.43E-07,11.73451923,NA,0.222133667
RPS24,1.509360784,6.25020289,8.446795899,1.72E-09,7.53E-07,11.73909366,NA,0.124558807
ANAPC13,1.852344017,3.744072142,8.439719581,1.75E-09,7.56E-07,11.70531699,Development (differentiation),0.031481271
C1QA,4.417218633,-0.536805593,8.417776586,1.85E-09,7.56E-07,11.00868918,Inflammation/Immune/Stress/Toxic/Detox,0.005578959
HLA-DRB1,3.498491674,-0.035324146,8.423294118,1.82E-09,7.56E-07,11.0454566,Inflammation/Immune/Stress/Toxic/Detox,0.005351247
MYL12B,2.088563951,4.571219803,8.416205246,1.86E-09,7.56E-07,11.69044152,NA,0.058294432
PRDX1,2.559849799,4.504355804,8.413704869,1.87E-09,7.56E-07,11.68649267,Metabolism (other),0.072241831
SLC25A6,3.187436859,6.337905151,8.420827086,1.84E-09,7.56E-07,11.61017579,Transport,0.303540931
ARF3,1.863764196,4.44036209,8.395176183,1.96E-09,7.72E-07,11.63756389,NA,0.048559718
TRMT112,2.842707852,2.678269014,8.397072249,1.95E-09,7.72E-07,11.55342494,NA,0.023682113
RPS4X,2.797380786,4.249793526,8.385633256,2.01E-09,7.81E-07,11.61621931,NA,0.07935785
COX6A1,2.383275853,3.485546381,8.369523939,2.09E-09,7.94E-07,11.54481657,NA,0.037743368
SELENOK,2.037437168,3.840841945,8.3735416,2.07E-09,7.94E-07,11.56688225,Metabolism (other),0.03398611
JUND,2.970083761,6.690787679,8.352509589,2.19E-09,8.00E-07,11.42975412,Development (apoptosis),0.315609701
RPL27A,2.367796993,5.354371339,8.355722477,2.17E-09,8.00E-07,11.52364293,NA,0.109188204
RPL7,2.132811228,4.592794354,8.357483872,2.16E-09,8.00E-07,11.54522121,NA,0.060400774
RPS27A,2.1767617,5.013425084,8.341158134,2.25E-09,8.14E-07,11.49798703,NA,0.084196744
LAMTOR1,2.110809292,4.56706257,8.327384378,2.34E-09,8.34E-07,11.46998978,NA,0.0568143
GPR183,3.353034096,0.083502352,8.315652342,2.41E-09,8.50E-07,10.81772668,NA,0.004554253
SRP9,1.700102489,5.273339401,8.298076423,2.52E-09,8.79E-07,11.389208,NA,0.07907321
TMEM33,1.572589074,5.312671648,8.24312472,2.90E-09,1.00E-06,11.25252153,NA,0.071274052
STC1,3.298626591,1.607099597,8.209465007,3.17E-09,1.08E-06,10.97800147,NA,0.013719686
CHMP1B,2.575382827,3.563141081,8.177996485,3.44E-09,1.14E-06,11.08980974,NA,0.038825003
PRMT6,1.992037081,3.145185944,8.18482656,3.38E-09,1.14E-06,11.03695353,Metabolism (other),0.022486622
RAD21,1.519796892,5.736946376,8.181523967,3.41E-09,1.14E-06,11.08130776,NA,0.091938973
MAGI1,-1.089915458,10.14350769,-8.143417035,3.76E-09,1.23E-06,10.81135641,Matrisome/cell adhesion/binding/signaling,0.377604463
MARCKS,3.512674583,0.565095755,8.129937175,3.90E-09,1.26E-06,10.56562321,Matrisome/cell adhesion/binding/signaling,0.007286804
MARCKS,3.512674583,0.565095755,8.129937175,3.90E-09,1.26E-06,10.56562321,Motility,0.007286804
ATP5PF,1.915647394,4.865873175,8.117327553,4.03E-09,1.27E-06,10.93969911,NA,0.068086075
MTURN,1.218963418,6.506377891,8.117007852,4.03E-09,1.27E-06,10.88750231,NA,0.127917568
MZT1,1.97422253,3.792659098,8.110330426,4.10E-09,1.27E-06,10.90164491,NA,0.036206308
RPL13A,2.783564315,6.665366646,8.113216586,4.07E-09,1.27E-06,10.8121787,NA,0.305590345
POLR2K,2.327174082,1.951171887,8.102135585,4.19E-09,1.27E-06,10.67797435,NA,0.011556416
RPS20,1.908910506,5.202770575,8.104290238,4.17E-09,1.27E-06,10.89770844,NA,0.082318115
MORF4L1,1.498178184,7.139763853,8.069418844,4.56E-09,1.37E-06,10.7196374,NA,0.217920984
RPLP2,2.223087839,5.299120028,8.05297906,4.76E-09,1.42E-06,10.75302572,NA,0.104007742
GPR27,3.102398488,-0.011954414,8.047373823,4.83E-09,1.43E-06,10.18765418,NA,0.004212684
RPL18,3.043190566,4.893724113,8.03026207,5.06E-09,1.48E-06,10.69922284,NA,0.127519071
AC015922.3,3.032344531,0.775535706,8.023394267,5.15E-09,1.49E-06,10.33509555,NA,0.006945235
ROMO1,2.84991515,2.597510671,8.008599875,5.35E-09,1.52E-06,10.60378047,NA,0.025731527
RPL23,2.234017973,5.161236501,8.009533114,5.34E-09,1.52E-06,10.65344323,NA,0.103324604
SKP1,1.473494813,6.450062685,8.005029507,5.40E-09,1.52E-06,10.60157905,NA,0.142832745
EEF2,2.992624033,6.259056615,7.997813129,5.51E-09,1.52E-06,10.53138271,NA,0.278947968
RPS18,2.584115765,4.259027785,7.998675428,5.49E-09,1.52E-06,10.63711934,NA,0.062222475
RPS29,1.522987768,5.912152842,7.970995713,5.91E-09,1.62E-06,10.53140879,NA,0.106740294
SRXN1,2.171415321,1.232431618,7.93621626,6.47E-09,1.76E-06,10.09808254,NA,0.0058636
ICMT,1.923687559,3.619451716,7.915718473,6.83E-09,1.84E-06,10.40507071,NA,0.032050552
HIPK1,1.531198514,6.745352536,7.907231128,6.99E-09,1.87E-06,10.32452402,NA,0.180462257
YWHAB,1.822009847,5.03506721,7.902225986,7.08E-09,1.87E-06,10.38387623,Development (apoptosis),0.070533986
YWHAB,1.822009847,5.03506721,7.902225986,7.08E-09,1.87E-06,10.38387623,Development (cell cycle),0.070533986
PNMA8A,1.917433723,2.82272913,7.893413794,7.24E-09,1.89E-06,10.27389286,NA,0.0175908
TMA7,1.90202797,4.844126245,7.896369221,7.19E-09,1.89E-06,10.37414186,NA,0.062620972
NDUFA4,1.931308847,5.117037411,7.884490907,7.42E-09,1.91E-06,10.33998802,NA,0.083456678
RPS12,2.388014663,4.899881635,7.876506333,7.57E-09,1.94E-06,10.30710245,NA,0.089832631
EEF1G,2.253403933,5.281215922,7.868097752,7.74E-09,1.95E-06,10.27648243,NA,0.106740294
UQCRB,1.701772322,6.123494158,7.869104684,7.72E-09,1.95E-06,10.266054,NA,0.134805875
COX6C,1.298739405,5.268406918,7.863807872,7.83E-09,1.96E-06,10.29203734,NA,0.066150518
ACTB,3.291922317,6.442865437,7.845327917,8.22E-09,1.96E-06,10.09653405,Motility,0.295058636
DCN,3.695248752,2.157844307,7.84934359,8.14E-09,1.96E-06,10.1977633,NA,0.022372766
DES,4.268961116,-1.751498085,7.846276644,8.20E-09,1.96E-06,9.31044998,NA,0.001707845
MFAP4,4.071643588,-0.622675256,7.857050635,7.97E-09,1.96E-06,9.669592961,NA,0.003871115
PGK1,1.218793724,6.201038289,7.845769062,8.21E-09,1.96E-06,10.20448449,Metabolism (other),0.108846636
RBM8A,1.77643296,3.817421121,7.856308048,7.99E-09,1.96E-06,10.25681988,NA,0.030627348
RPL30,1.945825266,4.252529064,7.833733012,8.48E-09,2.00E-06,10.21704349,NA,0.048901287
RPS7,2.240234642,5.076015789,7.828287688,8.60E-09,2.02E-06,10.17702592,NA,0.098371855
SCOC,2.054530203,4.747214508,7.809787461,9.03E-09,2.10E-06,10.15323291,NA,0.069224639
CHCHD2,2.587296377,4.475841383,7.775677576,9.89E-09,2.19E-06,10.05461948,NA,0.068143004
HIGD2A,2.777574197,2.783042243,7.775903517,9.88E-09,2.19E-06,10.03215127,NA,0.028350222
INAFM2,2.364461248,1.43699202,7.775381971,9.90E-09,2.19E-06,9.817536608,NA,0.008482295
MLEC,1.778174995,5.35050011,7.780562369,9.76E-09,2.19E-06,10.05720575,Inflammation/Immune/Stress/Toxic/Detox,0.086246157
MT2A,3.188380651,2.996788863,7.774444404,9.92E-09,2.19E-06,10.05002147,NA,0.032790618
RPL6,2.012625281,5.92595542,7.789801887,9.53E-09,2.19E-06,10.04936138,NA,0.139246271
TOMM22,2.728033927,1.838491747,7.77875585,9.81E-09,2.19E-06,9.925646724,NA,0.013435045
LAMTOR5,2.321834815,3.99460908,7.769412876,1.01E-08,2.21E-06,10.05288584,NA,0.045144028
GLRX5,1.7562947,3.752544631,7.765592253,1.02E-08,2.21E-06,10.02414932,NA,0.029431857
SPTSSA,2.101071286,3.50273713,7.754166328,1.05E-08,2.26E-06,9.997230961,Metabolism or Transport (lipid),0.032278265
EID1,2.195663172,4.757916122,7.712742807,1.17E-08,2.44E-06,9.898638081,NA,0.075771377
GALNT17,-1.051233786,10.1002992,-7.712724836,1.17E-08,2.44E-06,9.683904088,NA,0.368325174
HNRNPA1,2.113526758,5.140362111,7.71869203,1.15E-08,2.44E-06,9.894312692,NA,0.089946488
RPS25,1.856060897,4.706157262,7.71871645,1.15E-08,2.44E-06,9.920515286,NA,0.062108619
RPS28,2.969115035,6.096200963,7.714499787,1.16E-08,2.44E-06,9.804329927,NA,0.241603097
ACTR2,1.099866087,6.030934835,7.698718451,1.21E-08,2.52E-06,9.829549513,NA,0.089718775
SOCS3,2.148401623,1.846448185,7.692657186,1.23E-08,2.54E-06,9.644233196,Inflammation/Immune/Stress/Toxic/Detox,0.00865308
TMEM47,2.191201422,5.709406159,7.684747236,1.26E-08,2.58E-06,9.79177743,NA,0.137652283
C1QB,3.889545886,-0.562956838,7.659062393,1.35E-08,2.60E-06,9.214596418,Inflammation/Immune/Stress/Toxic/Detox,0.004440396
CERS2,1.781683002,3.812872984,7.663328528,1.33E-08,2.60E-06,9.774511719,NA,0.033644541
GPR4,3.845803934,-1.604967691,7.661796734,1.34E-08,2.60E-06,8.887324503,NA,0.001707845
NDUFAF3,2.763742297,2.020464617,7.665281609,1.33E-08,2.60E-06,9.673724407,NA,0.014402824
PSAP,2.140526326,6.97986502,7.6640122,1.33E-08,2.60E-06,9.637912451,NA,0.251622452
RETREG2,2.165619771,3.629985974,7.662968666,1.33E-08,2.60E-06,9.774533468,NA,0.0333599
RPL11,1.866437965,5.067493255,7.673459184,1.30E-08,2.60E-06,9.785577174,NA,0.072184903
RPL8,2.900183802,5.195080316,7.661211416,1.34E-08,2.60E-06,9.722657971,NA,0.138733918
TSPAN3,1.584190268,6.498410908,7.663518458,1.33E-08,2.60E-06,9.693458397,Matrisome/cell adhesion/binding/signaling,0.147102357
TSPAN3,1.584190268,6.498410908,7.663518458,1.33E-08,2.60E-06,9.693458397,Motility,0.147102357
C19orf53,2.481666054,2.626651535,7.651631665,1.38E-08,2.61E-06,9.695226868,NA,0.0175908
HLA-DPA1,3.272374135,-0.997069474,7.651823977,1.37E-08,2.61E-06,8.992701276,Inflammation/Immune/Stress/Toxic/Detox,0.002049414
IGFBP4,4.149885605,2.316225329,7.655961799,1.36E-08,2.61E-06,9.74359091,Development (cell cycle),0.030456564
IGFBP4,4.149885605,2.316225329,7.655961799,1.36E-08,2.61E-06,9.74359091,Development (differentiation),0.030456564
BEX3,2.252260238,5.518221403,7.649074886,1.38E-08,2.61E-06,9.694517323,NA,0.117328931
SNN,2.292871423,0.950752953,7.641314752,1.41E-08,2.65E-06,9.359555664,NA,0.00495275
KCNF1,2.758337555,3.443463072,7.633201928,1.44E-08,2.69E-06,9.700587184,Transport,0.044290106
FLT1,2.654353308,3.445769538,7.628484935,1.46E-08,2.70E-06,9.687006077,Development (differentiation),0.028464078
RAN,2.095458603,3.325287435,7.622116451,1.49E-08,2.70E-06,9.646746505,NA,0.024934533
RPS8,2.278831811,5.999664717,7.62445226,1.48E-08,2.70E-06,9.590793798,NA,0.16059433
SLPI,4.586183092,0.000600752,7.622422847,1.49E-08,2.70E-06,9.359296731,NA,0.006888307
RPL31,1.163842002,6.630862821,7.615959034,1.51E-08,2.72E-06,9.582517561,NA,0.144369805
TMED7,1.965571619,4.874600628,7.614925704,1.52E-08,2.72E-06,9.640048996,NA,0.074462029
IGFBP2,2.044866515,5.346909849,7.602756452,1.57E-08,2.76E-06,9.582733539,Development (cell cycle),0.08954799
IGFBP2,2.044866515,5.346909849,7.602756452,1.57E-08,2.76E-06,9.582733539,Development (differentiation),0.08954799
RPL22,1.475328427,5.590424057,7.600783487,1.57E-08,2.76E-06,9.587976524,NA,0.087213936
RPS14,2.422682642,5.404161582,7.604399699,1.56E-08,2.76E-06,9.576644624,NA,0.122110896
UQCRFS1,2.015760919,3.666249276,7.605673704,1.55E-08,2.76E-06,9.623860122,NA,0.035693954
MRPL50,1.628021546,3.053442461,7.594605139,1.60E-08,2.79E-06,9.548817694,NA,0.016338381
CALM2,0.937777667,6.527744546,7.576980813,1.68E-08,2.85E-06,9.488618595,Transport,0.11334396
CCDC30,-1.016437778,9.018543704,-7.572579748,1.70E-08,2.85E-06,9.391597388,NA,0.220425823
CETN2,2.738190863,4.163471857,7.572864082,1.70E-08,2.85E-06,9.540452715,NA,0.070078561
CKAP4,1.915238426,4.092500528,7.580873327,1.66E-08,2.85E-06,9.56535505,NA,0.040077422
METTL7A,2.551607308,6.066047874,7.574068393,1.69E-08,2.85E-06,9.438413281,NA,0.197939201
SELENOP,2.588665305,4.332305101,7.583518566,1.65E-08,2.85E-06,9.562394814,Metabolism (other),0.072014118
SMIM10L2B,2.786037087,-0.046411972,7.570419161,1.71E-08,2.85E-06,9.005040439,NA,0.002732552
SNHG16,1.760097438,4.192438236,7.571993328,1.70E-08,2.85E-06,9.543636213,NA,0.043265399
C18orf32,1.607162027,4.77448551,7.561999431,1.75E-08,2.87E-06,9.515395946,NA,0.058294432
GABARAP,2.649830324,4.842943125,7.562056746,1.75E-08,2.87E-06,9.489200428,NA,0.087840146
MGAT2,2.417401556,1.437167503,7.564827453,1.73E-08,2.87E-06,9.306077388,NA,0.008994649
C7,3.347660005,2.446801295,7.542557515,1.84E-08,2.97E-06,9.445256494,Inflammation/Immune/Stress/Toxic/Detox,0.020664921
PLEKHA3,1.431001332,5.333732854,7.542749618,1.84E-08,2.97E-06,9.454112001,NA,0.078162359
RPS21,2.395544042,3.660894976,7.5454855,1.83E-08,2.97E-06,9.473725044,NA,0.042753046
DYNLT3,2.060268012,3.043315363,7.53512667,1.88E-08,3.01E-06,9.414264216,Cilia,0.022258909
HLA-DPB1,2.994190433,0.361658391,7.534720615,1.88E-08,3.01E-06,9.057202539,Inflammation/Immune/Stress/Toxic/Detox,0.004725037
NORAD,2.505290865,6.344932614,7.530464595,1.90E-08,3.02E-06,9.302703849,NA,0.228452693
NDUFA5,1.604466438,5.096893621,7.527812932,1.91E-08,3.03E-06,9.412544392,NA,0.068939998
FEM1B,1.356471585,4.748294166,7.519440872,1.96E-08,3.07E-06,9.404230242,Development (apoptosis),0.043834681
RPS15,2.875657628,5.305373191,7.520785863,1.95E-08,3.07E-06,9.338430635,NA,0.148810202
DYNLL1,1.906513619,5.055414092,7.512453322,1.99E-08,3.08E-06,9.375701268,Cilia,0.074518957
SYPL1,1.658893538,3.971100154,7.514453748,1.98E-08,3.08E-06,9.392904307,NA,0.03119663
VIM,2.148525825,6.159664688,7.513593875,1.99E-08,3.08E-06,9.286226529,NA,0.171524536
SMIM26,2.221672313,2.505646732,7.508639078,2.02E-08,3.09E-06,9.309274267,NA,0.01730616
ANXA5,1.389526847,5.750093588,7.488083528,2.13E-08,3.18E-06,9.283877524,NA,0.087043152
ARL2BP,1.848748587,3.621526679,7.489141354,2.12E-08,3.18E-06,9.322131615,NA,0.02903336
FN1,3.511559043,3.504270265,7.48870501,2.13E-08,3.18E-06,9.322546526,NA,0.054081749
GHITM,1.884288698,5.02650739,7.492534464,2.10E-08,3.18E-06,9.323578574,NA,0.074689742
RPL21,2.126406139,5.860520194,7.487432018,2.13E-08,3.18E-06,9.244445325,NA,0.13588751
RPL24,2.245601458,4.802274967,7.492307458,2.11E-08,3.18E-06,9.313428925,NA,0.080439485
CBR1,2.135140667,5.507684827,7.467993958,2.25E-08,3.34E-06,9.221128707,Metabolism (other),0.117898212
ORMDL3,2.143093179,3.305238007,7.454097202,2.33E-08,3.45E-06,9.225108379,Metabolism or Transport (lipid),0.028634863
TYROBP,3.471886301,-0.807738451,7.449683634,2.36E-08,3.47E-06,8.586243168,NA,0.002220198
RPS23,2.540857466,4.953372865,7.441332569,2.41E-08,3.53E-06,9.156135952,NA,0.095013093
RPS2,2.703808027,4.953677585,7.438914534,2.43E-08,3.54E-06,9.16022687,NA,0.116816577
LAPTM5,3.762534025,-0.00805104,7.437043945,2.44E-08,3.54E-06,8.831507449,NA,0.005408175
EI24,1.901490986,3.874747258,7.419079,2.56E-08,3.70E-06,9.147106526,NA,0.034441535
PEA15,2.281678362,1.819465155,7.406952776,2.65E-08,3.80E-06,8.967579316,Development (apoptosis),0.009393146
PRAP1,3.143944131,-0.264162629,7.395186453,2.73E-08,3.89E-06,8.577581456,NA,0.002732552
SERINC1,1.701016891,5.778171353,7.396673056,2.72E-08,3.89E-06,9.025742723,Metabolism or Transport (lipid),0.107366503
ATP5IF1,1.635112943,3.994704796,7.389812527,2.77E-08,3.89E-06,9.069760702,NA,0.030855061
COX7B,1.45131977,4.944538857,7.391344359,2.76E-08,3.89E-06,9.06431313,NA,0.05436639
SFRP2,3.982959534,1.157736573,7.393123718,2.75E-08,3.89E-06,8.957090814,Development (differentiation),0.014232039
CAMK2N1,3.472410587,-0.339805081,7.384390778,2.82E-08,3.91E-06,8.586911436,Transport,0.003586474
TMEM167A,1.378092469,5.049911728,7.385448906,2.81E-08,3.91E-06,9.044400021,NA,0.059888421
SEPHS2,2.295036737,2.088122825,7.382663852,2.83E-08,3.91E-06,8.967549196,Metabolism (other),0.012808835
CD86,3.437474042,0.024464884,7.376497702,2.88E-08,3.95E-06,8.676204983,Inflammation/Immune/Stress/Toxic/Detox,0.004098827
RPS13,2.444029814,4.425010177,7.376059179,2.88E-08,3.95E-06,9.025275694,NA,0.067175225
FBL,1.89047145,2.847180807,7.35079999,3.08E-08,4.20E-06,8.914319639,NA,0.017135375
ITM2A,3.668309675,0.333637701,7.349870189,3.09E-08,4.20E-06,8.697106339,Matrisome/cell adhesion/binding/signaling,0.006945235
HCFC1,1.647152944,4.088460314,7.336852173,3.20E-08,4.33E-06,8.932386628,NA,0.037743368
PTPMT1,2.110843623,2.582763798,7.334900828,3.22E-08,4.33E-06,8.873685377,NA,0.016395309
PTMS,2.349912193,4.300559753,7.331595173,3.25E-08,4.35E-06,8.910538901,NA,0.055561881
ATP5F1B,1.946000299,5.731549805,7.32166327,3.33E-08,4.37E-06,8.834117671,NA,0.125412729
BTBD6,2.306541782,1.988399863,7.324909637,3.31E-08,4.37E-06,8.783469316,NA,0.011499488
MRPL51,2.230698625,2.961372489,7.319070054,3.36E-08,4.37E-06,8.868648948,NA,0.018900148
RAP2B,2.380827945,1.223343269,7.322532987,3.33E-08,4.37E-06,8.674471955,NA,0.006774451
RPL15,3.171553292,4.98851465,7.325915556,3.30E-08,4.37E-06,8.817435957,NA,0.150688831
RPL17,1.918858344,6.429569838,7.327469246,3.28E-08,4.37E-06,8.793551364,NA,0.17385859
RPS11,2.742661171,5.534609607,7.319736459,3.35E-08,4.37E-06,8.808177602,NA,0.174997154
STEAP4,3.729415064,2.533104691,7.316358736,3.38E-08,4.38E-06,8.875575467,Metabolism (other),0.03182284
SELENOW,2.193700058,7.6259373,7.311217913,3.43E-08,4.43E-06,8.645714761,NA,0.363827849
SNRPD3,1.87224415,3.688841654,7.304383351,3.49E-08,4.49E-06,8.84433179,NA,0.030171923
LEPROT,1.520538885,5.262824355,7.293500511,3.60E-08,4.61E-06,8.799433851,NA,0.078048503
EMC6,2.475184648,1.739971251,7.289634372,3.64E-08,4.63E-06,8.670623781,NA,0.010247068
RPS3,1.586049904,5.001439728,7.286719323,3.67E-08,4.65E-06,8.783223102,NA,0.060970056
TMX4,1.497065029,5.244653543,7.285585598,3.68E-08,4.65E-06,8.777640057,NA,0.075145167
MPZL2,2.281514336,0.96336204,7.283661634,3.70E-08,4.65E-06,8.52560726,NA,0.005465103
H2AFX,2.650166565,1.62779713,7.272662147,3.81E-08,4.77E-06,8.61843021,NA,0.00927929
SERPIND1,1.899169445,5.10259189,7.27052231,3.83E-08,4.78E-06,8.723897667,NA,0.074689742
CRABP2,2.663028491,1.388581037,7.265829693,3.88E-08,4.80E-06,8.564967326,Metabolism (other),0.008539223
HTATSF1,1.706338479,3.911199351,7.266232801,3.87E-08,4.80E-06,8.748218244,NA,0.029716498
