gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
GSG1L2,0.365811014,4.61559156,0.629720296,0.532946583,0.99988663,-5.414653712,NA,0.028037383
GSK3B,-0.184938418,7.885166758,-0.971132678,0.33811258,0.99988663,-5.974259719,Development (apoptosis),0.226168224
GSKIP,0.630513751,4.17527711,1.029966103,0.31005577,0.99988663,-5.05283648,NA,0.01682243
GSN,-0.163505172,8.358751835,-0.873151586,0.388501911,0.99988663,-6.248550177,NA,0.334579439
GSPT1,-0.219600576,6.568152722,-0.700188721,0.488414617,0.99988663,-5.726241648,NA,0.114018692
GSR,0.166835124,6.054277192,0.497600612,0.621861882,0.99988663,-5.785143766,NA,0.078504673
GSTA4,-0.033671468,4.965385922,-0.061802367,0.95107003,0.99988663,-5.648455725,NA,0.029906542
GSTK1,0.148862465,4.634040602,0.265999035,0.791792807,0.99988663,-5.550179062,NA,0.028037383
GSTM2,-0.224038887,3.897079229,-0.31557247,0.754191652,0.99988663,-5.37297091,Metabolism (other),0.005607477
GSTM3,0.057793405,4.695010506,0.10377326,0.917938666,0.99988663,-5.60990353,Metabolism (other),0.028037383
GSTM4,0.669208183,4.005976014,1.122783541,0.269134229,0.99988663,-4.958813191,Metabolism (other),0.018691589
GSTO1,0.180449103,4.452135141,0.296869773,0.768311803,0.99988663,-5.480061853,Metabolism (other),0.022429907
GSTO2,-0.226181858,3.808602966,-0.276374447,0.7838778,0.99988663,-5.379171653,Metabolism (other),0.007476636
GSTP1,-0.244229805,5.396104683,-0.510716279,0.612740015,0.99988663,-5.582041893,Metabolism (other),0.042990654
GTDC1,-0.057036669,7.126694503,-0.234308314,0.816104016,0.99988663,-6.143319989,NA,0.153271028
GTF2A1,0.286238641,5.664848161,0.718526395,0.477178413,0.99988663,-5.531396156,NA,0.072897196
GTF2A2,0.057635085,4.119838474,0.087498226,0.930771685,0.99988663,-5.460846825,NA,0.011214953
GTF2B,0.455922414,5.198088116,1.055047088,0.298596277,0.99988663,-5.191826698,NA,0.044859813
GTF2E2,0.038392443,6.135026478,0.107350284,0.915121012,0.99988663,-5.889386164,NA,0.091588785
GTF2F1,0.636770578,4.193205322,1.076405315,0.289072951,0.99988663,-5.023990933,NA,0.022429907
GTF2F2,-0.193661412,6.508903827,-0.624212738,0.536515327,0.99988663,-5.819122923,NA,0.110280374
GTF2H1,-0.304434598,5.662178483,-0.681255259,0.500170402,0.99988663,-5.522189586,NA,0.052336449
GTF2H2,0.094770931,5.078460031,0.206582586,0.837526928,0.99988663,-5.633205016,NA,0.041121495
GTF2H3,0.239839521,5.113045429,0.492174432,0.625653663,0.99988663,-5.551152204,NA,0.037383178
GTF2H5,-0.014233844,4.449293404,-0.022232002,0.982388519,0.99988663,-5.518185511,NA,0.014953271
GTF2IRD1,0.147986029,7.286427303,0.58836929,0.560043355,0.99988663,-6.092554188,NA,0.21682243
GTF2IRD2,0.322043189,5.473389725,0.75568832,0.454866681,0.99988663,-5.485523146,NA,0.061682243
GTF2IRD2B,0.119238659,5.58401951,0.289245623,0.77409128,0.99988663,-5.719505618,NA,0.061682243
GTF3C2,0.414246574,5.621672699,1.070596016,0.291641859,0.99988663,-5.281724001,NA,0.078504673
GTF3C3,0.394798853,5.442911234,0.976381092,0.335542579,0.99988663,-5.325866956,NA,0.061682243
GTF3C4,0.383142268,4.078918992,0.556967067,0.581076511,0.99988663,-5.342649847,NA,0.014953271
GTF3C5,-0.00585891,4.475825638,-0.010096679,0.992001196,0.99988663,-5.512986406,NA,0.020560748
GTPBP1,0.568096659,4.864152476,1.212351637,0.233457428,0.99988663,-4.984133413,NA,0.05046729
GTPBP10,-0.325284251,5.641326526,-0.733322653,0.468220748,0.99988663,-5.524721084,NA,0.05046729
GTPBP2,0.370203625,4.904987841,0.766808581,0.448311135,0.99988663,-5.383726955,NA,0.03364486
GTPBP4,0.408068118,5.68717942,1.07411472,0.290083961,0.99988663,-5.317104752,NA,0.074766355
GTPBP6,0.130267754,4.779801133,0.247775432,0.805748753,0.99988663,-5.557078393,NA,0.03364486
GUCD1,0.295052774,3.939142016,0.457079219,0.650424328,0.99988663,-5.370433846,NA,0.011214953
GUCY1A1,0.304357253,6.804488396,0.918916693,0.364397316,0.99988663,-5.665148767,NA,0.164485981
GUCY1A2,0.219446551,5.21283978,0.431009433,0.669091193,0.99988663,-5.610604937,NA,0.035514019
GUCY1B1,0.348982064,6.225582009,0.970296717,0.33852314,0.99988663,-5.461515383,NA,0.140186916
GUF1,-0.156757114,4.316270416,-0.230756557,0.818840741,0.99988663,-5.504846451,NA,0.018691589
GUK1,0.620323182,5.109776635,1.239746463,0.223275954,0.99988663,-5.004395545,NA,0.071028037
GUSB,0.268286512,4.501471266,0.50726822,0.615132143,0.99988663,-5.45332862,NA,0.026168224
GVQW3,0.260186084,4.73342141,0.478799932,0.635043729,0.99988663,-5.530453955,NA,0.028037383
GXYLT1,-0.450819967,5.2192705,-0.923231489,0.362176037,0.99988663,-5.282660672,NA,0.031775701
GXYLT2,-0.275980465,5.580915263,-0.622138267,0.537862771,0.99988663,-5.543978481,NA,0.042990654
GYG1,0.447143511,4.235294266,0.725028756,0.473229874,0.99988663,-5.27288593,NA,0.026168224
GYG2,0.12735792,3.926154768,0.173900481,0.862940564,0.99988663,-5.416607604,NA,0.007476636
GYS1,0.257793306,7.094600385,0.979194063,0.334170561,0.99988663,-5.730316751,Metabolism (other),0.160747664
H1FX,-0.11477441,4.78526279,-0.202667673,0.840562431,0.99988663,-5.55908206,NA,0.029906542
H2AFJ,-0.160745958,5.398200693,-0.341361309,0.73486228,0.99988663,-5.664212619,NA,0.031775701
H2AFV,-0.3814381,5.814677698,-0.99240765,0.327776227,0.99988663,-5.32735904,NA,0.056074766
H2AFY,-0.382178725,6.625704216,-1.066799696,0.293329239,0.99988663,-5.472683845,NA,0.102803738
H3F3A,0.384055301,5.827597129,1.080151383,0.287424873,0.99988663,-5.308843469,NA,0.087850467
H6PD,0.248452662,5.611167122,0.593064716,0.556931739,0.99988663,-5.62772571,NA,0.059813084
HAAO,0.355640424,4.479883518,0.656466841,0.51579537,0.99988663,-5.380015147,NA,0.022429907
HACD2,0.443642959,5.433407707,0.945059246,0.35107496,0.99988663,-5.321279421,Metabolism or Transport (lipid),0.065420561
HACD3,-0.003446997,5.941731718,-0.009705771,0.992310871,0.99988663,-5.846141935,Metabolism or Transport (lipid),0.074766355
HACE1,0.197974633,6.141384619,0.563699754,0.576534623,0.99988663,-5.75132076,NA,0.110280374
HADH,-0.421629663,5.153546767,-0.8662377,0.392229724,0.99988663,-5.290647459,NA,0.031775701
HADHA,0.270179468,6.021062377,0.778461922,0.441501751,0.99988663,-5.632876105,NA,0.08411215
HADHB,0.099249434,6.168317264,0.318025902,0.752345586,0.99988663,-5.892084717,NA,0.110280374
HAGH,-0.258285333,5.200992979,-0.498680678,0.621108381,0.99988663,-5.532453868,NA,0.035514019
HAGHL,-0.439077792,3.666149497,-0.494422347,0.624081572,0.99988663,-5.312195522,NA,0.009345794
HARS,0.081437236,5.520532434,0.192562336,0.848409128,0.99988663,-5.734948522,NA,0.05046729
HAS2-AS1,-0.000303462,4.734949619,-0.000545203,0.999568071,0.99988663,-5.60417315,NA,0.028037383
HAT1,0.172072992,5.954291762,0.496213279,0.622830351,0.99988663,-5.752768173,NA,0.087850467
HAUS1,0.24405725,4.73751409,0.502480799,0.618460552,0.99988663,-5.492263165,NA,0.031775701
HAUS2,0.48167467,4.386582125,0.767317676,0.448012363,0.99988663,-5.260619932,NA,0.022429907
HAUS3,0.478621192,4.282304246,0.790628159,0.434459002,0.99988663,-5.222397654,NA,0.029906542
HAUS4,0.761350035,4.036907652,1.285031925,0.207177886,0.99988663,-4.803631821,NA,0.018691589
HAUS6,0.368225189,5.349923722,0.878747336,0.385501342,0.99988663,-5.399449071,NA,0.05046729
HAUS7,0.372385558,5.176568506,0.792688569,0.433273015,0.99988663,-5.443931376,NA,0.046728972
HAVCR2,-0.111080475,4.928067596,-0.192926833,0.848125822,0.99988663,-5.611204067,NA,0.028037383
HBP1,0.311097094,6.52810498,0.965747603,0.34076317,0.99988663,-5.576428164,NA,0.155140187
HCFC1,0.496699927,4.794521085,0.967067072,0.340112433,0.99988663,-5.20404851,NA,0.042990654
HCFC1R1,0.158845955,5.020195852,0.326124665,0.746262272,0.99988663,-5.60372716,NA,0.035514019
HCFC2,0.294876152,5.453601291,0.732803582,0.468533342,0.99988663,-5.512054669,NA,0.056074766
HCG11,0.482889323,4.236441557,0.83391174,0.4099577,0.99988663,-5.218649871,NA,0.018691589
HCG17,-0.146245117,6.68420536,-0.489804865,0.627312756,0.99988663,-5.922494125,NA,0.114018692
HCG18,-0.264608057,6.41661507,-0.814234413,0.420988516,0.99988663,-5.640940643,NA,0.085981308
HCK,-0.869795877,4.974762472,-1.121670885,0.269600764,0.99988663,-5.086665218,NA,0.03364486
HCN1,-0.009857443,4.297798496,-0.013974505,0.988929277,0.99988663,-5.501491934,NA,0.013084112
HCP5,0.134959921,4.122411233,0.220621119,0.826662927,0.99988663,-5.470901517,NA,0.014953271
HCRTR2,0.189768332,4.108401384,0.262409342,0.794536516,0.99988663,-5.43461896,NA,0.009345794
HDAC1,-0.206896568,5.820163253,-0.480316054,0.633976157,0.99988663,-5.656028321,NA,0.061682243
HDAC2,0.337979657,5.45356006,0.868842255,0.390822757,0.99988663,-5.432324746,NA,0.059813084
HDAC2-AS2,0.013601544,4.78691572,0.023336266,0.981513916,0.99988663,-5.556543287,NA,0.026168224
HDAC3,0.169281842,4.936516303,0.293736199,0.7706856,0.99988663,-5.545740408,NA,0.03364486
HDAC4,0.062514006,8.018466254,0.35145203,0.727345664,0.99988663,-6.460713254,NA,0.300934579
HDAC6,0.280707763,4.937626716,0.575951481,0.568314659,0.99988663,-5.501922229,NA,0.03364486
HDAC7,-0.062078654,6.247275308,-0.174616238,0.862382299,0.99988663,-5.933260108,NA,0.106542056
HDAC8,-0.226683623,7.697134651,-1.04061905,0.305151922,0.99988663,-5.820736876,NA,0.23364486
HDDC2,-0.440961695,4.843715122,-0.803156886,0.427277615,0.99988663,-5.306160183,NA,0.024299065
HDDC3,0.025416944,4.948178659,0.051210563,0.959447423,0.99988663,-5.619901477,NA,0.039252336
HDGF,0.361739035,5.012190056,0.732270399,0.46885456,0.99988663,-5.412044467,NA,0.042990654
HDGFL2,0.149494544,4.536800079,0.256481702,0.799072981,0.99988663,-5.49934019,NA,0.024299065
HDHD2,0.265383468,5.71378624,0.676940614,0.502871117,0.99988663,-5.578244896,NA,0.069158879
HDHD3,-0.096387206,3.737147127,-0.117339392,0.907258509,0.99988663,-5.418948485,NA,0.011214953
HDHD5,0.090132748,4.529068286,0.154382617,0.878190394,0.99988663,-5.523293859,NA,0.014953271
HDLBP,-0.259976058,7.270003448,-1.135480128,0.26385147,0.99988663,-5.599139404,NA,0.213084112
HEATR1,0.21937853,5.456714554,0.551467328,0.584799565,0.99988663,-5.628399371,NA,0.065420561
HEATR3,0.590451627,4.86115256,1.150457214,0.257716263,0.99988663,-5.050119411,NA,0.029906542
HEATR4,0.367887564,4.099054711,0.558804658,0.579835136,0.99988663,-5.370021766,NA,0.014953271
HEATR5A,-0.14943401,6.474866111,-0.512566512,0.611458166,0.99988663,-5.87056401,NA,0.117757009
HEATR5B,-0.117267443,6.76951006,-0.406261531,0.687011372,0.99988663,-5.978287731,NA,0.112149533
HEATR6,0.31162413,4.608840892,0.590917661,0.558353482,0.99988663,-5.425481635,NA,0.029906542
HEBP2,0.650885082,4.95964031,1.305344817,0.200248943,0.99988663,-4.893243069,NA,0.048598131
HECA,-0.447849623,5.805304772,-1.01683838,0.31617312,0.99988663,-5.304289664,NA,0.039252336
HECTD1,-0.1339363,7.837182632,-0.773940493,0.44413639,0.99988663,-6.149006256,NA,0.274766355
HECTD4,0.092046659,8.133560513,0.582884266,0.56368933,0.99988663,-6.388029233,NA,0.314018692
HECW1,-0.518046198,5.153959515,-1.002062627,0.323156676,0.99988663,-5.177021849,NA,0.031775701
HECW2,0.109098073,6.093409209,0.300187934,0.765800643,0.99988663,-5.882523713,NA,0.08411215
HEG1,0.262376534,5.754335192,0.722924684,0.474505509,0.99988663,-5.586667408,NA,0.072897196
HELB,0.261173198,4.561682472,0.48716571,0.629162921,0.99988663,-5.451678348,NA,0.026168224
HELLS,-0.227457642,4.276737338,-0.328653949,0.744365777,0.99988663,-5.452553643,NA,0.011214953
HELQ,-0.011663571,5.598847254,-0.028927448,0.977085947,0.99988663,-5.771633256,NA,0.059813084
HELZ,-0.12095124,7.671165348,-0.645214445,0.522974402,0.99988663,-6.139582986,NA,0.226168224
HEMK1,-0.02959292,4.813129319,-0.052615604,0.958335842,0.99988663,-5.576694768,NA,0.026168224
HEPH,-0.037200924,5.038637659,-0.075258336,0.940435533,0.99988663,-5.632924202,NA,0.03364486
HERC1,-0.074011529,8.390091783,-0.505783761,0.61616332,0.99988663,-6.532459609,NA,0.357009346
