"","X","Show","Aggregated","pathway","gs_number","gs_description","pval","padj","log2err","ES","NES","size","leadingEdge"
"64","5326",NA,NA,"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION","GO:0070198","Any process in which a protein is transported to, or maintained at, the telomeric region of a chromosome. [GOC:BHF, GOC:mah]","1.42890741120645e-06","0.00016628909997915","0.643551836150722","0.669214058459288","2.30620175195935","28","c(""TERF1"", ""TNKS2"", ""TCP1"", ""TERF2IP"", ""ZNF827"", ""TNKS"", ""NABP2"", ""PINX1"", ""ACD"", ""TERT"", ""TERF2"")"
"65","5569",NA,NA,"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION","GO:0046634","Any process that modulates the frequency, rate or extent of alpha-beta T cell activation. [GOC:ai]","7.43332459996087e-06","0.000733984491180985","0.610526878385931","0.4817769547104","1.88309832969777","82","c(""CBLB"", ""RUNX3"", ""PTPRC"", ""PRKCQ"", ""ZAP70"", ""GATA3"", ""CD28"", ""PRKCZ"", ""IRF1"", ""PTPN22"", ""ADA"", ""HLA-E"", ""IRF4"", ""RASAL3"", ""CRTAM"")"
"66","5592",NA,NA,"GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","GO:0050854","Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell. [GOC:ai]","1.10563127307012e-09","2.66866629873998e-07","0.788186810800237","0.634526627195173","2.37637939460443","55","c(""CBLB"", ""PRKCH"", ""TRAT1"", ""PTPRC"", ""LCK"", ""CARD11"", ""TESPA1"", ""SLA2"", ""UBASH3A"", ""CD226"", ""PTPN22"", ""ADA"", ""BLK"", ""LPXN"")"
"67","5723",NA,NA,"GOBP_REGULATION_OF_CELL_ACTIVATION","GO:0050865","Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:ai]","1.9983692512427e-09","4.06980387823395e-07","0.774939030136436","0.361742916711597","1.56622223923307","480","c(""CBLB"", ""FYN"", ""CAMK4"", ""TOX"", ""CD2"", ""RHOH"", ""RASGRP1"", ""DPP4"", ""IKZF3"", ""KLRK1"", ""RUNX3"", ""IL7R"", ""CD6"", ""PTPRC"", ""LCK"", ""PRKCQ"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""ZEB1"", ""RIPOR2"", ""SLAMF1"", ""ICOS"", ""TXK"", ""CD226"", ""CD47"", ""GATA3"", ""TIGIT"", ""SIRPG"", ""TNFSF14"", ""CCL5"", ""TCF7"", ""TBC1D10C"", ""CD28"", ""PRKCZ"", ""YES1"", ""IRF1"", ""PTPN22"", ""ADA"", ""BLK"", ""HLA-E"", ""LEF1"", ""GLMN"", ""HLA-F"", ""IRF4"", ""TNFSF8"", ""SOX12"", ""RASAL3"", ""BCL2"", ""TSPAN32"", ""DLG1"", ""CRTAM"", ""CD70"", ""LAX1"", ""BCR"", ""IL31RA"", ""SOS1"", ""HMCES"", 
""SPN"", ""STAP1"", ""SOD1"", ""PLA2G10"", ""RC3H2"", ""TNFRSF13B"", ""STAT5B"")"
"68","5727",NA,NA,"GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN","GO:0033632","Any process that modulates the frequency, rate, or extent of cell-cell adhesion mediated by integrin. [GOC:add]","5.30390186480664e-05","0.00437538334847403","0.557332238758646","0.800872016645349","2.35053639731937","10","c(""SKAP1"", ""DPP4"", ""CCL5"", ""ADA"", ""WNK1"")"
"69","5999",NA,NA,"GOBP_REGULATION_OF_HEMOPOIESIS","GO:1903706","Any process that modulates the frequency, rate or extent of hemopoiesis. [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]","1.52193082727816e-05","0.00143745263787997","0.593325476396405","0.35360694142585","1.50448465823068","290","c(""ETS1"", ""CAMK4"", ""TOX"", ""CD2"", ""RHOH"", ""RASGRP1"", ""IKZF3"", ""RUNX3"", ""IL7R"", ""PTPRC"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""GPR171"", ""ZEB1"", ""GATA3"", ""CASP8"", ""TCF7"", ""CD28"", ""PRKCZ"", ""IRF1"", ""ADA"", ""LEF1"", ""CSF1"", ""FBXW7"", ""IRF4"", ""SOX12"", ""ZFPM1"", ""CRTAM"", ""HLA-B"", ""EVI2B"", ""KLF13"", ""SOS1"", ""RARG"", ""SOD1"", ""RC3H2"", ""STAT5B"")"
"70","6044",NA,NA,"GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE","GO:0045088","Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection. [GOC:ebc]","0.000104345762791253","0.00790722483849527","0.538434096309916","0.367616760456172","1.53243351514927","190","c(""FYN"", ""CD96"", ""SLAMF6"", ""PYHIN1"", ""RASGRP1"", ""KLRK1"", ""GBP5"", ""TXK"", ""NLRC3"", ""CD226"", ""NLRC5"", ""CCL5"", ""CASP8"", ""IRF1"", ""PTPN22"", ""HLA-E"", ""IRGM"", ""ZBP1"", ""HLA-F"", ""LYAR"", ""KLRD1"", ""PSPC1"", ""CRTAM"", ""HLA-B"", ""LSM14A"", ""SH2D1B"", ""CASP6"", ""STAT5B"")"
"71","6123",NA,NA,"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION","GO:0051249","Any process that modulates the frequency, rate or extent of lymphocyte activation. [GOC:ai]","9.19854222155346e-14","3.74668122861649e-11","0.954541630725724","0.422724884383358","1.81371325438372","366","c(""CBLB"", ""FYN"", ""CAMK4"", ""TOX"", ""CD2"", ""RHOH"", ""RASGRP1"", ""DPP4"", ""IKZF3"", ""KLRK1"", ""RUNX3"", ""IL7R"", ""CD6"", ""PTPRC"", ""LCK"", ""PRKCQ"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""ZEB1"", ""RIPOR2"", ""SLAMF1"", ""ICOS"", ""CD47"", ""GATA3"", ""TIGIT"", ""SIRPG"", ""TNFSF14"", ""CCL5"", ""TCF7"", ""TBC1D10C"", ""CD28"", ""PRKCZ"", ""YES1"", ""IRF1"", ""PTPN22"", ""ADA"", ""BLK"", ""HLA-E"", ""LEF1"", ""GLMN"", ""HLA-F"", ""IRF4"", ""TNFSF8"", ""SOX12"", ""RASAL3"", ""BCL2"", ""DLG1"", ""CRTAM"", ""CD70"", ""LAX1"", ""SOS1"", ""HMCES"", ""SPN"", ""SOD1"", ""RC3H2"", ""TNFRSF13B"", ""STAT5B""
)"
"72","6126",NA,NA,"GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION","GO:0045619","Any process that modulates the frequency, rate or extent of lymphocyte differentiation. [GOC:go_curators]","4.98041038085792e-09","9.66945088065616e-07","0.761460801445585","0.476353663791571","1.95221203744731","146","c(""CAMK4"", ""TOX"", ""CD2"", ""RHOH"", ""RASGRP1"", ""IKZF3"", ""RUNX3"", ""IL7R"", ""PTPRC"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""ZEB1"", ""GATA3"", ""TCF7"", ""CD28"", ""PRKCZ"", ""IRF1"", ""ADA"", ""LEF1"", ""IRF4"", ""SOX12"", ""CRTAM"", ""SOS1"", ""SOD1"", ""RC3H2"", ""STAT5B"", ""NDFIP1"")"
"73","6127",NA,NA,"GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY","GO:0002706","Any process that modulates the frequency, rate, or extent of lymphocyte mediated immunity. [GOC:add]","4.51814659522444e-05","0.00382399498195814","0.557332238758646","0.417178593855234","1.69010540226275","125","c(""CD96"", ""SLAMF6"", ""RASGRP1"", ""KLRK1"", ""IL7R"", ""PTPRC"", ""SLAMF1"", ""CD226"", ""GATA3"", ""CD28"", ""PRKCZ"", ""HLA-E"", ""HLA-F"", ""IL18R1"", ""KLRD1"", ""CRTAM"", ""HLA-B"", ""HMCES"", ""SH2D1B"", ""STAT5B"", ""NDFIP1"", ""RIPK3"")"
