"","X","Show","Aggregated","pathway","gs_number","gs_description","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","45","","Cilia","GOBP_CILIUM_MOVEMENT","GO:0003341","The directed, self-propelled movement of a cilium. [GOC:dph, GOC:jl]","4.45068331031129e-12","1.67041172030683e-09","0.887074988399873","0.292641243044709","6.08642192705552","163","c(""DNAH11"", ""CFAP54"", ""CFAP61"", ""TTC12"", ""DNAH7"", ""ZBBX"", ""RFX3"", ""SPAG16"", ""HYDIN"", ""DNAI1"", ""SPAG17"", ""NPHP4"", ""ATP2B4"", ""DAW1"", ""CFAP47"", ""CFAP43"", ""CFAP44"", ""ARMC2"", ""TEKT1"", ""JHY"", ""CFAP221"", ""CCDC39"", ""FSIP2"", ""MAFIP"", ""TTC29"", ""DNAH9"", ""NEK10"", ""CFAP69"", ""CCDC40"", ""SPEF2"", ""VPS13A"", ""EFCAB1"", ""CFAP70"", ""ROPN1L"", ""TTLL9"", ""DNHD1"", ""CFAP206"")"
"2","46","","Cilia","GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY","GO:0001539","Cell motility due to movement of eukaryotic cilia or bacterial-type flagella or archaeal-type flagella. [GOC:cilia, GOC:hjd, GOC:krc]","8.46009534508167e-09","1.63051188934533e-06","0.747739663149885","0.272411988729798","5.3914774925203","135","c(""DNAH11"", ""CFAP54"", ""TTC12"", ""DNAH7"", ""RFX3"", ""DNAH6"", ""SPAG16"", ""DNAI1"", ""DNAH14"", ""EFHC2"", ""NPHP4"", ""ATP2B4"", ""CFAP47"", ""CFAP43"", ""CFAP44"", ""ARMC2"", ""TEKT1"", ""CCDC39"", ""EFHC1"", ""FSIP2"", ""MAFIP"", ""CFAP69"", ""CCDC40"", ""SPEF2"", ""VPS13A"", ""EFCAB1"", ""ROPN1L"", ""TTLL9"", ""CFAP206"")"
"3","47","","Cilia","GOBP_MOTILE_CILIUM_ASSEMBLY","GO:0044458","The aggregation, arrangement and bonding together of a set of components to form a motile cilium. [GO_REF:0000079, GOC:cilia, GOC:krc, GOC:TermGenie, PMID:19776033, PMID:21129373, ZFIN:dsf]","8.54669191676682e-08","1.35436577907698e-05","0.704975715167238","0.399437817303553","6.19710842183254","54","c(""TTC12"", ""SPAG16"", ""CFAP47"", ""CFAP43"", ""CFAP44"", ""ARMC2"", ""JHY"", ""INTU"", ""CFAP221"", ""CCDC39"", ""FSIP2"", ""CFAP69"", ""CCDC40"", ""SPEF2"", ""SPATA6"", ""CC2D2A"", ""CFAP206"")"
"4","48","","Cilia","GOBP_CELL_PROJECTION_ASSEMBLY","GO:0030031","Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]","1.87288567788062e-25","4.45184925632222e-22","1.31101476274061","0.239217694738822","5.9701536736277","567","c(""BBS9"", ""DNM3"", ""WDPCP"", ""ARHGAP44"", ""NEK1"", ""EXOC4"", ""PIBF1"", ""IFT43"", ""SPATA13"", ""CFAP54"", ""TTC12"", ""TTC39C"", ""BCAS3"", ""DNAH7"", ""TBC1D32"", ""CEP126"", ""RFX3"", ""TBC1D19"", ""SLIT2"", ""SPAG16"", ""HYDIN"", ""STAU2"", ""KANK1"", ""ARMC9"", ""ARL13B"", ""SH3YL1"", ""DNAI1"", ""BIN3"", ""RFX2"", ""AHI1"", ""TBC1D22A"", ""RAB3IP"", ""EVI5"", ""IQCB1"", ""RABL2B"", ""DTNBP1"", ""RABGAP1"", ""ARHGEF4"", ""SPAG17"", ""LRRC49"", ""ALPK1"", ""SCLT1"", ""ARL6"", ""ACTN2"", ""KIAA0586"", ""NLGN1"", ""COBL"", ""SPAG1"", ""VAV3"", ""DAW1"", ""IQUB"", ""CFAP47"", ""CFAP43"", ""MTSS1"", 
""SEPTIN9"", ""WDR35"", ""CFAP44"", ""PARVA"", ""ARMC2"", ""TEKT1"", ""WDR19"", ""DYNC2H1"", ""JHY"", ""CFAP161"", ""SDCCAG8"", ""IFT74"", ""NCK2"", ""CARMIL1"", ""CCDC66"", ""LRGUK"", ""RALA"", ""TTC8"", ""ASAP1"", ""VAV2"", ""ATXN10"", ""INTU"", ""GPM6A"", ""CFAP221"", ""CCDC39"", ""TBC1D2B"", ""ANO6"", ""CEP162"", ""CDC14B"", ""ABCC4"", ""FSIP2"", ""MAFIP"", ""RILPL1"", ""ARHGEF26"", ""CAPZB"", ""ABLIM1"", ""CPLANE1"", ""NCK1"", ""CFAP69"", ""TCTN1"", ""CCDC40"", ""SPEF2"", ""ARHGEF7"", ""TBC1D14"", ""SPATA6"", ""CC2D2A"", ""C2CD3"", ""FER"", ""RPGRIP1L"", ""NUDCD3"", ""CCDC13"", ""TBC1D1"", ""IFT172"", 
""CFAP70"", ""KIT"", ""ABI2"", ""TTBK2"", ""POC1B"", ""CFAP206"", ""CEP83"", ""DCDC2"", ""DYNC2LI1"", ""GBF1"", ""CTTN"", ""FAM110C"", ""DZIP1L"", ""WASF3"", ""TBC1D5"", ""OFD1"", ""YAP1"", ""MYO10"", ""CD2AP"", ""AVIL"", ""MARK4"", ""TBC1D15"", ""CDC42EP3"", ""NME5"")"
"5","49","","Cilia","GOBP_CELL_PROJECTION_ORGANIZATION","GO:0030030","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]","1.44807322862971e-13","7.37586442382745e-11","0.943632225232838","0.115104735530023","3.09641690394956","1484","c(""HSP90AB1"", ""UBB"", ""PRNP"", ""EIF4G2"", ""UHMK1"", ""ATP1B2"", ""MAP1B"", ""VIM"", ""PGRMC1"", ""ANK3"", ""ATMIN"", ""MYLK"", ""PPFIA2"", ""FRY"", ""ARF6"", ""APLP1"", ""ACTR2"", ""CERS2"", ""CDC42"", ""B2M"", ""DYNLL1"", ""NDN"", ""NCAM2"", ""CRABP2"", ""IL1RAPL1"", ""KIF5C"", ""FOLR1"", ""RAC1"", ""RAP2B"", ""ATP8B1"", ""PLXNC1"", ""CNTN4"", ""DOCK10"", ""ACTB"", ""GPRIN3"", ""FN1"", ""SCIN"", ""DCC"", ""SPP1"", ""LRP2"", ""ROBO1"", ""RPL24"", ""MYO16"", ""PPP1R16B"", ""ITGA2"", ""ANLN"", ""RIPOR2"", ""EFNB2"", ""CD38"", ""APOD"", ""KIF5B"", ""SLIT3"", ""ARHGAP24"", ""HECW1"", ""JUN"", ""ADGRB3"", 
""KLF4"", ""MMP2"", ""ARF1"", ""EMP1"", ""FGD5"", ""GRID2"", ""DPYSL3"", ""KLF5"", ""SERPINF1"", ""EDNRA"", ""ITGA8"", ""UNC5C"", ""DYNLL2"", ""CFAP126"", ""GLDN"", ""MAP1A"", ""FOXJ1"", ""BMP5"", ""NCKAP1L"", ""RTN4"", ""SFRP2"", ""CD44"", ""S100A6"", ""PLXND1"", ""NTN1"", ""NBL1"", ""TRPM2"", ""TIAM1"", ""ECE1"", ""SDC2"", ""CTNNB1"", ""DHFR"", ""GPM6B"", ""KCNJ10"", ""EMB"", ""SOD1"", ""PLEK"", ""PTPRD"", ""EPHA7"", ""SNAPIN"", ""ABLIM3"", ""YWHAH"", ""CACNG7"", ""NCAM1"", ""CCDC96"", ""CDH11"", ""SEMA6A"", ""RHOA"", ""FZD1"", ""TOX"", ""TNFRSF21"", ""RAB11A"", ""RIT2"", ""METRN"", ""DOCK11"", ""CAV1"", 
""RIMS2"", ""BSG"", ""SEMA3D"", ""CXCL12"", ""EFNB1"", ""EPB41L3"", ""FUT9"", ""PFN1"", ""NTRK3"", ""CNTNAP2"", ""RAB13"", ""NPTN"", ""F2RL1"", ""P2RX7"", ""ITGA1"", ""SEMA5B"", ""DNAH17"", ""DPYSL5"", ""PAX2"", ""HECW2"", ""ZNF804A"", ""RNF6"", ""NRCAM"", ""LRRC4C"", ""ATL1"", ""FOXD1"", ""NEDD4L"", ""HSPA5"", ""ITM2C"", ""PRRX1"", ""GDI1"", ""BCL11A"", ""HSP90AA1"", ""FLNA"", ""ID1"", ""SCN1B"", ""EPHA3"", ""GFAP"", ""ITGA4"", ""CDH13"", ""ATP8A2"", ""HGF"", ""SH3GL2"", ""FXYD5"", ""WNT5A"", ""CNP"", ""KLHL1"", ""BLK"", ""GRM7"", ""STMN1"", ""RO60"", ""DAAM2"", ""ROBO4"", ""LGR6"", ""S100A9"", ""PLP1"", 
""APOE"", ""FYN"", ""LPAR3"", ""CSPG4"", ""CFL1"", ""NR2F1"", ""TMEM30A"", ""MEF2C"", ""TCTN3"", ""PRAG1"", ""AMIGO1"", ""FSTL4"", ""TRPC5"", ""SFRP1"", ""BLOC1S4"", ""NCS1"", ""HDAC2"", ""BCL11B"", ""PPP1R9B"", ""NFASC"", ""UNC119B"", ""TSPO"", ""CAPG"", ""NGF"", ""NTF3"", ""CDC42EP5"", ""ZPR1"", ""DDR1"", ""RAP2C"", ""APLP2"", ""PLXNA4"", ""CSF1R"", ""FES"", ""LPAR1"", ""GFRA1"", ""CCDC88A"", ""TMEM107"", ""TACSTD2"", ""GPR37"", ""HES1"", ""RP1"", ""UNC13A"", ""GRIN3A"", ""SEMA6B"", ""NOVA2"", ""BBS10"", ""DCTN1"", ""MUL1"", ""USH1C"", ""RASGRF1"", ""EPHA5"", ""CSMD3"", ""ST8SIA2"", ""CORO1A"", ""MAPT"", 
""ARPC5"", ""PFN2"", ""NRP2"", ""VPS35"", ""DNAH8"", ""PTPRO"", ""ENC1"", ""S1PR1"", ""SNX10"", ""DVL1"", ""AGT"", ""GRIP1"", ""CRTAC1"", ""TTYH1"", ""ERMN"", ""SCARB2"", ""EHD1"", ""EFNB3"", ""AIF1"", ""KEL"", ""BRK1"", ""PRKCD"", ""CDK5"", ""RET"", ""NRK"", ""NDRG4"", ""NCKIPSD"", ""WNT3A"", ""C12orf57"", ""CDC42EP1"", ""RTN4RL1"", ""BLOC1S1"", ""TENM1"", ""NES"", ""CELSR2"", ""TPBG"", ""PARVG"", ""SEMA3G"", ""VAX2"", ""CFAP20"", ""S100B"", ""TWF1"", ""OMG"", ""NUBP2"", ""SLITRK5"", ""RND2"", ""TMEM17"", ""CAPRIN1"", ""EFNA1"", ""LGMN"", ""CPNE9"", ""EPHA10"", ""BMPR1B"", ""SLITRK4"", ""PHACTR1"", ""AIF1L"", 
""TRAPPC4"", ""MDK"", ""STMN3"", ""KIF3B"", ""CCDC63"", ""NTNG2"", ""MT3"", ""GATA3"", ""MANF"", ""RHOG"", ""EHD2"", ""LIMA1"", ""TNR"", ""LST1"", ""NEGR1"", ""AUTS2"", ""MYO1A"", ""BTG2"", ""DSCAM"", ""SEMA3A"", ""SYT2"", ""NEFH"", ""RAB21"", ""SDCBP"", ""CXCR4"", ""EPHB4"", ""CDC42EP2"", ""CCK"", ""PIFO"", ""LYPLA2"", ""SEMA7A"", ""NGFR"", ""GLI3"", ""RP2"", ""WNT7B"", ""SYT4"", ""NEURL1"", ""TTC30A"", ""RFX4"", ""KIRREL3"", ""TPGS1"", ""S1PR2"", ""SLC9A3R1"", ""SSNA1"", ""SNX3"", ""DRD2"", ""MIEN1"", ""NEFL"", ""FXR2"", ""TOR1A"", ""EPS8"", ""CNTN2"", ""PTPN11"", ""MAG"", ""IGF2BP1"", ""EPHB2"", ""TUBB2B"", 
""ELAVL4"", ""HDGFL3"", ""ADM"", ""ARPIN"", ""MBOAT1"", ""CRMP1"", ""PLXNB2"", ""APBB1"", ""TWF2"", ""DMTN"", ""ATP6V1D"", ""PLEKHO1"", ""DCX"", ""SKIL"", ""KIF19"", ""LAMA1"", ""EPHA6"", ""NRXN1"", ""DBN1"", ""EFNA3"", ""CNTN5"", ""WNT3"", ""TBC1D24"", ""TMEM106B"", ""VSTM2L"", ""FKBP1B"", ""CCR7"", ""RPGRIP1"", ""RAC2"", ""TCIRG1"", ""ONECUT1"", ""GSK3A"", ""ATP7A"", ""FKBP4"", ""FCGR2B"", ""SEMA3C"", ""NOTCH3"", ""RELN"", ""ITGB1"", ""CNTNAP1"", ""SLC12A5"", ""LAMA2"", ""SHH"", ""RHOH"", ""POU3F2"", ""ATCAY"", ""HRG"", ""SRF"", ""SNAP25"", ""TULP1"", ""PTPRF"", ""CLRN1"", ""LRTM1"", ""PLXNB3"", ""EDN3"", 
""SEMA6D"", ""TTC30B"", ""ABI3"", ""CEP19"", ""TTC36"", ""BLOC1S6"", ""EGR2"", ""DCLK1"", ""TBC1D21"", ""GDF7"", ""MAPRE1"", ""FEZF1"", ""LHFPL5"", ""NIBAN2"", ""SLITRK1"", ""MCF2"", ""HRAS"", ""PLPPR5"", ""TESK1"", ""KIF20B"", ""CFAP298"", ""UNC5D"", ""IMPACT"", ""ARFIP2"", ""NLGN3"", ""LHX9"", ""EFNA2"", ""TBC1D16"", ""WNT7A"", ""ADAMTS16"", ""SLITRK2"", ""NPY"", ""LAMC2"", ""GPRIN1"", ""MAPK6"", ""ALK"", ""LLPH"", ""ARF4"", ""CHRNB2"", ""DNAL1"", ""TREM2"", ""STK11"", ""SYT3"", ""PLPPR4"", ""CAMK2A"", ""MYPN"", ""STAP1"", ""CDHR2"", ""CORO1B"", ""CARMIL2"", ""GBX2"", ""ZMYND10"", ""MYOT"", ""MNX1"", 
""ANOS1"", ""RAC3"", ""CIB1"", ""TMEM250"", ""GFRA3"", ""CDK5R2"", ""PLEK2"", ""TMEFF1"", ""SULT4A1"", ""DVL3"", ""AREG"", ""KLK8"", ""BLOC1S3"", ""ISLR2"", ""GRXCR1"", ""SEZ6"", ""VSTM5"", ""CNR1"", ""PDCL"", ""EPHB6"", ""UCHL1"", ""KIF3A"", ""EMP2"", ""DISC1"", ""MEGF8"", ""NKX6-1"", ""GRN"", ""TNN"", ""FRMD7"", ""ESPN"", ""BARHL2"", ""EMP3"", ""SPAG9"", ""C21orf91"", ""VIL1"", ""KLK6"", ""CUL4B"", ""EPS8L1"")"
"6","50","***","Cilia","GOBP_CEREBROSPINAL_FLUID_CIRCULATION","GO:0090660","The neurological system process driven by motile cilia on ependymal cells of the brain by which cerebrospinal fluid circulates from the sites of secretion to the sites of absorption. In ventricular cavities, the flow is unidirectional and rostrocaudal, in subarachnoid spaces, the flow is multi-directional. [GOC:mgi_curators, PMID:22100360, PMID:24229449]","3.62927215884261e-06","0.00039815907330318","0.627256739718528","0.762071385117116","5.82491380981391","11","c(""CFAP54"", ""SPAG16"", ""DAW1"", ""CFAP43"", ""JHY"", ""CFAP221"", ""CCDC39"", ""DNAH9"")"
"7","51","","Cilia","GOBP_CILIUM_ORGANIZATION","GO:0044782","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole. [GOC:cilia, GOC:jl]","1.31801936502339e-36","9.39879609198177e-33","1.57637362160047","0.346997580036313","8.19524603938607","387","c(""BBS9"", ""WDPCP"", ""NEK1"", ""EXOC4"", ""PIBF1"", ""IFT43"", ""CFAP54"", ""CFAP61"", ""TTC17"", ""TTC12"", ""TTC39C"", ""DNAH7"", ""TBC1D32"", ""CEP126"", ""RFX3"", ""TBC1D19"", ""SPAG16"", ""HYDIN"", ""ARMC9"", ""ARL13B"", ""DNAI1"", ""RFX2"", ""AHI1"", ""TBC1D22A"", ""RAB3IP"", ""EVI5"", ""IQCB1"", ""RABL2B"", ""DTNBP1"", ""RABGAP1"", ""SPAG17"", ""LRRC49"", ""ALPK1"", ""SCLT1"", ""ARL6"", ""KIAA0586"", ""SPAG1"", ""TTC21B"", ""DAW1"", ""IQUB"", ""CFAP47"", ""CFAP43"", ""SEPTIN9"", ""WDR35"", ""CFAP44"", ""PARVA"", ""ARMC2"", ""TEKT1"", ""WDR19"", ""DYNC2H1"", ""JHY"", ""CFAP161"", ""SDCCAG8"", 
""IFT74"", ""CCDC66"", ""LRGUK"", ""TTC8"", ""ASAP1"", ""ATXN10"", ""INTU"", ""CFAP221"", ""CCDC39"", ""TBC1D2B"", ""CEP162"", ""CDC14B"", ""ABCC4"", ""FSIP2"", ""MAFIP"", ""RILPL1"", ""TTC29"", ""ABLIM1"", ""LCA5"", ""CPLANE1"", ""CFAP69"", ""TCTN1"", ""CCDC40"", ""SPEF2"", ""TBC1D14"", ""SPATA6"", ""CC2D2A"", ""C2CD3"", ""RPGRIP1L"", ""NUDCD3"", ""CCDC13"", ""TBC1D1"", ""IFT172"", ""CFAP70"", ""TTBK2"", ""POC1B"", ""CFAP206"", ""CEP83"", ""DCDC2"", ""DYNC2LI1"", ""LCA5L"", ""GBF1"", ""RTTN"", ""DZIP1L"", ""TBC1D5"", ""OFD1"", ""YAP1"", ""AVIL"", ""MARK4"", ""TBC1D15"", ""NME5"", ""TBC1D30"", ""TTC26"", 
""CEP41"", ""FAM149B1"", ""ATG5"", ""CEP70"", ""CLCN4"", ""ODF2L"", ""TMEM67"", ""IFT80"", ""WDR11"", ""PKD2"", ""TOGARAM1"", ""TAPT1"", ""CEP89"", ""IFT52"", ""DNAH5"", ""DNAAF4"", ""B9D1"", ""RAB17"", ""PKHD1"", ""USP6NL"", ""ENO4"", ""TBC1D7"", ""DNAAF5"", ""PTPDC1"", ""IFT88"", ""KIF27"", ""TRAF3IP1"", ""CLUAP1"", ""SYNE2"")"
"8","52","","Cilia","GOBP_MICROTUBULE_BASED_MOVEMENT","GO:0007018","A microtubule-based process that results in the movement of organelles, other microtubules, or other cellular components.  Examples include motor-driven movement along microtubules and movement driven by polymerization or depolymerization of microtubules. [GOC:cjm, ISBN:0815316194]","1.71444755168239e-10","4.89029019641884e-08","0.826657301178302","0.187330393572221","4.39009797803496","362","c(""UBB"", ""MAP1B"", ""DYNLT3"", ""HSPA8"", ""DYNC1H1"", ""ACTR2"", ""CDC42"", ""KIF5C"", ""FMN2"", ""KIF1C"", ""ARMCX3"", ""KIF5B"", ""DYNLRB1"", ""MAP1A"", ""SOD1"", ""SNAPIN"", ""HSPB1"", ""DNAH3"", ""DNAH17"", ""HSBP1"", ""BLOC1S4"", ""CLIP3"", ""DCTN1"", ""MAPT"", ""RAB27B"", ""DNAH8"", ""ARL8A"", ""ARHGAP21"", ""ADCY3"", ""PLTP"", ""BLOC1S1"", ""CATSPERD"", ""CELSR2"", ""TACR3"", ""DNAL4"", ""CFAP20"", ""KIF26B"", ""KIF3B"", ""CCDC63"", ""NEFH"", ""RAB21"", ""KIF3C"", ""ACTR10"", ""SEPTIN4"", ""NEURL1"", ""LDHC"", ""DDX4"", ""TTC30A"", ""TPGS1"", ""SLC9A3R1"", ""CACNA1I"", ""SSNA1"", ""NEFL"", 
""TACR1"", ""PURA"", ""CALY"", ""KIF19"", ""RNASE10"", ""CENPE"", ""SLC22A16"", ""ING2"", ""SLC9C1"", ""TERF2"", ""SLC9B2"", ""UXT"", ""KIFC1"", ""TACR2"", ""KIF22"", ""TTC30B"", ""DLG2"", ""BLOC1S6"", ""TBC1D21"", ""KIF20B"", ""CFAP298"", ""MGARP"", ""SMCP"")"
"9","53","","Cilia","GOBP_MICROTUBULE_BASED_PROCESS","GO:0007017","Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins. [GOC:mah]","6.21753769498432e-13","2.77107883143332e-10","0.921426003494898","0.144337358980845","3.79308649855223","859","c(""UBB"", ""MAP1B"", ""CHD3"", ""TUBB"", ""CHMP1B"", ""DYNLT3"", ""HSPA8"", ""GABARAP"", ""RAN"", ""DYNC1H1"", ""ACTR2"", ""CDC42"", ""DYNLL1"", ""GJA1"", ""RPS3"", ""TUBA1B"", ""KIF5C"", ""RAC1"", ""MZT1"", ""CETN2"", ""FMN2"", ""CDKN1B"", ""KIF1C"", ""ARMCX3"", ""SBDS"", ""TUBA1A"", ""KIF5B"", ""C10orf90"", ""DYNLRB1"", ""DYNLL2"", ""MAP1A"", ""FOXJ1"", ""TUBB4B"", ""CTNNB1"", ""SOD1"", ""SNAPIN"", ""MID1IP1"", ""RHOA"", ""HSPB1"", ""RAB11A"", ""OOEP"", ""PARD6A"", ""GAPDH"", ""DNAH3"", ""TUBA1C"", ""CCDC68"", ""DNAH17"", ""ARL2"", ""HSBP1"", ""FLNA"", ""EPHA3"", ""CAV3"", ""CNP"", ""PPP2R1A"", ""TUBG1"", 
""STMN1"", ""CFL1"", ""TRDN"", ""VCP"", ""BLOC1S4"", ""TPPP3"", ""CHMP5"", ""FGF10"", ""CLIP3"", ""PHLDB2"", ""POLDIP2"", ""DCTN3"", ""ZPR1"", ""FES"", ""CCDC88A"", ""GAS2L3"", ""HSPA1B"", ""MAD2L1"", ""RP1"", ""DCTN6"", ""BRCA2"", ""DCTN1"", ""CDH5"", ""MAPT"", ""SMC1A"", ""RAB27B"", ""ARHGEF2"", ""DNAH8"", ""DVL1"", ""CCDC69"", ""CDK2AP2"", ""ARL8A"", ""CDK5"", ""NLRP5"", ""ARHGAP21"", ""SUN2"", ""SAC3D1"", ""ADCY3"", ""CLTC"", ""WNT3A"", ""PLTP"", ""BLOC1S1"", ""CATSPERD"", ""CELSR2"", ""CENPA"", ""TACR3"", ""DNAL4"", ""CFAP20"", ""GIT1"", ""SPC25"", ""CHMP2A"", ""KIF26B"", ""HSPA1A"", ""STMN3"", ""KIF3B"", 
""RGS14"", ""CCDC63"", ""CHMP2B"", ""NEFH"", ""RAB21"", ""KIF3C"", ""ACTR10"", ""SEPTIN4"", ""MISP"", ""NEURL1"", ""LDHC"", ""DDX4"", ""TTC30A"", ""TPGS1"", ""SLC9A3R1"", ""CACNA1I"", ""SSNA1"", ""LMNA"", ""NEFL"", ""TACR1"", ""PARP3"", ""CNTN2"", ""CCDC88C"", ""NPM1"", ""PURA"", ""TUBB2B"", ""HDGFL3"", ""CRMP1"", ""CALY"", ""DCX"", ""KIF19"", ""RNASE10"", ""TLE6"", ""CENPE"", ""FBXW5"", ""SLC22A16"", ""ING2"", ""SLC9C1"", ""GNAI1"", ""CHEK1"", ""CHMP1A"", ""TERF2"", ""RANGRF"", ""PLK1"", ""MAP9"", ""FKBP4"", ""ITGB1"", ""LZTS2"", ""SLC9B2"", ""UXT"", ""SLAIN2"", ""PTPA"", ""CAPN6"", ""CRYAB"", ""KIFC1"", 
""TACR2"", ""TUBB4A"", ""KIF22"", ""TTC30B"", ""CEP19"", ""RANBP1"", ""DLG2"", ""BLOC1S6"", ""TBC1D21"", ""MAPRE1"")"
"10","54","","Cilia","GOBP_MICROTUBULE_BASED_TRANSPORT","GO:0099111","A microtubule-based process that results in the transport of organelles, other microtubules, or other cellular components.  Examples include motor-driven movement along microtubules and movement driven by polymerization or depolymerization of microtubules. [GOC:cjm, ISBN:0815316194]","1.14307656463955e-08","2.14507341643281e-06","0.747739663149885","0.230670644138809","4.90912665268015","188","c(""DYNC1I1"", ""TMEM108"", ""AGBL4"", ""DNAH11"", ""IFT43"", ""CFAP54"", ""RFX3"", ""SPAG16"", ""STAU2"", ""DNAI1"", ""RABL2B"", ""DTNBP1"", ""SPAG17"", ""TRAK1"", ""TTC21B"", ""PEX14"", ""DAW1"", ""CFAP43"", ""WDR35"", ""WDR19"", ""DYNC2H1"", ""JHY"", ""IFT74"", ""CFAP221"", ""CCDC39"", ""LCA5"", ""DNAH9"", ""NEK10"", ""CCDC40"", ""SPEF2"", ""AP3B1"", ""BORCS5"", ""IFT172"", ""ROPN1L"", ""KIF13A"", ""DYNC2LI1"", ""LCA5L"", ""OFD1"", ""SUN1"", ""NME5"", ""AP3S1"", ""TTC26"", ""BICDL1"", ""FBXW11"", ""OPA1"", ""CABYR"", ""COPG2"", ""IFT52"", ""DNAH5"", ""DNAAF4"", ""SPA17"", ""IFT88"", ""KIF27"", ""TRAF3IP1"", 
""SYNE2"", ""PRKCZ"", ""KIF1B"", ""IFT27"", ""NDEL1"", ""IFT140"", ""WASF1"", ""MAPK8IP3"")"
