gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
FYN,-2.964559809,7.729191823,-13.84718475,7.59135741333457e-15,1.45943846271357e-10,23.87192089,NA,0.071286507
CBLB,-1.262823506,8.331187954,-12.81403968,5.97511209731218e-14,5.74357650354133e-10,21.79455203,NA,0.231550298
SLC38A1,-3.035399895,6.092845532,-12.52783756,1.08017106347495e-13,6.92209623176862e-10,20.96484399,Transport,0.022296661
BCL11B,-3.863664651,5.108804167,-12.17021849,2.29339872923835e-13,9.61037419371094e-10,19.37008599,NA,0.009316445
ETS1,-2.468473747,6.205472601,-12.12979456,2.4994471245022e-13,9.61037419371094e-10,20.19663263,Development (differentiation),0.036218989
HSP90AB1,-2.248682678,9.119020701,-11.876549,4.3034123426217e-13,1.37888503811504e-09,19.69690776,Metabolism (other),0.195435989
PDE7A,-1.10365875,7.68311124,-11.67732477,6.6338086800981e-13,1.82192816964123e-09,19.4394451,Metabolism (other),0.183083848
CNOT6L,-1.347120878,7.93769743,-11.50958189,9.5855409841225e-13,2.30352531774694e-09,19.06367465,NA,0.193447085
SLFN12L,-3.010528396,5.216624603,-10.82968544,4.41437766348001e-12,9.42960117560036e-09,17.09870029,NA,0.013189574
HSPD1,-2.649313664,8.977592417,-10.51269651,9.17671131422553e-12,1.76422275015986e-08,16.65981716,Metabolism (other),0.157018738
MYBL1,-3.271179121,4.976324127,-10.4399998,1.08731975386642e-11,1.90033838800745e-08,16.19037831,Development (differentiation),0.010049199
HSPA8,-2.202447306,7.457478675,-10.38388218,1.24001681530168e-11,1.98661027284789e-08,16.572566,Metabolism (other),0.07966084
APOLD1,-2.330278212,6.985198782,-10.33815887,1.38056545063049e-11,2.04164390679778e-08,16.47806886,Metabolism or Transport (lipid),0.059248404
NUP210,-1.916262131,5.908678655,-9.749124549,5.63998523566021e-11,7.22858107703784e-08,15.0478845,NA,0.048989846
SKAP1,-2.963218216,6.785901952,-9.766712447,5.40434774521664e-11,7.22858107703784e-08,15.1322061,Inflammation/Immune/Stress/Toxic/Detox,0.038207893
THEMIS,-3.445451519,6.003641625,-9.557543483,9.00144633754423e-11,1.08158003649555e-07,14.50514461,NA,0.016015911
KIF2A,-1.203755931,7.355065851,-9.463019199,1.13568545217504e-10,1.28432663635677e-07,14.34738982,NA,0.151052026
PPP1R16B,-3.134764769,5.672046706,-9.316560094,1.63182572105994e-10,1.74288052707652e-07,13.96135176,Metabolism (other),0.018318853
NOP58,-1.492465394,7.74772728,-9.248156039,1.93470434719966e-10,1.95761531973229e-07,13.77658817,NA,0.155762588
STK17A,-1.594341266,6.351102301,-9.188934823,2.24308128783686e-10,2.15616188793318e-07,13.74589691,NA,0.065110437
HSPE1,-2.502229714,7.411985097,-9.147043539,2.49115349197538e-10,2.28059170872508e-07,13.61573072,Metabolism (other),0.073694127
CIT,-2.473904673,6.241606165,-9.092850635,2.85418476987944e-10,2.46066539615623e-07,13.50440528,NA,0.036533026
KIF11,-2.780018039,4.938679552,-9.063639794,3.07183196399217e-10,2.46066539615623e-07,13.1865601,NA,0.013398932
PRKCH,-1.237911455,8.420713763,-9.078654819,2.95791825677142e-10,2.46066539615623e-07,13.19210901,NA,0.232911127
CASK,-0.967286986,7.78379114,-8.967599448,3.91446528168231e-10,3.01022380161369e-07,13.04554484,NA,0.2114519
ITK,-2.814969555,5.313850205,-8.909373175,4.53683467008353e-10,3.35464025124445e-07,12.92772205,Inflammation/Immune/Stress/Toxic/Detox,0.016329949
EZH2,-1.69822351,6.274115019,-8.788138042,6.17724975172169e-10,4.39843061025369e-07,12.75663046,NA,0.050664713
INPP4B,-1.652532439,7.361786376,-8.733922834,7.09589323056315e-10,4.70408783991643e-07,12.55283898,Metabolism (other),0.101015388
LYVE1,2.475968091,6.487003046,8.745492913,6.88879530572819e-10,4.70408783991643e-07,12.65076828,Development (differentiation),0.273212603
CEP128,-0.868916566,7.706091631,-8.687691599,7.98882972197383e-10,4.95436294854667e-07,12.33405247,NA,0.183921281
DIAPH3,-2.699411707,6.329697875,-8.694322934,7.85402178590219e-10,4.95436294854667e-07,12.51963512,NA,0.036533026
ASPM,-3.311943756,4.761227296,-8.664686361,8.47506935277545e-10,5.09166275959712e-07,12.13768471,NA,0.007536899
CACYBP,-2.57906813,6.95835423,-8.65102541,8.7779850930809e-10,5.11384131559031e-07,12.40172532,Development (cell cycle),0.060504554
FUT8,-0.86489261,7.891514849,-8.603197306,9.92829489084694e-10,5.61386674342743e-07,12.07688606,Metabolism (other),0.198471684
ITSN1,1.478499438,8.649387423,8.377267934,1.78334414809798e-09,9.7956546420525e-07,11.46012618,NA,0.5821208
SNX6,1.128218317,8.059131121,8.253851764,2.4625302390217e-09,1.31505955125534e-06,11.18707324,NA,0.490317178
ATP8A1,-1.560671614,6.683101903,-8.11890244,3.51223695955087e-09,1.76963382374137e-06,11.03891839,Metabolism or Transport (lipid),0.081963781
OXCT1,-2.128658093,5.176418799,-8.110618796,3.58989436285635e-09,1.76963382374137e-06,10.99102009,Metabolism (other),0.021249869
TOX,-1.638226699,7.106189146,-8.114894341,3.54959618573926e-09,1.76963382374137e-06,10.98106531,NA,0.069297603
ATAD2,-1.766440491,6.527352227,-8.081146614,3.88064683709689e-09,1.81590905607524e-06,10.94220158,NA,0.063749607
CD96,-2.456256897,6.259443679,-8.076700563,3.92654453978236e-09,1.81590905607524e-06,10.95672875,Matrisome/cell adhesion/binding/signaling,0.039045326
KATNAL1,-1.809398348,5.456136278,-8.072812424,3.96713551912406e-09,1.81590905607524e-06,10.93529965,NA,0.032869256
CENPK,-2.499323471,4.986594831,-8.047485538,4.24220244884773e-09,1.89665911811855e-06,10.79329937,NA,0.01371297
KLF7,1.438509667,6.747703531,8.037996834,4.3501877394921e-09,1.90073543844854e-06,10.81591946,NA,0.278446561
FAM107B,-1.491725749,7.247681247,-7.995419837,4.87025810616702e-09,2.04295049972983e-06,10.64054354,NA,0.117554695
RUVBL2,-2.510641915,5.500618648,-7.994034538,4.88820405657072e-09,2.04295049972983e-06,10.71089366,NA,0.021773265
IQGAP3,-3.194270054,4.084782992,-7.956803224,5.39657638643998e-09,2.20742938360231e-06,10.25076876,NA,0.005129279
CDK1,-4.241018807,3.405860841,-7.938583521,5.66464788692207e-09,2.24396529393339e-06,9.735731186,Development (cell cycle),0.001360829
