gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
UBASH3B,-0.297849852,5.341199122,-1.013281507,0.313168833,0.999517463,-6.255127631,Metabolism (other),0.035874439
UBB,0.103154096,4.923992795,0.217574309,0.828167413,0.999517463,-6.655036012,Metabolism (other),0.04608869
UBE2A,0.109065456,3.838014279,0.427194475,0.670080042,0.999517463,-6.443208807,Metabolism (other),0.020926756
UBE2B,-0.062764696,7.137839386,-0.235930238,0.813929373,0.999517463,-7.067347266,Metabolism (other),0.149227703
UBE2D1,0.339201278,4.510345824,1.257914112,0.211109902,0.999517463,-5.916435011,Metabolism (other),0.033134031
UBE2D2,0.024255179,7.568179182,0.076381689,0.939255405,0.999517463,-7.190269356,Metabolism (other),0.219730942
UBE2D3,0.231132046,8.063824817,1.018149522,0.310860606,0.999517463,-6.815921181,Metabolism (other),0.266816143
UBE2D3-AS1,-0.003730271,3.813901356,-0.008463005,0.993263044,0.999517463,-6.53581682,NA,0.016691579
UBE2D4,-0.453667268,3.543061889,-1.232346626,0.22047021,0.999517463,-5.68435018,Metabolism (other),0.011210762
UBE2E1,-0.012212375,6.988363664,-0.049219765,0.960834202,0.999517463,-7.101150524,Metabolism (other),0.148480319
UBE2E3,0.215265105,6.143501503,1.028086596,0.306184232,0.999517463,-6.432173331,Metabolism (other),0.098903837
UBE2F,0.04831892,5.693799343,0.236509716,0.813480879,0.999517463,-6.820955264,NA,0.064275037
UBE2G1,0.075240773,6.595417225,0.337187935,0.736623394,0.999517463,-6.963201129,Metabolism (other),0.116093672
UBE2G2,0.052799212,6.660787397,0.158646339,0.874240966,0.999517463,-7.021936749,Metabolism (other),0.129297459
UBE2H,0.117189781,8.333654682,0.277927273,0.781594474,0.999517463,-7.319191195,Metabolism (other),0.313652217
UBE2I,0.319727735,5.276810937,1.090620371,0.277844094,0.999517463,-6.211056238,Metabolism (other),0.059292476
UBE2J1,-0.003546445,4.760027568,-0.014808471,0.988212042,0.999517463,-6.708746573,Metabolism (other),0.030891878
UBE2J2,0.192388482,5.15193155,0.709081349,0.479787324,0.999517463,-6.501751612,Metabolism (other),0.053811659
UBE2K,0.085566312,7.831041166,0.283607707,0.777248803,0.999517463,-7.242009011,Metabolism (other),0.246636771
UBE2L3,0.193619429,6.184349649,0.913634419,0.362924712,0.999517463,-6.555589158,Metabolism (other),0.096412556
UBE2L5,0.485242542,1.118278415,0.845703482,0.39957015,0.999517463,-5.878572279,Metabolism (other),0.002740409
UBE2L6,0.231453098,2.350892892,0.558402396,0.577714459,0.999517463,-6.192003858,Metabolism (other),0.006975585
UBE2M,0.58311773,2.809397133,0.886698336,0.377192778,0.999517463,-6.075624611,Metabolism (other),0.013452915
UBE2O,0.036526323,5.729450929,0.178207964,0.858890313,0.999517463,-6.853157984,Metabolism (other),0.064773293
UBE2Q1,0.31931276,4.130493102,0.692695754,0.489973126,0.999517463,-6.392764782,Metabolism (other),0.025161933
UBE2Q2L,0.863685158,0.105243008,1.342565357,0.18220104,0.999517463,-5.282958857,NA,0.001494768
UBE2QL1,-0.305620108,2.718003313,-0.575727927,0.565985374,0.999517463,-6.168234355,NA,0.005480817
UBE2R2,-0.035906599,7.769939117,-0.093775393,0.92545967,0.999517463,-7.211092402,Metabolism (other),0.2326856
UBE2R2-AS1,-0.348525363,2.684528907,-0.760053209,0.448862982,0.999517463,-6.045416005,NA,0.004733433
UBE2S,0.432151713,2.211085611,0.792742021,0.429649568,0.999517463,-6.067312783,Metabolism (other),0.006975585
UBE2T,0.765235241,1.284724744,1.362066111,0.175984146,0.999517463,-5.384653842,Metabolism (other),0.004235177
UBE2U,-0.017091464,3.247314671,-0.027374473,0.978211095,0.999517463,-6.466119869,Metabolism (other),0.009715994
UBE2V1,0.147476015,5.487990492,0.673340017,0.502155655,0.999517463,-6.611014465,Metabolism (other),0.064524165
UBE2V2,0.011759924,5.89392793,0.042226214,0.966395589,0.999517463,-6.864100505,Metabolism (other),0.081215745
UBE2W,-0.010753657,6.890930736,-0.058928126,0.953117214,0.999517463,-7.079616225,Metabolism (other),0.135276532
UBE2Z,0.187187587,5.603983243,0.584867677,0.559844963,0.999517463,-6.683702806,Metabolism (other),0.073492775
UBE3A,0.208777463,7.07646451,1.426823104,0.156488017,0.999517463,-6.14215954,Metabolism (other),0.168410563
UBE3B,0.255955715,5.265240902,1.029031585,0.305741996,0.999517463,-6.312268548,Metabolism (other),0.054559043
UBE3C,-0.173846968,7.636450689,-0.881236918,0.380127897,0.999517463,-6.793642976,Metabolism (other),0.196811161
UBE4A,-0.024717691,6.004870088,-0.142801916,0.886710164,0.999517463,-6.879117811,Metabolism (other),0.077478824
UBE4B,0.003065929,7.475450609,0.017696335,0.985913444,0.999517463,-7.185828706,Metabolism (other),0.194818137
UBFD1,0.258397755,3.719822525,0.886576136,0.377258296,0.999517463,-6.165777402,Metabolism (other),0.020926756
UBIAD1,0.186832131,3.10212653,0.574036617,0.567125241,0.999517463,-6.290911779,Metabolism (other),0.011709018
UBL3,-0.165765177,6.641007453,-0.951947779,0.343228806,0.999517463,-6.497023436,NA,0.112855007
UBL4A,0.61808889,1.510134105,1.110722612,0.26913099,0.999517463,-5.685336858,Metabolism (other),0.004733433
UBL5,0.499904655,3.017330999,0.864342763,0.389297036,0.999517463,-6.112881597,Metabolism (other),0.012456403
UBL7,0.429533336,2.785312592,0.97949516,0.329503552,0.999517463,-5.968932409,Metabolism (other),0.012207275
UBLCP1,-0.00469195,4.061109912,-0.019283682,0.984650042,0.999517463,-6.567230798,Metabolism (other),0.022172397
UBN1,-0.18723862,5.72598087,-0.811277892,0.41897341,0.999517463,-6.480965588,Metabolism (other),0.063527653
UBN2,0.059566526,7.106578939,0.306524345,0.759789975,0.999517463,-7.047994906,NA,0.156452417
UBOX5,-0.146447051,4.592328768,-0.387318934,0.699275052,0.999517463,-6.594044445,Metabolism (other),0.027404086
UBOX5-AS1,0.058470756,3.186394703,0.099004992,0.921316085,0.999517463,-6.446483446,NA,0.009715994
UBP1,0.018320212,5.617120254,0.085134047,0.932310937,0.999517463,-6.837746481,Metabolism (other),0.066268062
UBQLN1,0.162137177,6.294137701,0.836213236,0.404863669,0.999517463,-6.648221574,Metabolism (other),0.110363727
UBQLN3,0.882177003,-0.578404804,1.267106654,0.20781671,0.999517463,-5.321287551,Metabolism (other),0.000249128
UBQLN4,0.298633172,3.91801172,0.811390813,0.418908859,0.999517463,-6.259917445,Metabolism (other),0.022172397
UBQLNL,0.02257031,0.5959837,0.034266973,0.972726909,0.999517463,-6.117685303,Metabolism (other),0.000747384
UBR1,0.157452016,7.525547021,0.950852006,0.343782319,0.999517463,-6.774375764,Metabolism (other),0.210264076
UBR2,0.19047225,7.612055471,0.836689816,0.40459683,0.999517463,-6.896005324,Metabolism (other),0.219730942
UBR4,0.267076079,7.146604625,0.897278073,0.371547364,0.999517463,-6.721356318,Metabolism (other),0.196811161
UBR5,0.05355506,8.658186498,0.205164522,0.837826089,0.999517463,-7.396124661,Metabolism (other),0.36571998
UBR7,-0.056743808,4.177565199,-0.195399037,0.84544421,0.999517463,-6.590291444,Metabolism (other),0.019431988
UBTD1,-0.312564806,4.73162331,-1.217257627,0.226134025,0.999517463,-5.940589331,Metabolism (other),0.02690583
UBTD2,0.017490593,6.015197536,0.089074016,0.929186483,0.999517463,-6.920969993,Metabolism (other),0.074240159
UBTF,0.470161626,5.168489828,1.413293953,0.160417607,0.999517463,-5.849356151,Metabolism (other),0.051569507
UBXN1,0.283011661,2.929133632,0.528718681,0.598075159,0.999517463,-6.283775265,Metabolism (other),0.01021425
UBXN10,-0.29620239,3.116390882,-0.588015204,0.557737948,0.999517463,-6.223833546,Metabolism (other),0.00772297
UBXN10-AS1,0.437822578,-0.175809098,0.604411151,0.546825876,0.999517463,-5.911378444,NA,0.000249128
UBXN11,-0.245950928,4.435858606,-0.27975826,0.780192962,0.999517463,-6.557312796,Metabolism (other),0.036372696
UBXN2A,-0.113084777,6.539613656,-0.404364837,0.686736494,0.999517463,-6.90271506,Metabolism (other),0.094170404
UBXN2B,-0.356215973,5.598540548,-1.320772697,0.189342379,0.999517463,-5.939496554,Metabolism (other),0.045839562
UBXN4,-0.120704933,6.86633829,-0.651586297,0.516039046,0.999517463,-6.815895483,Metabolism (other),0.12655705
UBXN6,0.037884489,3.921229318,0.083438578,0.933655799,0.999517463,-6.56071832,Metabolism (other),0.021674141
UBXN7,-0.10629411,6.31793529,-0.564698536,0.573438682,0.999517463,-6.775318859,Metabolism (other),0.095416044
UBXN7-AS1,0.550375133,-0.410115569,0.696994005,0.487289838,0.999517463,-5.839188452,NA,0
UBXN8,-0.261149181,3.264770802,-0.640584848,0.52313635,0.999517463,-6.237085451,Metabolism (other),0.008719482
UCHL1,0.513747983,2.180642615,0.876354134,0.382764055,0.999517463,-5.979299259,Metabolism (other),0.007224714
UCHL1-AS1,0.134840091,2.088480687,0.243464828,0.808102766,0.999517463,-6.266414101,Metabolism (other),0.004484305
UCHL5,-0.214660672,4.810858556,-0.930659384,0.354085631,0.999517463,-6.222440294,Metabolism (other),0.029895366
UCK1,-0.397433345,2.299123644,-0.813119731,0.417921271,0.999517463,-5.948119143,NA,0.004484305
UCK2,-0.34180514,4.976456903,-1.285995075,0.20116885,0.999517463,-5.887672845,NA,0.029147982
UCKL1,0.548029387,3.23197499,1.312830595,0.191996319,0.999517463,-5.661808745,NA,0.01793722
UCMA,0.112149387,0.876759443,0.169362864,0.865825024,0.999517463,-6.139354419,Development (differentiation),0.001743896
UCN,-0.574020958,1.174265749,-0.70192126,0.484223801,0.999517463,-5.888854007,NA,0.00124564
UCP1,0.483764121,-0.12745242,0.621212978,0.535755967,0.999517463,-5.902027172,NA,0.000249128
UCP2,-0.023993508,2.019601,-0.033105349,0.9736511,0.999517463,-6.297322931,NA,0.004484305
UCP3,-0.07846031,2.132262002,-0.153147096,0.878565322,0.999517463,-6.27166662,NA,0.004484305
UEVLD,-0.087117535,5.291920438,-0.355874298,0.722622265,0.999517463,-6.742368764,Metabolism (other),0.044344793
UFC1,0.296755175,3.055417573,0.82814262,0.409398621,0.999517463,-6.109496224,Metabolism (other),0.011958146
UFD1,-0.060817804,4.538220823,-0.231617999,0.817268815,0.999517463,-6.594070194,Metabolism (other),0.031141006
UFL1,0.025379914,5.273708669,0.086768388,0.931014749,0.999517463,-6.741167953,Metabolism (other),0.051071251
UFL1-AS1,-0.361991289,5.496136178,-0.824516686,0.411446,0.999517463,-6.458684705,NA,0.040607872
