gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
OAF,-0.044459323,3.541380025,-0.10015118,0.92101674,0.995611453,-6.233274573,NA,0.013852243
OBSL1,-0.048819449,3.30635343,-0.100512989,0.920732398,0.995611453,-6.163117012,NA,0.009234828
ODF3B,0.082912226,3.634926547,0.097708128,0.922936985,0.995611453,-6.255980705,NA,0.029023747
PACRGL,0.022135038,5.164269647,0.098900415,0.921999784,0.995611453,-6.550996573,NA,0.050131926
PSTK,-0.053838908,2.965911696,-0.098324898,0.922452156,0.995611453,-6.035036282,NA,0.008575198
SETX,-0.014190291,8.072030721,-0.097709507,0.922935901,0.995611453,-6.89578365,NA,0.295514512
SLC14A2,-0.045391641,4.372354843,-0.100014715,0.921123989,0.995611453,-6.391011998,Transport,0.026385224
STRN3,0.019237068,7.849339061,0.099679118,0.921387744,0.995611453,-6.860537679,NA,0.278364116
TFEC,-0.048563095,3.459884317,-0.097784642,0.922876838,0.995611453,-6.185362039,NA,0.013192612
TLE6,0.057599687,2.841595563,0.098071158,0.922651612,0.995611453,-6.026867331,NA,0.007255937
TMEM260,-0.024555659,6.114927389,-0.098513551,0.922303867,0.995611453,-6.674158857,NA,0.103562005
UTP3,0.052773588,2.667134162,0.097240653,0.923304476,0.995611453,-6.016974533,NA,0.008575198
WNT9A,-0.059534867,3.191518404,-0.09725629,0.923292183,0.995611453,-6.104449218,Development (cell cycle),0.009894459
YOD1,-0.03879575,3.08201661,-0.098665265,0.922184615,0.995611453,-6.105031195,NA,0.01055409
ZDHHC1,-0.042252483,3.452453576,-0.098605239,0.922231797,0.995611453,-6.192588629,NA,0.014511873
ZNF132,0.070207815,2.512726217,0.097290474,0.92326531,0.995611453,-5.951462729,NA,0.005277045
ZNF506,-0.023088307,6.008043586,-0.099702779,0.921369148,0.995611453,-6.650745566,NA,0.084432718
ZNF70,0.033525236,3.862414061,0.099059175,0.921874999,0.995611453,-6.306297399,NA,0.017810026
ZSCAN16-AS1,0.051451934,4.061339286,0.100290111,0.920907554,0.995611453,-6.325425183,NA,0.018469657
AC090579.1,0.057901133,3.258432764,0.09634448,0.924009024,0.99573605,-6.129109924,NA,0.009894459
AP003464.1,0.063420504,3.43053541,0.096889833,0.923580274,0.99573605,-6.18142881,NA,0.013852243
ATAD3A,-0.038220925,3.689379337,-0.09659418,0.92381271,0.99573605,-6.248358397,NA,0.016490765
DESI2,-0.021760308,5.966387492,-0.09636336,0.92399418,0.99573605,-6.662455175,NA,0.102902375
ELOB,-0.054746546,3.283980763,-0.096366017,0.923992091,0.99573605,-6.150356459,NA,0.012532982
HPN,0.051365355,3.488336493,0.096645385,0.923772453,0.99573605,-6.231836877,NA,0.011873351
PHC2,-0.027607285,6.655297799,-0.096921072,0.923555715,0.99573605,-6.741826533,NA,0.121372032
PNPLA4,0.075921839,2.665909363,0.096661523,0.923759766,0.99573605,-5.967201382,Metabolism or Transport (lipid),0.005936675
SF1,-0.021430202,6.183136214,-0.096640594,0.923776219,0.99573605,-6.676048699,NA,0.118073879
AC012368.1,-0.042428491,3.471279377,-0.09605525,0.924236422,0.995741493,-6.171828074,NA,0.01121372
BCL7A,0.027043155,4.402466749,0.095838624,0.924406742,0.995741493,-6.41448702,NA,0.028364116
COX6C,0.026063004,4.450026276,0.095909218,0.924351238,0.995741493,-6.412291142,NA,0.030343008
