"","Show","Aggregated","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","*","Adhesion","GOBP_CELL_ADHESION","4.00322685930124e-07","5.33763581240165e-05","0.674962860011025","0.464362521744501","1.36847598463808","1440","c(""NCAM2"", ""CTNNA3"", ""IL1RAPL1"", ""CD22"", ""NFASC"", ""KIRREL3"", ""PCDH9"", ""CDH20"", ""CNTN2"", ""GPM6B"", ""TMEFF2"", ""FRMD5"", ""EDIL3"", ""CNTNAP4"", ""MEGF10"", ""NCAM1"", ""CERCAM"", ""SRCIN1"", ""PTPRD"", ""NINJ2"", ""ANK3"", ""SEMA6A"", ""MBP"", ""GLDN"", ""NTM"", ""CADM1"", ""CDH19"", ""MOG"", ""HAPLN2"", ""CADM2"", ""MAG"", ""SOX2"", ""PTPRK"", ""ITGA2"", ""ERBB3"", ""MAP4K4"", ""SPOCK1"", ""APLP1"", ""HEPACAM"", ""SEMA4D"", ""PREX1"", ""SERPINI1"", ""TTYH1"", ""FUT9"", ""DLG2"", ""DLC1"", ""DSCAML1"", ""IGSF11"", ""FCHO1"", ""LIMCH1"", ""ERBIN"", ""NEO1"", ""CLASP2"", ""DCC"", ""LRRC7"", 
""PCDH10"", ""CELSR2"", ""ADAMTS18"", ""SLITRK1"", ""PPFIA2"", ""OMG"", ""LRRC4B"", ""DOCK5"", ""SLITRK2"", ""CDH8"", ""EPHB2"", ""CORO2B"", ""NRXN2"", ""NLGN3"", ""FEZ1"", ""DOCK1"", ""RGCC"", ""PSEN1"", ""DLG1"", ""CLDN11"", ""BCL2"", ""AZGP1"", ""COL16A1"", ""CDC42EP1"", ""STXBP3"", ""CNTNAP2"", ""ADAM19"", ""SPP1"", ""PLXNB3"", ""ROBO1"", ""CSRP1"", ""PTPRS"", ""ALCAM"", ""ADGRL3"", ""MEGF9"", ""ADA"", ""PTPRF"", ""RDX"", ""PRKCZ"", ""TYRO3"", ""BCAS3"", ""TJP1"", ""MINK1"", ""NEGR1"", ""ADAM22"", ""TIAM1"", ""CDH2"", ""PKP4"", ""STXBP6"", ""NTNG2"", ""CDK6"", ""ICOSLG"", ""TESK2"", ""CADM4"", ""PCDH17"", 
""NECTIN1"", ""RELN"", ""NUAK1"", ""ACTN2"", ""WDPCP"", ""NRXN3"", ""FAP"", ""CLDN15"", ""DUSP10"", ""EFNA1"", ""CTTN"", ""ASTN2"", ""APBA1"", ""GRID2"", ""DST"", ""SGCE"", ""CRB1"", ""BVES"", ""NLGN4X"", ""FLRT1"", ""PLXND1"", ""ADAM10"", ""AJAP1"", ""CTNND2"", ""LRRC4C"", ""PCDH20"", ""PTK2"", ""GREM1"", ""CDH26"", ""FLCN"", ""JAM3"", ""PODXL2"", ""ITGB8"", ""FYN"", ""TSC1"", ""PTPN11"", ""PRKCQ"", ""FERMT2"", ""THEMIS2"", ""BCAR1"", ""EFS"", ""PLXNB1"", ""ATP1B1"", ""TBCD"", ""BCAN"", ""NLGN1"", ""CXADR"", ""PCDHA10"", ""ARHGEF7"", ""ST3GAL4"", ""DNM2"", ""ITGB1BP1"", ""PRKX"", ""FAT4"", ""RELA"", ""UNC13D"", 
""CR1"", ""KANK1"", ""SHB"", ""CELSR3"", ""ADGRE2"", ""FARP2"", ""DDR1"", ""ITCH"", ""ZDHHC2"", ""CAV1"", ""PLEKHA7"", ""HMGB1"")"
"2","","Adhesion","GOCC_ANCHORING_JUNCTION","3.41016222873164e-07","4.63267321639015e-05","0.674962860011025","0.468496915954487","1.37705372651559","1303","c(""CTNNA3"", ""NFASC"", ""KIRREL3"", ""PCDH9"", ""CDH20"", ""SHROOM4"", ""GRID1"", ""FRMD5"", ""DOCK10"", ""CNTNAP4"", ""SRCIN1"", ""ANK3"", ""GRIA4"", ""PRIMA1"", ""CADM1"", ""CDH19"", ""ANKS1B"", ""OPALIN"", ""CADM2"", ""P2RX7"", ""FRMD4B"", ""PTPRK"", ""ITGA2"", ""MAP4K4"", ""TRIM9"", ""HEPACAM"", ""LDB3"", ""CAMK2N1"", ""DLG2"", ""GAB1"", ""DLC1"", ""DSCAML1"", ""IGSF11"", ""SYNDIG1"", ""GRIA2"", ""SYT9"", ""ARHGAP22"", ""RTN4"", ""SEPTIN8"", ""KCNJ2"", ""FAIM2"", ""ERBIN"", ""ANK2"", ""SYNJ2"", ""LGI3"", ""CLASP2"", ""ARHGAP21"", ""AKAP6"", ""LRRC7"", ""KIF1A"", ""AIF1L"", ""SLITRK1"", ""PPFIA2"", 
""LRRC4B"", ""SEPTIN4"", ""CDH8"", ""ABHD17B"", ""CORO2B"", ""SHISA7"", ""NLGN3"", ""CHRM5"", ""PSEN1"", ""UNC5C"", ""SIRT2"", ""DLG1"", ""CLDN11"", ""KIF1B"", ""MAP1B"", ""RHOU"", ""MAGI2"", ""SHROOM1"", ""MAPRE2"", ""TJAP1"", ""SORCS2"", ""PPP1R9A"", ""SYT11"", ""ARHGEF2"", ""CDC42EP1"", ""CTTNBP2"", ""SCARB2"", ""SYP"", ""CNTNAP2"", ""CPEB1"", ""SLC6A1"", ""CSRP1"", ""PTPRS"", ""MPP2"", ""ALCAM"", ""LLGL1"", ""ADGRL3"", ""SHC4"", ""ADA"", ""RDX"", ""PRKCZ"", ""LRRTM3"", ""KCTD8"", ""TANC1"", ""BTBD8"", ""TJP1"", ""MINK1"", ""TIAM1"", ""DTNB"", ""WHRN"", ""GJC2"", ""CDH2"", ""PKP4"", ""STXBP6"", ""BRSK1"", 
""KCNH1"", ""CDC42BPA"", ""SH3PXD2A"", ""CADM4"", ""GPHN"", ""NECTIN1"", ""SHANK3"", ""ACTN2"", ""FAP"", ""HPN"", ""LAYN"", ""CLDN15"", ""ARHGAP17"", ""SNCA"", ""STRN"", ""CTTN"", ""GIT1"", ""PMP22"", ""GRIK4"", ""MPDZ"", ""TMEM230"", ""GRID2"", ""IQGAP1"", ""DST"", ""CRB1"", ""EPB41L2"", ""GRIA3"", ""BVES"", ""NLGN4X"", ""FLRT1"", ""ADAM10"", ""AJAP1"", ""TCHP"", ""NGFR"", ""CTNND2"", ""LRRC4C"", ""PTK2"", ""GJB1"", ""LRRTM2"", ""SV2B"", ""TRPV1"", ""ATP6V0E2"", ""PKD2"", ""FLCN"", ""JAM3"", ""ITGB8"", ""CDC42BPB"", ""BCL2L1"", ""BAALC"", ""TBC1D2"", ""FERMT2"", ""CAMK2A"", ""BCAR1"", ""EFS"", ""KCNK1"", 
""ATP1B1"", ""CNKSR1"", ""LRRTM4"", ""TBCD"", ""NLGN1"", ""GJA9"", ""CXADR"", ""PHACTR1"", ""ARHGEF7"", ""CGN"", ""DNM2"", ""ITGB1BP1"", ""LZTS3"", ""AMOTL2"", ""DIP2A"", ""ABI2"", ""PICK1"", ""ZDHHC2"", ""GRIN2A"", ""CAV1"", ""PLEKHA7"", ""BAIAP2L2"", ""SCRIB"", ""SLC8A2"", ""ENAH"", ""NDRG1"", ""TADA1"", ""MCAM"", ""WASF1"", ""ADGRL1"", ""GSN"", ""SCAMP5"", ""YWHAQ"", ""ABCC2"", ""SDCCAG8"", ""APP"", ""ADD1"", ""APC"", ""FZD5"", ""CPT1C"", ""LLGL2"", ""CORO1C"", ""ROGDI"", ""PSD3"", ""ATAT1"", ""ERC2"", ""TJP2"", ""SARM1"", ""DIXDC1"", ""SEMA4C"")"
"3","","Adhesion","GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE","7.15545155296578e-06","0.000643990639766921","0.610526878385931","0.44189545425071","1.30307296603863","1599","c(""SLC24A2"", ""CD22"", ""NFASC"", ""KIRREL3"", ""PCDH9"", ""CNTN2"", ""GRID1"", ""GRM3"", ""KCNH8"", ""KCNMB4"", ""FOLH1"", ""PLP1"", ""ADGRB3"", ""PTPRD"", ""NINJ2"", ""GRIA4"", ""SEMA6A"", ""GPR37"", ""LGR5"", ""SLC31A2"", ""MAG"", ""P2RX7"", ""PTPRK"", ""ITGA2"", ""LANCL1"", ""HHIP"", ""ERBB3"", ""SEMA4D"", ""SLCO1A2"", ""PLPPR1"", ""PRRG1"", ""NPC1"", ""SYNDIG1"", ""GRIA2"", ""GAL3ST1"", ""TMC7"", ""CLCA4"", ""TSPAN15"", ""LPAR1"", ""KCNJ2"", ""NEO1"", ""PLPP2"", ""ADIPOR2"", ""TMC6"", ""LRRC8D"", ""RASGRP3"", ""DCC"", ""SORL1"", ""PCDH10"", ""SLITRK1"", ""LRRC4B"", ""KCNJ10"", ""EPHB2"", ""SHISA7"", 
""NLGN3"", ""CHRM5"", ""SLC6A15"", ""MOSPD2"", ""PSEN1"", ""LRRC8B"", ""GPIHBP1"", ""ADCY5"", ""TRPM6"", ""ERBB4"", ""SORCS2"", ""SYT11"", ""EVI2B"", ""ATP11A"", ""KCNJ9"", ""TSPAN5"", ""BACE1"", ""SEMA4B"", ""CNTNAP2"", ""SLC25A13"", ""HCN2"", ""SLC6A1"", ""PLXNB3"", ""ADORA1"", ""ROBO1"", ""PTPRS"", ""ALCAM"", ""CLCN4"", ""ADGRL3"", ""PACC1"", ""PTPRF"", ""LRRTM3"", ""SLC6A9"", ""TYRO3"", ""EEPD1"", ""ADAM22"", ""ACVR1C"", ""TRPV3"", ""CDH2"", ""SEMA3B"", ""FFAR1"", ""NTNG2"", ""KCNH1"", ""CACNG7"", ""ABHD6"", ""GPHN"", ""PCDH17"", ""KCNIP3"", ""SEMA3C"", ""NECTIN1"", ""MIGA1"", ""ADGRB2"", ""SLCO3A1"", 
""ABHD12"", ""NRXN3"", ""HPN"", ""CRHR1"", ""EFNA1"", ""GRIK4"", ""SEMA7A"", ""GRID2"", ""SGCE"", ""TRPV5"", ""LIFR"", ""GRIA3"", ""NLGN4X"", ""FLRT1"", ""PLXND1"", ""TACR3"", ""CLCN2"", ""AJAP1"", ""NGFR"", ""FGFR2"", ""LRRC4C"", ""GPC5"", ""PCDH20"", ""LRRTM2"", ""TRPV1"", ""ART3"", ""PKD2"", ""JAM3"", ""PODXL2"", ""ITGB8"", ""KLRC3"", ""KCNK10"", ""MFSD12"", ""SCN8A"", ""NPFFR1"", ""KCNK1"", ""PLXNB1"", ""SEMA6D"", ""ATP1B1"", ""NLGN1"", ""CXADR"", ""CFTR"", ""PCDHA10"", ""SLC6A8"", ""TM2D3"", ""CR1"", ""TMC8"", ""LGR4"", ""SLC12A2"", ""TRPV6"", ""ADGRE2"", ""SLC6A6"", ""SLC27A1"", ""DDR1"", ""SLC11A2"", 
""ACVR2B"", ""ZDHHC2"", ""GRIN2A"", ""KCNK12"", ""CAV1"")"
"4","","Adhesion","GOBP_ACTIN_FILAMENT_ORGANIZATION","0.000104345762791253","0.00569158706134105","0.538434096309916","0.512462667797545","1.50065584788158","427","c(""TF"", ""CTNNA3"", ""SHROOM4"", ""TMEFF2"", ""DAAM2"", ""ELMO1"", ""CCDC88A"", ""SHTN1"", ""PREX1"", ""COBL"", ""PROX1"", ""DLC1"", ""ERMN"", ""FAM171A1"", ""HIP1R"", ""BIN1"", ""LIMCH1"", ""LPAR1"", ""HIP1"", ""CLASP2"", ""RHOBTB1"", ""AIF1L"", ""CORO2B"", ""RGCC"", ""RHOBTB3"", ""DLG1"", ""MYO6"", ""BCL2"", ""SHROOM1"", ""STMN1"", ""PPP1R9A"", ""MYO1D"", ""ARHGEF2"", ""WASHC5"", ""WIPF1"", ""CDC42EP1"", ""RAPGEF3"", ""RDX"", ""KANK4"", ""TJP1"", ""TMOD2"", ""MARCKSL1"", ""SHANK3"", ""ARRB1"", ""ACTN2"", ""ARHGEF10"", ""CORO7"", ""ARHGAP17"", ""CTTN"", ""KCTD13"", ""MYO5A"", ""PLS3"", ""GAS2"", ""CFL2"", 
""CDC42EP2"", ""TSC1"", ""FERMT2"", ""BCAR1"", ""EFS"", ""SSH2"", ""CALD1"", ""PHACTR1"", ""MICAL3"", ""ITGB1BP1"", ""WASHC3"", ""KANK1"", ""ABI2"", ""PICK1"", ""RICTOR"", ""BAIAP2L2"", ""PPM1E"", ""ENAH"", ""ALMS1"", ""WASF1"", ""GSN"", ""ADD1"", ""GAS7"", ""USH1C"", ""CORO1C"", ""ARHGAP35"", ""SFRP1"", ""MET"", ""CD47"", ""PAK2"", ""ELMO2"", ""MICALL2"", ""ARHGEF18"", ""PRKN"", ""SEMA5A"", ""TGFB3"", ""CTNNA2"", ""RUFY3"", ""ADD3"")"
"5","","Adhesion","GOMF_ACTIN_BINDING","3.95689387760141e-05","0.00263792925173428","0.557332238758646","0.519236985857365","1.52047676544813","424","c(""ANLN"", ""CTNNA3"", ""MAPT"", ""MOBP"", ""SHROOM4"", ""DAAM2"", ""PXK"", ""PHACTR3"", ""CLMN"", ""CCDC88A"", ""KLHL4"", ""SHTN1"", ""LDB3"", ""COBL"", ""ERMN"", ""HIP1R"", ""BIN1"", ""LIMCH1"", ""KLHL3"", ""HIP1"", ""AIF1L"", ""CORO2B"", ""MYO6"", ""MAP1B"", ""MYO18A"", ""SHROOM1"", ""PPP1R9A"", ""MYO1D"", ""WIPF1"", ""MAP1A"", ""RDX"", ""KLHL2"", ""EPB41L1"", ""INF2"", ""TMOD2"", ""MARCKSL1"", ""SHANK3"", ""PLEKHG3"", ""ACTN2"", ""MYO9B"", ""CORO7"", ""SNCA"", ""CTTN"", ""MYH7B"", ""IQGAP1"", ""DST"", ""EPB41L2"", ""MYO5A"", ""MYH14"", ""PLS3"", ""PTK2"", ""GAS2"", ""CFL2"", ""FERMT2"", ""SSH2"", ""CALD1"", 
""FMNL2"", ""PHACTR1"", ""MICAL3"", ""CGN"", ""FMNL3"", ""SYNE3"", ""PICK1"", ""ITPRID2"", ""ENAH"", ""WASF1"", ""GSN"", ""ADD1"", ""GAS7"", ""USH1C"", ""CORO1C"", ""MED28"", ""GIPC1"", ""DIXDC1"", ""FBXO25"", ""TRPC5"", ""MICALL2"", ""ABLIM3"", ""PVALEF"", ""MYOM1"", ""FKBP15"", ""PRKN"", ""HDAC6"", ""MYOT"", ""CTNNA2"")"
"6","*","Cilia","GOBP_CELL_MOTILITY","0.000134903237690998","0.00693788079553704","0.518848077743792","0.427466075244157","1.26059967759098","1546","c(""TF"", ""SPOCK3"", ""ANLN"", ""CTNNA3"", ""KIRREL3"", ""CNTN2"", ""TMEFF2"", ""FRMD5"", ""DOCK10"", ""DAAM2"", ""MEGF10"", ""PLP1"", ""ELMO1"", ""SRCIN1"", ""PDE4B"", ""ATP8A1"", ""SEMA6A"", ""PRR5L"", ""FGF1"", ""SOX10"", ""CCDC88A"", ""ZEB2"", ""SHTN1"", ""PTPRK"", ""ITGA2"", ""MAP4K4"", ""SPOCK1"", ""SEMA4D"", ""PREX1"", ""FUT9"", ""PROX1"", ""PADI2"", ""GAB1"", ""DLC1"", ""POU3F3"", ""BBS2"", ""LIMCH1"", ""SUN2"", ""FUT8"", ""RTN4"", ""LPAR1"", ""NEO1"", ""SOX8"", ""CLASP2"", ""DCC"", ""SORL1"", ""CELSR2"", ""DOCK5"", ""SEPTIN4"", ""NDE1"", ""EPHB2"", ""DOCK1"", ""RGCC"", ""SPNS2"", ""MOSPD2"", ""TAFA4"", 
""PSEN1"", ""UNC5C"", ""RHOBTB3"", ""BCL2"", ""MAP1B"", ""RFFL"", ""MYO18A"", ""MAGI2"", ""MAPRE2"", ""ERBB4"", ""POU3F2"", ""DAPK2"", ""PIK3C2B"", ""ARHGEF2"", ""MGAT3"", ""SEMA4B"", ""PLXNB3"", ""ADORA1"", ""ROBO1"", ""ADGRL3"", ""INPP5F"", ""MEGF9"", ""ADA"", ""PTPRF"", ""RDX"", ""DEPDC1B"", ""PRKCZ"", ""MTUS1"", ""TYRO3"", ""BCAS3"", ""SASH1"", ""TJP1"", ""MINK1"", ""TIAM1"", ""ACVR1C"", ""ENPP2"", ""CCSAP"", ""CDH2"", ""SEMA3B"", ""NTNG2"", ""CDC42BPA"", ""CDK6"", ""DNAH17"", ""CADM4"", ""ABHD6"", ""PDGFA"", ""AGO2"", ""NAV1"", ""SEMA3C"", ""RELN"", ""PLEKHG3"", ""GLIPR2"", ""WDPCP"", ""CORO7"", ""FAP"", 
""DUSP10"", ""DNER"", ""EFNA1"", ""CTTN"", ""ASTN2"", ""SEMA7A"", ""KCTD13"", ""IQGAP1"", ""DST"", ""SGK1"", ""BVES"", ""SGK3"", ""PLXND1"", ""ADAM10"", ""TTLL9"", ""TACR3"", ""NGFR"", ""GPC5"", ""PTK2"", ""GREM1"", ""ACAP3"", ""FLCN"", ""JAM3"", ""PODXL2"", ""ITGB8"", ""FYN"", ""CDC42BPB"", ""NKD1"", ""APC2"", ""PTPN11"", ""IGSF8"", ""PRKCQ"", ""FERMT2"", ""AUTS2"", ""SORD"", ""CAMK2A"", ""BCAR1"", ""EFS"", ""PLXNB1"", ""SEMA6D"", ""SPATA13"", ""RECK"", ""MGAT5"", ""CXADR"", ""FMNL2"", ""TAFA5"", ""PHACTR1"", ""ARHGEF7"", ""ST3GAL4"", ""DOCK4"", ""MITF"", ""CYP7B1"", ""ITGB1BP1"", ""PRKX"", ""FMNL3"", ""VAX1"", 
""KANK1"", ""AMOTL2"", ""SLC12A2"", ""CFAP20"", ""SRGAP3"", ""PLCG1"", ""ADGRE2"", ""SLIRP"", ""DDR1"", ""ABI2"", ""BRMS1L"", ""CAV1"", ""HMGB1"", ""SCRIB"", ""TUBB2B"", ""HDAC5"", ""ENAH"", ""AKIRIN1"", ""CDKL5"", ""MCAM"", ""KIF2A"", ""NHLH2"", ""SIRPA"", ""SDCCAG8"", ""GRB10"", ""APP"", ""SLC9B1"", ""INTS13"", ""PTN"", ""RERE"", ""CFAP54"", ""SRGAP1"", ""APC"", ""VEGFD"", ""SH3RF1"", ""CORO1C"", ""AKT2"", ""TRADD"", ""GIPC1"", ""ASTN1"", ""DIXDC1"", ""SEMA4C"", ""ARHGAP35"", ""HBEGF"", ""SFRP1"", ""CRB2"", ""MET"", ""LOXL2"", ""CD47"", ""PEAK1"", ""SPAG6"", ""ELMO2"", ""TRIM46"", ""EMC10"", ""DNAI1"", 
""BMERB1"", ""PEX5"", ""DRD2"", ""HACE1"", ""HDAC6"", ""MADCAM1"", ""SEMA5A"", ""CTNNA2"", ""RUFY3"", ""FGF22"", ""INSR"", ""CATSPERE"", ""DNAH11"", ""CLEC14A"", ""LZTFL1"", ""STARD13"", ""TET1"", ""CSF1"", ""BST1"", ""STX4"", ""PAK4"", ""DUSP22"", ""SSX2IP"", ""DUOX1"", ""CD9"", ""RNF20"", ""PTPN23"", ""DDRGK1"", ""GDNF"", ""PLAA"", ""TPTE2"", ""ENO4"", ""THBS4"", ""PTPRJ"", ""ZNF268"", ""C2CD6"", ""GPR173"", ""SPAG9"", ""CTNNA1"", ""DNAH6"", ""CFAP43"", ""CLIC4"", ""SATB2"", ""APPL2"")"
"7","","Cilia","GOBP_CELL_PROJECTION_ORGANIZATION","4.61014010536095e-19","5.53216812643315e-16","1.12391496374483","0.538139028221082","1.5862496006681","1489","c(""ANLN"", ""NCAM2"", ""IL1RAPL1"", ""MAPT"", ""NFASC"", ""KIRREL3"", ""CNTN2"", ""DPYSL5"", ""GPM6B"", ""LRP2"", ""DOCK10"", ""DAAM2"", ""UGT8"", ""PLP1"", ""NCAM1"", ""PPP1R16B"", ""SRCIN1"", ""ADGRB3"", ""PTPRD"", ""ANK3"", ""RASGRF1"", ""KIF5C"", ""SEMA6A"", ""MBP"", ""SEPTIN7"", ""GLDN"", ""CLMN"", ""GPR37"", ""CCDC88A"", ""TMEFF1"", ""MAG"", ""P2RX7"", ""SHTN1"", ""CDKL1"", ""FRYL"", ""CCP110"", ""ITGA2"", ""EFHD1"", ""HECW2"", ""MAP4K4"", ""SPOCK1"", ""APLP1"", ""SEMA4D"", ""CNP"", ""COBL"", ""SERPINI1"", ""TTYH1"", ""FUT9"", ""DSCAML1"", ""ERMN"", ""ATL1"", ""DNM3"", ""C21orf91"", ""BBS2"", ""KIF19"", 
""RTN4"", ""LPAR1"", ""NEO1"", ""KLK6"", ""ZNF365"", ""DCC"", ""LRRC7"", ""EVI5L"", ""KIF1A"", ""KIF13B"", ""AIF1L"", ""CELSR2"", ""STMN4"", ""LRP4"", ""KEL"", ""SLITRK1"", ""PPFIA2"", ""OMG"", ""SLITRK2"", ""KCNJ10"", ""ABHD17B"", ""EPHB2"", ""NLGN3"", ""FEZ1"", ""DIP2B"", ""PLD1"", ""PSEN1"", ""BTBD3"", ""UNC5C"", ""BCL2"", ""MAP1B"", ""MAGI2"", ""DPYSL2"", ""BRSK2"", ""STMN1"", ""CEP97"", ""PPP1R9A"", ""POU3F2"", ""PLEKHA1"", ""MTMR2"", ""CDC42EP1"", ""RTTN"", ""SEMA4B"", ""SCARB2"", ""S100B"", ""MT3"", ""DPYSL4"", ""CNTNAP2"", ""SPP1"", ""PLXNB3"", ""ROBO1"", ""PTPRS"", ""ALCAM"", ""CLCN4"", ""LLGL1"", 
""INPP5F"", ""MAP1A"", ""TPRN"", ""PTPRF"", ""APBB1"", ""RDX"", ""PRKCZ"", ""KIF3A"", ""BCAS3"", ""TANC1"", ""KIDINS220"", ""BTBD8"", ""TTL"", ""TNIK"", ""MINK1"", ""NEGR1"", ""RPS6KA5"", ""TIAM1"", ""ENPP2"", ""WHRN"", ""CDH2"", ""SEMA3B"", ""CDC14B"", ""BRSK1"", ""NTNG2"", ""DNAH17"", ""CACNG7"", ""DICER1"", ""PDGFA"", ""NEK3"", ""SNX1"", ""RASAL1"", ""IFT80"", ""CECR2"", ""SEMA3C"", ""NECTIN1"", ""UCHL1"", ""SHANK3"", ""RELN"", ""ACTN2"", ""WDPCP"", ""MYO9B"", ""NRXN3"", ""RILPL1"", ""EFNA1"", ""STRN"", ""CTTN"", ""PMP22"", ""SEMA7A"", ""GRID2"", ""POC1B"", ""IQGAP1"", ""SGK1"", ""TOGARAM1"", ""NOVA2"", 
""FLRT1"", ""PLXND1"", ""TCHP"", ""NGFR"", ""CTNND2"", ""FGFR2"", ""LRRC4C"", ""PTK2"", ""TBCE"", ""CEP164"", ""PREX2"", ""PKD2"", ""ACAP3"", ""KIAA0586"", ""CYLD"", ""FYN"", ""KLF7"", ""CDC42EP2"", ""CFAP53"", ""CEP78"", ""TSC1"", ""TBC1D2"", ""PTPN11"", ""UNC5B"", ""RNF157"", ""RAPGEF6"", ""PRKCQ"", ""MBOAT1"", ""MAPK6"", ""AUTS2"", ""SPATA6"", ""CDKL3"", ""CAMK2A"", ""PTPDC1"", ""SS18L2"", ""PHGDH"", ""PLXNB1"", ""SEMA6D"", ""UCN"", ""SPATA13"", ""NLGN1"", ""RAB3IP"", ""PHACTR1"", ""ARHGEF7"", ""VLDLR"", ""DNM2"", ""CRTAC1"", ""LZTS3"", ""BBIP1"", ""VAX1"", ""CSMD3"", ""DENND5A"", ""KANK1"", ""CFAP20"", 
""SH3YL1"", ""TBC1D10B"", ""DIP2A"", ""DDR1"", ""IFT172"", ""ABI2"", ""SPART"", ""PICK1"", ""SLC11A2"", ""MICALL1"", ""CAV1"", ""FRY"", ""ECE1"", ""HMGB1"", ""HPRT1"", ""RAP1GAP"", ""TBC1D13"", ""SCRIB"", ""TUBB2B"", ""FBXO7"", ""SLITRK5"", ""ENAH"", ""TBX6"", ""AKIRIN1"", ""PTCH1"", ""CDKL5"", ""WASF1"", ""MYLIP"", ""GSN"", ""CBFA2T2"", ""PARP6"", ""NFIB"", ""SDCCAG8"", ""APP"", ""PTN"", ""RERE"", ""EPHA10"", ""CFAP54"", ""CCDC13"", ""APC"", ""HYDIN"", ""GAS7"", ""USH1C"", ""CORO1C"", ""ATAT1"", ""ULK2"", ""NEK1"", ""SARM1"", ""CEP290"", ""DIXDC1"", ""SPG11"", ""SEMA4C"", ""ARHGAP35"", ""GFAP"", ""TNFRSF21"", 
""TIAM2"", ""SFRP1"", ""SZT2"", ""BBS9"", ""PRMT1"", ""STX1B"", ""SLC39A12"", ""NCDN"", ""PAK2"", ""SPAG6"", ""TRIM46"", ""CENPJ"", ""TRPC5"", ""DCTN1"", ""PRMT3"", ""MICALL2"", ""ABLIM3"", ""CHODL"", ""DNAI1"", ""OTX2"", ""DRD2"", ""PRKN"", ""IFT88"", ""HDAC6"", ""NES"", ""SEMA5A"", ""FAM98A"", ""MYOT"", ""TGFB3"", ""CTNNA2"", ""RUFY3"", ""PCNT"", ""CAMSAP1"", ""NRXN1"", ""KIF5A"", ""MAPK8IP3"", ""INSR"")"
"8","","Cilia","GOBP_MICROTUBULE_BASED_MOVEMENT","1.71981950968647e-06","0.000184816424921531","0.643551836150722","0.549821497667176","1.61048764607264","378","c(""MAPT"", ""KIF5C"", ""KIF6"", ""AGTPBP1"", ""DLG2"", ""BBS2"", ""KIF19"", ""ARHGAP21"", ""KIF1A"", ""KIF13B"", ""CELSR2"", ""SEPTIN4"", ""NDE1"", ""FEZ1"", ""KIF1B"", ""MAP1B"", ""DYNC1LI2"", ""STARD9"", ""MAP1A"", ""KIF21A"", ""PRKCZ"", ""KIF3A"", ""CCSAP"", ""DNAH17"", ""KIF3C"", ""IFT80"", ""UCHL1"", ""WDPCP"", ""APBA1"", ""DNHD1"", ""DST"", ""TTLL9"", ""TACR3"", ""BORCS5"", ""CFAP53"", ""KIF13A"", ""SORD"", ""CABYR"", ""CFAP20"", ""DYNC1I2"", ""SLIRP"", ""IFT172"", ""WASF1"", ""KIF2A"", ""DNAH12"", ""APP"", ""SLC9B1"", ""INTS13"", ""COPG2"", ""CFAP54"", ""HYDIN"", ""SPG11"", ""SPAG6"", ""TRIM46"", 
""DCTN1"", ""DNAI1"", ""KIF25"", ""IFT88"", ""HDAC6"", ""AQP4"", ""ARL8A"", ""KIF5A"", ""MAPK8IP3"", ""CATSPERE"", ""DNAH11"", ""KLC4"", ""LZTFL1"", ""INTU"", ""SSX2IP"", ""DNAI2"", ""DYNC1I1"", ""BICD1"", ""FYCO1"", ""ENO4"", ""IFT52"", ""C2CD6"", ""PURA"", ""IFT20"", ""DNAH6"", ""IFT27"", ""CFAP43"", ""TTC29"", ""BORCS7"", ""SOD1"", ""QRICH2"", ""DYNLL1"", ""DAW1"", ""TERF2"", ""RABL2B"", ""ZBBX"", ""CFAP47"", ""CLIP3"", ""SPAG17"", ""TEKT1"", ""SLC9A3R1"", ""CFAP298"", ""FUZ"", ""ROPN1L"", ""DYNC1LI1"", ""CFAP45"", ""LRPPRC"", ""DRC1"", ""SPAST"", ""DNAH9"", ""CATSPER2"", ""TTC21B"", ""HNRNPU"", ""OFD1"", 
""SFPQ"", ""CFAP100"", ""IFT43"", ""CFAP61"", ""DNAH10"", ""CEP131"", ""RGN"", ""PAFAH1B1"", ""CFAP46"", ""DNAH7"")"
