"","X","Show","Aggregated","pathway","gs_number","gs_description","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","1","","Adhesion","GOBP_CELL_CELL_ADHESION","GO:0098609","The attachment of one cell to another cell via adhesion molecules. [GOC:dos]","2.67158623468251e-16","1.36079153139435e-13","1.03769615548758","0.435456242293387","1.47153633298079","881","c(""NCAM2"", ""ANK3"", ""PCDH15"", ""PTPRD"", ""PTPRT"", ""IL1RAPL1"", ""DCC"", ""CNTN4"", ""CTNNA3"", ""NLGN4X"", ""FAT3"", ""NRCAM"", ""ROBO1"", ""ITGA2"", ""HMCN1"", ""GRID2"", ""PCDH11X"", ""RIPOR2"", ""LRFN5"", ""CDH7"", ""PCDH9"", ""SYK"", ""MEGF11"", ""FUT9"", ""IL12RB1"", ""LRRC4C"", ""PECAM1"", ""RUNX1"", ""CARD11"", ""TENM1"", ""CDH13"", ""EPHA7"", ""HLA-DRB1"", ""ADAMTS18"", ""FN1"", ""PTPRR"", ""CD44"", ""NTN1"", ""CDH10"", ""CDH18"", ""GLDN"", ""GPC6"", ""NPNT"", ""CDH20"", ""ITGA8"", ""ITGAX"", ""KIF26B"", ""COL14A1"", ""ASTN1"", ""CDH8"", ""CD86"", ""CR1"", ""BMP5"", ""CDH11"", ""IGF1"", ""CDH17"", 
""SERPINE2"", ""UBASH3B"", ""EFNB2"", ""DSCAM"", ""NRXN1"", ""SDK2"", ""ABCA12"", ""ITGA4"", ""DLG2"", ""PTPN22"", ""IL4R"", ""IGSF21"", ""NFASC"", ""FAT4"", ""CNTN5"", ""FYN"", ""PLAUR"", ""FGL2"", ""STXBP6"", ""MEGF10"", ""EMILIN2"", ""CD4"", ""ADGRL3"", ""DCHS2"", ""JAM2"", ""PTAFR"", ""NCKAP1L"", ""COL13A1"", ""VSIG4"", ""LRRC4B"", ""PKD1L1"", ""IL1RL2"", ""PKP2"", ""TNFRSF21"", ""VAV1"", ""HLA-DRA"", ""TNR"", ""UNC5D"", ""PLEK"", ""ZAN"", ""CDHR2"", ""TMEM131L"", ""NRXN2"", ""ITGB3"", ""HHLA2"", ""CDH19"", ""IGDCC3"", ""CEACAM1"", ""ITGA5"", ""LAPTM5"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""ITGAL"", 
""CNTN2"", ""KIRREL3"", ""HLA-DPB1"", ""CRTAM"", ""NEGR1"", ""MYPN"", ""HAS2"", ""BLK"", ""CLDN14"", ""OLR1"", ""IGFN1"", ""ITGAM"", ""ITGA9"", ""ITGA11"", ""PCDH10"", ""LGALS3"", ""EMB"", ""SPI1"", ""DAB1"", ""COL19A1"", ""RHOH"", ""GCNT1"", ""LRRC7"", ""ITGA1"", ""MAG"", ""MILR1"", ""CLDN10"", ""IDO1"", ""CDH22"", ""IL23R"", ""FBLIM1"", ""MINK1"", ""LCK"", ""AMBRA1"", ""NLRP3"", ""NOD2"", ""WNT3A"", ""SASH3"", ""CD84"", ""CAV1"", ""CELA2A"", ""ASTN2"", ""RGCC"", ""TTYH1"", ""CD33"", ""ITGAE"", ""GLI3"", ""PCDH11Y"", ""CD28"", ""PTPRS"", ""WNT7B"", ""VTCN1"", ""STK10"", ""CD74"", ""PCDHA10"", ""CCL28"", ""VCAM1"", 
""CD70"", ""WNT5A"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""CLEC7A"", ""JAML"", ""CD93"", ""NPHS1"", ""IL27RA"", ""CYP1B1"", ""CNTN6"", ""CXCL13"", ""JAK2"", ""CTNNA2"", ""CDH4"", ""RAB10"", ""HLA-DQB1"", ""LAX1"", ""HLA-DQA1"", ""NFKBIZ"", ""IL7R"", ""GATA3"", ""ITGB2"", ""NTNG2"", ""FXYD5"", ""ARG1"", ""PDCD1LG2"", ""ADD2"", ""NINJ2"", ""MPZL2"", ""CELSR1"", ""CADM3"", ""MMRN1"", ""B4GALNT2"", ""CXCL12"", ""SKAP1"", ""RASGRP1"", ""SERPINB8"", ""PCDHB1"", ""IL4I1"", ""FAT2"", ""PCDHB4"", ""ITGAD"", ""ROBO4"", ""CEACAM6"", ""PALLD"", ""SPTA1"", ""CADM1"", ""IL2RA"", ""PIK3CG"", ""DSC3"", ""VNN1"", ""LOXL3"", 
""SLAMF1"", ""PKD1"", ""TFRC"", ""ROBO2"", ""EBI3"", ""IL7"", ""PCDHGC3"", ""UMOD"", ""GLI2"", ""MIA3"", ""TNFSF14"", ""MALT1"", ""GP6"", ""LILRB2"", ""CDH9"", ""VSTM2L"", ""TNXB"", ""IL15"", ""SPN"", ""ICAM2"", ""CEACAM5"", ""SOX4"", ""NKAP"", ""PCDHGA6"", ""XG"", ""ADAM19"", ""CD6"", ""SEMA4D"", ""COMP"", ""PCDH1"", ""CD2"", ""VMP1"", ""AIF1"", ""LRRC32"", ""CDHR4"", ""CX3CR1"", ""SCGB1A1"", ""LILRB1"", ""JAG1"", ""BAIAP2L1"", ""PTPN2"", ""HBB"", ""PTK2"", ""ALOX5"", ""S100A9"", ""RUNX3"", ""PVR"", ""CCL25"", ""PCDHB12"", ""TJP1"", ""RASAL3"", ""HLA-DRB5"", ""NEXN"", ""PCDHA9"", ""CTNNA1"", ""LILRB4"", ""MYOT"", 
""PCDH18"", ""ALCAM"", ""JAK3"", ""PRKCQ"", ""CD34"", ""DSG3"", ""AP3B1"", ""HES1"", ""CD300A"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""VEZT"", ""RET"", ""PLG"", ""PELI1"", ""CCN3"", ""TARM1"", ""KLF4"", ""IL36B"")"
"2","2","","Adhesion","GOBP_LEUKOCYTE_CELL_CELL_ADHESION","GO:0007159","The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators]","6.6591060146497e-08","4.27802567481685e-06","0.704975715167238","0.443899494470565","1.46978987038086","350","c(""RIPOR2"", ""SYK"", ""FUT9"", ""IL12RB1"", ""PECAM1"", ""RUNX1"", ""CARD11"", ""HLA-DRB1"", ""CD44"", ""CD86"", ""CR1"", ""IGF1"", ""EFNB2"", ""ITGA4"", ""PTPN22"", ""IL4R"", ""FYN"", ""FGL2"", ""CD4"", ""JAM2"", ""PTAFR"", ""NCKAP1L"", ""VSIG4"", ""IL1RL2"", ""TNFRSF21"", ""VAV1"", ""HLA-DRA"", ""TMEM131L"", ""HHLA2"", ""CEACAM1"", ""ITGA5"", ""LAPTM5"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""ITGAL"", ""HLA-DPB1"", ""CRTAM"", ""HAS2"", ""OLR1"", ""LGALS3"", ""RHOH"", ""GCNT1"", ""IDO1"", ""IL23R"", ""LCK"", ""AMBRA1"", ""NLRP3"", ""NOD2"", ""SASH3"", ""CAV1"", ""GLI3"", ""CD28"", ""VTCN1"", ""STK10"", 
""CD74"", ""CCL28"", ""VCAM1"", ""CD70"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""IL27RA"", ""JAK2"", ""HLA-DQB1"", ""LAX1"", ""HLA-DQA1"", ""NFKBIZ"", ""IL7R"", ""GATA3"", ""ITGB2"", ""ARG1"", ""PDCD1LG2"", ""ADD2"", ""CXCL12"", ""SKAP1"", ""RASGRP1"", ""IL4I1"", ""SPTA1"", ""IL2RA"", ""VNN1"", ""LOXL3"", ""SLAMF1"", ""TFRC"", ""EBI3"", ""IL7"", ""UMOD"", ""GLI2"", ""MIA3"", ""TNFSF14"", ""MALT1"", ""LILRB2"", ""IL15"", ""SPN"", ""SOX4"", ""NKAP"", ""CD6"", ""SEMA4D"", ""AIF1"", ""LRRC32"", ""CX3CR1"", ""SCGB1A1"", ""LILRB1"", ""PTPN2"", ""ALOX5"", ""S100A9"", ""RUNX3"", ""CCL25"", ""RASAL3"", ""HLA-DRB5"", 
""LILRB4"", ""JAK3"", ""PRKCQ"", ""AP3B1"", ""HES1"", ""CD300A"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""PELI1"", ""TARM1"", ""KLF4"", ""IL36B"", ""CERCAM"", ""FCGR2B"", ""TNFSF11"", ""IL10"", ""BCL6"", ""CD55"", ""CCL5"", ""SIRPA"", ""TESPA1"", ""ADA"", ""ICAM1"", ""CORO1A"", ""VSIR"", ""ROCK1"", ""ICOS"", ""ANXA1"", ""ICOSLG"", ""IL1B"", ""ETS1"", ""RAC2"", ""ZAP70"", ""HSPH1"", ""IL21"", ""ITCH"", ""FGL1"", ""MSN"", ""PCK1"", ""CD160"", ""IL12B"", ""SELPLG"", ""CD3E"", ""ZC3H8"", ""CCR7"", ""TBX21"", ""CHST4"")"
"3","3","","Adhesion","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","GO:0045785","Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]","9.66872335188647e-07","4.44823653047112e-05","0.643551836150722","0.413924418914321","1.37914275084907","426","c(""ANK3"", ""EDIL3"", ""ITGA2"", ""APBB1IP"", ""SYK"", ""IL12RB1"", ""EGFLAM"", ""RUNX1"", ""CARD11"", ""ADGRG1"", ""CDH13"", ""HLA-DRB1"", ""FN1"", ""CD44"", ""VWC2"", ""NPNT"", ""TEK"", ""KIF26B"", ""COL8A1"", ""CD86"", ""CR1"", ""CD36"", ""IGF1"", ""ANGPT1"", ""EFNB2"", ""ITGA4"", ""ABI3BP"", ""PREX1"", ""PTPN22"", ""IL4R"", ""FYN"", ""PLAUR"", ""MEGF10"", ""EMILIN2"", ""CD4"", ""PTAFR"", ""NCKAP1L"", ""VIT"", ""IL1RL2"", ""VAV1"", ""HLA-DRA"", ""HHLA2"", ""ITGA5"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""FERMT1"", ""HLA-DPB1"", ""HAS2"", ""FRMD5"", ""RHOH"", ""IL23R"", ""LCK"", ""AMBRA1"", ""NLRP3"", ""FBLN2"", 
""NOD2"", ""EGFL6"", ""WNT3A"", ""SASH3"", ""CAV1"", ""GLI3"", ""CD28"", ""VTCN1"", ""CD74"", ""ATM"", ""CCL28"", ""VCAM1"", ""CD70"", ""WNT5A"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""IL27RA"", ""CXCL13"", ""JAK2"", ""HLA-DQB1"", ""HLA-DQA1"", ""MIP"", ""NFKBIZ"", ""IL7R"", ""GATA3"", ""ITGB2"", ""PDCD1LG2"", ""NID1"", ""MMRN1"", ""COL16A1"", ""CXCL12"", ""SKAP1"", ""RASGRP1"", ""IL4I1"", ""UTRN"", ""DISC1"", ""CEACAM6"", ""ECM2"", ""SPTA1"", ""IL2RA"", ""VNN1"", ""DNM2"", ""SLAMF1"", ""TFRC"", ""EBI3"", ""IL7"", ""GLI2"", ""TNFSF14"", ""MALT1"", ""GP6"", ""LILRB2"", ""IFT74"", ""SFRP2"", ""IL15"", ""SOX4"", 
""NKAP"", ""ADAM19"", ""CD6"", ""AIF1"", ""LILRB1"", ""KDR"", ""COL26A1"", ""ALOX5"", ""UNC13D"", ""RUNX3"", ""DAG1"", ""CCL25"", ""TJP1"", ""RASAL3"", ""HLA-DRB5"", ""LILRB4"", ""JAK3"", ""PRKCQ"", ""AP3B1"", ""HES1"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""RET"", ""PPP3CA"", ""IL36B"", ""TNFSF11"", ""IL10"", ""BCL6"", ""CD55"", ""CCL5"", ""FOXC2"", ""SIRPA"", ""TESPA1"", ""ADA"", ""MYOC"", ""MAP4K4"", ""CORO1A"", ""VSIR"", ""ROCK1"", ""ICOS"", ""ANXA1"", ""ICOSLG"", ""ZFHX3"", ""IL1B"", ""ETS1"", ""FERMT2"", ""ZAP70"", ""HSPH1"", ""IL21"", ""PCK1"", ""CD160"", ""IL12B"", ""CD3E"", ""CCR7"", ""MYO10"", ""PTPRJ"", 
""CHST4"", ""GSK3B"", ""TMIGD2"", ""WNT4"", ""ABL1"", ""PLPP3"", ""YES1"", ""NFKBID"", ""SPOCK2"", ""LEP"", ""EMILIN1"", ""CITED2"", ""HLA-DOA"", ""STAT5B"", ""TGFB2"", ""CHRD"", ""RIPK2"", ""PRSS2"", ""CRK"", ""LYN"", ""HRG"", ""DUSP26"", ""MAP3K8"", ""SERPINF2"", ""ADAM9"", ""GCNT2"", ""SIRPG"", ""IBSP"", ""SIRPB1"", ""PTPN6"", ""PRKCA"")"
"4","4","","Adhesion","GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","GO:0022409","Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete]","4.00322685930124e-07","2.09904490688802e-05","0.674962860011025","0.452687952084893","1.48972484879806","275","c(""ANK3"", ""SYK"", ""IL12RB1"", ""RUNX1"", ""CARD11"", ""HLA-DRB1"", ""CD44"", ""KIF26B"", ""CD86"", ""CR1"", ""IGF1"", ""EFNB2"", ""ITGA4"", ""PTPN22"", ""IL4R"", ""FYN"", ""PLAUR"", ""MEGF10"", ""EMILIN2"", ""CD4"", ""PTAFR"", ""NCKAP1L"", ""IL1RL2"", ""VAV1"", ""HLA-DRA"", ""HHLA2"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""HLA-DPB1"", ""HAS2"", ""RHOH"", ""IL23R"", ""LCK"", ""AMBRA1"", ""NLRP3"", ""NOD2"", ""WNT3A"", ""SASH3"", ""CAV1"", ""GLI3"", ""CD28"", ""VTCN1"", ""CD74"", ""VCAM1"", ""CD70"", ""WNT5A"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""IL27RA"", ""CXCL13"", ""JAK2"", ""HLA-DQB1"", ""HLA-DQA1"", 
""NFKBIZ"", ""IL7R"", ""GATA3"", ""ITGB2"", ""PDCD1LG2"", ""MMRN1"", ""SKAP1"", ""RASGRP1"", ""IL4I1"", ""CEACAM6"", ""SPTA1"", ""IL2RA"", ""VNN1"", ""SLAMF1"", ""TFRC"", ""EBI3"", ""IL7"", ""GLI2"", ""TNFSF14"", ""MALT1"", ""GP6"", ""LILRB2"", ""IL15"", ""SOX4"", ""NKAP"", ""ADAM19"", ""CD6"", ""AIF1"", ""LILRB1"", ""ALOX5"", ""RUNX3"", ""TJP1"", ""RASAL3"", ""HLA-DRB5"", ""LILRB4"", ""JAK3"", ""PRKCQ"", ""AP3B1"", ""HES1"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""IL36B"", ""TNFSF11"", ""IL10"", ""BCL6"", ""CD55"", ""CCL5"", ""SIRPA"", ""TESPA1"", ""ADA"", ""CORO1A"", ""VSIR"", ""ICOS"", ""ANXA1"", ""ICOSLG"", 
""IL1B"", ""ETS1"", ""ZAP70"", ""HSPH1"", ""IL21"", ""PCK1"", ""CD160"", ""IL12B"", ""CD3E"", ""CCR7"", ""MYO10"", ""CHST4"", ""TMIGD2"")"
"5","5","","Adhesion","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","GO:1903039","Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]","2.18167682540149e-07","1.2060106544138e-05","0.690132458796796","0.466025911473875","1.52782374156902","232","c(""SYK"", ""IL12RB1"", ""RUNX1"", ""CARD11"", ""HLA-DRB1"", ""CD44"", ""CD86"", ""CR1"", ""IGF1"", ""EFNB2"", ""ITGA4"", ""PTPN22"", ""IL4R"", ""FYN"", ""CD4"", ""PTAFR"", ""NCKAP1L"", ""IL1RL2"", ""VAV1"", ""HLA-DRA"", ""HHLA2"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""HLA-DPB1"", ""HAS2"", ""RHOH"", ""IL23R"", ""LCK"", ""AMBRA1"", ""NLRP3"", ""NOD2"", ""SASH3"", ""CAV1"", ""GLI3"", ""CD28"", ""VTCN1"", ""CD74"", ""VCAM1"", ""CD70"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""IL27RA"", ""JAK2"", ""HLA-DQB1"", ""HLA-DQA1"", ""NFKBIZ"", ""IL7R"", ""GATA3"", ""ITGB2"", ""PDCD1LG2"", ""SKAP1"", ""RASGRP1"", ""IL4I1"", 
""SPTA1"", ""IL2RA"", ""VNN1"", ""SLAMF1"", ""TFRC"", ""EBI3"", ""IL7"", ""GLI2"", ""TNFSF14"", ""MALT1"", ""LILRB2"", ""IL15"", ""SOX4"", ""NKAP"", ""CD6"", ""AIF1"", ""LILRB1"", ""ALOX5"", ""RUNX3"", ""RASAL3"", ""HLA-DRB5"", ""LILRB4"", ""JAK3"", ""PRKCQ"", ""AP3B1"", ""HES1"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""IL36B"", ""TNFSF11"", ""BCL6"", ""CD55"", ""CCL5"", ""SIRPA"", ""TESPA1"", ""ADA"", ""CORO1A"", ""VSIR"", ""ICOS"", ""ANXA1"", ""ICOSLG"", ""IL1B"", ""ETS1"", ""ZAP70"", ""HSPH1"", ""IL21"", ""PCK1"", ""CD160"", ""IL12B"", ""CD3E"", ""CCR7"", ""CHST4"", ""TMIGD2"")"
"6","6","","Adhesion","GOBP_REGULATION_OF_CELL_ADHESION","GO:0030155","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]","1.70037449856381e-08","1.28993303715516e-06","0.73376198835648","0.403896254359991","1.35958213508655","713","c(""ANK3"", ""EDIL3"", ""ITGA2"", ""PDE3B"", ""APBB1IP"", ""RIPOR2"", ""PLXNC1"", ""SYK"", ""FUT9"", ""ADAM22"", ""IL12RB1"", ""EGFLAM"", ""RUNX1"", ""CARD11"", ""ADGRG1"", ""CDH13"", ""EPHA7"", ""HLA-DRB1"", ""ADAMTS18"", ""FN1"", ""PTPRR"", ""PTPRO"", ""CD44"", ""GPM6B"", ""VWC2"", ""SPINK5"", ""EPHA3"", ""MMP2"", ""EPHB2"", ""CYTIP"", ""NPNT"", ""TNC"", ""SEMA6A"", ""TEK"", ""KIF26B"", ""COL8A1"", ""THBS1"", ""CD86"", ""CR1"", ""CD36"", ""IGF1"", ""ANGPT1"", ""SERPINE2"", ""UBASH3B"", ""EFNB2"", ""DSCAM"", ""PLXNA4"", ""ABCA12"", ""ITGA4"", ""ERBB3"", ""ABI3BP"", ""PREX1"", ""PTPN22"", ""IL4R"", ""FYN"", 
""PLAUR"", ""FGL2"", ""MEGF10"", ""EMILIN2"", ""WASHC2C"", ""CD4"", ""PHLDB2"", ""PTAFR"", ""NCKAP1L"", ""VIT"", ""VSIG4"", ""IL1RL2"", ""TNFRSF21"", ""VAV1"", ""HLA-DRA"", ""TNR"", ""TMEM131L"", ""HHLA2"", ""CEACAM1"", ""ITGA5"", ""LAPTM5"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""FERMT1"", ""HLA-DPB1"", ""CRTAM"", ""HAS2"", ""BLK"", ""KNG1"", ""PLXND1"", ""LGALS3"", ""FRMD5"", ""SPI1"", ""DAB1"", ""RHOH"", ""IDO1"", ""IL23R"", ""RND1"", ""MINK1"", ""LCK"", ""AMBRA1"", ""NLRP3"", ""FBLN2"", ""KIF14"", ""NOD2"", ""FAF1"", ""EGFL6"", ""WNT3A"", ""SASH3"", ""CAV1"", ""CELA2A"", ""RGCC"", ""TNN"", ""GLI3"", ""CD28"", 
""VTCN1"", ""CD74"", ""ATM"", ""FES"", ""CCL28"", ""VCAM1"", ""CD70"", ""WNT5A"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""ARHGDIB"", ""IL27RA"", ""CYP1B1"", ""BCAS3"", ""CXCL13"", ""JAK2"", ""HLA-DQB1"", ""LAX1"", ""HLA-DQA1"", ""MIP"", ""NFKBIZ"", ""CORO1C"", ""IL7R"", ""GATA3"", ""ITGB2"", ""FXYD5"", ""ARG1"", ""PDCD1LG2"", ""SERPINE1"", ""NID1"", ""MMRN1"", ""GREM1"", ""MACF1"", ""COL16A1"", ""B4GALNT2"", ""CXCL12"", ""SKAP1"", ""RASGRP1"", ""PEAK1"", ""IL4I1"", ""CXCL8"", ""UTRN"", ""DISC1"", ""LIMCH1"", ""CEACAM6"", ""ADAM10"", ""ECM2"", ""SPTA1"", ""IL2RA"", ""PIK3CG"", ""VNN1"", ""DNM2"", ""LOXL3"", 
""SLAMF1"", ""PKD1"", ""TFRC"", ""ROCK2"", ""EBI3"", ""IL7"", ""GLI2"", ""ABL2"", ""MIA3"", ""TNFSF14"", ""MALT1"", ""GP6"", ""LILRB2"", ""IFT74"", ""SFRP2"", ""ARHGAP6"", ""IL15"", ""SPN"", ""SOX4"", ""NKAP"", ""BST1"", ""ADAM19"", ""CD6"", ""SEMA4D"", ""AIF1"", ""LRRC32"", ""SCGB1A1"", ""LILRB1"", ""KDR"", ""JAG1"", ""TBCD"", ""CORO2B"", ""PTPN2"", ""COL26A1"", ""PTK2"", ""ALOX5"", ""UNC13D"", ""RUNX3"", ""EFNA1"", ""DAG1"", ""CCL25"", ""LAMA4"", ""TJP1"", ""RASAL3"", ""HLA-DRB5"", ""LILRB4"", ""ONECUT2"", ""JAK3"", ""PRKCQ"", ""AP3B1"", ""HES1"", ""CD300A"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""RET"", ""SEMA3E"", 
""PLG"", ""PPP3CA"", ""PELI1"", ""TARM1"", ""KLF4"", ""IL36B"", ""IL1RN"", ""FCGR2B"", ""TNFSF11"", ""SERPINI1"", ""IL10"", ""BCL6"", ""CD55"", ""CCL5"", ""FOXC2"", ""GPR4"", ""SIRPA"", ""TGFB1"", ""TESPA1"", ""ADA"", ""MYOC"", ""MAPK14"", ""MAP4K4"", ""CORO1A"", ""VSIR"", ""PPP1R12A"", ""ROCK1"", ""ICOS"", ""ANXA1"", ""ICOSLG"", ""ZFHX3"", ""PIK3CB"", ""IL1B"", ""ETS1"", ""FERMT2"", ""RAC2"", ""ZAP70"", ""MAP2K5"", ""HSPH1"", ""IL21"", ""ITCH"", ""GTPBP4"", ""FGL1"", ""ACVRL1"", ""PCK1"", ""CD160"", ""LAMA3"", ""PLAU"", ""IL12B"", ""CD3E"", ""ZC3H8"", ""CCR7"", ""MYO10"", ""TBX21"", ""CDH1"", ""PTPRJ"", ""CHST4""
)"
"7","7","","Adhesion","GOBP_REGULATION_OF_CELL_CELL_ADHESION","GO:0022407","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]","4.470041558264e-07","2.27684759657004e-05","0.674962860011025","0.418387622227906","1.39401356835639","426","c(""ANK3"", ""RIPOR2"", ""SYK"", ""FUT9"", ""IL12RB1"", ""RUNX1"", ""CARD11"", ""EPHA7"", ""HLA-DRB1"", ""ADAMTS18"", ""PTPRR"", ""CD44"", ""KIF26B"", ""CD86"", ""CR1"", ""IGF1"", ""SERPINE2"", ""UBASH3B"", ""EFNB2"", ""ABCA12"", ""ITGA4"", ""PTPN22"", ""IL4R"", ""FYN"", ""PLAUR"", ""FGL2"", ""MEGF10"", ""EMILIN2"", ""CD4"", ""PTAFR"", ""NCKAP1L"", ""VSIG4"", ""IL1RL2"", ""TNFRSF21"", ""VAV1"", ""HLA-DRA"", ""TNR"", ""TMEM131L"", ""HHLA2"", ""CEACAM1"", ""LAPTM5"", ""IL18"", ""HLA-DPA1"", ""NFAT5"", ""HLA-DPB1"", ""CRTAM"", ""HAS2"", ""BLK"", ""LGALS3"", ""SPI1"", ""RHOH"", ""IDO1"", ""IL23R"", ""MINK1"", 
""LCK"", ""AMBRA1"", ""NLRP3"", ""NOD2"", ""WNT3A"", ""SASH3"", ""CAV1"", ""CELA2A"", ""RGCC"", ""GLI3"", ""CD28"", ""VTCN1"", ""CD74"", ""CCL28"", ""VCAM1"", ""CD70"", ""WNT5A"", ""SELE"", ""FCHO1"", ""PIK3R6"", ""IL27RA"", ""CXCL13"", ""JAK2"", ""HLA-DQB1"", ""LAX1"", ""HLA-DQA1"", ""NFKBIZ"", ""IL7R"", ""GATA3"", ""ITGB2"", ""FXYD5"", ""ARG1"", ""PDCD1LG2"", ""MMRN1"", ""B4GALNT2"", ""CXCL12"", ""SKAP1"", ""RASGRP1"", ""IL4I1"", ""CEACAM6"", ""SPTA1"", ""IL2RA"", ""VNN1"", ""LOXL3"", ""SLAMF1"", ""TFRC"", ""EBI3"", ""IL7"", ""GLI2"", ""MIA3"", ""TNFSF14"", ""MALT1"", ""GP6"", ""LILRB2"", ""IL15"", ""SPN"", 
""SOX4"", ""NKAP"", ""ADAM19"", ""CD6"", ""AIF1"", ""LRRC32"", ""SCGB1A1"", ""LILRB1"", ""JAG1"", ""PTPN2"", ""PTK2"", ""ALOX5"", ""RUNX3"", ""CCL25"", ""TJP1"", ""RASAL3"", ""HLA-DRB5"", ""LILRB4"", ""JAK3"", ""PRKCQ"", ""AP3B1"", ""HES1"", ""CD300A"", ""CLECL1"", ""KLRK1"", ""ZP3"", ""PLG"", ""PELI1"", ""TARM1"", ""KLF4"", ""IL36B"", ""IL1RN"", ""FCGR2B"", ""TNFSF11"", ""IL10"", ""BCL6"", ""CD55"", ""CCL5"", ""SIRPA"", ""TGFB1"", ""TESPA1"", ""ADA"", ""MAPK14"", ""CORO1A"", ""VSIR"", ""ICOS"", ""ANXA1"", ""ICOSLG"", ""IL1B"", ""ETS1"", ""ZAP70"", ""MAP2K5"", ""HSPH1"", ""IL21"", ""ITCH"", ""GTPBP4"", ""FGL1"", 
""PCK1"", ""CD160"", ""IL12B"", ""CD3E"", ""ZC3H8"", ""CCR7"", ""MYO10"", ""TBX21"", ""CDH1"", ""CHST4"")"
