gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
NKAIN2,4.137272801,8.081576084,22.24670628,4.369241137438e-18,6.64780039061192e-14,30.95017499,Transport,0.597938144
DKK2,5.284202772,6.066844093,19.32975138,1.24880372084699e-16,9.50027430634346e-13,27.33287488,NA,0.364410578
SETBP1,2.667366707,8.687767804,16.50803321,5.02874653555907e-15,2.55041261795104e-11,24.3681923,NA,0.617660242
CBLB,-2.645271503,9.732129589,-14.69286831,7.25466846025033e-14,2.75949451556772e-10,21.74860426,NA,0.222770058
ARL15,2.323930553,11.67800015,14.30970756,1.31828438057185e-13,3.34294947506677e-10,21.18255163,NA,0.925593904
PTGIS,3.299591324,5.314809956,14.31471357,1.30793100510948e-13,3.34294947506677e-10,20.89756848,NA,0.152398028
LINC00840,3.984236986,5.088756715,13.79422249,3.00443386185837e-13,5.82503778172534e-10,20.00120635,NA,0.1945316
LINC02147,-4.187840734,8.147153151,-13.78236076,3.06278687175831e-13,5.82503778172534e-10,20.176719,NA,0.042133572
BMP6,3.517518541,7.207997911,13.60461236,4.09236936107827e-13,6.91837775875622e-10,20.03871643,NA,0.267144778
PCSK5,2.265229805,7.192845658,13.16585327,8.47497321525769e-13,1.28946717470146e-09,19.32022327,Metabolism (other),0.337068579
FGF2,2.576421606,6.628797263,13.10040203,9.46205886462036e-13,1.3087747784109e-09,19.18738645,Development (differentiation),0.268489467
NOSTRIN,-3.640452528,6.399745809,-12.79239981,1.59805070529272e-12,2.02619512341907e-09,18.37100562,Metabolism (other),0.022411475
FBLN5,3.93272219,5.040072889,12.55576378,2.40572954623465e-12,2.81562884968924e-09,18.10471041,NA,0.194083371
BMX,3.535218635,4.838947944,12.36043893,3.38653035095891e-12,3.68043280641713e-09,17.75419337,Development (differentiation),0.160017929
AC019197.1,2.818919873,6.790126789,12.08602259,5.51200416904947e-12,5.45756737244228e-09,17.49077837,NA,0.278798745
GJA5,4.682688895,3.898977237,12.06347291,5.73914413138853e-12,5.45756737244228e-09,16.8335567,Matrisome/cell adhesion/binding/signaling,0.116987898
TSHZ2,-3.231443364,9.250266629,-11.97052818,6.78237835207332e-12,6.07022862510563e-09,17.2994196,NA,0.087404751
