"","Show","Aggregated","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"159",NA,NA,"GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX","4.25234726596746e-08","2.33783182020707e-06","0.719512826338911","0.775283304593025","6.13984330815798","16","c(""OGDH"", ""OGDHL"", ""SUCLA2"", ""IDH3A"", ""SUCLG1"", ""BCKDHB"", ""MRPS36"", ""FH"", ""DLD"", ""DLST"", ""IDH3G"", ""DBT"", ""IDH3B"", ""SUCLG2"")"
"160",NA,NA,"GOCC_ORGANELLAR_RIBOSOME","4.77410147872017e-08","2.60509179197029e-06","0.719512826338911","0.37492873380511","5.0698361964759","89","c(""MRPS6"", ""MRPS25"", ""MRPS18A"", ""MRPL58"", ""MRPL48"", ""PTCD3"", ""NDUFA7"", ""MRPS27"", ""MRPS9"", ""MRPL2"", ""MRPS21"", ""MRPL21"", ""MTG2"", ""MRPS33"", ""MRPL52"", ""MRPL15"", ""MRPL34"", ""MRPL47"", ""MRPS16"", ""MRPS2"", ""MRPL27"", ""MTG1"", ""MRPS26"", ""MRPL37"", ""MRPL12"", ""MRPL45"", ""MRPL55"", ""MRPL35"", ""MRPS5"", ""AURKAIP1"", ""MRPS18B"", ""MRPL54"", ""MRPL20"", ""MRPL4"", ""MRPS24"", ""MRPS34"", ""MRPL30"", ""CHCHD1"", ""MRPS12"")"
"161",NA,NA,"GOBP_CYTOCHROME_COMPLEX_ASSEMBLY","5.08715429338049e-08","2.75535349579246e-06","0.719512826338911","0.529914342295572","5.8117209606911","39","c(""COA1"", ""COX16"", ""COX10"", ""SLC25A33"", ""SMIM4"", ""COX17"", ""UQCC2"", ""MT-CO3"", ""UQCRFS1"", ""UQCC1"", ""TIMM21"", ""COA5"", ""SURF1"", ""COX14"", ""FASTKD3"", ""COX20"", ""COX18"", ""SMIM20"", ""PET100"", ""COA6"", ""COA8"", ""TMEM223"", ""TACO1"", ""SCO1"")"
"162",NA,NA,"GOMF_ADENYL_NUCLEOTIDE_BINDING","6.34450924330201e-08","3.41110673434002e-06","0.704975715167238","0.11966544019824","2.16106100981969","1498","c(""ATP10A"", ""DGKH"", ""FYN"", ""ATP8B1"", ""ROCK2"", ""GRK5"", ""PRKCH"", ""PIP4K2A"", ""PFKFB3"", ""LRRK2"", ""DDX60L"", ""RPS6KA3"", ""ADCY3"", ""RHOBTB3"", ""ACSL3"", ""CAMK2D"", ""MAP3K5"", ""MAP4K4"", ""ENTPD1"", ""STK10"", ""RUNX2"", ""IRAK3"", ""TAF1"", ""LRRK1"", ""PRAG1"", ""MPPED2"", ""STK17B"", ""PRKCB"", ""FAM20C"", ""RNF213"", ""JAK2"", ""RUNX1"", ""CDK14"", ""TAP2"", ""TEK"", ""ACSL5"", ""CPS1"", ""MLKL"", ""BMP2K"", ""MYLK"", ""FES"", ""UBE2E2"", ""NUAK1"", ""CHD1"", ""CENPE"", ""HSPA1B"", ""PEAK1"", ""ACTA2"", ""PAPSS2"", ""ADCY5"", ""MYO9B"", ""ATAD2"", ""TGFBR1"", ""MSH4"", ""MYO1B"", 
""PRKD3"", ""HK2"", ""DYNC1H1"", ""PRKAG2"", ""ADCY1"", ""GSK3B"", ""SMCHD1"", ""NLRC5"", ""EPHA3"", ""TOP1"", ""KIF5C"", ""ATP11A"", ""NTRK3"", ""IKBKE"", ""RENBP"", ""SPEG"", ""HSP90AA1"", ""EHD2"", ""P2RX7"", ""PXK"", ""UBE2Q2"", ""RUNX3"", ""TEP1"", ""DDX60"", ""PDE4B"", ""NMNAT2"", ""FLT1"", ""CDC42BPB"", ""KIF3C"", ""PAPSS1"", ""TESK2"", ""TTN"", ""P2RY1"", ""DDX21"", ""BMPR2"", ""MYO1F"", ""DCLK1"", ""DGKB"", ""APAF1"", ""ADCY7"", ""HSPA1A"", ""FGR"", ""ABCC3"", ""VRK1"", ""CHD7"", ""CGAS"", ""AAK1"", ""KIF20B"", ""HSPA12B"", ""ADCY2"", ""GAK"", ""NLRP1"", ""SYN2"", ""ABCC8"", ""ATP1A2"", ""CAMK2A"", 
""STK3"", ""FIGN"", ""IRAK2"", ""ABCG2"", ""PIK3C2B"", ""TOP2A"", ""HSP90AB1"", ""PRPS2"", ""MAP4K5"", ""ROCK1"", ""MYO3A"", ""UBE2D3"", ""P2RX1"", ""CIITA"", ""RYR1"", ""EPHB2"", ""RIOK1"", ""MAPK13"", ""DNA2"", ""HCN1"", ""MYO16"", ""AK5"", ""ATP2B1"", ""ACTR2"", ""JAK3"", ""ENPP1"", ""HSPA6"", ""P2RX4"", ""PRKG2"", ""FLT4"", ""SYK"", ""STK32A"", ""SLFN11"", ""CDK17"", ""ACVRL1"", ""HNRNPU"", ""MAPK12"", ""NOD2"", ""PDE4A"", ""ATP8A2"", ""SWAP70"", ""DNAJA4"", ""ADCY4"", ""GLUL"", ""SOAT1"", ""CIT"", ""UBE2QL1"", ""MINK1"", ""P2RX5"", ""KCNT2"", ""ABCB4"", ""PRKAR2B"", ""UCK2"", ""AXL"", ""PYGL"", ""SCN8A"", 
""HS3ST5"", ""PIK3CG"", ""ACTR3"", ""NLRP3"", ""HSPH1"", ""NAV2"", ""ACSM1"", ""SYN1"", ""EIF4A1"", ""NADK"", ""DNAJA1"", ""ACOT7"", ""BMX"", ""TTK"", ""EPHA7"", ""UBA2"", ""PRKCD"", ""VRK2"", ""ACSM5"", ""BAZ1B"", ""MYH15"", ""ME1"", ""RIPK2"", ""UBE2F"", ""ACVR2A"", ""ABCA1"", ""TRPM6"", ""CLPB"", ""SMC4"", ""BMPR1B"", ""HCN2"", ""MYO7B"", ""GAL3ST4"", ""CHD3"", ""KSR1"", ""CAMK1G"", ""ABCA9"", ""UBE2D1"", ""ATP8B4"", ""CHEK2"", ""RAPGEF4"", ""CHD5"", ""TIE1"", ""FER"", ""ROS1"", ""MYH11"", ""ACVR1C"", ""MCM5"", ""OAS1"", ""DHX8"", ""CDK1"", ""CDC7"", ""PFKFB4"", ""SPHK1"", ""HSPA8"", ""BTK"", ""HELZ2"", ""LMTK3"", 
""NLRC4"", ""CHEK1"", ""MAPK14"", ""RPS6KL1"", ""NLK"", ""ATP13A3"", ""TK1"", ""BLM"", ""ADCY8"", ""MAST2"", ""ABCB10"", ""ABCB1"", ""MAPK11"", ""RAD51C"", ""ACSM3"", ""EPHA6"", ""HSPA5"", ""PRKDC"", ""MYH9"", ""CSF1R"", ""EPHB1"", ""TENT4A"", ""CSNK1G3"", ""CACNA1B"", ""PIK3CA"", ""ITK"", ""MAT2A"", ""AGAP2"", ""DHX37"", ""ETNK1"", ""EIF2AK4"", ""MDN1"", ""ATAD3C"", ""ACOT12"", ""KIF15"", ""KIF26B"", ""KIF25"", ""ADCY10"", ""EPHB6"", ""BTAF1"", ""PAK2"", ""MOV10L1"", ""CAMK4"", ""MUSK"", ""PAPOLG"", ""KDR"", ""STK38"", ""HK3"", ""PIK3C2G"", ""EIF4A3"", ""MKI67"", ""ABCA6"", ""SPAST"", ""EPHA5"", ""SIK1"", 
""BAG3"", ""DGKA"", ""WNK4"", ""CAMKK2"", ""MYO1G"", ""HSPD1"", ""TRPM4"", ""HSPA1L"", ""KIF21B"", ""HFM1"", ""CDK15"", ""DYNC1LI1"", ""NSF"", ""CLK1"", ""NPR1"", ""PIP5K1C"", ""BRSK2"", ""PDE10A"", ""ERN1"", ""MYH3"", ""RFC1"", ""STK4"", ""FBP1"", ""MAP3K12"", ""TTL"", ""RIPK3"", ""EHD1"", ""ACADL"", ""FLT3"", ""MYO1A"", ""MYLK3"", ""MAP3K11"", ""ABCC12"", ""RECQL"", ""TEX14"", ""PGS1"", ""BLK"", ""DNAH8"", ""MCM6"", ""UBE2A"", ""POLQ"", ""SBK3"", ""ACSBG1"", ""YTHDC2"", ""BUB1"", ""MYO18B"", ""DDX25"", ""PC"", ""CFTR"", ""MYLK2"", ""NLRP6"", ""EIF2AK3"", ""STYK1"", ""ATP1A3"", ""CERK"", ""SPATA5L1"", ""SLC22A4"", 
""RIPK1"", ""ACSM2B"", ""CAMKK1"", ""BRIP1"", ""PKN3"", ""CHORDC1"", ""HCN4"", ""SYN3"", ""PLK3"", ""STK38L"", ""RAD54L"", ""GART"", ""HIPK2"")"
"163",NA,NA,"GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","6.55424038781374e-08","3.47279751563e-06","0.704975715167238","0.265048868254454","3.93376729825362","166","c(""ATP13A5"", ""ABCA4"", ""ATP2B2"", ""ATP13A4"", ""ATP1B1"", ""NDUFB5"", ""ABCA5"", ""ATP2B3"", ""ABCC1"", ""NDUFS1"", ""ATP4B"", ""ATP6V1A"", ""UQCRH"", ""NDUFB1"", ""COX5B"", ""ABCA10"", ""NDUFV3"", ""ABCC4"", ""NDUFA6"", ""NDUFA7"", ""ABCC5"", ""ATP6V1H"", ""NDUFS6"", ""NDUFA8"", ""MT-ND2"", ""MT-ND1"", ""ATP2B4"", ""MT-ND5"", ""NDUFA9"", ""ATP6V0E2"", ""NDUFS8"", ""MT-ND4L"", ""MT-ND3"", ""MT-CYB"", ""NDUFB2"", ""ATP5F1B"", ""NDUFA4"", ""ABCB8"", ""MT-CO3"", ""COX7A2L"", ""ABCC9"", ""NDUFA5"", ""ATP6V1D"", ""ABCB7"", ""MT-ND4"", ""COX7B"", ""ABCG1"", ""MT-CO2"", ""UQCRC1"", ""UQCRFS1"", ""COX4I1"", 
""ATP6V1E1"", ""MT-CO1"", ""ATP6V1C1"", ""NDUFS3"", ""COX5A"", ""ABCA7"", ""ATP2A3"", ""SURF1"", ""NDUFA3"", ""NDUFS5"", ""NDUFS4"", ""NDUFB7"", ""COX6B1"", ""UQCR10"")"
"164",NA,NA,"GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR","7.07856884813226e-08","3.72363276385202e-06","0.704975715167238","0.531344038849278","5.79845626565545","38","c(""LRGUK"", ""NME7"", ""AK9"", ""AK3"", ""NME5"", ""NME9"", ""AK8"", ""ITPKB"", ""IP6K3"", ""MAGI3"", ""AK4"", ""NME6"", ""AK7"", ""NME2"", ""AK1"", ""IP6K1"")"
"165",NA,NA,"GOBP_TRNA_PROCESSING","8.65155799462956e-08","4.51858514690938e-06","0.704975715167238","0.301003826368111","4.3698093175191","129","c(""TRMT12"", ""GRSF1"", ""TRMT9B"", ""TYW1B"", ""ADAT2"", ""TRMT11"", ""RPP38"", ""FARS2"", ""TYW1"", ""TYW5"", ""TSEN2"", ""TRIT1"", ""GON7"", ""DTWD2"", ""DALRD3"", ""METTL2B"", ""ELP6"", ""DPH3"", ""C9orf64"", ""ANKRD16"", ""TRMO"", ""WDR6"", ""TRDMT1"", ""ELP4"", ""METTL2A"", ""QTRT2"", ""TRUB1"", ""ZBTB8OS"", ""TARBP1"", ""THADA"", ""DDX1"", ""TRPT1"", ""ELAC1"", ""TSEN15"", ""MTFMT"", ""TRNT1"", ""THUMPD3"", ""TRUB2"", ""PUSL1"", ""METTL6"", ""ELP1"", ""RPP14"", ""BCDIN3D"")"
"166",NA,NA,"GOBP_PROTEIN_POLYGLUTAMYLATION","1.31732123082684e-07","6.73584114671739e-06","0.690132458796796","0.842057964967579","6.06416718947124","12","c(""TPGS2"", ""TTLL9"", ""TTLL5"", ""TTLL4"", ""CEP41"", ""TTLL6"", ""TTLL11"", ""TTLL7"")"
"167",NA,NA,"GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT","1.4648582199133e-07","7.43822451667089e-06","0.690132458796796","0.361788518441706","4.8921524569482","89","c(""SFXN1"", ""SLC25A18"", ""MRS2"", ""MPC1"", ""AFG3L2"", ""SLC25A12"", ""SFXN4"", ""SFXN2"", ""SLC25A4"", ""SLC25A33"", ""SLC25A29"", ""SLC25A13"", ""CPT2"", ""VDAC1"", ""TST"", ""SLC25A38"", ""CHCHD4"", ""SLC25A53"", ""PSEN2"", ""TIMM17A"", ""MICU2"", ""SLC25A23"", ""DNAJC19"", ""ABCB8"", ""SLC25A41"", ""ABCB7"", ""SFXN3"", ""UCP2"", ""TOMM7"", ""PMPCB"", ""TIMM23"", ""CCDC51"", ""SLC25A6"", ""TIMM21"", ""MCU"")"
"168",NA,NA,"GOBP_UTP_METABOLIC_PROCESS","1.52808844173572e-07","7.70578116273902e-06","0.690132458796796","0.848594320043649","5.85052359055569","11","c(""NME7"", ""AK3"", ""NME5"", ""NME9"", ""NME6"", ""ENTPD7"", ""NME2"")"
