gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SLC9A2,1.935726858,4.101266258,2.305005101,0.027999817,0.114021706,-3.8063733,Transport,0.030136986
RESF1,1.196178546,7.607384858,2.304871897,0.028008204,0.114031708,-4.500296586,NA,0.402739726
AKAIN1,1.954595749,2.669135279,2.304672514,0.028020763,0.114034541,-3.686354502,NA,0.002739726
EXOSC5,1.605664457,3.015157413,2.304692757,0.028019488,0.114034541,-3.708238064,NA,0.005479452
BCL7A,1.385446089,4.3866972,2.304489079,0.028032322,0.114057437,-3.829471778,NA,0.035616438
AC012313.1,1.704830592,2.493737047,2.303818204,0.028074633,0.114122134,-3.671735804,NA,0
AC018618.1,1.737452761,3.538212199,2.303856215,0.028072234,0.114122134,-3.747167958,NA,0.016438356
AL109615.2,1.932683485,2.685125378,2.303964938,0.028065374,0.114122134,-3.687890145,NA,0.002739726
AL583827.1,1.705532868,3.039920676,2.303985599,0.02806407,0.114122134,-3.706604975,NA,0.008219178
EIF5A,1.676552322,2.814628288,2.303766382,0.028077904,0.114122134,-3.689963388,NA,0.002739726
AL591888.1,2.559844447,3.039991897,2.30327122,0.028109173,0.11420094,-3.729495989,NA,0.01369863
TFAP2C,1.942184373,2.590659856,2.30329881,0.02810743,0.11420094,-3.685017382,Development (differentiation),0.002739726
LINC02449,1.682774484,2.729641773,2.303171498,0.028115474,0.114202406,-3.690132762,NA,0.002739726
PDLIM1,1.89638208,4.599052008,2.30305942,0.028122558,0.114207049,-3.869805943,NA,0.043835616
AP3B2,1.875396538,4.001779521,2.302942068,0.028129976,0.11421305,-3.798961331,Transport,0.019178082
STEAP3,-1.681586346,4.994797912,-2.302820089,0.028137689,0.114220243,-3.753227687,Metabolism (other),0.005479452
AL035701.1,1.996262234,3.259123154,2.302442606,0.02816157,0.114244816,-3.738254735,NA,0.008219178
RGS13,1.84462849,3.151516437,2.302563511,0.028153919,0.114244816,-3.725596827,NA,0.010958904
THEGL,1.827755586,4.010794163,2.302454034,0.028160847,0.114244816,-3.807932813,NA,0.024657534
HAP1,1.928670793,3.180051095,2.302174237,0.028178559,0.114265513,-3.744925956,NA,0.010958904
SLFN13,1.296789232,3.9379959,2.302215092,0.028175972,0.114265513,-3.800117966,Inflammation/Immune/Stress/Toxic/Detox,0.021917808
CTSF,1.716900547,3.145704393,2.301977725,0.028191005,0.114267778,-3.722132331,Metabolism (other),0.008219178
LRRC14,1.754202659,2.862536035,2.302059976,0.028185795,0.114267778,-3.709558794,NA,0.005479452
HCG18,0.774980182,5.933627857,2.30184252,0.028199571,0.114278405,-4.054578598,NA,0.079452055
CCDC85C,1.609944246,4.388676299,2.301615966,0.02821393,0.114288412,-3.844219735,NA,0.035616438
RHPN1,1.903536113,3.538143513,2.301688154,0.028209354,0.114288412,-3.766870156,NA,0.024657534
AP005436.1,1.908607515,2.639640265,2.300913313,0.028258506,0.114357518,-3.69201105,NA,0.002739726
GATAD2B,0.588987179,7.877147555,2.301153074,0.028243288,0.114357518,-4.432393145,NA,0.350684932
LINC01630,1.912262174,4.801916138,2.300899425,0.028259388,0.114357518,-3.9029132,NA,0.057534247
LRRC2,1.432657597,4.10376392,2.300985651,0.028253914,0.114357518,-3.811744468,NA,0.024657534
ZNF551,1.08769901,4.42849725,2.300878252,0.028260732,0.114357518,-3.850031199,NA,0.019178082
AL355916.1,1.125444375,4.50971897,2.300775598,0.02826725,0.114359823,-3.835442817,NA,0.032876712
AC015908.2,1.71834419,3.209397848,2.300417754,0.028289982,0.114386345,-3.736292457,NA,0.008219178
DCAF8,0.825323523,6.069655976,2.300453991,0.028287679,0.114386345,-4.079361023,NA,0.109589041
HSF2,1.113623557,4.563410575,2.300391425,0.028291655,0.114386345,-3.860635717,Metabolism (other),0.04109589
AL359555.4,1.894431873,3.242668115,2.300267318,0.028299543,0.114394181,-3.728452247,NA,0.008219178
UBE2F,-1.222912748,6.802638273,-2.300104287,0.028309909,0.114412023,-3.990715428,NA,0.065753425
AL096794.1,1.441168151,4.497843902,2.299292745,0.028361556,0.114596662,-3.871038155,NA,0.035616438
CYYR1-AS1,1.751575092,3.853443985,2.299007796,0.028379711,0.114645922,-3.794613767,NA,0.019178082
