gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
RPL13A,-2.438516693,6.665366646,-8.568380324,1.26E-09,2.51E-07,12.0065628,NA,0.118952488
RPS23,-2.404790387,4.953372865,-8.563366254,1.27E-09,2.53E-07,12.05663747,NA,0.035306115
LINC00670,0.886661795,5.384333051,8.555126821,1.30E-09,2.54E-07,12.01425941,NA,0.169089323
MPZL2,-1.954795632,0.96336204,-8.554034541,1.31E-09,2.54E-07,11.62600122,NA,0.003162931
PPFIA2,-2.176863717,2.437761694,-8.555991794,1.30E-09,2.54E-07,11.89788921,NA,0.007409384
FZD7,-1.9431173,1.717359374,-8.547702583,1.33E-09,2.56E-07,11.80379016,Development (differentiation),0.005549071
ZBTB20,0.736541756,10.20542097,8.540257867,1.35E-09,2.60E-07,11.5779001,Development (differentiation),0.832229229
PSMD2,-1.426070627,3.8816599,-8.534195488,1.37E-09,2.62E-07,11.98479582,Metabolism (other),0.029713225
PLCXD3,-2.625640062,2.207123761,-8.522581978,1.41E-09,2.68E-07,11.77024403,NA,0.004979425
FRY,-1.721032827,3.16335268,-8.512496681,1.45E-09,2.73E-07,11.89256386,NA,0.014061896
PECAM1,-1.925394967,2.396118859,-8.495894761,1.51E-09,2.84E-07,11.77769712,Matrisome/cell adhesion/binding/signaling,0.007740018
SRP9,-1.235862529,5.273339401,-8.493398199,1.52E-09,2.84E-07,11.86138558,NA,0.081690455
ARF6,-1.4394261,3.064271908,-8.476285457,1.59E-09,2.88E-07,11.81571036,NA,0.014675361
HLA-B,-3.275460769,3.824179023,-8.475355377,1.60E-09,2.88E-07,11.81090553,Inflammation/Immune/Stress/Toxic/Detox,0.016288695
HTATSF1,-1.350099729,3.911199351,-8.481029687,1.57E-09,2.88E-07,11.853472,NA,0.027291233
ISCU,-1.773432116,5.322527608,-8.479184124,1.58E-09,2.88E-07,11.82948511,NA,0.060505989
RPL9,-1.989414064,5.85742259,-8.478737002,1.58E-09,2.88E-07,11.80986765,NA,0.081319986
APLP1,-1.680444315,2.790132925,-8.463354512,1.65E-09,2.96E-07,11.75960349,Development (differentiation),0.013906538
POLR2K,-1.721787542,1.951171887,-8.451744876,1.70E-09,3.02E-07,11.62048841,NA,0.006521055
RPL27A,-1.826156783,5.354371339,-8.450949328,1.70E-09,3.02E-07,11.7573498,NA,0.057932622
EEF1G,-1.843360697,5.281215922,-8.444945849,1.73E-09,3.04E-07,11.74632151,NA,0.063744607
FBL,-1.443502984,2.847180807,-8.443078183,1.73E-09,3.04E-07,11.71682266,NA,0.014428382
CCDC47,-0.992951582,5.572193523,-8.438664201,1.75E-09,3.06E-07,11.71202944,NA,0.107575498
