"","X","Show","Aggregated","pathway","gs_number","gs_description","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","1","","Adhesion","GOBP_CELL_CELL_ADHESION","GO:0098609","The attachment of one cell to another cell via adhesion molecules. [GOC:dos]","3.9192440557703e-17","3.00517520018258e-15","1.06720998682811","0.370372290245348","1.59374729686558","881","c(""PRNP"", ""CD74"", ""PPIA"", ""HLA-DRB1"", ""SELENOK"", ""ACTB"", ""TMEM47"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""FN1"", ""LAPTM5"", ""CD86"", ""RAP2B"", ""RPS3"", ""MPZL2"", ""VSIG4"", ""B2M"", ""ITGAX"", ""HLA-DQB1"", ""ATP1B2"", ""CD93"", ""NRXN2"", ""FOXJ1"", ""PRKAR1A"", ""S100A11"", ""NDFIP1"", ""HLA-DRA"", ""NPTN"", ""DCHS1"", ""PECAM1"", ""CTNNB1"", ""CXCL12"", ""MYL12A"", ""GNAS"", ""FGL2"", ""NRARP"", ""CD81"", ""ANK3"", ""CYP1B1"", ""SOX9"", ""PEAR1"", ""CLIC1"", ""GLDN"", ""CITED2"", ""FXYD5"", ""ITGA5"", ""ACTG1"", ""RIPOR2"", ""PRDX2"", ""EFNB1"", ""HLA-A"", ""NCAM2"", ""CDH11"", 
""SYK"", ""NCKAP1L"", ""CEBPB"", ""HSPB1"", ""PLEK"", ""CTNNA3"", ""BSG"", ""CDH5"", ""EFNB2"", ""IL1RAPL1"", ""ANXA2"", ""ITGA8"", ""WNT5A"", ""KLF4"", ""S100A9"", ""TNFRSF21"", ""CLEC7A"", ""HLA-DQA1"", ""NPNT"", ""FLNA"", ""FAT3"", ""CARD11"", ""LRRC32"", ""IGF1"", ""PERP"", ""OLR1"", ""CNTN4"", ""ZNF703"", ""NLGN4X"", ""IGF2"", ""CLDN2"", ""PCDH9"", ""BLOC1S4"", ""HLA-E"", ""LRFN5"", ""RGCC"", ""GRID2"", ""PLAUR"", ""MYL9"", ""LGALS1"", ""PTPRT"", ""NTN1"", ""BMP5"", ""CLDN19"", ""DCC"", ""CLDN3"", ""CD44"", ""EMB"", ""VCAM1"", ""DSP"", ""SPINT2"", ""HES1"", ""CD164"", ""CD4"", ""ESAM"", ""BLK"", ""IGSF21"", 
""SERPINE2"", ""PCDH10"", ""BAD"", ""EPHA7"", ""IRAK1"", ""HLA-DOA"", ""PCDHB5"", ""ROBO4"", ""ICAM3"", ""CD28"", ""HAS2"", ""CR1"", ""GPC6"", ""CLDN5"", ""ITGA4"", ""CCL2"", ""CAV1"", ""ZFP36L1"", ""ITGB2"", ""CLDN23"", ""NLRP3"", ""DSG2"", ""HMCN1"", ""HBB"", ""MDK"", ""CDC42EP1"", ""VNN1"", ""PCDH18"", ""LRFN3"", ""PCDH15"", ""ITGA2"", ""RHOA"", ""SOX2"", ""NRCAM"", ""NOD2"", ""ROBO1"", ""AMIGO1"", ""CORO1A"", ""ITGAM"", ""TSPAN32"", ""CDH16"", ""NOTCH4"", ""CLDN7"", ""FUT3"", ""MAPK7"", ""FAT4"", ""RUNX1"", ""ASTN1"", ""SOX4"", ""SHH"", ""RUNX3"", ""LGALS3"", ""TNF"", ""ITGB3"", ""CCN3"", ""IL4R"", ""TNFSF9"", 
""TNFAIP8L2"", ""JAM2"", ""PPP1CA"", ""PKP3"", ""CDH18"", ""STXBP6"", ""WNT3A"", ""CHST2"", ""PCDH20"", ""LRRC4"", ""PLXNB3"", ""DSC2"", ""HLA-DRB5"", ""EFNB3"", ""IL1RL2"", ""COL13A1"", ""FUT9"", ""SOCS5"", ""COL14A1"", ""IL6ST"", ""ELANE"", ""TNFRSF13C"", ""AMIGO2"", ""TESPA1"", ""LRRC4C"", ""PCDHB8"", ""CEACAM6"", ""VAV1"", ""CD34"", ""IL18"", ""LILRB2"", ""TLN1"", ""ITGA1"", ""DCHS2"", ""PCDHAC1"", ""PCDHA5"", ""KIRREL2"", ""JAML"", ""CDH13"", ""PTPRR"", ""RET"", ""SLITRK3"", ""IL12RB1"", ""CCN1"", ""CLDN14"", ""LILRB1"", ""CD177"", ""FCGR2B"", ""HLA-DQA2"", ""CDH7"", ""ADGRL3"", ""DSCAM"", ""PKP1"", 
""IFNG"", ""IL1A"", ""PCDHA3"", ""DSC3"", ""NTNG2"", ""CBLN1"", ""FYN"", ""VSIG10L2"", ""FBLIM1"", ""RAC2"", ""MSN"", ""CLDN10"", ""SELE"", ""PIK3CG"", ""PCDHB12"", ""TGFB1"", ""CD84"", ""COMP"", ""AIF1"", ""PYCARD"", ""PODXL2"", ""SLAMF1"", ""CLDN11"", ""PDLIM1"", ""PLA2G2F"", ""PCDHA10"", ""GATA5"", ""RNASE10"", ""ILK"", ""PTPN11"", ""PTPRD"", ""PRKCD"", ""CD160"", ""CD300A"", ""SHC1"", ""MMRN1"", ""DSG1"", ""TNR"", ""CRNN"", ""IL23A"", ""SERPINB8"", ""NRXN1"", ""LGALS9B"", ""JAG1"", ""PLXNB2"", ""LILRB4"", ""NFASC"", ""TMEM131L"", ""IGSF9"", ""PCDHB15"", ""FAT2"", ""HFE"", ""NECTIN4"", ""MYADM"", ""PCDHA1"", 
""CELSR2"", ""ETS1"", ""ITGB1"", ""FOXA1"", ""TNFSF14"", ""CD55"", ""CTLA4"", ""PCDHAC2"", ""PIEZO1"", ""SPI1"", ""SRF"", ""FOXF1"", ""PCDHB2"", ""IL4"", ""LGALS9C"", ""PCDH1"", ""HHLA2"", ""LRRC4B"", ""JAK3"", ""MAD2L2"", ""EMILIN2"", ""PCDHB10"")"
"2","2","","Adhesion","GOBP_LEUKOCYTE_CELL_CELL_ADHESION","GO:0007159","The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators]","5.92504744500702e-08","1.00838933962637e-06","0.719512826338911","0.371962433807276","1.55821885776773","350","c(""PRNP"", ""CD74"", ""HLA-DRB1"", ""SELENOK"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""LAPTM5"", ""CD86"", ""RPS3"", ""VSIG4"", ""B2M"", ""HLA-DQB1"", ""FOXJ1"", ""PRKAR1A"", ""NDFIP1"", ""HLA-DRA"", ""PECAM1"", ""CXCL12"", ""FGL2"", ""NRARP"", ""CD81"", ""ITGA5"", ""RIPOR2"", ""PRDX2"", ""EFNB1"", ""HLA-A"", ""SYK"", ""NCKAP1L"", ""CEBPB"", ""EFNB2"", ""KLF4"", ""S100A9"", ""TNFRSF21"", ""HLA-DQA1"", ""CARD11"", ""LRRC32"", ""IGF1"", ""OLR1"", ""IGF2"", ""HLA-E"", ""LGALS1"", ""CD44"", ""VCAM1"", ""HES1"", ""CD4"", ""BAD"", ""IRAK1"", ""HLA-DOA"", ""CD28"", ""HAS2"", ""CR1"", ""ITGA4"", ""CCL2"", 
""CAV1"", ""ITGB2"", ""NLRP3"", ""MDK"", ""VNN1"", ""RHOA"", ""NOD2"", ""CORO1A"", ""RUNX1"", ""SOX4"", ""SHH"", ""RUNX3"", ""LGALS3"", ""TNF"", ""IL4R"", ""TNFSF9"", ""TNFAIP8L2"", ""JAM2"", ""CHST2"", ""HLA-DRB5"", ""EFNB3"", ""IL1RL2"", ""FUT9"", ""SOCS5"", ""IL6ST"", ""ELANE"", ""TNFRSF13C"", ""TESPA1"", ""VAV1"", ""IL18"", ""LILRB2"", ""IL12RB1"", ""LILRB1"", ""CD177"", ""FCGR2B"", ""HLA-DQA2"", ""IFNG"", ""IL1A"", ""FYN"", ""RAC2"", ""MSN"", ""SELE"", ""AIF1"", ""PYCARD"", ""PODXL2"", ""SLAMF1"", ""PLA2G2F"", ""PTPN11"", ""CD160"", ""CD300A"", ""IL23A"", ""LGALS9B"", ""LILRB4"", ""TMEM131L"", ""HFE"", 
""ETS1"", ""ITGB1"", ""TNFSF14"", ""CD55"", ""CTLA4"", ""IL4"", ""LGALS9C"", ""HHLA2"", ""JAK3"", ""ANXA1"", ""HLX"", ""IL7R"", ""PNP"", ""IL1B"", ""CX3CR1"", ""FADD"", ""CD1D"", ""CD5"", ""GATA3"", ""IHH"")"
"3","3","","Adhesion","GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","GO:0045785","Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]","2.79770233612305e-09","6.39436389708124e-08","0.774939030136436","0.37376172176514","1.57599090900307","426","c(""CD74"", ""HLA-DRB1"", ""SELENOK"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""FN1"", ""SFRP2"", ""CD86"", ""RPS3"", ""B2M"", ""CDC42"", ""HLA-DQB1"", ""HLA-DRA"", ""RAC1"", ""ADGRG1"", ""CXCL12"", ""C1QBP"", ""CD81"", ""ANK3"", ""CITED2"", ""ITGA5"", ""EFNB1"", ""HLA-A"", ""SYK"", ""COL8A1"", ""SFRP1"", ""NCKAP1L"", ""EDIL3"", ""TMEM102"", ""EFNB2"", ""EMILIN1"", ""WNT5A"", ""HLA-DQA1"", ""NPNT"", ""TEK"", ""FLNA"", ""CARD11"", ""IGF1"", ""IGF2"", ""S100A10"", ""HLA-E"", ""PLAUR"", ""LGALS1"", ""PREX1"", ""CD44"", ""VCAM1"", ""POLDIP2"", ""HES1"", ""VWC2"", ""CD4"", ""APBB1IP"", ""BAD"", ""IRAK1"", 
""HLA-DOA"", ""CALR"", ""CD28"", ""HAS2"", ""CR1"", ""ITGA4"", ""CCL2"", ""CAV1"", ""ITGB2"", ""NLRP3"", ""ARL2"", ""ANGPT1"", ""EGFL6"", ""HSD17B12"", ""MDK"", ""FOXC2"", ""EGFLAM"", ""VNN1"", ""ITGA2"", ""RHOA"", ""SOX2"", ""NOD2"", ""CORO1A"", ""FUT3"", ""RUNX1"", ""SOX4"", ""SHH"", ""RUNX3"", ""TNF"", ""IL4R"", ""TNFSF9"", ""RAC3"", ""AGR2"", ""CHRD"", ""WNT3A"", ""P4HB"", ""CHST2"", ""HLA-DRB5"", ""EFNB3"", ""IL1RL2"", ""SOCS5"", ""NPY"", ""IL6ST"", ""ELANE"", ""TNFRSF13C"", ""TESPA1"", ""CEACAM6"", ""VAV1"", ""IL18"", ""LILRB2"", ""SAA1"", ""CCDC80"", ""CDH13"", ""RET"", ""IL12RB1"", ""CCN1"", ""LILRB1"", 
""ABI3BP"", ""HLA-DQA2"", ""COL16A1"", ""IFNG"", ""IL1A"", ""TNFRSF18"", ""FBLN2"", ""HRG"", ""FYN"", ""CIB1"", ""SELE"", ""AIF1"", ""PYCARD"", ""SLAMF1"", ""TESK1"", ""RNASE10"", ""ILK"", ""PTPN11"", ""CD160"", ""MMRN1"", ""IL23A"", ""LILRB4"", ""TNFSF18"", ""TFE3"", ""MYADM"", ""ETS1"", ""FOXA1"", ""TNFSF14"", ""CD55"", ""PIEZO1"", ""FOXF1"", ""IL4"", ""KDR"", ""HHLA2"", ""JAK3"", ""EMILIN2"", ""RRAS"", ""ANXA1"", ""DMP1"", ""HLX"", ""IL7R"", ""PNP"", ""IL1B"", ""FADD"", ""CD1D"", ""CD5"", ""GATA3"", ""MEGF10"", ""IHH"")"
"4","4","","Adhesion","GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","GO:0022409","Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete]","4.64032380229122e-07","6.72564004758917e-06","0.674962860011025","0.378444907894599","1.5644553394258","275","c(""CD74"", ""HLA-DRB1"", ""SELENOK"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""CD86"", ""RPS3"", ""B2M"", ""HLA-DQB1"", ""HLA-DRA"", ""CD81"", ""ANK3"", ""CITED2"", ""EFNB1"", ""HLA-A"", ""SYK"", ""NCKAP1L"", ""EFNB2"", ""WNT5A"", ""HLA-DQA1"", ""CARD11"", ""IGF1"", ""IGF2"", ""HLA-E"", ""PLAUR"", ""LGALS1"", ""CD44"", ""VCAM1"", ""HES1"", ""CD4"", ""BAD"", ""IRAK1"", ""HLA-DOA"", ""CD28"", ""HAS2"", ""CR1"", ""ITGA4"", ""CCL2"", ""CAV1"", ""ITGB2"", ""NLRP3"", ""MDK"", ""VNN1"", ""RHOA"", ""SOX2"", ""NOD2"", ""CORO1A"", ""FUT3"", ""RUNX1"", ""SOX4"", ""SHH"", ""RUNX3"", ""TNF"", ""IL4R"", ""TNFSF9"", ""WNT3A"", 
""CHST2"", ""HLA-DRB5"", ""EFNB3"", ""IL1RL2"", ""SOCS5"", ""IL6ST"", ""ELANE"", ""TNFRSF13C"", ""TESPA1"", ""CEACAM6"", ""VAV1"", ""IL18"", ""LILRB2"", ""IL12RB1"", ""LILRB1"", ""HLA-DQA2"", ""IFNG"", ""IL1A"", ""FYN"", ""SELE"", ""AIF1"", ""PYCARD"", ""SLAMF1"", ""RNASE10"", ""PTPN11"", ""CD160"", ""MMRN1"", ""IL23A"", ""LILRB4"", ""ETS1"", ""FOXA1"", ""TNFSF14"", ""CD55"", ""PIEZO1"", ""IL4"", ""HHLA2"", ""JAK3"", ""EMILIN2"", ""ANXA1"", ""HLX"", ""IL7R"", ""PNP"", ""IL1B"", ""FADD"", ""CD1D"", ""CD5"", ""GATA3"", ""MEGF10"", ""IHH"", ""CD209"", ""IL12A"", ""SPTA1"", ""VSIR"", ""CD46"", ""ZP4"", ""FOXA2"", 
""FGB"", ""ICOS"", ""SIRPB1"", ""IL2RA"", ""CD24"", ""SOCS1"", ""ADAM8"", ""DMTN"", ""THY1"", ""CCR7"", ""ADA"", ""CD40LG"")"
"5","5","","Adhesion","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION","GO:1903039","Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]","3.87614149765029e-07","5.69912680819468e-06","0.674962860011025","0.397001635694834","1.63115068630142","232","c(""CD74"", ""HLA-DRB1"", ""SELENOK"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""CD86"", ""RPS3"", ""B2M"", ""HLA-DQB1"", ""HLA-DRA"", ""CD81"", ""EFNB1"", ""HLA-A"", ""SYK"", ""NCKAP1L"", ""EFNB2"", ""HLA-DQA1"", ""CARD11"", ""IGF1"", ""IGF2"", ""HLA-E"", ""LGALS1"", ""CD44"", ""VCAM1"", ""HES1"", ""CD4"", ""BAD"", ""IRAK1"", ""HLA-DOA"", ""CD28"", ""HAS2"", ""CR1"", ""ITGA4"", ""CCL2"", ""CAV1"", ""ITGB2"", ""NLRP3"", ""MDK"", ""VNN1"", ""RHOA"", ""NOD2"", ""CORO1A"", ""RUNX1"", ""SOX4"", ""SHH"", ""RUNX3"", ""TNF"", ""IL4R"", ""TNFSF9"", ""CHST2"", ""HLA-DRB5"", ""EFNB3"", ""IL1RL2"", ""SOCS5"", ""IL6ST"", 
""ELANE"", ""TNFRSF13C"", ""TESPA1"", ""VAV1"", ""IL18"", ""LILRB2"", ""IL12RB1"", ""LILRB1"", ""HLA-DQA2"", ""IFNG"", ""IL1A"", ""FYN"", ""SELE"", ""AIF1"", ""PYCARD"", ""SLAMF1"", ""PTPN11"", ""CD160"", ""IL23A"", ""LILRB4"", ""ETS1"", ""TNFSF14"", ""CD55"", ""IL4"", ""HHLA2"", ""JAK3"", ""ANXA1"", ""HLX"", ""IL7R"", ""PNP"", ""IL1B"", ""FADD"", ""CD1D"", ""CD5"", ""GATA3"", ""IHH"", ""CD209"", ""IL12A"", ""SPTA1"", ""VSIR"")"
"6","6","","Adhesion","GOBP_REGULATION_OF_CELL_ADHESION","GO:0030155","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]","1.20025261361999e-14","6.73937117143636e-13","0.986546283587582","0.371124692818284","1.59259841827989","713","c(""PRNP"", ""CD74"", ""HLA-DRB1"", ""SELENOK"", ""GPR4"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""FN1"", ""LAPTM5"", ""SFRP2"", ""CD86"", ""ATP5F1B"", ""RPS3"", ""VSIG4"", ""B2M"", ""THBS1"", ""CDC42"", ""HLA-DQB1"", ""FOXJ1"", ""PRKAR1A"", ""CXCL8"", ""NDFIP1"", ""HLA-DRA"", ""RAC1"", ""APOD"", ""PLXNC1"", ""ADGRG1"", ""CXCL12"", ""ARHGDIB"", ""CYTIP"", ""FGL2"", ""NRARP"", ""FZD7"", ""MMP2"", ""C1QBP"", ""CD81"", ""ANK3"", ""CYP1B1"", ""SOX9"", ""CITED2"", ""FXYD5"", ""ITGA5"", ""ACTG1"", ""RIPOR2"", ""PRDX2"", ""EFNB1"", ""HLA-A"", ""PLXND1"", ""SYK"", ""COL8A1"", ""SFRP1"", ""NCKAP1L"", ""CEBPB"", 
""EDIL3"", ""TMEM102"", ""EFNB2"", ""EMILIN1"", ""WNT5A"", ""KLF4"", ""SERPINE1"", ""TNFRSF21"", ""HLA-DQA1"", ""PDE3B"", ""NPNT"", ""TEK"", ""FLNA"", ""CARD11"", ""LRRC32"", ""IGF1"", ""ZNF703"", ""IGF2"", ""PPP2R1A"", ""S100A10"", ""HLA-E"", ""RGCC"", ""PLAUR"", ""TACSTD2"", ""LGALS1"", ""PREX1"", ""CD44"", ""VCAM1"", ""POLDIP2"", ""SPINT2"", ""HES1"", ""VWC2"", ""CD164"", ""CD4"", ""CXCR4"", ""BLK"", ""BST1"", ""APBB1IP"", ""ADAM22"", ""SERPINE2"", ""BAD"", ""EPHA7"", ""IRAK1"", ""HLA-DOA"", ""CALR"", ""CD28"", ""HAS2"", ""CR1"", ""ITGA4"", ""CCL2"", ""CAV1"", ""GPM6B"", ""ITGB2"", ""DDR1"", ""PLAU"", 
""NLRP3"", ""ARL2"", ""ANGPT1"", ""EGFL6"", ""HSD17B12"", ""MDK"", ""FOXC2"", ""EGFLAM"", ""VNN1"", ""LRFN3"", ""ITGA2"", ""RHOA"", ""SOX2"", ""ARHGDIA"", ""NOD2"", ""CORO1A"", ""PHLDB2"", ""TNC"", ""NOTCH4"", ""FUT3"", ""MAPK7"", ""RUNX1"", ""SOX4"", ""SHH"", ""RUNX3"", ""LGALS3"", ""TNF"", ""IL4R"", ""TNFSF9"", ""FES"", ""RAC3"", ""TNFAIP8L2"", ""AGR2"", ""CHRD"", ""DUSP1"", ""WNT3A"", ""P4HB"", ""CHST2"", ""PLXNB3"", ""HLA-DRB5"", ""EFNA1"", ""EFNB3"", ""SEMA6A"", ""ONECUT1"", ""IL1RL2"", ""FUT9"", ""SOCS5"", ""NPY"", ""IL6ST"", ""EPHA3"", ""ELANE"", ""TNFRSF13C"", ""TESPA1"", ""S1PR1"", ""CEACAM6"", 
""VAV1"", ""IL18"", ""LILRB2"", ""SAA1"", ""CCDC80"", ""SNAI2"", ""CDH13"", ""PTPRR"", ""RET"", ""IL12RB1"", ""CCN1"", ""ARHGDIG"", ""LILRB1"", ""ABI3BP"", ""FCGR2B"", ""RND1"", ""PLXNA4"", ""HLA-DQA2"", ""COL16A1"", ""C2CD4B"", ""DSCAM"", ""IFNG"", ""IL1A"", ""TNFRSF18"", ""FBLN2"", ""C2CD4A"", ""HRG"", ""ACVRL1"", ""FYN"", ""RAC2"", ""CIB1"", ""SELE"", ""PIK3CG"", ""TGFB1"", ""AIF1"", ""PYCARD"", ""SLAMF1"", ""TESK1"", ""PLA2G2F"", ""RNASE10"", ""ILK"", ""PTPN11"", ""PRKCD"", ""CD160"", ""CD300A"", ""MMRN1"", ""MEN1"", ""TNR"", ""PPP1CB"", ""IL23A"", ""LGALS9B"", ""JAG1"", ""PLXNB2"", ""LILRB4"", ""TNFSF18"", 
""TMEM131L"", ""EPHB2"", ""HFE"", ""TFE3"", ""MYADM"", ""CELSR2"", ""ETS1"", ""FOXA1"", ""SIPA1"", ""TNFSF14"", ""CD55"", ""CTLA4"", ""PIEZO1"", ""SPI1"", ""SRF"", ""FOXF1"", ""IL4"", ""LGALS9C"", ""KDR"", ""HHLA2"", ""JAK3"", ""MAD2L2"", ""EMILIN2"")"
"7","7","","Adhesion","GOBP_REGULATION_OF_CELL_CELL_ADHESION","GO:0022407","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]","3.91850328045407e-07","5.74955697385143e-06","0.674962860011025","0.353718534320226","1.49147748946013","426","c(""PRNP"", ""CD74"", ""HLA-DRB1"", ""SELENOK"", ""HLA-DPA1"", ""IGFBP2"", ""HLA-DPB1"", ""LAPTM5"", ""CD86"", ""RPS3"", ""VSIG4"", ""B2M"", ""HLA-DQB1"", ""FOXJ1"", ""PRKAR1A"", ""NDFIP1"", ""HLA-DRA"", ""CXCL12"", ""FGL2"", ""NRARP"", ""CD81"", ""ANK3"", ""CITED2"", ""FXYD5"", ""RIPOR2"", ""PRDX2"", ""EFNB1"", ""HLA-A"", ""SYK"", ""NCKAP1L"", ""CEBPB"", ""EFNB2"", ""WNT5A"", ""KLF4"", ""TNFRSF21"", ""HLA-DQA1"", ""CARD11"", ""LRRC32"", ""IGF1"", ""ZNF703"", ""IGF2"", ""HLA-E"", ""RGCC"", ""PLAUR"", ""LGALS1"", ""CD44"", ""VCAM1"", ""SPINT2"", ""HES1"", ""CD4"", ""BLK"", ""SERPINE2"", ""BAD"", ""EPHA7"", 
""IRAK1"", ""HLA-DOA"", ""CD28"", ""HAS2"", ""CR1"", ""ITGA4"", ""CCL2"", ""CAV1"", ""ITGB2"", ""NLRP3"", ""MDK"", ""VNN1"", ""LRFN3"", ""RHOA"", ""SOX2"", ""NOD2"", ""CORO1A"", ""NOTCH4"", ""FUT3"", ""MAPK7"", ""RUNX1"", ""SOX4"", ""SHH"", ""RUNX3"", ""LGALS3"", ""TNF"", ""IL4R"", ""TNFSF9"", ""TNFAIP8L2"", ""WNT3A"", ""CHST2"", ""HLA-DRB5"", ""EFNB3"", ""IL1RL2"", ""FUT9"", ""SOCS5"", ""IL6ST"", ""ELANE"", ""TNFRSF13C"", ""TESPA1"", ""CEACAM6"", ""VAV1"", ""IL18"", ""LILRB2"", ""PTPRR"", ""IL12RB1"", ""LILRB1"", ""FCGR2B"", ""HLA-DQA2"", ""IFNG"", ""IL1A"", ""FYN"", ""SELE"", ""TGFB1"", ""AIF1"", ""PYCARD"", 
""SLAMF1"", ""PLA2G2F"", ""RNASE10"", ""PTPN11"", ""PRKCD"", ""CD160"", ""CD300A"", ""MMRN1"", ""TNR"", ""IL23A"", ""LGALS9B"", ""JAG1"", ""LILRB4"", ""TMEM131L"", ""HFE"", ""MYADM"", ""CELSR2"", ""ETS1"", ""FOXA1"", ""TNFSF14"", ""CD55"", ""CTLA4"", ""PIEZO1"", ""SPI1"", ""IL4"", ""LGALS9C"", ""HHLA2"", ""JAK3"", ""MAD2L2"", ""EMILIN2"", ""ADAMTS18"", ""ZDHHC2"", ""ANXA1"", ""HLX"", ""IL7R"", ""PNP"", ""IL1B"", ""FADD"", ""CD1D"", ""CD5"", ""GATA3"", ""MEGF10"", ""IHH"")"
"8","8","","Adhesion","GOCC_ANCHORING_JUNCTION","GO:0070161","A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181]","5.75715856249365e-29","1.64217190836569e-26","1.39518713415833","0.41742426034906","1.79459088468245","826","c(""CD59"", ""RPL7A"", ""RPL38"", ""RPLP1"", ""PPIA"", ""RPL9"", ""EIF4G2"", ""LIN7C"", ""RPS3A"", ""ARF6"", ""RPL3"", ""RPS4X"", ""RPL7"", ""MARCKS"", ""RPL13A"", ""RPLP2"", ""RPL18"", ""RPL23"", ""RPS18"", ""RPS29"", ""YWHAB"", ""DES"", ""ACTB"", ""RPL30"", ""RPS7"", ""RPL6"", ""ACTR2"", ""TMEM47"", ""RPL8"", ""FLT1"", ""RPS8"", ""RPL31"", ""RPS14"", ""RPL22"", ""RPS15"", ""VIM"", ""ANXA5"", ""RPS2"", ""RPS13"", ""RAP2B"", ""RPS11"", ""RPS3"", ""CPNE3"", ""B2M"", ""ARF1"", ""RPL12"", ""CDC42"", ""RPL27"", ""RPS17"", ""LCP2"", ""KCNA5"", ""JCAD"", ""S100A11"", ""RPS9"", ""RAC1"", ""RPS16"", ""PABPC1"", ""CCND1"", 
""DCHS1"", ""PECAM1"", ""CTNNB1"", ""SCN1B"", ""RPL19"", ""RAB13"", ""GJA1"", ""SYNPO2"", ""PPIB"", ""RPS10"", ""LAMTOR3"", ""HSPA8"", ""AKAP12"", ""CD81"", ""ANK3"", ""PCBP2"", ""RPL10A"", ""NME2"", ""RPL37A"", ""PARD6A"", ""CCDC85B"", ""ITGA5"", ""ACTG1"", ""ENG"", ""RPLP0"", ""CDH11"", ""SLC8A1"", ""FLNC"", ""MCAM"", ""PFN1"", ""HSPB1"", ""CNN1"", ""CTNNA3"", ""BSG"", ""RPS19"", ""CDH5"", ""EFNB2"", ""RPL5"", ""ATP1A2"", ""ANXA2"", ""FXYD1"", ""FLII"", ""SDCBP"", ""ITGA8"", ""TGFB1I1"", ""CADM4"", ""TEK"", ""FLNA"", ""PERP"", ""RPS5"", ""CFL1"", ""RPL4"", ""CAV2"", ""LCP1"", ""RHOB"", ""CLDN2"", ""PCDH9"", 
""LDB3"", ""EPB41L3"", ""PLAUR"", ""TLE2"", ""YWHAH"", ""IL1RL1"", ""SLA"", ""CLDN19"", ""CLDN3"", ""CD44"", ""ITGBL1"", ""DSP"", ""POLDIP2"", ""CLMP"", ""TIAM1"", ""ESAM"", ""GJB1"", ""FZD2"", ""HEPACAM"", ""CSPG4"", ""GIT1"", ""APBB1IP"", ""SLC9A3R2"", ""IGSF21"", ""GJB2"", ""ARPC5"", ""CALR"", ""PPP1R9B"", ""RAP2C"", ""HSPA1A"", ""TRPC4"", ""CLDN5"", ""ITGA4"", ""CAV1"", ""ITGB2"", ""RASIP1"", ""CLDN23"", ""NGFR"", ""PLAU"", ""SYNPO"", ""PARK7"", ""DSG2"", ""HMCN1"", ""ARL2"", ""RND3"", ""CDC42EP1"", ""XIRP2"", ""FZD1"", ""UBA1"", ""YWHAG"", ""ITGA2"", ""RHOA"", ""CDK4"", ""PGM5"", ""CORO1A"", ""PHLDB2"", 
""TNC"", ""HSPA1B"", ""CLDN7"", ""HAMP"", ""CD53"", ""NPM1"", ""ALOX15B"", ""CAT"", ""PDZD11"", ""PARVG"", ""XIRP1"", ""HYOU1"", ""ITGB3"", ""CCN3"", ""ADGRE5"", ""PDXP"", ""ATP6V0C"", ""CAV3"", ""RANGRF"", ""FES"", ""JAM2"", ""PPP1CA"", ""PKP3"", ""CDH18"", ""GJB6"", ""NCSTN"", ""STXBP6"", ""AQP3"", ""P4HB"", ""ARHGAP24"", ""DSC2"", ""TNS2"", ""GJC3"", ""COL13A1"", ""G3BP1"", ""PDLIM2"", ""PEAK3"", ""MAPK3"", ""SGCA"", ""VAV1"", ""HMGA1"", ""MISP"", ""CRB3"", ""TLN1"", ""ITGA1"", ""GRHL2"", ""CIB2"", ""KIRREL2"", ""JAML"", ""SYNM"", ""HNRNPK"", ""CDH13"", ""CLDN14"", ""GJA4"", ""SCARB2"", ""RND1"", ""CDH7"", 
""IQGAP3"", ""OPALIN"", ""ADGRL3"", ""PKP1"", ""PRAG1"", ""DSC3"", ""VSIG10L2"", ""CNTNAP2"", ""FBLIM1"", ""RAC2"", ""MSN"", ""CLDN10"", ""LAP3"", ""RAB21"", ""GJA3"", ""TSPAN33"", ""TMEM204"", ""CLDN11"", ""PDLIM1"", ""SLC4A2"", ""GJA5"", ""ILK"", ""ABCB11"", ""PDLIM4"")"
