gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
NDUFA13,0.489190671,4.044165324,1.787710051,0.081100345,0.097262812,-5.957649389,NA,0.065183757
AL162274.2,0.640472831,0.15583104,1.787496076,0.081135426,0.097301169,-5.288634107,NA,0.004979638
AC023983.2,-0.750153907,-1.173196399,-1.785976567,0.081384918,0.097596645,-5.076883858,NA,0.000769283
NUDT16,-0.316394325,2.801874813,-1.785118654,0.081526066,0.097762176,-5.678555512,NA,0.017746968
AC011374.2,-0.669897082,-1.002880343,-1.784772322,0.081583104,0.097826838,-5.108684949,NA,0.000922794
AC005841.1,-0.82643004,-1.726777225,-1.78425149,0.081668944,0.097926031,-4.9936965,NA,0.000520904
RAC3,-0.670743676,0.805403571,-1.784179137,0.081680875,0.097936598,-5.359679778,NA,0.00295984
USP16,-0.149996025,5.549560071,-1.783937893,0.081720666,0.097980567,-6.241307993,NA,0.09934611
PAX8-AS1,0.524101069,5.252656145,1.783278833,0.081829455,0.098107257,-6.183019607,Development (differentiation),0.085976808
SNTG2-AS1,0.634028767,-0.137695257,1.782724508,0.08192105,0.098213323,-5.263027128,NA,0.004191382
F10-AS1,-0.826487792,-1.862917127,-1.782384545,0.081977267,0.098275342,-4.987645859,NA,0.000427762
PARL,0.173710821,5.524369785,1.782373835,0.081979039,0.098275342,-6.224208187,NA,0.114961165
RBBP9,0.276909706,1.974239759,1.781870838,0.082062277,0.098371371,-5.57603803,NA,0.011525439
RNF121,0.157611725,5.167462523,1.781740217,0.082083904,0.098393541,-6.15746318,NA,0.090780511
NBPF19,0.320527583,2.876799237,1.781465713,0.08212937,0.098444283,-5.742923411,NA,0.024984433
AC009962.1,-0.498422115,0.320208215,-1.781431941,0.082134965,0.098447233,-5.289909459,NA,0.002314747
AC009948.2,-0.37810296,0.994226597,-1.781250965,0.082164953,0.098479418,-5.387534414,NA,0.004358693
SPDYE21P,-0.520944365,0.140625025,-1.781179419,0.082176811,0.098489872,-5.263624514,NA,0.002202632
