gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
ELSPBP1,-0.577970954,3.275633167,-0.885586401,0.382633976,0.621452918,-5.315379896,NA,0.010062085
PSKH1,-0.292115872,4.851572507,-0.885450169,0.38270628,0.621517844,-5.619954548,NA,0.036180689
C12orf42,-0.333368459,5.205778472,-0.885287155,0.382792809,0.621605859,-5.685740294,NA,0.040248341
TRPM1,0.397943971,4.660669507,0.885158923,0.382860885,0.621663895,-5.631554654,Transport,0.039177906
AC008938.1,-0.591749353,3.132433838,-0.884884911,0.383006379,0.621847617,-5.335680018,NA,0.009419824
ARAF,-0.425885325,4.240141946,-0.884649842,0.383131223,0.621985312,-5.495183057,NA,0.022050953
SHB,0.222497196,5.716864083,0.884603395,0.383155894,0.621985312,-5.811514146,NA,0.077499465
APBB1,-0.426101585,3.975243081,-0.884397863,0.383265077,0.622110022,-5.443765221,NA,0.016912867
AC124017.1,-0.546868255,3.416427549,-0.88410147,0.383422562,0.622260574,-5.374048999,NA,0.010276172
ENTPD3-AS1,0.286755225,4.916626411,0.88416153,0.383390647,0.622260574,-5.656333857,NA,0.050096339
AC108067.1,-0.621071006,2.868173696,-0.883928554,0.383514459,0.622304648,-5.271375071,NA,0.00556626
CHP1,-0.231685553,5.600437518,-0.883968149,0.383493415,0.622304648,-5.766726542,NA,0.060800685
SBK1,-0.593528799,3.343034681,-0.883723413,0.3836235,0.622429048,-5.327205451,NA,0.007921216
IL17RC,-0.435399922,3.739756439,-0.883620681,0.383678114,0.622465125,-5.401490088,Inflammation/Immune/Stress/Toxic/Detox,0.015200171
TRIT1,-0.269052103,5.204842889,-0.883458795,0.383764185,0.622552227,-5.672096924,NA,0.044958253
MYO1C,-0.299469894,4.706532456,-0.883258236,0.383870834,0.622672696,-5.583390977,NA,0.034253907
LINC01184,-0.245873841,5.895591786,-0.883165497,0.383920155,0.622700159,-5.844699187,NA,0.073431813
AP5B1,-0.402375281,3.795329013,-0.882996053,0.384010282,0.622793797,-5.422156168,Transport,0.017983301
OTUD7B,0.409915933,5.163635004,0.882881095,0.384071435,0.622840433,-5.716034868,NA,0.055662599
AC084759.2,-0.661122489,2.755970791,-0.882729015,0.384152345,0.622866376,-5.253566727,NA,0.007064868
AP003066.1,0.469783345,4.925205019,0.88266834,0.384184629,0.622866376,-5.665911213,NA,0.046670948
IST1,-0.143506987,6.829379789,-0.882738107,0.384147507,0.622866376,-6.079638146,NA,0.155855277
AC079304.1,-0.500119528,2.943557234,-0.882399805,0.38432753,0.622940457,-5.294866587,NA,0.007921216
AGMAT,-0.50214207,3.322252447,-0.882502963,0.38427263,0.622940457,-5.351630789,Metabolism or Transport (lipid),0.010276172
TSPAN8,0.439607524,4.572184856,0.882430395,0.38431125,0.622940457,-5.623033184,Matrisome/cell adhesion/binding/signaling,0.040676515
TSPAN8,0.439607524,4.572184856,0.882430395,0.38431125,0.622940457,-5.623033184,Motility,0.040676515
UPF1,-0.263598962,5.350351041,-0.882318411,0.384370851,0.622958153,-5.706864657,NA,0.06187112
SF3A1,-0.340806394,4.412035964,-0.882206736,0.384430293,0.623001971,-5.52945156,NA,0.023549561
ATF2,-0.144145969,6.870445293,-0.881701472,0.384699309,0.623126136,-6.068298739,NA,0.143224149
CHMP1A,-0.32187646,4.648216459,-0.881770268,0.384662673,0.623126136,-5.576578479,NA,0.029543995
LINC02365,-0.547034928,3.349398536,-0.881755634,0.384670466,0.623126136,-5.34842901,NA,0.010062085
METTL25,-0.203437564,5.772611409,-0.881882259,0.384603039,0.623126136,-5.79800236,NA,0.07086277
SHPK,-0.284982769,4.964235916,-0.881697575,0.384701384,0.623126136,-5.639233843,NA,0.034896168
STARD3NL,-0.250598172,5.187519625,-0.881700227,0.384699972,0.623126136,-5.674863118,Metabolism or Transport (lipid),0.046028688
ADORA1,-0.4214709,3.831334095,-0.881607247,0.38474949,0.623144449,-5.443657907,NA,0.015842432
RNF135,-0.325434811,5.193957857,-0.881554626,0.384777516,0.623144449,-5.674521023,NA,0.045386427
XKR7,-0.605700684,3.053551017,-0.88099481,0.385075757,0.623574918,-5.302686075,NA,0.007921216
ARHGAP18,-0.297117521,8.094942962,-0.880920254,0.385115487,0.62358673,-6.331708925,NA,0.317490901
AC092384.1,-0.567860615,2.667292234,-0.880783322,0.385188465,0.623599852,-5.235686216,NA,0.006208521
PSD3,0.297908041,8.12052299,0.880820891,0.385168442,0.623599852,-6.335382696,NA,0.31064012
ZNF280D,-0.176090134,7.002029946,-0.880407462,0.385388824,0.623871686,-6.086227441,NA,0.1472918
