gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
LINC02086,0.736824253,2.268183895,1.48491156,0.145097098,0.335324838,-5.698678211,NA,0.011409668
LINC02091,-0.841185232,0.216971939,-1.484750636,0.145139584,0.335398344,-5.237587959,NA,0.00094518
AC004908.1,-1.313862532,-0.598282045,-1.484571504,0.145186888,0.335439081,-5.144281203,NA,0.000337564
AC091826.2,0.679782184,1.243687555,1.484585869,0.145183094,0.335439081,-5.519957349,NA,0.006751283
FADS3,-0.857453931,5.105504582,-1.484562551,0.145189253,0.335439081,-5.994663111,NA,0.036726978
LRRC37A2,0.430576959,4.661129526,1.484510481,0.145203006,0.335446179,-6.002872177,NA,0.07568188
AL161910.1,0.77721238,0.337777642,1.484370591,0.145239959,0.33550687,-5.385460285,NA,0.003173103
ACR,-0.88504989,0.522405424,-1.484212852,0.145281637,0.335578464,-5.270511354,Metabolism or Transport (lipid),0.001147718
AC023282.1,0.651273378,3.355565886,1.484148636,0.145298607,0.33559298,-5.848099837,NA,0.026059951
AC011257.1,0.81494296,-0.32587249,1.483801195,0.145390449,0.335657,-5.307538155,NA,0.001890359
CDYL2,0.30282864,4.955008255,1.483831551,0.145382423,0.335657,-6.086358476,NA,0.063799622
GHRHR,0.641440032,1.066383042,1.483837399,0.145380877,0.335657,-5.490736523,NA,0.005063462
PIGBOS1,0.351859704,2.365993139,1.483941414,0.145353378,0.335657,-5.639275736,NA,0.011747232
PLA2G4C-AS1,0.976023465,-0.289377333,1.483982012,0.145342646,0.335657,-5.322720252,NA,0.002227923
REPIN1,-0.818492772,2.930616431,-1.483920918,0.145358796,0.335657,-5.599467855,NA,0.011882258
AC036108.2,-1.028156501,-1.111138471,-1.483607991,0.14544154,0.335750272,-5.11999743,NA,0.000135026
AC007599.2,0.668132106,-0.835138166,1.483458884,0.14548098,0.335791955,-5.229447911,NA,0.001552795
AL136961.1,1.044058094,-1.879423727,1.483460469,0.145480561,0.335791955,-5.157785743,NA,0.000540103
ZNF264,-0.272184959,4.840032223,-1.483336722,0.145513299,0.335841871,-6.005966147,NA,0.049149338
RND2,-0.890341577,1.774950717,-1.483112127,0.145572732,0.335954354,-5.454662511,NA,0.00310559
LINC02231,0.646268317,2.039577894,1.483020542,0.145596974,0.33598561,-5.663577187,NA,0.009924386
AC114977.1,0.898572584,0.748715217,1.482947862,0.145616213,0.33600532,-5.451375984,NA,0.003915744
TESC-AS1,0.626630064,2.08060524,1.482840749,0.145644572,0.336046067,-5.645686284,NA,0.00978936
AC000058.1,-0.893386265,-0.617705246,-1.48279657,0.14565627,0.33604837,-5.158287075,NA,0.000337564
AL020994.2,0.670784059,1.090647196,1.482756142,0.145666975,0.336048382,-5.511948719,NA,0.005536052
AC079766.1,0.713900305,-0.744981929,1.482517389,0.145730208,0.336169567,-5.25213045,NA,0.001552795
TMX2,-0.287914425,5.573630248,-1.482374995,0.145767932,0.336231891,-6.131370103,NA,0.071226033
ZNF492,0.683650236,1.456897632,1.482293988,0.145789396,0.336256705,-5.535235752,NA,0.006008642
ZNF322,0.28427153,3.931963559,1.482229317,0.145806533,0.336271536,-5.87363442,NA,0.037334594
OR10D3,0.99048935,-1.982193586,1.482112714,0.145837436,0.336318112,-5.157161385,NA,0.000405077
YJU2,0.407238547,3.417187243,1.482040702,0.145856524,0.336337434,-5.786588432,NA,0.027680259
LHPP,0.304301067,4.782914662,1.481626557,0.145966337,0.336565946,-6.047523731,NA,0.064272212
AL117209.1,0.60370207,0.46936382,1.481583061,0.145977874,0.336567839,-5.399263394,NA,0.003308129
AL358777.1,0.624787776,1.946184119,1.481451587,0.146012751,0.336600113,-5.608208636,NA,0.008709155
PDE12,-0.353636129,3.411923241,-1.481449492,0.146013307,0.336600113,-5.74528989,Metabolism (other),0.015460437
PSMD5,0.279728396,4.888702258,1.481222821,0.146073453,0.336714051,-6.062832816,Metabolism (other),0.065622468
OLA1,0.236987392,6.782394109,1.481109248,0.146103597,0.33675882,-6.411485132,NA,0.182284634
