gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SFTPD-AS1,-0.392377084,0.675706349,-1.249832405,0.218338271,0.35674488,-5.586441425,NA,0.00297362
FAM242A,-0.385226241,1.262761383,-1.249434722,0.218482147,0.356945964,-5.686861399,NA,0.004575814
KLK1,0.568795741,-1.448044237,1.249429406,0.218484071,0.356945964,-5.367934535,Matrisome/cell adhesion/binding/signaling,0.001199997
ATP5F1D,-0.654054821,3.794009366,-1.249381266,0.218501492,0.356955857,-6.038395031,NA,0.030580153
ACADSB,-0.134593441,4.970300083,-1.248957455,0.218654908,0.357178321,-6.316508829,Metabolism or Transport (lipid),0.06464821
AL137804.1,-0.6638482,-1.056916337,-1.248942252,0.218660413,0.357178321,-5.338411994,NA,0.000672526
AC092637.1,0.502574731,0.532122853,1.248751773,0.218729392,0.357272415,-5.661811925,NA,0.003956035
FALEC,-0.333029692,0.735497106,-1.248666475,0.218760286,0.357304296,-5.607488689,NA,0.003243949
AP000547.2,-0.655116592,-1.978116337,-1.248537019,0.218807181,0.357343723,-5.226281768,NA,0.00034945
U91328.2,-0.572131944,-0.207479042,-1.248542501,0.218805195,0.357343723,-5.476221147,NA,0.001417579
AL160237.1,0.457882122,0.187396753,1.248034236,0.218989383,0.357622688,-5.615683797,NA,0.003276916
NME1,-0.298766749,2.276461394,-1.247961026,0.219015922,0.357647433,-5.853794498,NA,0.00892086
AL137779.2,-0.354799006,0.500213328,-1.247882172,0.21904451,0.357656924,-5.589255792,NA,0.002426368
CLDN20,-0.457824645,0.130789453,-1.247906786,0.219035586,0.357656924,-5.530882693,Matrisome/cell adhesion/binding/signaling,0.001734062
CRIPT,0.157259983,4.362326506,1.2477242,0.219101792,0.357731855,-6.221532179,NA,0.053854827
AC087623.3,-0.542290815,0.621774218,-1.247637456,0.21913325,0.357764619,-5.586844398,NA,0.002399995
ADCY6,0.203427154,4.596713219,1.247309658,0.219252158,0.357940145,-6.293295278,NA,0.06427898
AC021016.2,-0.377401826,0.691230889,-1.247190947,0.219295232,0.357954646,-5.623882977,NA,0.003019774
PLEKHN1,-0.421094399,0.203898659,-1.247234004,0.219279608,0.357954646,-5.513394165,NA,0.002129666
SYPL1,0.18423152,4.370739146,1.247191113,0.219295172,0.357954646,-6.269184133,NA,0.050722965
AC009061.2,-0.246011057,5.120497294,-1.24713799,0.219314449,0.35796741,-6.32348378,NA,0.071617425
DEFB131B,-0.540641745,-1.099244576,-1.247022625,0.219356318,0.358017143,-5.343991239,NA,0.00073846
LINC02005,0.260098485,1.472586613,1.246552582,0.21952697,0.358248833,-5.790004517,NA,0.007035149
NLRP13,0.47589764,0.92253854,1.246553286,0.219526714,0.358248833,-5.72743006,Inflammation/Immune/Stress/Toxic/Detox,0.005749438
SMIM30,-0.215052887,1.891001445,-1.246537369,0.219532494,0.358248833,-5.785807858,NA,0.007859323
AC108067.1,-0.420610942,0.987418062,-1.246441268,0.219567397,0.358287174,-5.65910065,NA,0.003329663
SCGB1B2P,-0.644358345,-0.492924337,-1.246217807,0.219648571,0.358398319,-5.393971462,NA,0.001298898
SFTA1P,-0.5049619,-0.026252333,-1.24619094,0.219658333,0.358398319,-5.493511008,NA,0.001767029
APLF,-0.176136489,4.26162361,-1.246075467,0.219700289,0.358448155,-6.235886229,NA,0.036797721
PDCD2L,0.303536901,1.8477836,1.245893318,0.219766485,0.35853753,-5.824667298,Development (apoptosis),0.010410966
LINC02465,0.328101124,2.325674359,1.245509085,0.219906169,0.358746782,-5.932589057,NA,0.012929642
ADAM15,-0.439200847,2.503753543,-1.245370392,0.219956606,0.358810425,-5.879926906,Matrisome/cell adhesion/binding/signaling,0.014505463
AP005210.2,-0.481905709,-0.62540585,-1.24527037,0.219992985,0.358851131,-5.424860255,NA,0.001041756
AC025423.1,0.452128723,0.972095574,1.245154689,0.220035065,0.358882493,-5.685969068,NA,0.005479109
AMIGO1,-0.367875201,1.113639948,-1.245162624,0.220032178,0.358882493,-5.663663865,NA,0.00412087
AC008556.1,-0.65278875,-1.90491158,-1.244814426,0.220158873,0.359028492,-5.235324887,NA,0.000342856
AL035691.1,-0.571705698,-1.008160965,-1.244822212,0.22015604,0.359028492,-5.352624807,NA,0.000824174
CANX,-0.213304052,6.581579368,-1.244871396,0.220138141,0.359028492,-6.690606255,NA,0.162982059
A3GALT2,-0.440104174,0.553261175,-1.244715362,0.220194929,0.359068646,-5.590798272,Metabolism or Transport (lipid),0.002736258
FOXI2,-0.7609712,-2.156600781,-1.244673209,0.220210272,0.359075023,-5.198494024,NA,0.000303296
CEACAM4,-0.485837527,0.603099112,-1.244588403,0.220241143,0.359106717,-5.605703119,NA,0.002301094
LINC01080,-0.534896045,0.741424562,-1.244484505,0.220278968,0.359149746,-5.624067612,NA,0.002413182
EVPL,-0.515615178,1.197193742,-1.244426781,0.220299985,0.359165368,-5.670614817,Development (differentiation),0.003573619
GKN2,-0.528631584,-0.523482077,-1.244349089,0.220328275,0.359192844,-5.437633627,NA,0.001074723
