gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
STEAP3-AS1,-0.103936124,1.724888416,-0.188662171,0.850708284,0.943314771,-6.332031433,NA,0.005784062
AC003092.1,-0.133531055,1.06468835,-0.188441778,0.85088061,0.943323637,-6.273760473,NA,0.002570694
AC018767.3,-0.144972929,2.006286593,-0.188294327,0.850995907,0.943323637,-6.401348347,NA,0.005784062
AL135785.1,0.13152113,-0.399623789,0.188215269,0.851057726,0.943323637,-6.197383838,NA,0
CRIP1,-0.107796352,0.778623099,-0.188279021,0.851007876,0.943323637,-6.269538855,NA,0.002249357
FAM90A1,0.143727279,0.628553322,0.188311613,0.850982391,0.943323637,-6.259257025,NA,0.002249357
HAGHL,-0.191048652,2.972530312,-0.188585244,0.850768433,0.943323637,-6.526025198,NA,0.025064267
MT1G,0.116991142,0.411543827,0.188261921,0.851021247,0.943323637,-6.254753913,NA,0.001285347
POLR3K,-0.088453251,2.010594424,-0.188256859,0.851025205,0.943323637,-6.40663464,NA,0.007390746
PPP1R3G,0.11604654,0.3879603,0.188264675,0.851019093,0.943323637,-6.246586365,Metabolism (other),0.00096401
PSG1,-0.147660878,0.299662262,-0.188186165,0.851080484,0.943323637,-6.230718531,NA,0.000642674
TPTE2,0.082091719,3.14645756,0.188313894,0.850980607,0.943323637,-6.624294134,NA,0.016388175
AC008592.2,-0.121883865,0.33056425,-0.18797415,0.851246275,0.943460052,-6.230811242,NA,0.000642674
GBP6,-0.126510243,0.67924665,-0.187885353,0.851315715,0.943460052,-6.264663135,Inflammation/Immune/Stress/Toxic/Detox,0.001606684
MYBPC3,-0.116103984,1.169684682,-0.187896808,0.851306757,0.943460052,-6.286740978,NA,0.002570694
SLC7A4,-0.147637146,0.250739671,-0.187859391,0.851336017,0.943460052,-6.229522799,Transport,0.000642674
AC006449.2,-0.119088019,0.367702358,-0.187772477,0.851403986,0.94346198,-6.245574764,NA,0.001285347
LINC01405,0.120134624,0.814447688,0.187810962,0.851373889,0.94346198,-6.296740052,NA,0.001928021
ZNF837,-0.09456169,1.781720089,-0.187614494,0.851527533,0.943562187,-6.356490217,NA,0.005141388
AP000438.1,-0.13059328,0.915755484,-0.187525484,0.851597144,0.943602622,-6.271476023,NA,0.001928021
AL355997.1,0.134066417,0.292211472,0.187061185,0.851960269,0.943643575,-6.246960603,NA,0.00096401
AL445207.1,0.118901552,1.3242447,0.187164839,0.851879199,0.943643575,-6.326093616,NA,0.003534704
AP000593.4,0.12583898,1.105706031,0.187269069,0.85179768,0.943643575,-6.317067287,NA,0.002570694
C12orf60,-0.071597938,3.295192469,-0.187192676,0.851857428,0.943643575,-6.555732286,NA,0.018637532
CBY1,0.066671725,4.737219999,0.187054738,0.851965311,0.943643575,-6.814924311,NA,0.062660668
CISH,-0.115797392,0.352627392,-0.187192432,0.851857619,0.943643575,-6.230305959,NA,0.000642674
FAM9C,-0.135277686,0.452538762,-0.187284545,0.851785576,0.943643575,-6.238824825,NA,0.00096401
GRM7-AS1,-0.102659078,2.117201841,-0.187108283,0.851923433,0.943643575,-6.414699044,NA,0.006426735
LAMTOR4,-0.087451084,4.10712962,-0.187062199,0.851959476,0.943643575,-6.704812441,NA,0.040809769
STAC3,0.086680456,1.85507731,0.187260421,0.851804444,0.943643575,-6.400475114,NA,0.006426735
PAK1IP1,-0.057317763,3.40903599,-0.18700266,0.852006043,0.943652005,-6.626383035,NA,0.0218509
AIPL1,-0.1089309,1.669295845,-0.186844502,0.852129746,0.943715641,-6.366339078,NA,0.004498715
AL355490.2,0.105267497,2.057472053,0.186845228,0.852129179,0.943715641,-6.406417487,NA,0.006748072
AC016773.1,0.120492978,0.42454659,0.186743485,0.852208758,0.943748534,-6.263203268,NA,0.001285347
AC022306.2,0.096031782,1.145860884,0.186453316,0.852435727,0.943748534,-6.313512411,NA,0.002892031
AC055822.1,0.130791488,0.136371461,0.18629455,0.852559919,0.943748534,-6.241677274,NA,0.001285347
AC091178.2,-0.122623079,1.225381471,-0.186213667,0.852623189,0.943748534,-6.317600696,NA,0.002570694
AC091912.3,0.082529084,2.928507573,0.186335915,0.852527562,0.943748534,-6.566630893,NA,0.015102828
AP003717.1,0.122575683,0.668754034,0.186387731,0.852487029,0.943748534,-6.273211186,NA,0.001606684
EQTN,0.105249814,1.136960424,0.186261186,0.852586017,0.943748534,-6.315664927,NA,0.003213368
FAM242F,-0.140366598,0.199023487,-0.18671218,0.852233244,0.943748534,-6.215112668,NA,0.000321337
KLB,-0.113540185,2.705955665,-0.186503235,0.85239668,0.943748534,-6.488952057,NA,0.008676093
LINC01864,-0.140623422,0.714399022,-0.186347084,0.852518824,0.943748534,-6.253036801,NA,0.001285347
LINC02621,0.141585269,-0.158816416,0.186248666,0.852595811,0.943748534,-6.213320552,NA,0.000321337
RHCE,-0.083073719,2.807870668,-0.186530976,0.852374981,0.943748534,-6.487934131,NA,0.01285347
SOCS5,-0.05317265,3.931530211,-0.186226578,0.85261309,0.943748534,-6.706255886,Inflammation/Immune/Stress/Toxic/Detox,0.036632391
TEX30,0.080210079,1.93354711,0.186272288,0.852577333,0.943748534,-6.418031454,NA,0.007712082
SVEP1,-0.152040505,5.590650829,-0.18612048,0.852696086,0.943792556,-6.879607612,Matrisome/cell adhesion/binding/signaling,0.062017995
ZNF718,-0.045601009,5.7238124,-0.185964131,0.852818393,0.943891261,-6.956242962,NA,0.109575835
TMEM268,-0.05179105,4.510756961,-0.185803188,0.8529443,0.943993942,-6.762203409,NA,0.050771208
AL122017.1,0.139729444,-0.209077505,0.185695211,0.853028772,0.944050759,-6.212769111,NA,0.000321337
AC015660.1,-0.14753062,0.152265337,-0.185278021,0.853355164,0.944191922,-6.214372952,NA,0.000321337
AL512306.2,-0.123282593,0.738580562,-0.185315899,0.85332553,0.944191922,-6.261358278,NA,0.001606684
CNPY4,-0.073163637,2.436980152,-0.185478843,0.853198047,0.944191922,-6.486028209,NA,0.010282776
GLI4,0.123940057,2.448742419,0.18532038,0.853322023,0.944191922,-6.470877052,NA,0.020244216
IP6K2,0.047652298,5.710333144,0.185316144,0.853325338,0.944191922,-6.959457937,Metabolism (other),0.124357326
LINC02742,-0.153073134,4.300334569,-0.185386109,0.853270598,0.944191922,-6.737488836,NA,0.033419023
AC004554.2,-0.097882782,2.165049807,-0.185206013,0.853411503,0.94421409,-6.427403497,NA,0.006748072
AC006065.4,-0.131727505,-0.05607783,-0.18512534,0.853474623,0.94421409,-6.199659223,NA,0
FRG1,0.055784841,3.626539081,0.18513879,0.853464098,0.94421409,-6.636305298,NA,0.027956298
AC094105.2,0.114234959,1.358338253,0.184982137,0.853586667,0.94430138,-6.331198153,NA,0.003856041
AL136295.7,0.100371626,0.749842581,0.184928671,0.853628501,0.944310993,-6.275683224,NA,0.002249357
AC121338.1,0.127820723,0.165744936,0.184766014,0.853755772,0.944378449,-6.226910223,NA,0.00096401
TROAP,0.130098005,0.042795164,0.184807942,0.853722966,0.944378449,-6.226210111,NA,0.00096401
VTCN1,-0.116990717,1.866598578,-0.184531682,0.853939133,0.944544601,-6.392875591,NA,0.004820051
MRPL45,0.06626903,4.263535287,0.184406998,0.854036699,0.944615847,-6.723537716,NA,0.048200514
AC016382.1,0.13126489,0.516334126,0.184272625,0.85414185,0.944641561,-6.256385,NA,0.001285347
LINC01450,0.144013347,-0.019909558,0.184283825,0.854133085,0.944641561,-6.214446668,NA,0.000321337
LINC01909,-0.088117567,1.822763857,-0.184234525,0.854171664,0.944641561,-6.386914873,NA,0.005141388
TIMM10,-0.114949985,0.850002735,-0.184207809,0.854192571,0.944641561,-6.265565754,NA,0.001606684
AC120194.1,-0.115036561,1.488748877,-0.184159439,0.854230423,0.944646754,-6.339286536,NA,0.003534704
IGF2,0.115044829,0.210949004,0.184065321,0.854304076,0.944691536,-6.237913151,Development (differentiation),0.00096401
AC012485.1,0.129408933,1.216894424,0.183949842,0.854394446,0.9447548,-6.305032827,NA,0.003213368
AC013724.1,0.156908746,0.334303541,0.183824914,0.854492214,0.944826238,-6.237728833,NA,0.00096401
AC093791.1,0.105717804,1.472287659,0.183518149,0.854732296,0.944835021,-6.371617965,NA,0.004177378
BX284668.6,-0.116662211,-0.162168759,-0.183654986,0.854625202,0.944835021,-6.199124671,NA,0
C8orf49,0.136661158,-0.290601271,0.183524757,0.854727124,0.944835021,-6.198702114,NA,0
GCKR,-0.1199542,1.730261378,-0.183641446,0.854635799,0.944835021,-6.357235367,Metabolism (other),0.004177378
SPIC,0.112860019,1.246527908,0.183706878,0.85458459,0.944835021,-6.30708614,Inflammation/Immune/Stress/Toxic/Detox,0.003534704
TCF23,-0.122868025,0.525818991,-0.183577598,0.854685768,0.944835021,-6.23984297,NA,0.00096401
TTPA,-0.095568758,1.624267252,-0.183636918,0.854639343,0.944835021,-6.342735976,Transport,0.003856041
AC005264.1,0.118424187,0.854050281,0.183317026,0.854889706,0.944844875,-6.292648091,NA,0.002249357
AC010245.2,0.109159191,0.876134936,0.183279367,0.854919181,0.944844875,-6.294418617,NA,0.003856041
AC103810.2,-0.090129565,1.807992441,-0.18338623,0.854835542,0.944844875,-6.360710353,NA,0.007712082
BTBD17,0.156723825,0.573494233,0.18331538,0.854890995,0.944844875,-6.266249841,NA,0.001285347
LCMT1-AS1,0.084482124,2.56316188,0.183291305,0.854909837,0.944844875,-6.480524984,NA,0.012532134
NOTUM,0.135473936,0.253654388,0.183252529,0.854940187,0.944844875,-6.238567518,Development (differentiation),0.00096401
PRICKLE4,-0.107880263,1.427157928,-0.183196969,0.854983673,0.944856283,-6.34089099,Polarity,0.003534704
AC007132.1,-0.12970837,0.520206726,-0.182879368,0.855232264,0.944875196,-6.240194272,NA,0.00096401
AC010907.1,0.132576401,-0.393092253,0.182916142,0.85520348,0.944875196,-6.19799603,NA,0
AC096751.2,-0.128321673,0.766322111,-0.182843057,0.855260686,0.944875196,-6.257137045,NA,0.001285347
AC099508.1,-0.12113391,0.693577103,-0.183075324,0.855078885,0.944875196,-6.252565397,NA,0.001606684
BTBD3,0.05502881,5.198403454,0.182836142,0.855266099,0.944875196,-6.892533035,NA,0.086439589
