gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
PARP1,-0.06766191,3.956136318,-0.425033721,0.67378959,0.768904285,-6.751022496,NA,0.011151692
AP000357.2,-0.282785925,-2.306333332,-0.42496157,0.673841619,0.768935085,-5.766483815,NA,0.000136805
AC006027.1,-0.15309941,0.488813985,-0.424622551,0.674086111,0.769156922,-6.115037238,NA,0.001048839
TAPBPL,0.084969157,2.065809159,0.424649815,0.674066448,0.769156922,-6.439730772,NA,0.003113353
AC090124.1,0.297375259,-2.865153162,0.424490343,0.674181467,0.769158168,-5.751337967,NA,8.71E-05
ASIC3,-0.216413506,1.262669072,-0.424462715,0.674201394,0.769158168,-6.266138477,Transport,0.00261588
EGR1,0.262688894,4.330268149,0.424447417,0.674212428,0.769158168,-6.839314318,NA,0.016346142
FRMPD4,0.06153408,7.137427752,0.424463744,0.674200652,0.769158168,-7.175028841,NA,0.091506059
KLHL17,-0.160949245,1.930724494,-0.424567263,0.674125987,0.769158168,-6.384343377,Metabolism (other),0.003100917
TBC1D10B,0.117346921,4.025217784,0.424026387,0.674516139,0.769476065,-6.775305628,NA,0.013651495
BRPF1,-0.177607918,1.720442737,-0.423759129,0.674708954,0.769662865,-6.35720739,NA,0.002794141
PIR,-0.090512867,5.329234529,-0.423729947,0.674730009,0.769662865,-6.917792205,NA,0.02892807
CIRBP,-0.203581313,5.983104442,-0.423624818,0.674805863,0.769720801,-7.038894074,NA,0.061458674
AP006621.1,-0.263565427,-2.097132402,-0.423532592,0.674872409,0.769724297,-5.7996119,NA,0.000178261
DENND6B,-0.119395846,4.779635431,-0.423516365,0.674884118,0.769724297,-6.861199142,NA,0.020213996
LY6H,-0.280538991,-0.887068161,-0.423535335,0.67487043,0.769724297,-5.936474224,Inflammation/Immune/Stress/Toxic/Detox,0.000385542
KMT5C,0.118367086,3.226449899,0.423448365,0.674933186,0.769751674,-6.616553263,NA,0.006885859
CCDC157,-0.103102094,3.396834474,-0.42305309,0.675218441,0.770035188,-6.642693709,NA,0.00777302
KLK13,-0.252105188,-2.2622414,-0.423034408,0.675231923,0.770035188,-5.786405776,Matrisome/cell adhesion/binding/signaling,0.000128514
AC002553.2,-0.203353245,0.715738309,-0.422975829,0.675274202,0.770047334,-6.132794587,NA,0.001409508
RAB20,0.076665546,5.233982684,0.422950169,0.675292722,0.770047334,-6.936599988,Transport,0.025914211
KRT84,0.32043149,-3.522210102,0.422877663,0.675345055,0.770078416,-5.693943206,NA,5.80E-05
NHSL2,0.085239035,8.146676511,0.422717476,0.675460678,0.770181662,-7.317688042,NA,0.181872075
AC113382.2,-0.3199343,-3.497806172,-0.422673857,0.675492164,0.770188967,-5.669130699,NA,3.73E-05
CCDC12,-0.060701757,4.689641135,-0.422477012,0.675634261,0.770322386,-6.847103405,NA,0.017838562
AC008119.1,-0.174993691,0.182139924,-0.422338266,0.675734425,0.770350087,-6.106350749,NA,0.000737919
AC026979.1,0.268222353,-2.431627782,0.422383127,0.675702038,0.770350087,-5.796072178,NA,0.000124368
POLR2J2,-0.159851752,0.623881537,-0.422304375,0.675758892,0.770350087,-6.168426452,NA,0.001015675
Z93020.1,0.23084868,-2.089399285,0.422326445,0.675742959,0.770350087,-5.826279824,NA,0.000207281
IRF9,-0.110142455,2.640934108,-0.42222167,0.675818603,0.77038956,-6.520435768,Inflammation/Immune/Stress/Toxic/Detox,0.004116591
GNAI3,-0.043970788,5.896839239,-0.422139718,0.675877772,0.770399817,-7.032187371,NA,0.039217475
