Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO:0010717,"Any process that modulates the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell. [GOC:BHF, GOC:dph, GOC:tb]",GO:0010717,"Any process that modulates the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell. [GOC:BHF, GOC:dph, GOC:tb]",0.50952381,0.99891216,0.066436414,-0.259744098,-0.972447171,51,"c(""PHLDB1"", ""MCRIP1"", ""SMAD7"", ""MTOR"", ""WWTR1"", ""EPHA4"", ""NKX2-1"", ""CRB2"", ""POFUT2"", ""BMP4"", ""LEF1"", ""SMAD3"", ""MAD2L2"", ""HPN"", ""CTNNB1"", ""DAB2IP"", ""TGFBR2"", ""FUZ"", ""SMAD2"", ""ALX1"", ""DAG1"", ""TGFB3"")"
NA,GOBP_REGULATION_OF_ERAD_PATHWAY,GO:1904292,"Any process that modulates the frequency, rate or extent of ERAD pathway. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie]",GO:1904292,"Any process that modulates the frequency, rate or extent of ERAD pathway. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie]",0.144366197,0.985661303,0.153158809,-0.506820992,-1.313429823,11,"c(""USP19"", ""SGTA"", ""HERPUD1"")"
NA,GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,GO:1901184,"Any process that modulates the frequency, rate or extent of ERBB signaling pathway. [GOC:BHF, GOC:TermGenie]",GO:1901184,"Any process that modulates the frequency, rate or extent of ERBB signaling pathway. [GOC:BHF, GOC:TermGenie]",0.30420712,0.99891216,0.094975153,-0.314703397,-1.098802266,37,"c(""SNX5"", ""DGKD"", ""ERRFI1"", ""MVB12B"", ""HIP1R"", ""ADRA2A"", ""AGT"")"
NA,GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION,GO:0045646,"Any process that modulates the frequency, rate or extent of erythrocyte differentiation. [GOC:go_curators]",GO:0045646,"Any process that modulates the frequency, rate or extent of erythrocyte differentiation. [GOC:go_curators]",0.237745098,0.990228734,0.139599673,0.328516635,1.151120343,28,"c(""ACVR2A"", ""CDK6"", ""KAT7"", ""B2M"", ""HMGB2"", ""STAT3"", ""ZFPM1"", ""KLF13"")"
NA,GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY,GO:0090175,"Any process that modulates the rate, frequency or extent of the establishment of planar polarity, the coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates. [GOC:ascb_2009, GOC:dph, GOC:tb]",GO:0090175,"Any process that modulates the rate, frequency or extent of the establishment of planar polarity, the coordinated organization of groups of cells in a tissue, such that they all orient to similar coordinates. [GOC:ascb_2009, GOC:dph, GOC:tb]",0.485519591,0.99891216,0.072357085,-0.315915836,-0.99912591,24,"c(""CDC42"", ""MKS1"", ""CELSR2"", ""MED12"", ""ABL1"", ""NKD1"")"
NA,GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,GO:0070201,"Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location. [GOC:BHF, GOC:mah]",GO:0070201,"Any process that modulates the frequency, rate or extent of the directed movement of a protein to a specific location. [GOC:BHF, GOC:mah]",0.381578947,0.99891216,0.071478629,-0.213774434,-1.032840331,239,"c(""DNM1L"", ""TMED10"", ""CORO2B"", ""PTP4A3"", ""ABAT"", ""GOLPH3"", ""PFKL"", ""CDC42"", ""MAPK14"", ""CLN3"", ""KCNB1"", ""RACK1"", ""ZPR1"", ""HAX1"", ""KCNJ11"", ""PTPN23"", ""CD81"", ""UBL5"", ""CELA2A"", ""PFKFB2"", ""CEP131"", ""ZIC1"", ""FLNA"", ""PLK3"", ""SOX4"", ""PRKCZ"", ""CTSD"", ""ADRA2A"", ""CSK"", ""MIDN"", ""TARDBP"", ""IRS1"", ""LRP5"", ""PTPN14"", ""NMT1"", ""GOLPH3L"", ""SRC"", ""BMP4"", ""IL12B"", ""SIRT4"", ""LRRC8A"", ""NR1H2"", ""DMAP1"", ""INPP5K"", ""ANG"", ""TCAF2"", ""ABCG1"", ""GPR68"", ""HIF1A"", ""PARK7"", ""UBE2G2"", ""VPS28"", ""UHMK1"", ""SMAD3"", ""ITGB1BP1"", ""SAR1A"", 
""TOMM7"", ""FGA"", ""GAS6"", ""MYO18A"", ""WRAP53"", ""SMO"", ""EZR"")"
NA,GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO:1903747,"Any process that modulates the frequency, rate or extent of establishment of protein localization to mitochondrion. [GO_REF:0000058, GOC:TermGenie, PMID:16857185]",GO:1903747,"Any process that modulates the frequency, rate or extent of establishment of protein localization to mitochondrion. [GO_REF:0000058, GOC:TermGenie, PMID:16857185]",0.980148883,1,0.056529953,0.173720545,0.613721618,29,"c(""LMAN1"", ""LEPROT"", ""BBC3"", ""PRKAA1"", ""RHOU"", ""HPS4"", ""HUWE1"", ""HTRA2"", ""SREBF1"")"
NA,GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,GO:0007096,Any process involved in the progression from anaphase/telophase to G1 that is associated with a conversion from high to low mitotic CDK activity. [GOC:rn],GO:0007096,Any process involved in the progression from anaphase/telophase to G1 that is associated with a conversion from high to low mitotic CDK activity. [GOC:rn],0.57208238,0.99891216,0.079131665,0.344904044,0.915100718,10,"c(""UBE2C"", ""CDCA5"", ""SIRT2"", ""CDKN1C"")"
NA,GOBP_REGULATION_OF_EXOCYTOSIS,GO:0017157,"Any process that modulates the frequency, rate or extent of exocytosis. [GOC:go_curators]",GO:0017157,"Any process that modulates the frequency, rate or extent of exocytosis. [GOC:go_curators]",0.479472141,0.99891216,0.065532103,-0.234048621,-0.997132542,96,"c(""CALM3"", ""SLC4A8"", ""RAB8B"", ""BCR"", ""STAM"", ""CACNA1G"", ""TPCN2"", ""KCNB1"", ""RAB26"", ""STXBP2"", ""IL4"", ""PTAFR"", ""RAB3D"", ""CSPG5"", ""ADRA2A"", ""ATP2A2"")"
NA,GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,GO:0061387,"Any process that modulates the extent of cell growth. [GOC:mah, GOC:vw]",GO:0061387,"Any process that modulates the extent of cell growth. [GOC:mah, GOC:vw]",0.010843042,0.889622682,0.380730401,-0.423884668,-1.55499308,44,"c(""MACF1"", ""RND2"", ""GOLGA4"", ""SEMA3F"", ""DPYSL2"", ""RAB11A"", ""IST1"", ""ABL1"", ""PTPRS"", ""ISLR2"", ""WNT3"", ""SEMA7A"", ""SEMA6B"", ""NTN1"", ""ADNP"", ""L1CAM"", ""SEMA4G"", ""DBNL"", ""CDK5"", ""RNF6"")"
