Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_REGULATION_OF_DNA_RECOMBINATION,GO:0000018,"Any process that modulates the frequency, rate or extent of DNA recombination, a DNA metabolic process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. [GOC:go_curators, ISBN:0198506732]",GO:0000018,"Any process that modulates the frequency, rate or extent of DNA recombination, a DNA metabolic process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. [GOC:go_curators, ISBN:0198506732]",0.429565217,0.999274258,0.079770592,0.257429998,1.019139865,59,"c(""FUS"", ""ERCC2"", ""MBTD1"", ""POLQ"", ""MLH1"", ""ATAD5"", ""PARP3"", ""WRAP53"", ""MSH2"", ""EP400"", ""PARPBP"", ""BLM"", ""APLF"", ""TERF2"", ""ACTB"", ""UBQLN4"", ""FIGNL1"", ""IL7R"", ""KDM1A"", ""IL27RA"", ""RBBP8"", ""RUVBL2"", ""OOEP"")"
NA,GOBP_REGULATION_OF_DNA_REPAIR,GO:0006282,"Any process that modulates the frequency, rate or extent of DNA repair. [GOC:go_curators]",GO:0006282,"Any process that modulates the frequency, rate or extent of DNA repair. [GOC:go_curators]",0.810954064,0.999274258,0.049590196,0.202434665,0.817208344,67,"c(""FUS"", ""MBTD1"", ""POLQ"", ""FMN2"", ""RNF168"", ""PARP3"", ""SLF1"", ""WRAP53"", ""EP400"", ""PARPBP"", ""TERF2"", ""FGF10"", ""ACTB"", ""UBQLN4"", ""PML"", ""HSF1"", ""NPAS2"", ""FIGNL1"", ""KDM1A"", ""RBBP8"", ""RAD52"", ""RUVBL2"", ""OOEP"")"
NA,GOBP_REGULATION_OF_DNA_REPLICATION,GO:0006275,"Any process that modulates the frequency, rate or extent of DNA replication. [GOC:go_curators]",GO:0006275,"Any process that modulates the frequency, rate or extent of DNA replication. [GOC:go_curators]",0.672566372,0.999274258,0.069119846,-0.210833366,-0.906409366,74,"c(""DBF4"", ""POLE3"", ""LIG3"", ""CCDC88A"", ""GTPBP4"", ""CDC7"", ""ZRANB3"", ""BCL6"", ""ATF1"", ""NBN"")"
NA,GOBP_REGULATION_OF_DNA_STRAND_ELONGATION,GO:0060382,"Any process that modulates the rate, frequency or extent of DNA strand elongation. DNA strand elongation is the DNA metabolic process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand. [GOC:mah]",GO:0060382,"Any process that modulates the rate, frequency or extent of DNA strand elongation. DNA strand elongation is the DNA metabolic process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand. [GOC:mah]",0.116190476,0.981417603,0.179782316,0.525838744,1.367879747,11,"c(""NUCKS1"", ""INO80"", ""INO80D"", ""UCHL5"", ""RUVBL2"")"
NA,GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,GO:0032784,"Any process that modulates the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase. [GOC:mah, GOC:txnOH]",GO:0032784,"Any process that modulates the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase. [GOC:mah, GOC:txnOH]",0.7676951,0.999274258,0.053347785,0.229418011,0.804250107,35,"c(""ELL2"", ""RNF168"", ""SCAF8"", ""DDX39B"", ""NELFCD"", ""CDK12"", ""CDC73"", ""CDK13"", ""CCNT1"", ""CDK9"", ""CTNNB1"", ""ZNF326"", ""ZMYND11"", ""NELFB"", ""LDB1"", ""HMGN1"")"
NA,GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,GO:2000142,"Any process that modulates the frequency, rate or extent of DNA-templated transcription initiation. [GOC:mah, GOC:txnOH]",GO:2000142,"Any process that modulates the frequency, rate or extent of DNA-templated transcription initiation. [GOC:mah, GOC:txnOH]",0.623093682,0.999274258,0.072179797,-0.256340952,-0.88379948,27,"c(""HNF1B"", ""TAF5"", ""TBP"", ""HNF1A"", ""CAND1"", ""ZNF451"", ""MED12"", ""MORC1"")"
NA,GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,GO:0043620,"Modulation of the frequency, rate or extent of transcription from a DNA template as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:jl, GOC:txnOH]",GO:0043620,"Modulation of the frequency, rate or extent of transcription from a DNA template as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:jl, GOC:txnOH]",0.137010676,0.981417603,0.158514105,0.412257441,1.308595085,23,"c(""INO80"", ""IMPACT"", ""NCK2"", ""BACH1"", ""BCLAF1"", ""TMBIM6"", ""HSF1"", ""TP53"", ""NCK1"", ""RELA"", ""SIN3A"")"
NA,GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,GO:2000779,"Any process that modulates the frequency, rate or extent of double-strand break repair. [GOC:BHF]",GO:2000779,"Any process that modulates the frequency, rate or extent of double-strand break repair. [GOC:BHF]",0.576271186,0.999274258,0.06879431,0.251634293,0.929609624,44,"c(""FUS"", ""MBTD1"", ""POLQ"", ""FMN2"", ""PARP3"", ""SLF1"", ""WRAP53"", ""EP400"", ""PARPBP"", ""ACTB"", ""UBQLN4"", ""PML"", ""HSF1"", ""FIGNL1"", ""KDM1A"", ""RBBP8"", ""RUVBL2"", ""OOEP"")"
NA,GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,GO:0010569,"Any process that modulates the frequency, rate or extent of the error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. [GOC:dph, GOC:jp, GOC:tb]",GO:0010569,"Any process that modulates the frequency, rate or extent of the error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. [GOC:dph, GOC:jp, GOC:tb]",0.654611212,0.999274258,0.060640401,0.261104072,0.882412226,31,"c(""FUS"", ""MBTD1"", ""POLQ"", ""WRAP53"", ""EP400"", ""PARPBP"", ""ACTB"", ""UBQLN4"", ""FIGNL1"", ""KDM1A"", ""RBBP8"", ""RUVBL2"", ""OOEP"", ""RPA2"")"
NA,GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,GO:2001032,"Any process that modulates the frequency, rate or extent of double-strand break repair via nonhomologous end joining. [GOC:obol]",GO:2001032,"Any process that modulates the frequency, rate or extent of double-strand break repair via nonhomologous end joining. [GOC:obol]",0.926640927,0.999274258,0.047543419,0.243813745,0.61638175,10,"c(""PARP3"", ""WRAP53"", ""HSF1"", ""AUNIP"", ""KMT5B"")"
