gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
C3orf14,-1.723596145,4.160969574,-0.827687815,0.410487617,0.999829418,-4.596429592,NA
C3orf20,0.257407838,6.941378688,0.257904943,0.797190504,0.999829418,-4.611820068,NA
C3orf30,-0.611184192,4.270835697,-0.278800893,0.781169131,0.999829418,-4.598546013,NA
C3orf49,1.983188294,5.063316947,0.976278261,0.332082273,0.999829418,-4.595333357,NA
C3orf52,4.686625735,5.719792003,2.543290999,0.013052763,0.999829418,-4.569108741,NA
C3orf62,-2.248431566,5.575147431,-1.833958746,0.07064876,0.999829418,-4.569252848,NA
C3orf67,-0.124739612,8.171926736,-0.193154601,0.847362878,0.999829418,-4.634325219,NA
C3orf70,0.92638768,7.080799762,0.93301742,0.353821385,0.999829418,-4.597674558,NA
C4orf3,0.894641222,4.986985339,0.47321853,0.63743925,0.999829418,-4.599020465,NA
C4orf32,1.160460597,6.774043679,1.042823515,0.300398148,0.999829418,-4.594119608,NA
C4orf36,0.48641529,7.234686428,0.522855731,0.602624331,0.999829418,-4.609672672,NA
C4orf46,-0.480345428,6.250727947,-0.399444444,0.6907072,0.999829418,-4.605281159,NA
C4orf47,-0.819678899,5.917373993,-0.611779345,0.542544029,0.999829418,-4.601849759,NA
C4orf48,2.382404612,4.779107491,1.083140503,0.282235007,0.999829418,-4.594509751,NA
C4orf51,0.683772415,7.409477224,0.724516318,0.471015362,0.999829418,-4.605114745,NA
C5orf24,1.000726821,5.679000675,0.638124043,0.525347239,0.999829418,-4.599441475,NA
C5orf30,0.938579535,7.064144225,0.955090649,0.34261701,0.999829418,-4.596957695,NA
C5orf34,0.743338002,5.166452654,0.435254947,0.664634233,0.999829418,-4.600057915,NA
C5orf45,0.57016797,6.598532386,0.497083861,0.620591957,0.999829418,-4.605013076,NA
C5orf47,-0.509434971,5.872685462,-0.374021703,0.709449261,0.999829418,-4.603250886,NA
C5orf51,1.78962499,6.095035689,1.194365884,0.236119139,0.999829418,-4.591956999,NA
C5orf56,-0.336844765,7.695031842,-0.446299647,0.656673771,0.999829418,-4.619249521,NA
C5orf63,-1.138940633,4.732127792,-0.54177977,0.58958499,0.999829418,-4.598159919,NA
C6orf1,-0.985598077,5.287525142,-0.626244702,0.53306626,0.999829418,-4.599470292,NA
C6orf10,0.638669251,6.144073661,0.478930431,0.633389159,0.999829418,-4.60280566,NA
C6orf106,-0.454527486,7.367209973,-0.552491173,0.582263741,0.999829418,-4.612779186,NA
C6orf222,0.34351516,5.221321234,0.185726646,0.853163269,0.999829418,-4.600354657,NA
C6orf226,1.138422908,4.931346203,0.605782534,0.546498147,0.999829418,-4.598276575,NA
C6orf25,1.701108085,3.765095589,0.698237596,0.487199764,0.999829418,-4.596639316,NA
C6orf48,1.162206407,4.900321331,0.560779292,0.576628696,0.999829418,-4.597909868,NA
C6orf62,1.499589946,6.445815777,1.185649458,0.239524131,0.999829418,-4.590957006,NA
C7,1.656639681,6.127068221,1.250541469,0.215010563,0.999829418,-4.589709826,Inflammation/Immune/Stress/Toxic/Detox
C7orf25,2.727725825,5.972295629,1.635088481,0.106244002,0.999829418,-4.584538259,NA
C7orf26,-0.160198297,6.460815764,-0.142045638,0.88742693,0.999829418,-4.608937669,NA
C7orf43,-1.9449287,4.589880718,-1.083126295,0.282241271,0.999829418,-4.594212561,NA
C7orf49,0.766025798,7.2983289,0.840637601,0.403237694,0.999829418,-4.601582577,NA
C7orf50,0.388164714,8.848138645,0.684903137,0.495527885,0.999829418,-4.624107413,NA
C7orf55-LUC7L2,-0.703845575,7.998842485,-1.024822067,0.308759288,0.999829418,-4.594644802,NA
C7orf61,-1.609907528,4.224766791,-0.800656558,0.425873392,0.999829418,-4.596673345,NA
C7orf72,3.534109896,5.877912823,1.986635557,0.050636145,0.999829418,-4.579591263,NA
C7orf73,-0.558925195,6.70267729,-0.522899087,0.602594306,0.999829418,-4.606217214,NA
C7orf77,1.55383473,4.53380944,0.688011681,0.493579517,0.999829418,-4.596935819,NA
C8A,0.983814287,6.371672898,0.763899702,0.447336691,0.999829418,-4.599533106,Inflammation/Immune/Stress/Toxic/Detox
C8G,-2.168912768,5.182752896,-1.478111832,0.14358826,0.999829418,-4.585417927,Inflammation/Immune/Stress/Toxic/Detox
C8orf22,0.409302284,5.144069139,0.231950893,0.817211338,0.999829418,-4.600447911,NA
C8orf33,-1.490241053,4.190358311,-0.685304935,0.495275812,0.999829418,-4.597158623,NA
C8orf37,1.191268272,6.595365749,0.992709122,0.324061211,0.999829418,-4.595456287,NA
C8orf44-SGK3,-0.412901355,8.975485919,-0.779066752,0.438405116,0.999829418,-4.62035842,NA
C8orf58,1.04965944,5.821351774,0.668224906,0.5060526,0.999829418,-4.599329777,NA
C8orf59,1.58563141,5.762094576,0.986242197,0.327202683,0.999829418,-4.595358493,NA
C8orf76,0.010809042,5.904535947,0.007879687,0.993734021,0.999829418,-4.604409428,NA
C8orf86,2.177826731,5.056367065,1.132403983,0.261091775,0.999829418,-4.59377817,NA
C8orf88,0.14687008,5.758674085,0.102660803,0.918507683,0.999829418,-4.603769654,NA
C8orf89,2.631627564,4.041083759,1.088777787,0.279757196,0.999829418,-4.594573096,NA
C9orf116,0.3570345,5.774656128,0.239933454,0.811039993,0.999829418,-4.602734692,NA
C9orf142,0.234449546,4.873111119,0.122919376,0.90250154,0.999829418,-4.599879112,NA
C9orf152,-2.481534976,4.749718754,-1.581254463,0.118051258,0.999829418,-4.584956829,NA
C9orf153,-0.578519146,5.855560599,-0.423879115,0.672873888,0.999829418,-4.602784555,NA
C9orf16,0.938667853,5.582434328,0.577875139,0.565088909,0.999829418,-4.599577231,NA
C9orf172,0.005624556,5.818515343,0.004139731,0.996708034,0.999829418,-4.604647171,NA
C9orf43,1.426098978,5.296496934,0.795675097,0.428745786,0.999829418,-4.597182923,NA
C9orf57,-0.859162231,4.861767074,-0.455672117,0.649949567,0.999829418,-4.599117609,NA
C9orf66,0.288804864,5.904291641,0.208844492,0.835138917,0.999829418,-4.603791461,NA
C9orf69,-1.2299283,5.990984161,-1.041278614,0.301109612,0.999829418,-4.594251254,NA
C9orf72,0.147705247,6.294804027,0.120925284,0.904075374,0.999829418,-4.606782774,NA
C9orf78,1.132946687,5.020884393,0.598991754,0.550993302,0.999829418,-4.598359127,NA
C9orf92,1.858153077,6.638272881,1.521763667,0.132296556,0.999829418,-4.58060263,NA
CA11,-2.1492616,6.206441698,-2.036519507,0.045248063,0.999829418,-4.549769398,Inflammation/Immune/Stress/Toxic/Detox
CA12,-0.882610295,8.250613074,-1.421427942,0.159359992,0.999829418,-4.555400028,Inflammation/Immune/Stress/Toxic/Detox
CA14,0.989142997,6.196717307,0.721196686,0.473042998,0.999829418,-4.599758275,Inflammation/Immune/Stress/Toxic/Detox
CA2,0.04070415,6.951022551,0.041981066,0.966625965,0.999829418,-4.613867344,Inflammation/Immune/Stress/Toxic/Detox
CA5A,-1.292285963,6.509685745,-1.29168142,0.200455628,0.999829418,-4.583752557,Inflammation/Immune/Stress/Toxic/Detox
CA5B,1.506544429,7.418367984,1.64274894,0.104644275,0.999829418,-4.561734861,Inflammation/Immune/Stress/Toxic/Detox
CA6,-1.753299279,5.543234398,-1.28306929,0.203440173,0.999829418,-4.589213841,Inflammation/Immune/Stress/Toxic/Detox
CA7,3.094139611,4.377760035,1.277569732,0.205363245,0.999829418,-4.593227504,Inflammation/Immune/Stress/Toxic/Detox
CA9,1.480823825,4.569831679,0.731542837,0.466739734,0.999829418,-4.597101598,Inflammation/Immune/Stress/Toxic/Detox
CAB39L,0.481862158,8.575936284,0.778780488,0.438572717,0.999829418,-4.613518885,Cilia
