Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOBP_CELL_CELL_ADHESION,GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],0.722095672,0.99131373,0.034715676,-0.207022018,-0.885006972,137,"c(""NECTIN1"", ""LAMA3"", ""FNDC3A"", ""ABCA12"", ""EZR"", ""ITGA1"", ""EFNA5"", ""IGSF21"", ""MYO10"", ""NECTIN3"", ""CLDN11"", ""BOC"", ""STXBP1"", ""PDE5A"", ""GLI3"", ""ABL1"", ""NEO1"", ""GPC4"", ""CNTN1"", ""PCDHA2"", ""LIMS1"", ""JAK1"", ""PCDHA1"", ""PODXL"", ""IL4I1"", ""TJP1"", ""BCL2"", ""CNTN6"")"
Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],0.345833333,0.99131373,0.152144922,0.241691614,1.05104885,45,"c(""ITPKB"", ""IL15"", ""JAK2"", ""SEMA4D"", ""LYN"", ""CARD11"", ""PRKCQ"", ""PIK3R6"", ""IL23R"", ""GLI2"", ""SKAP1"", ""PAWR"", ""CBLB"", ""SOX13"", ""NFAT5"", ""ILDR2"", ""PAG1"", ""ETS1"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",0.819201995,0.99131373,0.033016251,-0.202223998,-0.780678289,69,"c(""EPB41L4B"", ""ARHGEF7"", ""EDIL3"", ""FERMT2"", ""MYO10"", ""DISC1"", ""PLEKHA2"", ""GLI3"", ""ABL1"", ""LIMS1"", ""JAK1"", ""PODXL"", ""COL8A1"", ""IL4I1"", ""TJP1"", ""FRMD5"", ""CD86"", ""DNM2"", ""TRIOBP"", ""ADAM9"", ""AP3B1"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],0.100775194,0.99131373,0.28201335,0.313220824,1.310036166,38,"c(""ITPKB"", ""IL15"", ""JAK2"", ""PIEZO1"", ""LYN"", ""CARD11"", ""PRKCQ"", ""PIK3R6"", ""KIFAP3"", ""IL23R"", ""ADAM19"", ""GLI2"", ""SKAP1"", ""GCNT2"", ""SOX13"", ""CXCL13"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",0.096345515,0.99131373,0.266350657,0.349226393,1.349780835,28,"c(""ITPKB"", ""IL15"", ""JAK2"", ""LYN"", ""CARD11"", ""PRKCQ"", ""PIK3R6"", ""IL23R"", ""GLI2"", ""SKAP1"", ""SOX13"", ""NFAT5"", ""ETS1"", ""FYN"")"
Adhesion,GOBP_REGULATION_OF_CELL_ADHESION,GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",0.698156682,0.99131373,0.036838961,-0.210806299,-0.889337725,122,"c(""LAMA3"", ""EPB41L4B"", ""ARHGEF7"", ""ABCA12"", ""EFNA5"", ""PEAK1"", ""EDIL3"", ""FERMT2"", ""MYO10"", ""DISC1"", ""SEMA3E"", ""PLEKHA2"", ""ADAM10"", ""PDE5A"", ""GLI3"", ""ABL2"", ""ABL1"", ""LIMS1"", ""JAK1"", ""PODXL"", ""COL8A1"", ""IL4I1"", ""CORO2B"", ""TJP1"", ""CYTH1"", ""BCL2"", ""ROCK2"", ""FRMD5"", ""CD86"", ""GPM6B"", ""DNM2"", ""TRIOBP"", ""ADAM9"", ""ST6GAL1"", ""PIK3CB"", ""AP3B1"")"
Adhesion,GOBP_REGULATION_OF_CELL_CELL_ADHESION,GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",0.173515982,0.99131373,0.23112671,0.250803915,1.161447215,61,"c(""ITPKB"", ""BLK"", ""PTPRR"", ""IL15"", ""JAK2"", ""PIEZO1"", ""TRPV4"", ""LYN"", ""CARD11"", ""PRKCQ"", ""NF2"", ""PIK3R6"", ""KIFAP3"", ""IL23R"", ""ADAM19"", ""GLI2"", ""SKAP1"", ""PAWR"", ""GCNT2"", ""CBLB"", ""SOX13"", ""CXCL13"")"
Adhesion,GOCC_ANCHORING_JUNCTION,GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],0.242729306,0.99131373,0.086794976,-0.261354577,-1.127214745,151,"c(""NECTIN1"", ""CYFIP1"", ""EPB41L4B"", ""ARHGEF7"", ""EZR"", ""ITGA1"", ""SVIL"", ""EFNA5"", ""PEAK1"", ""EVL"", ""FERMT2"", ""IGSF21"", ""NECTIN3"", ""ERBIN"", ""CLDN11"", ""USP33"", ""TSPAN9"", ""ADAM10"", ""CAPN2"", ""CCDC85A"", ""LIMS1"", ""NCKAP1"", ""CCDC85C"", ""JAK1"", ""MRC2"", ""TNS1"", ""PODXL"", ""CORO2B"", ""TJP1"", ""CYTH1"", ""LIN7A"", ""PATJ"", ""HSPG2"", ""STRN"", ""FRMD5"", ""GSN"", ""DNM2"", ""JAM2"", ""TRIOBP"", ""ADAM9"", ""SIPA1L3"", ""ARHGAP22"", ""NDRG1"")"
Adhesion,GOCC_CELL_SUBSTRATE_JUNCTION,GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",0.189090909,0.99131373,0.106323256,-0.293146765,-1.179270078,88,"c(""CYFIP1"", ""ARHGEF7"", ""EZR"", ""ITGA1"", ""SVIL"", ""PEAK1"", ""EVL"", ""FERMT2"", ""ERBIN"", ""USP33"", ""TSPAN9"", ""ADAM10"", ""CAPN2"", ""LIMS1"", ""NCKAP1"", ""JAK1"", ""MRC2"", ""TNS1"", ""CORO2B"", ""HSPG2"", ""GSN"", ""DNM2"", ""TRIOBP"", ""ADAM9"", ""ARHGAP22"", ""ITGA8"", ""PDGFRB"", ""FAT1"", ""PI4KA"", ""LRP1"", ""SH3KBP1"", ""HMCN1"", ""FAP"", ""TEK"", ""GNA12"", ""CLASP1"", ""SYNPO2"")"
Adhesion,GOCC_CELL_SURFACE,GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",0.963133641,0.996244174,0.02026911,-0.161688522,-0.68212242,122,"c(""OSMR"", ""ITGA1"", ""EFNA5"", ""GPC3"", ""FERMT2"", ""PROM1"", ""IGSF21"", ""FGFR2"", ""TSPAN15"", ""GFRA2"", ""ADAM10"", ""NEO1"", ""CAPN2"", ""GPC4"", ""ANO6"", ""GRIA1"", ""LRP8"", ""ARSB"", ""TNS1"", ""CUBN"", ""ABCG2"")"
