gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
ARHGAP42,0.727498208,8.760048316,3.439652653,0.000583396,0.838586575,-2.512948071,NA
COMMD3-BMI1,-2.887903504,4.706992745,-3.387608701,0.000706116,0.838586575,-4.393646673,NA
FAM228A,2.454521269,5.097996707,3.517345198,0.000436646,0.838586575,-4.27503622,NA
MX2,-1.602663326,6.525493254,-3.370878901,0.000750403,0.838586575,-4.007179572,NA
PEAK1,-0.845318468,8.396954676,-3.478771499,0.000504561,0.838586575,-2.796675517,NA
TLN2,-0.517591918,9.42664797,-3.374846868,0.000739672,0.838586575,-1.847353575,NA
TSPYL2,-3.426235321,4.071520685,-3.471788844,0.000517861,0.838586575,-4.434840637,NA
XRCC6,-1.750514484,6.388784476,-3.356124794,0.000791586,0.838586575,-4.101301283,NA
ARID1B,-0.53477978,9.378260888,-3.25821001,0.001122645,0.864946916,-2.203999288,NA
COL13A1,-0.764376776,8.530413335,-3.29183971,0.0009967,0.864946916,-2.910688875,Matrisome/cell adhesion/binding/signaling
LGALSL,3.064558247,4.017510045,3.282629939,0.001029823,0.864946916,-4.437309762,NA
PLCH2,-0.957553714,7.951673014,-3.229689351,0.001240822,0.876330403,-3.440120576,NA
A3GALT2,-2.18784902,4.492917181,-2.230520538,0.025721596,0.89258513,-4.536931218,Metabolism or Transport (lipid)
AACS,-0.547138396,7.491789509,-1.538191293,0.124014294,0.89258513,-4.477328665,Metabolism (other)
AASDHPPT,-1.236793186,5.027565989,-1.476978194,0.139693868,0.89258513,-4.571967559,NA
ABCB5,0.582834233,7.767471157,1.830128467,0.067242432,0.89258513,-4.347694006,Metabolism (other)
ABCC3,-0.564676754,7.337156904,-1.471382787,0.141200002,0.89258513,-4.506613932,Transport
ABCC6,-0.804282382,7.006714773,-1.922350075,0.054572883,0.89258513,-4.408477405,Transport
ABHD18,0.643050211,7.005654371,1.499347041,0.133796041,0.89258513,-4.51495814,NA
ABI3,-1.56909658,4.890308679,-1.751862214,0.079809559,0.89258513,-4.559187373,Motility
ABLIM1,0.372473604,8.890552648,1.860976102,0.062759086,0.89258513,-4.139330925,Motility
AC003002.4,-1.410456096,5.184802068,-1.622421227,0.104725586,0.89258513,-4.565185376,NA
AC009133.23,-2.127154465,4.575576763,-2.129090769,0.033256333,0.89258513,-4.545236189,NA
AC009336.19,1.127697874,5.700648072,1.73190016,0.083303469,0.89258513,-4.53192898,NA
AC023283.1,-0.722715881,6.463971813,-1.411597892,0.158080631,0.89258513,-4.548164884,NA
AC069368.3,0.523419059,7.814950403,1.687937239,0.091435542,0.89258513,-4.396219146,NA
AC096949.1,-0.876510886,6.202889477,-1.570106175,0.116402856,0.89258513,-4.534434329,NA
AC131097.4,1.521381891,4.596052888,1.453118748,0.146203128,0.89258513,-4.580903673,NA
ACADM,-0.746304838,6.724371267,-1.578107397,0.11455338,0.89258513,-4.512843345,Metabolism or Transport (lipid)
ACAT2,-1.609746607,5.152148699,-2.019266905,0.043469959,0.89258513,-4.528178521,Metabolism or Transport (lipid)
ACKR4,-1.548284455,4.573821652,-1.414896655,0.157111046,0.89258513,-4.583366011,Metabolism or Transport (lipid)
ACOX1,-0.962443825,5.904579913,-1.571695942,0.116033527,0.89258513,-4.543497149,Metabolism or Transport (lipid)
ACOX2,1.116444432,5.788796339,1.640209214,0.100974045,0.89258513,-4.546039049,Metabolism or Transport (lipid)
ACP1,1.550162108,4.757077597,1.795115638,0.07264715,0.89258513,-4.553707667,Metabolism (other)
ACP7,-1.07130554,5.619472748,-1.482123721,0.138319772,0.89258513,-4.564244917,Metabolism (other)
ACSL4,-0.623434144,7.223323785,-1.552771423,0.120490199,0.89258513,-4.4936707,Metabolism or Transport (lipid)
ACSM2B,-2.192341598,4.594081982,-2.396575277,0.016556271,0.89258513,-4.515627339,Metabolism or Transport (lipid)
ACVRL1,-1.212318872,5.454722022,-1.569588531,0.116523313,0.89258513,-4.561610676,NA
ADAD1,-1.309325873,6.240470255,-2.320226604,0.020336497,0.89258513,-4.413300353,NA
ADAMTS12,0.303675765,9.03692307,1.599757479,0.10966482,0.89258513,-4.319325773,NA
ADAMTS13,0.851261801,6.406697567,1.604497914,0.108616764,0.89258513,-4.523642389,NA
ADAMTS5,1.039176638,6.060891976,1.730680704,0.083520862,0.89258513,-4.522013826,Matrisome/cell adhesion/binding/signaling
ADAMTS8,-1.797349548,5.722251308,-2.927969722,0.003414858,0.89258513,-4.324770623,Matrisome/cell adhesion/binding/signaling
ADAMTSL4,-0.990108078,5.661282938,-1.483348985,0.137994109,0.89258513,-4.559271143,NA
ADARB1,0.76419052,7.976263973,2.575909342,0.010003278,0.89258513,-3.913087157,NA
ADCY5,-0.467253032,8.711434574,-2.177320882,0.029465798,0.89258513,-3.921793799,NA
ADGRB2,0.786229727,6.465048818,1.509255501,0.131245928,0.89258513,-4.535699818,Matrisome/cell adhesion/binding/signaling
ADGRF2,0.855012227,6.195634161,1.49458858,0.135034259,0.89258513,-4.546466662,Matrisome/cell adhesion/binding/signaling
ADGRG1,-0.805659012,7.378245922,-2.237761574,0.025245233,0.89258513,-4.237059497,Matrisome/cell adhesion/binding/signaling
ADGRG4,0.603969304,7.302869203,1.594686455,0.110794798,0.89258513,-4.472935919,Matrisome/cell adhesion/binding/signaling
ADIRF,-1.365029866,5.198950217,-1.569737993,0.116488523,0.89258513,-4.568319907,Development (differentiation)
ADPRM,-1.395792043,4.52732566,-1.404153175,0.160285457,0.89258513,-4.581417418,NA
ADRA1A,-0.524888716,7.636388842,-1.569153449,0.116624632,0.89258513,-4.456510979,NA
AFDN,0.529272563,7.554963511,1.506959123,0.131833559,0.89258513,-4.48420943,Matrisome/cell adhesion/binding/signaling
AGBL2,1.118160512,5.946243709,1.787644462,0.073845294,0.89258513,-4.520306237,NA
AGL,-0.942059729,6.683224022,-2.001867629,0.045309574,0.89258513,-4.423984982,Metabolism (other)
AGO1,1.015576835,6.271539109,1.821750309,0.068504624,0.89258513,-4.497712017,NA
AGRN,-0.901629291,7.024851508,-2.179369574,0.029313371,0.89258513,-4.328315808,Metabolism or Transport (lipid)
AIFM1,0.949548377,5.873560523,1.456508954,0.145264325,0.89258513,-4.56023086,Development (differentiation)
AJAP1,-0.439997517,8.279406614,-1.680194619,0.092931741,0.89258513,-4.351307246,Matrisome/cell adhesion/binding/signaling
AK4,0.7975512,6.894846712,1.798440022,0.072119162,0.89258513,-4.455551452,NA
AK5,-0.295045291,8.78376122,-1.416903423,0.156523418,0.89258513,-4.448699167,NA
AK8,0.59249955,7.898300813,1.968058348,0.049072174,0.89258513,-4.263438379,NA
AKIP1,-1.373722212,4.698404362,-1.467312037,0.14230356,0.89258513,-4.576841463,NA
AKR1B1,-1.013100846,5.597809951,-1.406211943,0.15967342,0.89258513,-4.569882373,Metabolism (other)
AKR1E2,-0.807110593,6.546686425,-1.467266235,0.142316014,0.89258513,-4.54654999,NA
AL513122.1,0.689377121,7.043407465,1.649831859,0.098989684,0.89258513,-4.477674023,NA
AL513122.2,1.036588013,6.213831407,1.814587521,0.069599101,0.89258513,-4.502955089,NA
ALB,1.580172031,4.594081982,1.779131196,0.075230199,0.89258513,-4.556890362,Metabolism (other)
ALDH1A3,0.852860751,6.528784463,1.669227569,0.0950846,0.89258513,-4.508164103,Metabolism (other)
ALDH8A1,1.525980638,5.756659788,2.319928532,0.020352621,0.89258513,-4.457952462,Metabolism (other)
ALKBH3,1.016333177,5.722957946,1.426621907,0.153701185,0.89258513,-4.567788025,NA
ALKBH5,-0.843564604,6.341820108,-1.567696495,0.116964425,0.89258513,-4.530724591,NA
ALOXE3,-1.535069419,5.787461799,-2.425463667,0.015295761,0.89258513,-4.430816743,Metabolism or Transport (lipid)
AMIGO1,1.256828366,5.089965242,1.460041888,0.144290918,0.89258513,-4.574084172,NA
AMOTL1,-0.598935318,8.363057869,-2.359116014,0.018326047,0.89258513,-3.915424141,NA
ANGPTL5,1.598310632,5.600130347,2.26855353,0.023303837,0.89258513,-4.481004841,Metabolism or Transport (lipid)
ANGPTL6,-2.231480083,4.410826036,-2.353701464,0.018595101,0.89258513,-4.524117957,Metabolism or Transport (lipid)
ANKRD11,0.317295184,8.692205871,1.470158975,0.141531077,0.89258513,-4.422190411,NA
ANKRD2,-2.52883121,4.557421034,-2.47714038,0.013250431,0.89258513,-4.525480573,NA
ANKRD36C,-0.88899288,6.424829181,-1.670266397,0.094878977,0.89258513,-4.514000526,NA
ANKRD45,1.025772272,6.551399255,2.067951162,0.038654706,0.89258513,-4.424723743,NA
ANKRD52,-0.981385532,6.091722305,-1.601598265,0.109256898,0.89258513,-4.540141242,NA
ANLN,-0.900384774,6.278744961,-1.51059379,0.130904404,0.89258513,-4.548063114,NA
ANO7,-0.981599391,6.593049791,-1.86923365,0.061601801,0.89258513,-4.478421772,NA
ANP32E,-1.858567346,4.91888654,-2.048814905,0.040490461,0.89258513,-4.540759482,Development (apoptosis)
ANXA10,-0.799510257,7.275622889,-2.085090108,0.037071073,0.89258513,-4.326040881,NA
AOAH,0.416281086,8.3852811,1.658210334,0.097287356,0.89258513,-4.350508548,Metabolism or Transport (lipid)
AP000295.9,-1.008382881,6.362516223,-1.871307308,0.061313973,0.89258513,-4.483290883,NA
AP2A1,-0.728168072,6.634948351,-1.470129914,0.141538946,0.89258513,-4.53652803,Transport
AP2A2,-0.531842555,7.497101064,-1.528799045,0.126326709,0.89258513,-4.476246401,Transport
AP4S1,0.651846079,7.074093002,1.540972767,0.123335859,0.89258513,-4.504310611,Transport
APC2,0.817554306,6.258655228,1.425343902,0.154070091,0.89258513,-4.554915692,Development (differentiation)
APLP1,-2.03103278,4.424974186,-2.008483775,0.044602463,0.89258513,-4.553299281,Development (differentiation)
APOL5,1.539022427,4.452749164,1.428321631,0.153211588,0.89258513,-4.582543812,Metabolism or Transport (lipid)
ARFIP1,0.521391651,7.533599512,1.498808985,0.133935609,0.89258513,-4.485048282,Transport
ARHGAP22,-0.485340574,9.101168896,-2.63208733,0.00849133,0.89258513,-3.306220108,NA
ARHGAP9,1.540345767,5.39048902,1.963706483,0.049575021,0.89258513,-4.531095775,NA
ARHGEF10,0.392931273,8.158461683,1.447079643,0.147886948,0.89258513,-4.465086401,NA
ARID3B,-0.838865582,6.237086666,-1.458589071,0.144690596,0.89258513,-4.551223922,NA
ARID5B,0.753738176,8.254741953,2.893485577,0.003813154,0.89258513,-3.516440406,NA
ARL13B,0.623616499,6.915125022,1.42727022,0.153514302,0.89258513,-4.531284023,Cilia
ARL8B,0.789381156,6.751115379,1.673344819,0.094271736,0.89258513,-4.494577773,NA
ARPIN,-1.505386425,5.483586759,-1.901140023,0.05729497,0.89258513,-4.537596034,NA
ARPP19,1.24157443,4.906493501,1.445477146,0.148336233,0.89258513,-4.574800793,NA
ARSI,-0.787052229,6.594804903,-1.461502929,0.143889831,0.89258513,-4.545495339,NA
ARSK,0.916773205,6.062113577,1.510030025,0.13104819,0.89258513,-4.549650581,NA
ART3,0.767443084,7.010816351,1.822875223,0.068334029,0.89258513,-4.436694194,NA
ARTN,1.47882029,4.575576763,1.598219924,0.110006467,0.89258513,-4.56982591,NA
ASB15,-0.918884217,6.748207439,-2.043633293,0.041000072,0.89258513,-4.399438475,NA
ASF1B,1.531737143,5.676461954,2.182714561,0.029065954,0.89258513,-4.490821043,NA
