"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS","0.00993898386945648","0.15439267415851","0.380730400722792","0.647846845870683","2.46069488590509","10","c(""IDH1"", ""GPT2"", ""GOT2"", ""ADHFE1"", ""IDH2"", ""D2HGDH"", ""OGDH"")"
"2","GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION","0.0609390609390609","0.347513013302487","0.179782316298324","0.521558606926371","1.98101851532312","10","c(""ZFP36L2"", ""ZFP36L1"", ""HNRNPD"", ""KHSRP"")"
"3","GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION","0.57042957042957","0.853969519254493","0.0395979123961192","0.217462706993294","0.848272415458883","11","c(""TARDBP"", ""RBM24"", ""ELAVL1"", ""LARP4B"", ""MAPK14"")"
"4","GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS","0.00829497547231816","0.144379211634646","0.380730400722792","0.575437015253704","2.38593085053934","15","c(""PDK4"", ""ACSS1"", ""MPC2"", ""PDHB"", ""ACAT1"")"
"5","GOBP_ACETYL_COA_METABOLIC_PROCESS","0.124875124875125","0.466157442901629","0.120985142145252","0.363834043258553","1.66024440717559","24","c(""PDK4"", ""ACSS1"", ""MPC2"", ""PDHB"", ""ACAT1"")"
"6","GOBP_ACIDIC_AMINO_ACID_TRANSPORT","0.558441558441558","0.844187552942349","0.0405756447890657","0.195019032471446","0.87678989904218","22","c(""NTRK2"", ""SLC1A1"", ""SLC6A6"", ""SLC25A12"", ""SLC1A7"", ""AVPR1B"", ""DTNBP1"", ""STXBP1"")"
"7","GOBP_ACROSOME_REACTION","0.125874125874126","0.467070600632244","0.120433371642259","0.445960497323789","1.7395901738488","11","c(""ABHD2"", ""B4GALT1"", ""PCSK4"", ""TRIM36"", ""PRND"", ""HYAL3"", ""STX2"")"
"8","GOBP_ACTIN_CYTOSKELETON_REORGANIZATION","0.166833166833167","0.524713312812007","0.102080107662747","0.279307243407689","1.40389443636314","53","c(""EFS"", ""CLDN3"", ""EZR"", ""WHAMM"", ""BCAR1"", ""RAP2A"", ""CCL27"", ""PTPN1"", ""PDLIM4"", ""CDK5"")"
"9","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","0.89010989010989","0.988909577989301","0.0160304351647231","0.0881359906211482","0.4335587929732","44","c(""MYO9B"", ""MYO5A"", ""BIN1"", ""MYH2"", ""DLG1"", ""MYO7A"", ""ATP2A2"", ""ROCK1"", ""NOS1AP"", ""MYO1H"", ""SLC9A1"", ""MYO1E"", ""PDPN"", ""PKP2"", ""PARVA"", ""PIK3CA"", ""FLNA"", ""MYO5C"", ""KCNN2"", ""AKAP9"", ""SYNE2"")"
"10","GOBP_ACTIN_FILAMENT_BASED_PROCESS","0.887112887112887","0.988909577989301","0.0162749990509926","0.132206262201183","0.758541185860536","339","c(""ARHGAP26"", ""SHROOM2"", ""PARVB"", ""GAS7"", ""CTNNA1"", ""TJP1"", ""MYO9B"", ""IQSEC1"", ""SNX9"", ""NCK2"", ""MYO5A"", ""PIP5K1C"", ""PAM"", ""GRHL3"", ""BIN1"", ""MTSS1"", ""ARHGEF10L"", ""ARFGEF1"", ""TAOK1"", ""MYH2"", ""DLG1"", ""SPTB"", ""PLS1"", ""MYO7A"", ""FERMT2"", ""SPIRE1"", ""BCL2"", ""LIMA1"", ""MYOZ1"", ""MEF2A"", ""FCHSD2"", ""ADD1"", ""ABI2"", ""SORBS2"", ""CSF1R"", ""ANTXR1"", ""CLASP1"", ""ACTN1"", ""ATP2A2"", ""WASF3"", ""CDK5R1"", ""ACTR2"", ""MET"", ""NEDD9"", ""VASP"", ""FRMD3"", ""SPECC1"", ""NRP1"", ""BCR"", ""NPHP1"", ""ROCK1"", ""NOS1AP"", ""SMAD4"", ""CDC42"", ""HIP1R"", 
""PACSIN2"", ""RAP1GDS1"", ""KPTN"", ""EVL"", ""DTNBP1"", ""MYO1H"", ""RAC3"", ""ARHGEF11"", ""CAPZA2"", ""SLC9A1"", ""MYO1E"", ""PDPN"", ""MPRIP"", ""JMY"", ""TRIOBP"", ""SLIT2"", ""SMTN"", ""HIP1"", ""ADPRHL1"", ""ITGB5"", ""ACAP2"", ""PKP2"", ""NCK1"", ""CGNL1"", ""NCKAP1"", ""PARVA"", ""DMTN"", ""LLGL2"", ""ARF1"")"
"11","GOBP_ACTIN_FILAMENT_BASED_TRANSPORT","0.778221778221778","0.953041307378691","0.0243564001293776","0.121604537505317","0.474351562098309","11","c(""MYO5A"", ""MYO7A"", ""MYO1H"", ""MYO1E"")"
