gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
FBXL2,0.245880775,7.546524492,1.287336337,0.205338181,0.42434989,-5.943341954,NA
ZNF610,-0.357820237,5.702007497,-1.287172894,0.205394575,0.42434989,-5.560284048,NA
UBE3C,-0.230387628,7.931785322,-1.287102059,0.20541902,0.42434989,-6.028070851,Metabolism (other)
TDRP,0.299693877,6.530430778,1.287099369,0.205419948,0.42434989,-5.736131048,NA
ITGA3,-0.304600533,6.35137672,-1.286198763,0.205730931,0.424810705,-5.688572911,Matrisome/cell adhesion/binding/signaling
TMOD3,-0.219954612,7.756331477,-1.28617159,0.205740319,0.424810705,-5.964973528,NA
CCDC168,0.403357687,5.501005162,1.285795986,0.205870127,0.424978238,-5.543655459,NA
SGSM2,-0.28756819,6.914478636,-1.283424462,0.20669114,0.426572214,-5.809030635,Transport
NFE2,-0.403027956,5.050939609,-1.282927196,0.206863605,0.426827268,-5.459775051,NA
ZFYVE9,0.246978467,8.02963424,1.282129041,0.207140651,0.427297937,-6.024941133,NA
PMPCA,-0.460327439,5.583794416,-1.281821598,0.207247442,0.427417256,-5.547238058,NA
CDX4,-0.639839051,4.656145751,-1.281569234,0.207335132,0.427497136,-5.390999954,NA
ADO,-0.480233163,5.273901983,-1.281361685,0.20740727,0.427544921,-5.498700479,NA
ARID3B,-0.306252199,7.227457841,-1.280946419,0.207551663,0.427741592,-5.892168384,NA
BSPRY,-0.437436456,5.451898318,-1.280456032,0.207722274,0.427992188,-5.524678834,NA
SETD3,-0.253249182,7.73537717,-1.279892977,0.207918296,0.428140503,-5.980403576,NA
KIF4A,0.283963385,7.07430201,1.279845327,0.207934892,0.428140503,-5.853274823,NA
BTD,-0.287794969,6.951647851,-1.279826782,0.207941351,0.428140503,-5.822192946,Metabolism (other)
ATP10D,-0.221394345,7.752501893,-1.279503074,0.208054119,0.428246835,-5.996734695,NA
TM4SF18,-0.426484678,5.163313044,-1.279397001,0.208091081,0.428246835,-5.47947064,NA
SLC45A4,-0.205002395,8.425094295,-1.278985968,0.208234356,0.428417924,-6.102929357,Transport
ELOVL4,0.353022791,5.857589089,1.278877029,0.208272341,0.428417924,-5.609143622,Metabolism or Transport (lipid)
TNFAIP8,-0.198908932,8.661840492,-1.277872532,0.208622842,0.429021474,-6.134117819,NA
ZNF85,0.369372221,5.576486384,1.277754611,0.208664017,0.429021474,-5.566752543,NA
SLC26A9,-0.299228441,6.548379014,-1.277520368,0.208745828,0.429088647,-5.738564361,Transport
ZBTB25,-0.26173449,7.334897153,-1.277086467,0.208897434,0.429299221,-5.913741878,Development (differentiation)
GTF2B,-0.319303274,6.544054881,-1.276232562,0.209196032,0.429777682,-5.737112095,NA
MOXD1,0.306693646,6.733286507,1.276026436,0.209268159,0.429777682,-5.784164725,NA
AC009336.19,0.426100701,5.684676599,1.275998576,0.209277909,0.429777682,-5.593221313,NA
CRX,0.393539304,5.61731361,1.275500356,0.209452329,0.430034736,-5.567493841,NA
LARP4B,-0.208567882,8.014764349,-1.274893538,0.209664914,0.430313692,-6.056968064,NA
FAM173B,-0.362113873,5.953577199,-1.274831216,0.209686757,0.430313692,-5.626213009,NA
TTC17,0.237429485,7.717063206,1.274155578,0.209923661,0.430594161,-6.001400456,NA
SEC14L4,0.402332024,5.148472133,1.274042815,0.20996322,0.430594161,-5.502061936,Metabolism or Transport (lipid)
NEK3,-0.330565454,5.932786782,-1.274019606,0.209971362,0.430594161,-5.621248527,NA
PTPN1,-0.218177372,7.743328877,-1.271914109,0.210711046,0.431884391,-6.013839268,NA
PSKH1,-0.290747273,6.957325979,-1.27183509,0.210738844,0.431884391,-5.841797436,NA
SERPINE2,0.332324464,6.633723057,1.271806507,0.2107489,0.431884391,-5.764253377,NA
SNRNP35,-0.391361355,5.595852589,-1.271442052,0.210877152,0.432045822,-5.559891014,NA
AMTN,0.502939623,4.888539924,1.270635106,0.211161327,0.432487599,-5.470567933,NA
ZNF844,-0.4245461,5.710678093,-1.270548516,0.211191837,0.432487599,-5.577505869,NA
WDR63,0.241787586,7.805369185,1.270274496,0.211288412,0.43250567,-6.01848499,NA
FAM198A,-0.233540639,7.391821409,-1.270242407,0.211299724,0.43250567,-5.930909559,NA
CDC20,-0.510654496,5.098256333,-1.269998751,0.211385628,0.432580104,-5.476870036,Development (cell cycle)
IL9R,-0.516784991,5.243580126,-1.269670457,0.211501415,0.432703559,-5.496557164,Inflammation/Immune/Stress/Toxic/Detox
DIS3L,-0.293642836,6.35988025,-1.269492841,0.211564078,0.432703559,-5.714436512,NA
CST4,-0.547762951,4.248971786,-1.269275235,0.211640869,0.432703559,-5.368253729,NA
BBOF1,-0.309911437,6.815415784,-1.269221092,0.211659979,0.432703559,-5.807907739,NA
PITPNC1,-0.1818187,9.230894071,-1.269125492,0.211693724,0.432703559,-6.180831868,NA
TFG,-0.283582807,6.476087799,-1.268704601,0.21184234,0.432905994,-5.747412545,NA
CACNG3,0.264589176,7.211278772,1.268505127,0.211912801,0.432948662,-5.901330812,Transport
CLUAP1,-0.35209668,6.512153157,-1.267483135,0.21227408,0.433585325,-5.746895268,NA
LPCAT2,-0.294719036,7.068611985,-1.267321777,0.212331163,0.433600494,-5.876071794,Metabolism (other)
PCBP4,-0.292846597,6.766161134,-1.266499879,0.2126221,0.434093098,-5.800282831,NA
VPS25,-0.435208251,4.798863111,-1.266319822,0.212685877,0.434121805,-5.444905293,NA
C8orf76,-0.397792526,5.784060749,-1.266170571,0.212738753,0.434128253,-5.599644497,NA
GPR180,-0.281822817,6.493295241,-1.265904688,0.212832974,0.434219049,-5.751155862,NA
FAM189A2,0.275321238,7.06071081,1.265325407,0.213038361,0.434435934,-5.872239057,NA
