gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
ACOT2,0.146255508,4.855579549,0.430017656,0.668402587,0.828484101,-5.792521168,Metabolism or Transport (lipid)
CCDC86,-0.127654142,5.449597657,-0.429822082,0.668544233,0.828519339,-5.868350419,NA
CDAN1,0.117648774,6.286714977,0.429288599,0.668930673,0.828776283,-6.044334715,NA
ANKRD13B,0.100541739,6.842451325,0.429079791,0.669081952,0.828776283,-6.168830469,NA
PQLC3,0.10278987,6.576839276,0.429024077,0.669122318,0.828776283,-6.106761371,NA
ASNA1,0.133988565,5.640322995,0.428683436,0.669369144,0.828776283,-5.917741044,NA
YPEL1,-0.091244514,7.213124971,-0.428653606,0.669390761,0.828776283,-6.235359698,NA
RFFL,0.079934126,7.539572368,0.428463491,0.669528534,0.828776283,-6.326096164,NA
RP13-672B3.2,0.106955259,6.479038039,0.428441699,0.669544327,0.828776283,-6.082201669,NA
ZNF302,-0.167996648,4.742067083,-0.428273289,0.669666381,0.828787177,-5.735515699,NA
TBL2,0.125581796,5.653475985,0.42795067,0.669900224,0.828936395,-5.926661274,NA
SH3D19,0.057249866,8.922439018,0.42760752,0.670148983,0.829104017,-6.653792929,Transport
RP11-574K11.31,0.104314715,6.50665462,0.427101423,0.670515935,0.829417785,-6.100505014,NA
TBPL2,0.098352753,6.715751657,0.426832231,0.670711149,0.82947404,-6.148451392,NA
KBTBD4,-0.138470552,5.181506669,-0.426726117,0.670788107,0.82947404,-5.833828178,NA
HSPH1,0.111003078,6.268269722,0.426137172,0.671215299,0.829862064,-6.034946859,Metabolism (other)
LINC00094,0.145728634,5.710320265,0.42560005,0.671604995,0.830182933,-5.920334031,NA
TRAPPC5,-0.163197992,4.885354945,-0.425466761,0.671701714,0.830182933,-5.79212326,NA
LRRC61,0.112396404,6.202310401,0.424808263,0.672179623,0.830510075,-6.011133182,NA
FOXH1,-0.142046494,5.161311141,-0.424789306,0.672193383,0.830510075,-5.829879232,Development (differentiation)
SZRD1,-0.102718303,7.12120932,-0.424102841,0.672691736,0.830827501,-6.205031534,NA
GABARAP,0.154209397,5.232280927,0.424011429,0.67275811,0.830827501,-5.845110743,NA
NT5C3A,-0.100844636,7.000655173,-0.423966277,0.672790895,0.830827501,-6.194554188,NA
AKAP8,-0.1152423,6.409261398,-0.42368375,0.672996056,0.830901624,-6.031305886,NA
TP53,0.123496837,6.226914698,0.423259818,0.673303947,0.830901624,-6.023483387,Development (apoptosis)
DNAI1,0.083342934,7.482617711,0.423032513,0.673469055,0.830901624,-6.312214202,Cilia
CDK2,-0.144229792,5.001985236,-0.422974063,0.673511515,0.830901624,-5.809936612,Development (cell cycle)
CENPN,0.105692394,6.439469756,0.422955095,0.673525294,0.830901624,-6.071285978,NA
SNRPE,0.135228071,5.45984671,0.42286101,0.673593641,0.830901624,-5.888415482,NA
TTLL12,0.102739043,6.29580543,0.422677654,0.673726848,0.830901624,-6.051057518,Transport
ARL6IP4,-0.142155426,5.167432614,-0.422633048,0.673759256,0.830901624,-5.818734062,NA
SLC5A6,0.104966079,6.464438938,0.422377161,0.673945176,0.830990868,-6.086389638,Transport
SLC37A4,0.135857616,5.0062275,0.42136703,0.67467931,0.831755928,-5.822160437,Transport
C9orf16,0.1234287,5.529499828,0.420508103,0.675303801,0.832353451,-5.898039016,NA
PARP3,0.129757016,5.631059279,0.420387545,0.675391472,0.832353451,-5.927515444,NA
MARK1,0.075454202,7.985831432,0.420024215,0.675655717,0.832507045,-6.424697855,NA
ATAD2B,-0.065313455,8.275898922,-0.419903357,0.675743625,0.832507045,-6.496828423,NA
ZC3H6,-0.098554575,6.966265947,-0.419695842,0.675894573,0.832552851,-6.16946262,NA
SOX13,0.089927796,7.661628421,0.419201885,0.676253937,0.832703678,-6.371603449,Development (differentiation)
SOS1,-0.074542121,7.933081134,-0.41912164,0.676312323,0.832703678,-6.411274043,NA
NAF1,0.099258337,6.82066898,0.419020555,0.676385877,0.832703678,-6.181399963,NA
DDX18,0.120691495,5.809325617,0.418901961,0.676472174,0.832703678,-5.968049653,NA
PDCD6,-0.078537593,7.688959245,-0.418509164,0.676758031,0.832912532,-6.370701269,Development (apoptosis)
TAX1BP3,0.120122044,5.713678703,0.418292974,0.676915384,0.832912532,-5.942988539,NA
KIF22,0.114135689,6.088222103,0.418199677,0.676983293,0.832912532,-6.026127209,NA
SERP1,0.084657751,7.168169835,0.417729141,0.677325833,0.833193889,-6.262373131,NA
MFF,0.100410431,6.457141158,0.417431365,0.677542642,0.833320513,-6.102973725,NA
BCL2L11,-0.085832811,7.223808445,-0.417266477,0.677662708,0.833328129,-6.272640645,Development (apoptosis)
G6PC3,0.142340093,5.144812675,0.416934167,0.67790471,0.833471389,-5.853418455,Metabolism (other)
FAM175A,-0.076492983,7.598409436,-0.416793729,0.678006993,0.833471389,-6.342901818,NA
TPPP2,0.104183705,6.290560402,0.416324713,0.678348628,0.833645103,-6.061930461,NA
DVL3,0.107663689,6.059239306,0.416276081,0.678384056,0.833645103,-6.009874221,NA
