"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS","0.832167832167832","0.980324921069689","0.0204893625108019","0.0337985769020251","0.261144441885521","10","c(""IDH2"", ""GOT2"", ""PHYH"", ""MRPS36"", ""IDH1"")"
"2","GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION","0.36963036963037","0.780139724287369","0.0596037042575973","0.148193760262726","1.14501793749805","10","c(""ZFP36L2"", ""KHSRP"", ""ZC3H12A"", ""TARDBP"", ""RBM24"", ""ZFP36L1"", ""HNRNPD"", ""CPEB3"")"
"3","GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION","0.605394605394605","0.914761535019106","0.0368389606870506","0.0840140654466012","0.687656098290388","11","c(""HNRNPA0"", ""MYD88"")"
"4","GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS","0.036963036963037","0.333745421245421","0.234392647294686","0.265219790099603","2.62406996057321","15","c(""PDK4"", ""PDHB"", ""MPC2"")"
"5","GOBP_ACETYL_COA_METABOLIC_PROCESS","0.0869130869130869","0.477416120001671","0.148261500475107","0.163841707815253","2.15298235467217","24","c(""PDK4"", ""NUDT8"", ""HMGCS1"", ""HMGCS2"", ""PDHB"", ""MPC2"", ""NUDT7"")"
"6","GOBP_ACIDIC_AMINO_ACID_TRANSPORT","0.036963036963037","0.333745421245421","0.234392647294686","0.210066756512985","2.6355138869725","22","c(""ABAT"", ""SLC1A7"", ""DTNBP1"", ""SLC25A12"", ""GIPC1"", ""PER2"")"
"7","GOBP_ACROSOME_REACTION","0.233766233766234","0.679961649089166","0.0826646449123753","0.181196113315998","1.48309228515382","11","c(""PRND"", ""PKDREJ"", ""PCSK4"", ""B4GALT1"", ""TRIM36"", ""STXBP1"", ""HYAL3"", ""STX2"")"
"8","GOBP_ACTIN_CYTOSKELETON_REORGANIZATION","0.365634365634366","0.774894543109702","0.0601186142531851","0.0565847885186227","1.10739755843339","53","c(""SYDE1"", ""CLDN3"", ""CCL27"", ""S1PR1"", ""TRPV4"", ""EZR"", ""PHPT1"", ""WHAMM"", ""GPR65"", ""CXADR"", ""GMFG"", ""NRP1"", ""CTTN"", ""CDK5"", ""HRAS"", ""CLDN19"")"
"9","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","0.00754770160033341","0.152147622027186","0.407017918923954","0.173854031408842","3.15367924534684","44","c(""MYL6"", ""TNNC1"", ""KCNA5"", ""PDPN"", ""MYL6B"", ""KCNE2"", ""TPM1"", ""SRI"", ""KCNJ8"", ""MYLPF"", ""ATP2A2"")"
"10","GOBP_ACTIN_FILAMENT_BASED_PROCESS","0.00170275482641135","0.0652445783120015","0.45505986738723","0.0779416809812934","2.7194814694702","339","c(""MYL6"", ""ID1"", ""ERMN"", ""TMSB4X"", ""SYDE1"", ""RHOB"", ""SIX4"", ""CLDN3"", ""PFN4"", ""CCL27"", ""TNNC1"", ""SDC4"", ""KCNA5"", ""ARPC5"", ""PDPN"", ""ZBED3"", ""ANG"", ""CFL2"", ""SERPINF2"", ""KLHL17"", ""CALR"", ""PDPK1"", ""MYL6B"", ""TCAP"", ""CDK5R1"", ""ARF6"", ""S1PR1"", ""TAOK2"", ""RHOQ"", ""GAS2L1"", ""TWF1"", ""TMSB10"", ""CNN3"", ""TRPV4"", ""EZR"", ""FOXJ1"", ""CATIP"", ""KCNE2"", ""PRICKLE4"", ""PHPT1"", ""WHAMM"", ""RHOC"", ""GPR65"", ""INPP5K"", ""TRIP10"", ""KPTN"", ""CXADR"", ""SRF"", ""TPM1"", ""SRI"", ""TESK1"", ""ADRA2A"", ""CNN2"", ""KCNJ8"", ""GMFG"", ""RTKN"", ""MARCKSL1"", 
""MYLPF"", ""PDXP"", ""RND2"", ""PFN1"", ""SMAD3"", ""ACTG1"", ""ATP2A2"", ""MET"", ""ITGB5"", ""ITGB1BP1"", ""ACTR2"", ""TRIM32"", ""CORO1C"", ""AMOTL2"", ""NRP1"", ""LIMK2"", ""RHOU"", ""SORBS3"", ""CTTN"", ""CDK5"", ""RHOD"", ""HRAS"", ""MKKS"", ""CLDN19"", ""GAS2L2"")"
"11","GOBP_ACTIN_FILAMENT_BASED_TRANSPORT","0.000177980691272795","0.0188138613652754","0.518848077743792","0.645611856033729","5.28434051572409","11","c(""MYO5A"", ""SUN2"", ""MYO1C"", ""SYNE2"", ""MYO5C"", ""MYO19"", ""MYO1H"")"
