"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"1","LHFPL3",-2.08196060625504,8.6001999042556,-5.42304476806723,2.1552555760988e-06,0.0190503040371373,4.79939123015487,NA,0.334844785490059
"2","MALAT1",1.02391549084343,15.1793109267469,5.12014585278068,5.99931401009949e-06,0.0265139682676347,3.59162988508636,NA,1
"3","ATP1B1",1.49116070329238,7.16705961043748,4.99537220272857,9.1150891632479e-06,0.0268560910379827,3.45532658016512,NA,0.29438437391001
"4","MBOAT2",-1.59182944731653,7.38417250736417,-4.85723669647687,1.44435364456695e-05,0.0304678744039184,3.01941861529911,"Metabolism or Transport (lipid)",0.29264039065225
"5","NLGN1",-0.86975993420062,10.6078445928747,-4.80395971315705,1.72349102861853e-05,0.0304678744039184,2.76502120371005,NA,0.800488315312173
"6","NIPAL2",1.68047827879362,6.25990591179623,4.6134589175405,3.22802145383822e-05,0.0472033354625239,2.28605321164165,"Metabolism or Transport (lipid)",0.164632019532613
"7","SEC62",1.82826555554399,7.07278604157332,4.56859338945108,3.7382435596523e-05,0.0472033354625239,2.15911582264759,NA,0.3170561562609
"8","CTSB",2.04205615811853,5.32186338422699,4.46535139127642,5.23132857494716e-05,0.0493861048440715,1.783448180348,"Metabolism (other)",0.114754098360656
"9","NRCAM",-1.04588469605292,9.05665350180357,-4.43093047201721,5.84844629053294e-05,0.0493861048440715,1.66271479408479,"Development (differentiation)",0.498430415068015
"10","RPS6KA2",1.44182325346653,8.58413371556644,4.41558374610027,6.1460250399908e-05,0.0493861048440715,1.63685170262895,NA,0.45692361353331
"12","OGG1",-2.75849767721032,4.21444662891149,-4.50596708488831,4.58477608182595e-05,0.0493861048440715,1.31959018399303,NA,0.0544122776421346
"11","ISYNA1",2.88954412831342,5.56109116686202,4.36964536563628,7.12801860257032e-05,0.0525037970234326,1.37893443356933,NA,0.229159400069759
"13","TBL1X",1.84273604294624,6.33678735291711,4.25555274713389,0.000102773171487191,0.0648865759125199,1.22701389784002,NA,0.202302057900244
"15","AC092969.1",3.2502167654177,4.99712686042374,4.27866845346524,9.54549782459507e-05,0.0648865759125199,1.08663149948376,NA,0.110917335193582
"14","MICU2",1.4329611039011,6.7591792595379,4.22075487198262,0.000114831355458383,0.0660939343730436,1.13792481082065,NA,0.259853505406348
"16","ATP2C1",-1.27881227959981,7.62793320582746,-4.1885310793682,0.000127219368669079,0.0660939343730436,1.03007087199483,"Transport",0.32193930938263
"17","PCNT",1.515785089617,7.0288335251932,4.18189906941463,0.000129925776930354,0.0660939343730436,1.02457835555944,NA,0.279037321241716
"18","LYPLA1",1.91303796921752,5.40520939226437,4.17076557498222,0.000134595635107454,0.0660939343730436,0.856863727788463,NA,0.119637251482386
"19","DPM1",1.69553880086637,5.62076402347645,4.079630974563,0.000179474500264728,0.0804429818144102,0.699483631777672,"Metabolism (other)",0.122078828043251
"20","ACSL1",1.61212365673964,6.01008263178102,4.06332228787948,0.000188911720948713,0.0804429818144102,0.683775177978783,"Metabolism or Transport (lipid)",0.175444715730729
"21","BCL11B",2.55568728390899,6.24312697578508,4.0134432428008,0.000220860829820379,0.0804429818144102,0.553881198141331,NA,0.198116498081618
"22","MEG8",-1.34487053879221,8.76986120652679,-4.03177992106841,0.000208549361166099,0.0804429818144102,0.527637564880544,NA,0.459713986745727
"23","AC092944.1",1.89107176677693,5.34365165027096,4.00392999741866,0.000227522858395775,0.0804429818144102,0.479102010830867,NA,0.104987792117196
"24","BANK1",2.46396277683918,4.20236419889961,4.04640105248702,0.000199212040146401,0.0804429818144102,0.442329141856636,NA,0.062434600627834
"26","NRXN1",-1.1115755066601,11.0841032112923,-4.00540306693702,0.000226478685240787,0.0804429818144102,0.286537788425623,NA,0.844436693407743
"25","NTNG1",-3.37123249053736,7.25805065197787,-3.95781376434413,0.000262676622765368,0.0889225302363193,0.402646581000661,"Development (differentiation)",0.185908615277293
"28","LMLN",-2.54988810663487,4.98307924624355,-3.94702923879579,0.000271626690392649,0.0889225302363193,0.161552299589862,"Inflammation/Immune/Stress/Toxic/Detox",0.0927799093128706
"29","SLC35F3",1.48780487415279,9.06810954813236,3.90537480405169,0.000309048870488922,0.0975601059375566,0.10946234808363,"Transport",0.454482036972445
"27","WDR27",1.63975017118311,6.41852857858452,3.88061185665938,0.000333609372172387,0.0982924413543909,0.185839863124676,NA,0.212068364143704
"32","FAM155A",-0.894220419861828,10.8759929839241,-3.88076216944478,0.000333454748027285,0.0982924413543909,-0.0610278564219762,NA,0.741541681199861
"30","ARL17B",-1.84813392272241,6.08270580776909,-3.8552185849594,0.000360749755931074,0.10286022879596,0.0598622642908504,NA,0.193233344959888
"31","UGDH-AS1",1.79864349347831,5.15968352634215,3.82432962022492,0.00039664550387678,0.106413427062609,-0.0275856558902996,NA,0.0997558423439135
"34","CHL1",-1.05301169442051,8.0625210487807,-3.81405750891997,0.00040932871593265,0.106413427062609,-0.0917735429766005,NA,0.36100453435647
"39","ALG8",-2.18225658868471,4.7176502859391,-3.82255397710973,0.000398810484996181,0.106413427062609,-0.25065917826381,"Metabolism (other)",0.0711545169166376
"33","MCCC1",1.27188369320658,6.44777405174472,3.78034729546946,0.000453758766425289,0.109998247204079,-0.0905411683322779,NA,0.208231600976631
"35","CCDC34",2.02835971023049,5.4006280568228,3.77554695210352,0.000460451990785262,0.109998247204079,-0.125081742884802,NA,0.115800488315312
"36","ANO5",1.00628323897973,7.49857322737104,3.78665847389813,0.000445101503090909,0.109998247204079,-0.140587668154414,NA,0.347052668294384
"37","MIR34AHG",2.27432579442593,5.72832745057769,3.76120562280751,0.000481019893190488,0.111887758839756,-0.157378969490517,NA,0.138123474014649
"38","SEMA4D",-1.84310541953949,6.06102375497449,-3.74085728014838,0.000511727585025943,0.115978464719085,-0.219995959943979,"Development (differentiation)",0.16916637600279
"41","TRUB1",-2.13251841507046,4.74881020529978,-3.72429125211924,0.000538112754709994,0.118909465972041,-0.413487042500252,NA,0.0680153470526683
