"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"1","FRK",-0.71983417196423,7.68654785243461,-9.19907178405519,3.82731750419827e-17,1.14624193322414e-13,28.1898483324044,NA,0.166435602384583
"2","DNAH11",0.473144125413062,11.0195729528323,9.15457398089777,5.13664321408981e-17,1.14624193322414e-13,28.0698315256053,"Cilia",0.742742270899764
"3","OTX2-AS1",-0.79440032809929,10.7090532011571,-8.96912504750618,1.73979746341252e-16,2.58823869307002e-13,26.8817452860478,NA,0.660668237903785
"4","AC004052.1",-1.18801367059808,8.43135613233207,-7.89957581886228,1.5831867159073e-13,1.76644057827357e-10,20.2416880043801,NA,0.246540967697213
"5","TCTEX1D1",-0.778472374434112,5.62508358972775,-7.82950655899737,2.43771833706393e-13,2.17590738766327e-10,19.2774994002287,NA,0.0522020426082536
"6","AC117386.2",-0.6901903616151,7.59289081102628,-7.66770730807494,6.55410890479994e-13,4.87516467368702e-10,18.8346269767207,NA,0.155252091131753
"7","CA5B",-0.51868439963564,7.3492823974561,-7.55353557020878,1.30841900967108e-12,7.77901958140449e-10,18.142383149807,"Inflammation/Immune/Stress/Toxic/Detox",0.121350339664495
"8","SLC38A11",-0.616237970510773,7.9591779911743,-7.5370557070628,1.44505298967895e-12,7.77901958140449e-10,18.0970324850687,"Transport",0.163746014141134
"9","CROCC",-0.458198828727741,7.75027454359159,-7.50952159082168,1.70546265694081e-12,7.77901958140449e-10,17.9220212398301,"Cilia",0.152479319746754
"10","DGKG",0.767625337444984,7.62340813478159,7.50589938461828,1.74300237091743e-12,7.77901958140449e-10,17.9088972463454,NA,0.161356809464393
"11","TENM2",-0.732589215722943,9.29634330411051,-7.41273907638973,3.04535172115417e-12,1.18399581614564e-09,17.4038637957792,"Development (differentiation)",0.393470123388327
"12","PPP3CC",-0.328788537714868,8.63476332888637,-7.40530494514527,3.1834976011086e-12,1.18399581614564e-09,17.3583577025693,"Metabolism (other)",0.249373815795554
"13","ST6GAL1",0.755158586119964,8.77955392343971,7.20702709640261,1.02991909586537e-11,3.53579148065165e-09,16.2295798324085,"Metabolism or Transport (lipid)",0.311724201672905
"14","SLC23A2",-0.56977853473805,9.71006462965233,-7.05669244284039,2.47840199835183e-11,7.90079151331731e-09,15.3772757009504,"Transport",0.432986736910208
"15","FAAH2",0.650192298493644,6.31386210126744,6.97091430142112,4.07089951941066e-11,1.21122830367532e-08,14.7307885028514,NA,0.0610933961828181
"16","AHCYL2",-0.349791864981452,10.5689353828204,-6.90543042120723,5.9317173693833e-11,1.65457841372235e-08,14.5235499241994,NA,0.662988123295901
"17","STK33",-0.356048262201767,9.67622516298628,-6.88015513889767,6.85552188311915e-11,1.79977612731534e-08,14.3950123734093,"Development (apoptosis)",0.488090946901428
"18","EFCAB2",-0.320783589686666,8.91404382566326,-6.83292586888584,8.97705870729108e-11,2.22581183392445e-08,14.1454394506072,NA,0.314127270206571
"19","ADAMTS9-AS2",0.567574517244076,10.1728081660044,6.71114010503039,1.78995593527434e-10,4.20451228375232e-08,13.4626682648138,NA,0.570617865890291
"20","MALAT1",0.473202104240291,15.0141862591856,6.68358859879725,2.09022899993064e-10,4.66434601334523e-08,13.2786747228151,NA,0.999930680715375
"21","BACE2",0.693942187592492,7.16027523734673,6.65884597508266,2.40179232652213e-10,5.10438054917536e-08,13.1930459471566,"AD",0.112463607375572
"22","PHACTR2",-0.33180933547111,10.4167473575196,-6.60686933512227,3.21254826803572e-10,6.51709223647429e-08,12.8937754023269,"Matrisome/cell adhesion/binding/signaling",0.633527427330283
"23","COL21A1",-0.427052412480015,7.72554522673649,-6.59611770435131,3.41116515756805e-10,6.61914352096791e-08,12.8682787275658,"Matrisome/cell adhesion/binding/signaling",0.166153703960442
"24","C1orf21",0.51089952748966,6.84730326654408,6.54636757749338,4.49900116868198e-10,8.3662675899282e-08,12.5892819480204,NA,0.111502379962105
"25","AL132780.1",-0.732316642261857,6.88492728104454,-6.50793174904262,5.56679439690435e-10,9.93784135735366e-08,12.362139929411,NA,0.0882249641850363
"26","TAB3",-0.435898171809154,6.76321361375455,-6.49421802231917,6.00513971610635e-10,1.03080532896087e-07,12.2852101757545,"Inflammation/Immune/Stress/Toxic/Detox",0.0864688756412034
"27","MKLN1",0.355587458731343,9.98441881276253,6.44503981831842,7.87431990922389e-10,1.3015959168469e-07,12.0382593266501,"Matrisome/cell adhesion/binding/signaling",0.535121770876658
"28","CCND3",0.644129133769537,9.04709899026536,6.36973740670775,1.18941932309629e-09,1.8958494424924e-07,11.66161784672,"Development (cell cycle)",0.327542862424326
"29","SAMD12",0.326687627334834,8.3573531113152,6.31947595620604,1.56369778135707e-09,2.40318139956255e-07,11.4106282646345,NA,0.234770553167891
"30","GLIS3",0.446587341428468,10.4459396385151,6.31348275891015,1.61540313660938e-09,2.40318139956255e-07,11.3375406068912,"Development (differentiation)",0.653935024723878
"31","NIM1K",-0.560504661193349,6.45396184266031,-6.29697385420968,1.76666525896209e-09,2.50001530789009e-07,11.2508051879899,NA,0.0691852673413744
"32","NEAT1",0.474814977012319,12.1558639871387,6.29429086723398,1.79252722053513e-09,2.50001530789009e-07,11.2142540669348,NA,0.943495540459356
"33","KLHDC10",-0.380339650169311,7.53396897517057,-6.2528092121359,2.24300125424301e-09,2.95025043188507e-07,11.0735333997131,"Metabolism (other)",0.13812560654374
"34","CFAP69",-0.402703289015037,8.01591892356167,-6.24801724077718,2.30170955406935e-09,2.95025043188507e-07,11.0476811999488,"Cilia",0.189052174314894
"35","NHS",-0.57596791321927,7.93216126575484,-6.24705629233431,2.31366267344784e-09,2.95025043188507e-07,11.0429884769654,NA,0.188529969037386
"36","PCBD2",-0.523976802610401,6.33685373036842,-6.1968368228946,3.03076238883028e-09,3.65575474090528e-07,10.7058020564043,NA,0.0679560053606913
"37","AIM2",-0.619347971932646,5.97245660148442,-6.19865006629206,3.00143486049948e-09,3.65575474090528e-07,10.6985066558716,"Immune/Inflammation/Stress/Toxin",0.0612412773233514
"38","AL161757.4",1.06585736528483,8.32192339780704,6.15953784242884,3.70035184202701e-09,4.34596586078067e-07,10.5923263917399,NA,0.220735708674153
"39","MDM4",-0.403283258050713,8.81609325749754,-6.1465482509373,3.96601553455886e-09,4.53854546941954e-07,10.5102049873699,NA,0.288423679467628
"40","NT5DC1",-0.410357935889183,9.39312699581473,-6.14127516724765,4.07911835547897e-09,4.55127630512566e-07,10.4688700520955,NA,0.437275289985674
"41","CHST11",0.356469973878881,10.2020083480203,6.08927506743851,5.37809928066516e-09,5.85425782673381e-07,10.1833907776623,"Metabolism (other)",0.604140671934932
"42","ARHGAP10",0.596829749920077,8.71673999232689,6.06969223432089,5.96583581332003e-09,6.12168326585361e-07,10.1231655876838,NA,0.302495494246499
