"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"1","PKM",-1.01339341476043,7.23015705403599,-5.52657345456806,1.07366552478374e-06,0.00808255407057201,5.0220959769546,"Metabolism (other)",0.229861583843885
"2","GNG2",-1.00724300501934,6.65998434283454,-4.75262177799152,1.63446338395762e-05,0.0414174333478202,2.59473852257605,NA,0.15021556614477
"3","TRERF1",-1.13380756014232,6.2622749298518,-4.66868046673296,2.18012299809621e-05,0.0414174333478202,2.23412493867007,NA,0.127751304742455
"5","AC007100.1",-1.9679559165687,4.81050409435964,-4.6659328552696,2.20071378043678e-05,0.0414174333478202,1.37617488464426,NA,0.0585432266848196
"4","NUP205",-0.934898082786751,5.9330326287239,-4.59010285359082,2.85045593829271e-05,0.042916464606935,1.90156848707343,NA,0.11050601316088
"6","ABCA12",-1.55560553419839,4.627073467202,-4.29079862068894,7.79542954503736e-05,0.0978066560250688,0.537006229271367,"Metabolism or Transport (lipid)",0.0515089630133878
"7","CLEC2B",-1.8057688299299,6.83044441675291,-3.87716765260546,0.000299160081624375,0.188081929636071,0.203089649803061,NA,0.145677331518039
"8","LRRC57",-1.23628166680231,4.7664736483452,-4.03222549476624,0.000181928078078205,0.188081929636071,0.0756590017540431,NA,0.0562741093714545
"11","DIPK2A",-1.58813199327074,4.98499431510817,-3.93595470187969,0.000247998687426207,0.188081929636071,-0.0935402312660916,NA,0.0537780803267529
"13","U91319.1",-1.95287513147141,5.13314061661989,-3.89670084712531,0.000281125058029158,0.188081929636071,-0.15082985659477,"Metabolism (other)",0.0819151350124801
"16","ZNF98",-1.66028977430776,4.69054215320722,-3.91818033771528,0.000262503312273434,0.188081929636071,-0.267261886446406,NA,0.0533242568640799
"18","AL109930.1",-1.42577935505953,4.70294286784552,-3.87648324746681,0.000299811790068126,0.188081929636071,-0.385979111491459,NA,0.0533242568640799
"9","COLGALT1",-0.827502125799744,6.11692153167219,-3.82769201985761,0.000349967194449181,0.190927562898197,-0.0333651726410551,NA,0.118221012026322
"10","ZFAND2A",-1.53749652968092,6.54771188403333,-3.76408046306579,0.000427586666798155,0.190927562898197,-0.0863329735314267,NA,0.14431586113002
"12","PGK1",-0.869970791950394,8.37776538477504,-3.73694212369241,0.000465514057842045,0.190927562898197,-0.116423981742297,"Metabolism (other)",0.361924211481734
"14","MMP24OS",0.753126465202026,6.60155367399668,3.74753259229873,0.000450344048387452,0.190927562898197,-0.162296087452975,NA,0.164964828681643
"15","FDFT1",-1.11147226253084,6.63816232227183,-3.73760284701415,0.000464553450541273,0.190927562898197,-0.170898410897198,NA,0.153619242114817
"17","FUT11",-1.23793810397586,5.57254412506012,-3.78673121090005,0.000398220504421563,0.190927562898197,-0.280144009291877,"Metabolism (other)",0.0864533696392104
"19","MSH6",-1.34401909320188,5.46061333356726,-3.72587920995454,0.000481884125274408,0.190927562898197,-0.452040028002917,NA,0.0807805763557976
"21","NXF1",-1.37904630789324,5.31261043178859,-3.69904596940099,0.000523916198197983,0.197202057001721,-0.514261148169944,NA,0.0651236668935784
"20","RUNX2",-0.695731951538234,7.43533316480595,-3.61089056717997,0.000688169848334893,0.241825517610204,-0.463368547296439,NA,0.253006580440209
"22","MAML3",-0.585340112372521,9.00905004687093,-3.58775333248625,0.000738839918309604,0.241825517610204,-0.527185168550456,NA,0.46811890174722
"23","SH2B3",0.650918131633865,7.07194467568883,3.58823950342623,0.000737739459503673,0.241825517610204,-0.539168965315337,NA,0.197186294531427
