gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
DNAJA2,0.038208535,6.939630756,0.124052723,0.902343157,0.977467489,-5.960517991,Metabolism (other),0.088923024
KIF2A,-0.03504534,7.46608228,-0.124331539,0.902124843,0.977467489,-5.966364312,NA,0.122887865
NSD2,0.037711243,6.855124009,0.122958092,0.903200334,0.977467489,-5.955155247,NA,0.084314729
PHACTR2,-0.037209476,7.263875584,-0.123300236,0.902932397,0.977467489,-5.95685546,Matrisome/cell adhesion/binding/signaling,0.104625363
PLPP6,-0.037779166,7.30465851,-0.123061311,0.903119501,0.977467489,-5.964547829,Metabolism or Transport (lipid),0.110257723
POU2F3,-0.033341443,7.177231356,-0.123429823,0.902830919,0.977467489,-5.986381726,NA,0.100870456
SYNJ1,-0.03617378,6.593687237,-0.123332924,0.9029068,0.977467489,-5.968547983,NA,0.068441714
HERPUD2,0.033811283,7.034664863,0.12226034,0.903746789,0.977847004,-5.943279508,NA,0.095408773
ST6GAL1,0.038685925,6.7554021,0.122090566,0.903879757,0.977847004,-5.994593216,Metabolism or Transport (lipid),0.078170336
HSPA2,0.043133841,7.386055743,0.121347294,0.904461927,0.977943294,-5.910980145,Metabolism (other),0.116402116
PIK3CB,-0.033693229,7.16976975,-0.121744497,0.904150809,0.977943294,-5.976901456,Metabolism (other),0.100358423
SKAP2,0.036895369,6.856602194,0.121457686,0.904375459,0.977943294,-5.933275203,Inflammation/Immune/Stress/Toxic/Detox,0.0807305
ME2,-0.033660165,7.015457051,-0.119807415,0.905668215,0.978713935,-6.009847229,NA,0.090971155
NOD1,0.032891206,7.137242576,0.119872197,0.905617463,0.978713935,-5.975418065,NA,0.104625363
SF3B3,-0.038031795,6.791126387,-0.119873073,0.905616776,0.978713935,-5.944962451,NA,0.078170336
PSD3,-0.035857674,7.219874836,-0.119567038,0.905856539,0.978739657,-6.011066459,NA,0.100699778
CDKN2B,0.034412317,6.196592973,0.118701385,0.906534785,0.979294613,-5.919527285,Development (cell cycle),0.055128862
COX6C,0.032996738,7.447307233,0.117820132,0.907225327,0.979684783,-5.964962955,NA,0.118620925
UQCRQ,0.035333003,7.549925862,0.117886864,0.907173034,0.979684783,-5.966420477,NA,0.129544291
BLZF1,0.033934451,6.681725234,0.116791875,0.908031155,0.979887532,-5.941896091,NA,0.072879331
CHMP5,0.031293844,7.398535504,0.116986556,0.907878579,0.979887532,-5.97032374,NA,0.116572794
ITGB3,-0.034548335,6.7615234,-0.116936255,0.907918001,0.979887532,-5.922513466,Matrisome/cell adhesion/binding/signaling,0.080218467
PRKAR1B,-0.0354535,6.546480309,-0.116739838,0.908071939,0.979887532,-5.919192784,NA,0.064857484
TULP3,0.034046527,6.772105195,0.115644093,0.908930772,0.98063641,-5.908246716,NA,0.079365079
CHMP2A,0.033538192,6.693804612,0.11538444,0.909134302,0.980678144,-5.94739215,NA,0.071684588
ACTR2,-0.030710141,8.075120418,-0.114337656,0.909954892,0.981207478,-6.006370375,NA,0.173067076
GTF2H1,0.03587349,6.975631033,0.114531945,0.909802579,0.981207478,-5.985333659,NA,0.087386926
C8A,0.037718751,6.447491453,0.113415613,0.910677781,0.981809011,-5.914679066,Inflammation/Immune/Stress/Toxic/Detox,0.065540195
EIF4EBP2,0.029875287,7.481683325,0.113017163,0.910990193,0.981818968,-5.984211955,NA,0.125277351
MIS18BP1,-0.031931455,6.72616318,-0.112982852,0.911017096,0.981818968,-5.957065421,NA,0.076804916
MIER1,-0.033927797,6.204658131,-0.112443394,0.911440094,0.982096924,-5.92089525,NA,0.055640894
CYC1,0.031709156,6.936813884,0.110809183,0.912721666,0.983121708,-5.915854031,NA,0.088410992
STING1,0.032246635,7.010073892,0.11101118,0.912563244,0.983121708,-5.944725676,NA,0.093531319
LIN52,-0.030341484,7.073854174,-0.110270239,0.913144367,0.983398957,-6.015284205,Development (cell cycle),0.09421403
CACNA1B,-0.031607853,6.947944711,-0.109817249,0.913499674,0.983425544,-5.967081442,Transport,0.087386926
SH3YL1,0.03229095,6.8588072,0.109996796,0.913358843,0.983425544,-5.909096908,NA,0.084314729
CHMP3,-0.036752072,9.143974591,-0.107628993,0.915216309,0.983560764,-5.774192725,NA,0.335893497
IGLV6.57,0.03355873,6.707176374,0.107655977,0.915195138,0.983560764,-5.910034994,NA,0.071343233
LDHA,-0.032549331,8.566842476,-0.107338875,0.915443931,0.983560764,-5.940358083,NA,0.236729817
MFAP4,0.031133947,6.998338567,0.108255762,0.91472458,0.983560764,-5.979116421,NA,0.090971155
MYB,-0.031719049,6.57372141,-0.107647998,0.915201398,0.983560764,-5.960832812,NA,0.069124424
MYCN,-0.030842935,6.629928666,-0.108642336,0.914421313,0.983560764,-5.938240671,NA,0.071855265
NF2,0.028876537,7.576548939,0.107844818,0.91504698,0.983560764,-5.980015221,NA,0.132275132
PDS5B,-0.033599423,6.922792669,-0.108235814,0.914740229,0.983560764,-5.929880145,NA,0.084144052
PPP2R5B,0.033225163,6.833664249,0.108851049,0.914257582,0.983560764,-5.891197783,Metabolism (other),0.084656085
SSR1,0.0283796,7.441958175,0.10737103,0.915418703,0.983560764,-6.009778286,NA,0.121351767
TPK1,0.030468213,6.785133565,0.108062721,0.914876026,0.983560764,-5.971261203,NA,0.08004779
EPHB6,0.030511035,7.082816899,0.10687786,0.915805653,0.983771728,-5.933382713,Development (cell cycle),0.102065199
BDH2,0.028458508,7.998571699,0.105805511,0.91664711,0.983831396,-6.01745567,Metabolism (other),0.163850486
ENPP2,-0.028581736,7.654936852,-0.106328179,0.916236967,0.983831396,-6.009493478,Metabolism (other),0.141491722
FER,0.032790688,6.759873246,0.106428293,0.916158409,0.983831396,-5.93619183,NA,0.078682369
TLR7,0.034511647,6.944993699,0.106119456,0.916400751,0.983831396,-6.002243229,NA,0.088240314
TNFRSF11A,-0.031258233,6.370368384,-0.105753294,0.916688086,0.983831396,-5.925196988,NA,0.058201058
GET4,0.028930943,7.056610732,0.105363187,0.916994224,0.983982438,-5.996562781,NA,0.091824543
STAG1,0.031238086,6.516554509,0.10503991,0.917247927,0.984077172,-5.924060096,NA,0.069295102
AK1,0.036651803,6.225966189,0.101857087,0.919746233,0.984807976,-5.915524964,NA,0.060590544
CALHM6,0.02937369,7.112934831,0.102912345,0.91891783,0.984807976,-5.934140219,Transport,0.100870456
