gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
FZD7,1.204091741,7.12884224,3.083723628,0.004314865,0.0884976,-2.199090938,Development (differentiation),0.148359486
CAPN1,1.214059577,6.824779409,3.072557912,0.004439536,0.090604886,-2.20672611,NA,0.124108417
GNB3,-1.403836354,6.873439522,-3.070930675,0.004457989,0.090680211,-2.114933355,NA,0.114122682
GAS6,1.034418155,7.66787889,3.068090803,0.004490367,0.091037366,-2.300447052,NA,0.186875892
CDC26,1.041787922,7.643166603,3.052094993,0.004676954,0.092460742,-2.336060177,Development (cell cycle),0.199001427
CHORDC1,-1.396068668,6.962067338,-3.056878297,0.004620399,0.092460742,-2.151074184,NA,0.124821683
INSIG1,-1.497300587,7.019225277,-3.051878959,0.004679523,0.092460742,-2.171153469,Metabolism or Transport (lipid),0.146219686
MAP2K3,1.082849221,7.485292828,3.051756121,0.004680985,0.092460742,-2.328301034,NA,0.172610556
SNX18,1.101195885,7.335060682,3.057341959,0.004614952,0.092460742,-2.304669106,NA,0.166191155
SOX9,1.235540653,6.567025622,3.056121435,0.004629304,0.092460742,-2.194697678,Development (differentiation),0.100570613
SRD5A3,1.068168432,7.194859964,3.054625592,0.004646952,0.092460742,-2.293518325,NA,0.143366619
WNT4,1.112964513,7.209941916,3.054172404,0.004652311,0.092460742,-2.283764981,Development (cell cycle),0.154065621
LSM7,1.259899424,6.359235983,3.048463109,0.004720333,0.092742101,-2.199961338,NA,0.087018545
S100A4,1.105927883,7.126800891,3.047427639,0.00473277,0.092742101,-2.305616473,Transport,0.146932953
SRSF10,1.059906982,7.990097357,3.046783668,0.004740521,0.092742101,-2.330725758,NA,0.250356633
MAVS,-1.51652738,6.563301223,-3.044394577,0.004769381,0.093010498,-2.13428477,NA,0.10128388
ASTN2,1.170719521,6.809259302,3.025160466,0.00500788,0.096135644,-2.311394385,NA,0.117689016
ENPP6,1.286573696,6.343198513,3.02802237,0.00497169,0.096135644,-2.262794498,Metabolism (other),0.084878745
NKIRAS2,1.138964083,6.90558055,3.02599638,0.004997284,0.096135644,-2.330024082,NA,0.129814551
RIMKLB,-1.065285786,7.561621867,-3.025408159,0.005004738,0.096135644,-2.354216233,NA,0.189015692
S100A10,1.18403089,6.883428542,3.028840919,0.004961385,0.096135644,-2.295565229,Transport,0.119115549
CRLF1,1.322368156,6.506433638,3.022382039,0.005043253,0.096513097,-2.217473518,NA,0.105563481
GAP43,1.417293001,6.270802406,3.016600565,0.00511762,0.096542647,-2.199849445,NA,0.092724679
IL3RA,-1.242694089,7.285873777,-3.017287493,0.00510873,0.096542647,-2.284352745,Inflammation/Immune/Stress/Toxic/Detox,0.151212553
SBNO2,-1.167939383,7.810788383,-3.017944339,0.005100243,0.096542647,-2.390883727,NA,0.220399429
SEC61G,1.081992478,7.196488624,3.016156392,0.005123377,0.096542647,-2.374986743,NA,0.163338088
SPAST,1.212365182,6.808716464,3.019475974,0.005080505,0.096542647,-2.278673708,NA,0.136947218
ITGAV,-1.635099499,6.509802994,-3.012202937,0.005174882,0.09721499,-2.168853495,Matrisome/cell adhesion/binding/signaling,0.093437946
BACE1,1.279614476,6.639543523,3.010448569,0.005197895,0.097349602,-2.304858765,AD,0.09700428
ACOT7,1.113017274,7.361753055,3.006116926,0.005255131,0.097717663,-2.399212218,Metabolism or Transport (lipid),0.14764622
APP,-1.13304051,8.618403022,-3.004551655,0.00527596,0.097717663,-2.436367843,Amyloid,0.356633381
OTULIN,1.149433411,6.739648213,3.004160639,0.005281176,0.097717663,-2.338493157,NA,0.119115549
RIT2,1.073180218,7.558120118,3.004366892,0.005278424,0.097717663,-2.441442243,NA,0.194008559
HILPDA,-1.010549893,7.921259254,-2.996881815,0.00537916,0.099231765,-2.452895688,NA,0.219686163
ISL1,1.167349287,7.048123445,2.994310919,0.005414177,0.099281469,-2.400924036,Development (differentiation),0.146932953
TMSB4X,-1.33229658,9.817712899,-2.994823182,0.005407183,0.099281469,-2.316044982,NA,0.604850214
BIRC6,-1.242013258,6.995049452,-2.991628053,0.00545095,0.099554047,-2.335729756,NA,0.126961484
CNOT2,-1.388236964,7.241126214,-2.9885186,0.005493867,0.099554047,-2.320796672,NA,0.173323823
NOL3,1.174713921,7.022545492,2.988567798,0.005493185,0.099554047,-2.385629498,NA,0.146932953
ZWINT,1.347192109,6.736074176,2.988879119,0.005488874,0.099554047,-2.387143797,NA,0.12553495
TLR4,1.072326618,7.235363365,2.984829872,0.005545192,0.099894773,-2.464869619,NA,0.168330956
WDR70,1.185070926,6.765173746,2.985048853,0.005542133,0.099894773,-2.383584362,NA,0.117689016
FOSB,-1.434888229,7.003203157,-2.982127599,0.00558308,0.100283225,-2.354885855,NA,0.15192582
PTK2B,1.495253441,6.15833268,2.980233455,0.005609784,0.100469099,-2.260781617,NA,0.092011412
H2AX,-1.122082644,8.514414213,-2.979037766,0.005626702,0.100479166,-2.497163565,NA,0.349500713
PLAC8,1.013734846,7.295778001,2.977521548,0.005648226,0.100571168,-2.488288001,Development (cell cycle),0.161911555
PHC2,1.016944672,7.428281282,2.975167593,0.005681796,0.100876518,-2.484989733,NA,0.181169757
CTNNB1,-1.302216064,7.681807916,-2.967110271,0.005798138,0.102057205,-2.458806875,NA,0.228958631
GINS2,1.087776949,7.106288945,2.967616574,0.005790762,0.102057205,-2.477072478,NA,0.152639087
PLIN2,-1.254906292,7.342210995,-2.968165135,0.00578278,0.102057205,-2.43034065,Metabolism or Transport (lipid),0.164764622
ARIH2,1.250772051,6.648130862,2.963397327,0.005852506,0.102364847,-2.414111631,NA,0.111269615
FGF19,1.27787572,6.637436428,2.964598502,0.005834865,0.102364847,-2.405884104,Development (differentiation),0.114122682
GABARAPL1,-1.325493774,9.099760676,-2.962507462,0.005865607,0.102364847,-2.454693668,NA,0.446504993
COX4I2,1.329085097,5.967383245,2.961201569,0.005884884,0.102410322,-2.367165329,NA,0.067760342
KLRC1.2,1.026849568,7.224190694,2.955900333,0.005963755,0.103489679,-2.522911934,NA,0.14978602
PLA2G1B,1.33242274,6.446358641,2.954403705,0.005986202,0.103586582,-2.394746619,Metabolism or Transport (lipid),0.09700428
F3,0.984383095,7.541791527,2.952867654,0.006009323,0.103694577,-2.558538132,NA,0.17831669
SASH1,-1.458948815,6.482030521,-2.948721362,0.006072156,0.104485306,-2.322873626,NA,0.092011412
IL2RG,1.31853389,6.747100537,2.94646281,0.006106643,0.104785218,-2.462814474,Inflammation/Immune/Stress/Toxic/Detox,0.121968616
DGKE,-1.237448778,7.436990942,-2.942476223,0.006167968,0.105542701,-2.474626148,NA,0.159058488
PDE5A,1.222414555,6.608976961,2.938869301,0.006223954,0.105918432,-2.465100599,NA,0.100570613
SPG21,1.147650351,6.952700188,2.938840026,0.006224411,0.105918432,-2.529180031,NA,0.139087019
CDC37,-1.074915161,8.565081871,-2.933707236,0.006304914,0.105992248,-2.584130349,Metabolism (other),0.339514979
PDE6B,1.729184785,6.071781454,2.933788987,0.006303624,0.105992248,-2.384467485,Metabolism (other),0.092011412
PRIM1,1.253310256,6.548448973,2.937438071,0.006246302,0.105992248,-2.450438614,NA,0.109843081
SOX17,-1.709429952,6.312398799,-2.93306734,0.006315019,0.105992248,-2.295049276,Development (differentiation),0.082738944
SSX4,1.127603076,7.138732716,2.933859003,0.00630252,0.105992248,-2.562436466,NA,0.144793153
HGSNAT,1.006975108,7.594113926,2.931396146,0.006341482,0.106146386,-2.610523072,NA,0.201854494
DYSF,1.130108703,7.548769802,2.924556383,0.006450882,0.106999272,-2.623470314,NA,0.192582026
FABP3,1.356999306,6.303873547,2.925822662,0.006430495,0.106999272,-2.438056199,Metabolism or Transport (lipid),0.092724679
KAT6A,-1.198051068,7.570495174,-2.923860749,0.006462108,0.106999272,-2.524320303,NA,0.186162625
RAB8A,1.376070045,6.559358644,2.924528392,0.006451334,0.106999272,-2.475028342,Transport,0.10342368
AGFG1,1.045038363,7.159440143,2.918008021,0.006557289,0.108162349,-2.6218562,NA,0.164051355
CD7,1.209089832,6.545136385,2.915534869,0.006597905,0.108162349,-2.501684203,Inflammation/Immune/Stress/Toxic/Detox,0.104850214
MARCKS,-1.246111923,7.530036449,-2.915582868,0.006597115,0.108162349,-2.517718354,Matrisome/cell adhesion/binding/signaling,0.19828816
MARCKS,-1.246111923,7.530036449,-2.915582868,0.006597115,0.108162349,-2.517718354,Motility,0.19828816
VKORC1,1.026467166,7.38042092,2.91523897,0.006602781,0.108162349,-2.628306076,NA,0.17403709
OLIG1,1.110244735,6.984076504,2.909077143,0.006705081,0.109255476,-2.599112699,NA,0.144793153
THOP1,1.173350768,6.638001967,2.909983353,0.006689943,0.109255476,-2.540477969,NA,0.107703281
AURKB,1.169283422,6.763365269,2.903689966,0.006795744,0.110439829,-2.560983223,NA,0.116975749
AKAP1,1.446739473,6.002862438,2.898231369,0.006888787,0.111362676,-2.44431731,NA,0.069186876
PPIL4,-1.340147037,6.632892561,-2.89825143,0.006888443,0.111362676,-2.473978067,NA,0.096291013
PI3,1.314700537,6.066249988,2.894565165,0.00695195,0.11179537,-2.523273266,NA,0.087018545
PYCR2,1.084601702,6.80593629,2.895360309,0.006938205,0.11179537,-2.604543509,Metabolism (other),0.12767475
WNT7B,1.51158318,6.096617857,2.89233563,0.006990629,0.112123843,-2.449082858,Development (cell cycle),0.084165478
SLC6A11,1.157887627,6.918854867,2.882591595,0.007162061,0.114574328,-2.650139637,Transport,0.121968616
SOCS2,-0.998066847,7.849168959,-2.879430633,0.007218519,0.114582333,-2.717405024,Inflammation/Immune/Stress/Toxic/Detox,0.208987161
WDR45B,-0.959006745,7.945508692,-2.87956699,0.007216075,0.114582333,-2.727034903,NA,0.234664765
XPO1,-1.174281793,7.051934599,-2.879611936,0.00721527,0.114582333,-2.590690761,NA,0.132667618
DLG4,1.251324429,6.558324705,2.874306601,0.007310931,0.115479252,-2.556411561,Polarity,0.105563481
PRKCA,-1.196893613,7.153085665,-2.874213454,0.007312621,0.115479252,-2.600078166,NA,0.139087019
HACE1,1.087611156,6.897686608,2.867938838,0.007427325,0.116327125,-2.666779223,NA,0.133380884
LRRC4B,1.391700924,6.462804294,2.866784132,0.007448617,0.116327125,-2.589521192,NA,0.094864479
RNASE2,1.209784088,6.459762059,2.867351813,0.007438142,0.116327125,-2.594649613,NA,0.10128388
SLC1A1,1.135307491,6.956544801,2.868620508,0.007414782,0.116327125,-2.70212569,Transport,0.139800285
UVRAG,1.292401153,6.337210129,2.86611433,0.007460994,0.116327125,-2.553095712,NA,0.090584879
GAGE1,1.30303736,6.312330424,2.864274116,0.007495099,0.116369007,-2.58193417,NA,0.091298146
KIRREL3,1.108376152,6.593574903,2.863926006,0.007501567,0.116369007,-2.654262061,Inflammation/Immune/Stress/Toxic/Detox,0.10128388
FGF6,1.210227438,6.955594364,2.860509726,0.007565322,0.117062404,-2.669067098,Development (differentiation),0.130527817
GPCPD1,-1.106628135,7.563843297,-2.85843058,0.007604373,0.117371009,-2.693948598,NA,0.194721826
CENPU,1.0443079,7.067964389,2.854352644,0.007681516,0.118264537,-2.728222151,NA,0.137660485
ATXN2,1.084099107,7.037916353,2.85108612,0.007743839,0.118629434,-2.728317432,AD,0.139087019
ZEB1,-1.0617517,7.402376141,-2.851299928,0.007739745,0.118629434,-2.706119262,Development (differentiation),0.166904422
ADGRV1,1.168465033,6.455887081,2.847942125,0.007804273,0.118885691,-2.669375513,Matrisome/cell adhesion/binding/signaling,0.089158345
C9,1.524728015,5.974600656,2.847657532,0.007809766,0.118885691,-2.538421319,Inflammation/Immune/Stress/Toxic/Detox,0.073466476
REEP5,0.980118445,7.828757786,2.847198822,0.007818626,0.118885691,-2.793528473,NA,0.203281027
IER3,-0.992566321,8.01030471,-2.844682471,0.007867399,0.119038009,-2.804341711,Development (apoptosis),0.223965763
PAK3,1.511025865,6.142316804,2.844905178,0.007863071,0.119038009,-2.619130096,NA,0.07275321
IFRD1,-1.020488047,7.901162423,-2.841977457,0.007920147,0.119541685,-2.787144285,Inflammation/Immune/Stress/Toxic/Detox,0.22467903
GPR151,0.977587022,7.199517381,2.839902707,0.007960831,0.119861232,-2.785835626,NA,0.157631954
ODF2,-1.377123674,6.747215892,-2.830247522,0.008152752,0.122450754,-2.594990911,NA,0.108416548
HTR1A,1.067853528,6.910328335,2.825595413,0.008246769,0.12327067,-2.759716569,NA,0.120542083
OLFML2B,1.181311568,6.389209716,2.825560594,0.008247476,0.12327067,-2.684672357,NA,0.087731812
BTG2,-1.00576379,8.557625516,-2.823196989,0.008295636,0.123689542,-2.833076437,Development (cell cycle),0.293152639
