Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,0.070844687,0.323491156,0.28201335,-0.194842274,-1.129844297,796,"c(""GPC4"", ""KIR3DL1"", ""SPN"", ""TSPAN1"", ""LRRC32"", ""MS4A1"", ""TENM2"", ""PLXNB3"", ""ITGA3"", ""ADGRG5"", ""CHRM3"", ""FASLG"", ""CD70"", ""SLC12A3"", ""FZD6"", ""IL18RAP"", ""EPHB1"", ""ITGA2B"", ""ITPR3"", ""IL1RL2"", ""HTR7"", ""MOSPD2"", ""ICAM2"", ""SCN8A"", ""FOLH1"", ""GRIN1"", ""ROBO1"", ""F10"", ""TNFRSF18"", ""ADCY8"", ""KCNE1"", ""GRIA3"", ""KCND2"", ""SLC17A5"", ""BACE1"", ""GP1BB"", ""LRRTM3"", ""SEMA4B"", ""F2R"", ""ADGRG3"", ""KCNJ4"", ""EPHB4"", ""NPR3"", ""KCNC2"", ""CCR10"", ""SYNDIG1"", ""FCER2"", ""SLC6A1"", ""GCGR"", ""LPAR3"", ""PLP1"", ""IL20RA"", ""RAMP3"", ""LANCL1"", 
""KIT"", ""FGFR4"", ""RAMP1"", ""CD40LG"", ""CNR1"", ""OPRK1"", ""EDNRA"", ""NKG7"", ""TRPM7"", ""ADRA1B"", ""CD24"", ""IL9R"", ""PDPN"", ""ALK"", ""SLC2A1"", ""NOX4"", ""SLC22A3"", ""CD40"", ""CACNG1"", ""IL20RB"", ""LPAR1"", ""CAV2"", ""MLANA"", ""P2RX1"", ""NCF1"", ""FCRL4"", ""GPER1"", ""CACNA1C"", ""EFNB2"", ""TRAT1"", ""VIPR2"", ""GRM5"", ""TSPAN7"", ""EPHA6"", ""ULBP1"", ""SLC16A1"", ""IRAG2"", ""GRIK2"", ""BOC"", ""FLT1"", ""IL22RA1"", ""SLC1A1"", ""FOLR3"", ""SLC26A2"", ""ADGRL3"", ""IFNL1"", ""PTAFR"", ""AVPR1A"", ""GABRB1"", ""HTR6"", ""KCNQ5"", ""BTLA"", ""DRD2"", ""RHO"", ""NPY5R"", ""GRID1"", 
""GALR3"", ""GPR37"", ""GP6"", ""NEO1"", ""C8B"", ""KLRC3"", ""GPM6A"", ""CALCR"", ""CCR5"", ""IL2RG"", ""HTR1B"", ""CXADR"", ""PTPRG"", ""MAS1"", ""PTGER3"", ""GPR151"", ""HTR2C"", ""TRPC6"", ""CHRM2"", ""TRAF5"", ""CHRNA7"", ""HAS2"", ""CSPG4"", ""LYPD3"", ""SEMA6A"", ""PSEN2"", ""PTPRU"", ""NTSR2"", ""ADORA1"", ""SSTR3"", ""UPK3A"", ""TLR10"", ""TRABD2A"", ""ALCAM"", ""ACKR4"", ""CNTN5"", ""CCR4"", ""ERBB2"", ""CD36"", ""ROR2"", ""KIR3DL2"", ""HRH2"", ""MMP16"", ""LRRC4C"", ""TNFRSF21"", ""ITGA5"", ""ITGB6"", ""CD1E"", ""CRHR2"", ""ABCC9"", ""EPHB3"", ""SEMA3A"", ""GRIA4"", ""MC5R"", ""NLGN4X"", ""NRG3"", 
""CD96"", ""CCRL2"", ""TACR3"", ""LILRB4"", ""FZD5"", ""SCN5A"", ""AGTR1"", ""SLC25A4"", ""IFNAR1"", ""MTNR1A"", ""CD1D"", ""TRPV1"", ""ACVR2B"", ""NCR1"", ""PTGIR"", ""ANKH"", ""PERP"", ""AVPR1B"", ""GJA1"", ""SDC1"", ""F2RL3"", ""PLPP3"", ""JAG1"", ""ACVR1B"", ""SELP"", ""IL1R1"", ""PTPRF"", ""MMP15"", ""MUC1"", ""GRIK1"", ""CD226"", ""LIFR"", ""ITGAX"", ""SLMAP"", ""MUC4"", ""KCNJ11"", ""ACVR2A"", ""HFE"", ""F3"", ""NOX1"", ""KCNH8"", ""TNFRSF4"", ""FCRLA"", ""HCN1"", ""DUOX1"", ""ITGB8"", ""ADAM22"", ""CAV1"", ""FCER1A"", ""NFASC"", ""TGFBR3"", ""PODXL"", ""ITGA2"", ""CXCR2"", ""OLFM3"", ""CCR9"", ""SYPL1"", 
""ASIC2"", ""MET"", ""KCNJ8"", ""PTPRZ1"", ""ABHD6"", ""GPR17"", ""MAG"", ""AQP9"", ""GHR"", ""HHIP"", ""GRID2"", ""EDNRB"", ""EFNA4"", ""CD2"", ""CALM3"", ""CCR2"", ""EPHA4"", ""SELE"", ""SLC18A2"", ""CD1A"", ""SEMA4D"", ""FFAR4"", ""GAS1"", ""MUSK"", ""SLC12A2"", ""TSHR"", ""RGMB"", ""CD83"", ""MC3R"", ""RASGRP3"", ""P2RX5"")"
Adhesion,GOBP_CELL_MATRIX_ADHESION,0.868852459,0.962479983,0.047829963,0.173505296,0.82330545,149,"c(""ITGA9"", ""APOD"", ""LYVE1"", ""CTNNB1"", ""ITGB2"", ""PARVG"", ""CD63"", ""CD44"", ""ADAM9"", ""NRP1"", ""ITGAM"", ""ITGB1"", ""VCAM1"", ""RHOA"", ""TIAM1"", ""LDB1"", ""PTPRJ"", ""EFEMP2"", ""BCL2"", ""PTPRA"", ""ILK"", ""FN1"", ""VEGFA"", ""SIGLEC1"", ""PLAU"", ""COL3A1"", ""BCL2L11"", ""PXN"", ""CIB1"", ""EFNA5"", ""PLEKHA2"", ""ZYX"", ""RASA1"", ""KDR"", ""ROCK2"", ""BCL6"", ""DDR1"", ""THBS1"", ""RCC2"", ""PPFIA2"")"
Adhesion,GOBP_CELL_SUBSTRATE_ADHESION,0.594095941,0.86482947,0.066284219,0.190829164,0.946079732,226,"c(""PREX1"", ""CORO1A"", ""GAS6"", ""ITGA9"", ""MERTK"", ""APOD"", ""LYVE1"", ""CTNNB1"", ""DAB2"", ""ITGB2"", ""PARVG"", ""CD63"", ""DNM2"", ""CD44"", ""ADAM9"", ""FZD4"", ""NRP1"", ""ITGAM"", ""ITGB1"", ""SRGAP2"", ""VCAM1"", ""RHOA"", ""TIAM1"", ""CCN1"", ""LDB1"", ""PTPRJ"", ""EFEMP2"", ""BCL2"", ""PTPRA"", ""DOCK1"", ""P4HB"", ""ILK"", ""FN1"", ""VEGFA"", ""SIGLEC1"", ""PLAU"", ""COL3A1"", ""UNC13D"", ""MELTF"", ""BCL2L11"", ""PXN"", ""HSD17B12"", ""CIB1"", ""EFNA5"", ""AXL"", ""JAK2"", ""RAB1A"", ""PLEKHA2"", ""ZYX"", ""RASA1"", ""NOTCH1"", ""KDR"", ""GBP1"", ""ROCK2"", ""BCL6"")"
Adhesion,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,0.279707495,0.661976234,0.107554375,0.225745492,1.078360532,161,"c(""CTSS"", ""TGFBI"", ""CST3"", ""RUNX1"", ""B4GALT1"", ""GAS6"", ""LRP1"", ""GSN"", ""SPINT2"", ""SERPINH1"", ""FLOT1"", ""P4HA1"", ""IL6"", ""TNFRSF1B"", ""FAP"", ""OLFML2B"", ""ADAM10"", ""ENG"", ""ITGB1"", ""CFLAR"", ""TNFRSF1A"", ""SFRP2"", ""RB1"", ""APP"", ""CCN1"", ""EFEMP2"", ""LCP1"", ""TGFB1"", ""BMP2"", ""DPT"", ""DDR2"", ""COL3A1"", ""PDGFRA"", ""ATXN1L"", ""MELTF"", ""HSD17B12"", ""CYP1B1"", ""BCL3"")"
Adhesion,GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.941064639,0.982015736,0.046137916,0.164055583,0.762829972,136,"c(""PREX1"", ""APOD"", ""DAB2"", ""DNM2"", ""FZD4"", ""NRP1"", ""RHOA"", ""CCN1"", ""LDB1"", ""PTPRJ"", ""EFEMP2"", ""BCL2"", ""PTPRA"", ""DOCK1"", ""P4HB"", ""ILK"", ""FN1"", ""VEGFA"", ""PLAU"", ""UNC13D"", ""MELTF"", ""HSD17B12"", ""CIB1"", ""EFNA5"", ""JAK2"", ""PLEKHA2"", ""RASA1"", ""NOTCH1"", ""KDR"", ""GBP1"", ""ROCK2"", ""BCL6"", ""DDR1"", ""THBS1"", ""RCC2"", ""PDGFB"", ""MMP12"", ""MMP14"")"
Adhesion,GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,0.022730401,0.1780254,0.352487858,0.263374306,1.316473219,239,"c(""CTSZ"", ""PSAP"", ""A2M"", ""C1QB"", ""GDF15"", ""TIMP2"", ""CTSS"", ""C1QA"", ""IGFBP7"", ""TGFBI"", ""CLU"", ""FGL2"", ""HSP90B1"", ""PLSCR1"", ""C1QC"", ""F13A1"", ""CTSH"", ""CTSB"", ""BMP7"", ""CTSD"", ""HNRNPM"", ""SERPINH1"", ""ANXA1"", ""S100A4"", ""PKM"", ""RARRES2"", ""CXCL12"", ""SERPING1"", ""SFRP2"", ""COL6A2"", ""CCN1"", ""MGP"", ""LMAN1"", ""COL7A1"", ""EFEMP2"", ""ANXA5"", ""HPX"", ""DST"", ""TGFB1"", ""SERPINB1"", ""S100A9"", ""THBS4"", ""FN1"", ""DPT"", ""THBS2"", ""COL3A1"")"
Adhesion,GOCC_COLLAGEN_TRIMER,0.607569721,0.868998766,0.068956735,0.246544999,0.920387267,45,"c(""C1QB"", ""C1QA"", ""C1QC"", ""MSR1"", ""MARCO"", ""COL6A2"", ""COL7A1"")"
Adhesion,GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,0.164259928,0.511920655,0.144630528,0.223794586,1.144899895,286,"c(""CTSZ"", ""PSAP"", ""FCGBP"", ""A2M"", ""C1QB"", ""GDF15"", ""TIMP2"", ""CTSS"", ""C1QA"", ""IGFBP7"", ""TGFBI"", ""CLU"", ""FGL2"", ""HSP90B1"", ""PLSCR1"", ""C1QC"", ""F13A1"", ""CTSH"", ""CTSB"", ""BMP7"", ""CTSD"", ""HNRNPM"", ""SERPINH1"", ""ANXA1"", ""OLFML2B"", ""S100A4"", ""PKM"", ""RARRES2"", ""CXCL12"", ""SERPING1"", ""SFRP2"", ""COL6A2"", ""CCN1"", ""MGP"", ""LMAN1"", ""COL7A1"", ""EFEMP2"", ""GLG1"", ""ANXA5"", ""HPX"", ""DST"", ""TGFB1"", ""SERPINB1"", ""S100A9"", ""THBS4"", ""FN1"", ""DPT"", ""VEGFA"", ""THBS2"", ""COL3A1"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,0.424180328,0.779325585,0.089436683,-0.227115288,-1.013801778,93,"c(""MFAP5"", ""VTN"", ""COL4A5"", ""COL16A1"", ""COL6A6"", ""COL11A1"", ""LAMB3"", ""PCOLCE"", ""VCAN"", ""COL24A1"", ""CHI3L1"", ""COL9A3"", ""UMODL1"", ""POSTN"", ""LAMB4"", ""FMOD"", ""LAMC2"", ""VWA1"", ""FBLN5"", ""COL4A6"", ""THSD4"", ""SPARC"", ""MUC4"", ""COL12A1"", ""COMP"", ""COL4A2"", ""FBLN2"", ""COL5A3"", ""NID1"", ""EDIL3"", ""LAMA5"", ""LAMA1"", ""COL5A1"", ""AMELX"", ""SRPX"", ""MMRN2"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,0.161290323,0.506176372,0.155241966,-0.365618467,-1.255776408,28,"c(""COL4A5"", ""COL16A1"", ""COL6A6"", ""COL11A1"", ""COL24A1"", ""COL9A3"", ""COL4A6"", ""COL12A1"", ""COL4A2"", ""COL5A3"")"
