Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_EXPLORATION_BEHAVIOR,0.620751342,0.847339467,0.062661823,-0.305179442,-0.874318625,15,"c(""SLC4A10"", ""CRH"", ""DLG4"", ""UBE3A"", ""DPP4"", ""ABAT"")"
NA,GOBP_LIPID_DIGESTION,0.620689655,0.847339467,0.071827629,0.326576577,0.859715086,10,"c(""APOA4"", ""AKR1C1"", ""NPC1L1"", ""LPCAT3"", ""LEP"", ""ARX"", ""CD36"", ""LDLR"", ""CYP8B1"", ""APOA1"")"
NA,GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT,0.620071685,0.847339467,0.062800398,-0.303800928,-0.897380634,17,"c(""APP"", ""GPHN"", ""LRP4"", ""DCTN1"", ""ERBB2"", ""FNTA"", ""LRRK2"")"
NA,GOBP_SULFUR_COMPOUND_TRANSPORT,0.620437956,0.847339467,0.063642408,-0.336437219,-0.872815507,11,"c(""SLC25A11"", ""SLC27A1"", ""ABCC1"", ""SLC9A3R1"")"
NA,GOCC_SPINDLE_POLE,0.620338983,0.847339467,0.060118614,-0.226574033,-0.924277112,76,"c(""ODF2"", ""CALM1"", ""NUMA1"", ""CKAP5"", ""CALM3"", ""BCCIP"", ""STAG2"", ""STAG1"", ""LATS2"", ""RAB11A"", ""RAD21"", ""MAD2L1"", ""GIT1"", ""DCTN1"", ""NEK6"", ""BIRC6"", ""IRAG2"", ""EMD"", ""GOLGA2"", ""AAAS"", ""CALM2"", ""VPS4A"", ""CTNNB1"", ""TUBGCP2"")"
NA,GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY,0.621145374,0.847550617,0.072893856,0.326265288,0.874649504,11,"c(""KPNA3"", ""KPNA4"")"
NA,GOBP_ACYLGLYCEROL_HOMEOSTASIS,0.621863799,0.848266929,0.062661823,-0.302314217,-0.892989124,17,"c(""XBP1"", ""SIRT1"", ""MED13"", ""LPL"", ""IL18"")"
NA,GOBP_B_CELL_ACTIVATION,0.622535211,0.848266929,0.085784441,0.192230998,0.938616254,170,"c(""GPR183"", ""CASP3"", ""CD86"", ""BAK1"", ""LIG4"", ""MZB1"", ""TLR4"", ""CARD11"", ""TNFAIP3"", ""SPI1"", ""CD79A"", ""TIRAP"", ""CR1"", ""HHEX"", ""WNT3A"", ""PLCL2"", ""CD19"", ""GPS2"", ""NCKAP1L"", ""IGKC"", ""FZD9"", ""CHRNA4"", ""IL9"", ""IFNA1"", ""CXCR5"", ""EZH2"", ""IGLL5"", ""IL10"", ""CD40"", ""EPHB2"", ""LFNG"", ""CEBPG"", ""IFNB1"", ""PTPRC"", ""PRKCD"", ""IL7R"", ""CR2"", ""BANK1"", ""SKAP2"", ""IFNA8"", ""FOXP3"", ""MALT1"", ""PIK3CD"", ""ZAP70"", ""BTK"", ""LYN"", ""HDAC4"", ""TNFRSF21"", ""IL6"", ""RAG1"", ""ADGRG3"", ""CD38"", ""ITGB1"")"
NA,GOBP_CGMP_MEDIATED_SIGNALING,0.622119816,0.848266929,0.075118164,0.288936027,0.896706236,18,"c(""ADORA2B"", ""INS"", ""NPR2"", ""GUCY1B1"", ""KCNC2"")"
NA,GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.622377622,0.848266929,0.061436411,-0.263924906,-0.911647765,32,"c(""RACK1"", ""OTX2"", ""CLASP2"", ""INSR"", ""BAG6"", ""HES1"", ""TRIP12"", ""LAMA4"", ""LAMA5"", ""RAB14"", ""CTNNB1"", ""DHX36"")"
