gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CALCB,1.524643567,5.865472289,5.582741194,4.28E-05,0.114170098,1.794361265,Transport,0.053568343
GRIA2,1.581688781,5.953105718,5.708270412,3.36E-05,0.114170098,1.985467438,NA,0.055123553
ARPC1A,-1.871619457,9.582262958,-4.658702322,0.000268848,0.27396234,-0.270036337,NA,0.452220494
COX7A1,-1.509268918,6.216079475,-4.581382007,0.000314903,0.27396234,0.21716595,NA,0.06877484
CXCL12,1.291462216,6.083948657,4.551204774,0.000335,0.27396234,0.211683945,Inflammation/Immune/Stress/Toxic/Detox,0.060307586
HNRNPF,-1.391176437,6.725311903,-4.452250255,0.000410584,0.27396234,-0.000497034,NA,0.089856575
PTAFR,1.412651143,5.751757471,4.485074389,0.000383752,0.27396234,0.059925392,Inflammation/Immune/Stress/Toxic/Detox,0.053222741
SOSTDC1,-1.571914469,7.340432762,-4.561618394,0.00032792,0.27396234,0.165424279,Development (differentiation),0.132711249
TIMP2,-1.524947719,7.879856983,-4.393858686,0.000463143,0.274695458,-0.130389159,NA,0.186106791
ACTG2,1.105709342,6.016225086,4.093799537,0.000863631,0.328455235,-0.560914085,NA,0.060134785
ADAM12,0.883327226,6.446269447,3.181137602,0.005861901,0.328455235,-2.110404455,Metabolism (other),0.079315708
AEBP2,-1.005068365,6.858209912,-3.363874343,0.00399623,0.328455235,-1.812595553,Metabolism or Transport (lipid),0.099187835
AFF1,-1.216344733,7.598044835,-3.163921113,0.006076831,0.328455235,-2.153553997,NA,0.157421807
AK1,-1.221385097,7.207785742,-3.683764929,0.002039721,0.328455235,-1.274050243,NA,0.120960774
ALDOC,1.163665452,6.139965001,4.007502242,0.001034249,0.328455235,-0.69357575,Metabolism (other),0.06721963
APEX1,-0.965957881,6.279245671,-3.096696014,0.006992954,0.328455235,-2.259764674,NA,0.069638846
ARF1,-1.173875202,7.476371029,-3.236925008,0.005215706,0.328455235,-2.026272557,NA,0.148954553
ARRDC4,1.151753639,6.115908877,3.535398545,0.002786573,0.328455235,-1.499675985,NA,0.062035597
ATP2A2,-1.314715968,6.762246145,-3.995433069,0.001060692,0.328455235,-0.766657927,Transport,0.091584586
ATP6V0C,-1.315112929,7.56511565,-3.192302649,0.005726543,0.328455235,-2.100510873,NA,0.150682564
B2M,-1.540601504,7.838472443,-3.487468407,0.003082079,0.328455235,-1.613886297,Inflammation/Immune/Stress/Toxic/Detox,0.17504752
BCAP31,-1.359941113,7.839658139,-3.681277389,0.002050416,0.328455235,-1.292181591,NA,0.179194747
C1QTNF7,0.945671507,6.613349844,3.504649268,0.002972719,0.328455235,-1.55482389,NA,0.083981337
C5AR1,-1.155015612,6.59000251,-3.811547956,0.001559466,0.328455235,-1.077048385,Inflammation/Immune/Stress/Toxic/Detox,0.086746155
CASP3,1.086430122,6.586615296,3.39734716,0.003724889,0.328455235,-1.738913086,NA,0.082080525
CCR2,1.019589935,6.032035278,3.564495108,0.002621166,0.328455235,-1.453616841,Inflammation/Immune/Stress/Toxic/Detox,0.058233973
