gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
C1QTNF7,-0.067830011,6.231658005,-0.187107121,0.854265271,0.943889564,-5.668777926,NA,0.086131256
CNP,0.063770916,6.025790739,0.187712486,0.853799648,0.943889564,-5.684767304,NA,0.075208165
EGFR,0.073005051,6.364583571,0.188571258,0.853139211,0.943889564,-5.657287569,Development (differentiation),0.09230907
EXOSC1,0.073027215,7.483320739,0.186256654,0.854919512,0.943889564,-5.559421965,NA,0.190258752
MAP2K2,0.076715988,7.972804768,0.188271457,0.853369759,0.943889564,-5.516877295,NA,0.249171815
MAP2K7,0.063874933,6.338078536,0.189431937,0.852477422,0.943889564,-5.654958497,NA,0.087474259
MCRS1,-0.083403435,6.177758512,-0.185950721,0.855154885,0.943889564,-5.661524596,NA,0.073865163
PAK2,0.076062547,6.90683469,0.185939382,0.855163609,0.943889564,-5.603916121,NA,0.133942161
PROX1,0.07491976,5.725257761,0.186726199,0.85455829,0.943889564,-5.685016292,NA,0.064911809
PSPH,0.061839876,6.682119271,0.186267721,0.854910998,0.943889564,-5.640668688,NA,0.112722715
RNF7,-0.074645084,8.379717949,-0.188435084,0.853243927,0.943889564,-5.484357891,NA,0.315426627
SIGMAR1,0.072166863,10.60995891,0.187165307,0.854220513,0.943889564,-5.530578934,NA,0.649834363
SRSF8,0.070543064,7.666071469,0.189580138,0.85236348,0.943889564,-5.536682474,NA,0.210672397
STAT1,-0.067835591,6.142707677,-0.186496724,0.854734821,0.943889564,-5.689269735,Inflammation/Immune/Stress/Toxic/Detox,0.085594055
SUMF1,-0.073565873,6.283329499,-0.187284873,0.854128545,0.943889564,-5.677295551,NA,0.097412481
TNFAIP6,0.106562688,5.35511922,0.187920702,0.853639509,0.943889564,-5.657772397,Inflammation/Immune/Stress/Toxic/Detox,0.053451518
YARS1,-0.069854167,6.710124325,-0.186848104,0.854464514,0.943889564,-5.613767306,NA,0.116930791
ARHGAP12,0.065632578,7.111093294,0.184919663,0.855948246,0.944495806,-5.588025301,NA,0.14558152
IFT140,0.061587985,6.46408487,0.18392451,0.856714133,0.944495806,-5.653628322,Cilia,0.093562539
KEAP1,-0.065074189,6.26178184,-0.183927822,0.856711584,0.944495806,-5.670062227,NA,0.080848778
PDLIM1,0.06766699,6.354201835,0.1839146,0.856721761,0.944495806,-5.667965861,NA,0.094278807
SLC4A4,0.067772441,5.909544521,0.18440051,0.856347777,0.944495806,-5.681232869,Transport,0.067418748
TSC2,0.06454612,6.071682915,0.184268945,0.856449033,0.944495806,-5.682712057,NA,0.075118632
EIF2B5,-0.067394596,5.622878212,-0.183045287,0.857390924,0.945048042,-5.681916685,NA,0.055868923
PTPN11,-0.067922002,7.796679023,-0.18258261,0.85774712,0.945255165,-5.52871313,NA,0.227594234
RNF123,0.058887716,6.628542814,0.182130759,0.858095014,0.945453058,-5.627507548,NA,0.11057391
CD44,-0.091187795,5.63921747,-0.180995789,0.858968995,0.946230407,-5.672527248,Matrisome/cell adhesion/binding/signaling,0.059629331
ARSB,-0.066047793,5.917056898,-0.180694538,0.859201006,0.946300402,-5.686055841,NA,0.074133763
DAAM1,-0.060458992,6.2374807,-0.178586177,0.860825147,0.94734617,-5.679514484,Development (differentiation),0.085594055
LSR,0.070310222,6.724167437,0.178825536,0.860640728,0.94734617,-5.659061177,Metabolism or Transport (lipid),0.123914406
RAD23A,-0.071343107,7.227786251,-0.17895098,0.86054408,0.94734617,-5.569871158,NA,0.162951025
STT3B,-0.057156964,6.587417561,-0.178697118,0.860739669,0.94734617,-5.648488892,NA,0.107082102
GNG10,0.072438878,6.412879223,0.178115981,0.861187445,0.947373654,-5.645302411,NA,0.09257767
RNGTT,0.065442127,6.716325512,0.178305565,0.861041362,0.947373654,-5.645664136,NA,0.122660937
CYTH1,0.071543702,6.77984829,0.177442768,0.861706228,0.947493114,-5.615886637,Transport,0.119795864
POLD2,-0.064050485,7.238398614,-0.177643194,0.861551771,0.947493114,-5.583397641,NA,0.161966156
