Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOBP_CELL_CELL_ADHESION,GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],GO:0098609,The attachment of one cell to another cell via adhesion molecules. [GOC:dos],0.953089245,0.996549344,0.020489363,-0.172072958,-0.720594866,137,"c(""EZR"", ""LAMA3"", ""NECTIN1"", ""IGSF21"", ""ABCA12"", ""TNIP1"", ""FNDC3A"", ""CD6"", ""AP3B1"", ""ITGA1"", ""ACVR1"", ""NEO1"", ""CLDN11"", ""EFNA5"", ""NECTIN3"", ""PODXL"", ""JAK1"", ""BCL2"", ""JAM2"", ""CR1"", ""PCDHA2"", ""STXBP1"", ""PKP4"", ""PCDHA1"", ""PDE5A"", ""PKD1L1"", ""CNTN1"", ""MDGA1"", ""GPC4"", ""PTPN11"", ""ITGA6"", ""PCDHA3"", ""MYO10"", ""TNXB"")"
Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],GO:0007159,The attachment of a leukocyte to another cell via adhesion molecules. [GOC:go_curators],0.931543624,0.996549344,0.030346728,-0.189897238,-0.672803137,45,"c(""EZR"", ""TNIP1"", ""CD6"", ""AP3B1"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",GO:0045785,"Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]",0.831775701,0.996549344,0.098212335,0.176186432,0.829108804,69,"c(""ABI3BP"", ""IL23R"", ""ADAM19"", ""DOCK5"", ""CXCL13"", ""FYN"", ""TGFB2"", ""ETS1"", ""DPP4"", ""IL15"", ""STK4"", ""VIT"", ""LYN"", ""ITPKB"", ""PRKCQ"", ""VWC2"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],GO:0022409,Any process that activates or increases the rate or extent of cell adhesion to another cell. [GOC:isa_complete],0.585551331,0.996549344,0.107140237,0.234623823,0.934584202,38,"c(""IL23R"", ""ADAM19"", ""CXCL13"", ""FYN"", ""ETS1"", ""DPP4"", ""IL15"", ""LYN"", ""ITPKB"", ""PRKCQ"", ""GCNT2"", ""CARD11"", ""JAK2"", ""GLI2"", ""NCK1"", ""KIFAP3"", ""PIK3R6"", ""PIEZO1"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",GO:1903039,"Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",0.447712418,0.996549344,0.114750719,0.264633108,0.988702269,28,"c(""IL23R"", ""FYN"", ""ETS1"", ""DPP4"", ""IL15"", ""LYN"", ""ITPKB"", ""PRKCQ"", ""CARD11"", ""JAK2"", ""GLI2"", ""NCK1"")"
Adhesion,GOBP_REGULATION_OF_CELL_ADHESION,GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",GO:0030155,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix. [GOC:mah]",0.883506344,0.996549344,0.025271281,-0.189297582,-0.785507866,122,"c(""LAMA3"", ""PEAK1"", ""PTPRO"", ""ABCA12"", ""CD6"", ""CORO2B"", ""AP3B1"", ""EDIL3"", ""DNM2"", ""PLXNA2"", ""EPB41L4B"", ""GPM6B"", ""FERMT2"", ""AJAP1"", ""ABL2"", ""EFNA5"", ""PODXL"", ""JAK1"", ""BCL2"", ""RASA1"", ""PDE3B"", ""CR1"", ""SEMA3E"")"
Adhesion,GOBP_REGULATION_OF_CELL_CELL_ADHESION,GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",GO:0022407,"Any process that modulates the frequency, rate or extent of attachment of a cell to another cell. [GOC:isa_complete]",0.213592233,0.996549344,0.213927855,0.249977752,1.136168259,61,"c(""PTPRR"", ""IL23R"", ""PAWR"", ""ADAM19"", ""BLK"", ""CXCL13"", ""NF2"", ""FYN"", ""ETS1"", ""DPP4"", ""IL15"", ""EPHA7"", ""LYN"", ""MIA3"", ""ITPKB"", ""PRKCQ"", ""ADAMTS18"", ""PAG1"", ""GCNT2"", ""CARD11"", ""BMP6"")"
Adhesion,GOCC_ANCHORING_JUNCTION,GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],GO:0070161,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],0.120133482,0.996549344,0.131457612,-0.286117636,-1.223666184,151,"c(""EZR"", ""CYFIP1"", ""NECTIN1"", ""PEAK1"", ""IGSF21"", ""EVL"", ""CCDC85C"", ""CORO2B"", ""SH3KBP1"", ""DNM2"", ""PI4KA"", ""ITGA1"", ""TSPAN9"", ""AFAP1"", ""PPFIA1"", ""EPB41L4B"", ""CLDN11"", ""FERMT2"", ""SENP1"", ""AJAP1"", ""ECT2"", ""CAPN2"", ""HSPG2"", ""IQGAP1"", ""EFNA5"", ""NECTIN3"", ""PODXL"", ""JAK1"", ""JAM2"", ""FAP"", ""USP33"", ""FLRT2"", ""PKD2"", ""ERBIN"", ""NDRG1"", ""PXN"", ""SCARB2"", ""SVIL"", ""GNA12"", ""PKP4"", ""ARHGEF7"")"
Adhesion,GOCC_CELL_SUBSTRATE_JUNCTION,GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",GO:0030055,"A cell junction that forms a connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, GOC:hb, GOC:mah, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]",0.090909091,0.996549344,0.159646702,-0.330831656,-1.314784899,88,"c(""EZR"", ""CYFIP1"", ""PEAK1"", ""EVL"", ""CORO2B"", ""SH3KBP1"", ""DNM2"", ""PI4KA"", ""ITGA1"", ""TSPAN9"", ""AFAP1"", ""PPFIA1"", ""FERMT2"", ""SENP1"", ""CAPN2"", ""HSPG2"", ""IQGAP1"", ""JAK1"", ""FAP"", ""USP33"", ""FLRT2"", ""ERBIN"", ""PXN"", ""SCARB2"", ""SVIL"", ""GNA12"", ""ARHGEF7"")"
Adhesion,GOCC_CELL_SURFACE,GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",GO:0009986,"The external part of the cell wall and/or plasma membrane. [GOC:jl, GOC:mtg_sensu, GOC:sm]",0.709342561,0.996549344,0.036149193,-0.210837589,-0.874890124,122,"c(""GFRA2"", ""IGSF21"", ""ABCG2"", ""TSPAN15"", ""CD6"", ""WNT7A"", ""LRP8"", ""GPC3"", ""TSHR"", ""GRIA1"", ""ITGA1"", ""NEO1"", ""CFTR"", ""FERMT2"", ""ANO6"", ""AJAP1"", ""CAPN2"", ""EFNA5"", ""GHRHR"", ""JAM2"", ""FAP"", ""CR1"", ""TGFA"", ""ERP44"", ""RTN4R"", ""UMODL1"", ""IL5RA"", ""PICALM"", ""KCNQ1"", ""GPC4"", ""ITGA6"", ""TMEM123"", ""GRIA2"", ""CUBN"", ""PROM1"", ""SCN5A"", ""GFRA1"", ""OSMR"", ""EPHA4"", ""ITGB5"", ""RARA"", ""ADGRA2"", ""MAP3K5"", ""ADAM29"", ""ADAM10"", ""CD86"", ""CD99L2"", ""IQGAP2"", ""ADGRF5"", ""SCARA5"", ""TGFBR2"", ""ADAM9"")"
