Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS,GO:0006278,"A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand. [GOC:mah, ISBN:0198506732]",GO:0006278,"A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand. [GOC:mah, ISBN:0198506732]",0.55362776,0.958754386,0.062112419,-0.26783476,-0.956544975,39,"c(""PNKP"", ""NHP2"", ""EXOSC10"", ""PARN"", ""XRCC5"", ""SMG5"", ""ATM"", ""CTC1"")"
NA,GOBP_RNA_DESTABILIZATION,GO:0050779,"Any process that decreases the stability of an RNA molecule, making it more vulnerable to degradative processes. [GOC:ai]",GO:0050779,"Any process that decreases the stability of an RNA molecule, making it more vulnerable to degradative processes. [GOC:ai]",0.624420402,0.969790321,0.055479331,-0.241100247,-0.909056737,51,"c(""YBX1"", ""NANOS3"", ""ZFP36L1"", ""SAMD4A"", ""TARDBP"", ""TNRC6B"", ""PARN"", ""SAMD4B"", ""TOB1"", ""CNOT3"")"
NA,GOBP_RNA_EXPORT_FROM_NUCLEUS,GO:0006405,The directed movement of RNA from the nucleus to the cytoplasm. [GOC:ma],GO:0006405,The directed movement of RNA from the nucleus to the cytoplasm. [GOC:ma],0.760252366,0.982251128,0.047353425,-0.227688861,-0.813167924,39,"c(""SMG1"", ""NOL6"", ""NCBP1"", ""HHEX"", ""DDX39B"", ""SMG5"", ""SETD2"", ""NXT1"", ""NRDE2"")"
NA,GOBP_RNA_LOCALIZATION,GO:0006403,"A process in which RNA is transported to, or maintained in, a specific location. [GOC:ai]",GO:0006403,"A process in which RNA is transported to, or maintained in, a specific location. [GOC:ai]",0.62701909,0.969790321,0.052912985,-0.218228771,-0.920139172,99,"c(""YBX1"", ""NHP2"", ""ZFP36L1"", ""SMG1"", ""NOL6"", ""NUTF2"", ""EXOSC10"", ""PARN"", ""NCBP1"", ""CETN2"", ""TST"", ""HHEX"", ""DDX39B"", ""SMG5"", ""SETD2"", ""ATM"", ""BICD2"", ""RUVBL1"", ""NXT1"", ""RUVBL2"", ""HNRNPAB"", ""NRDE2"", ""AAAS"", ""HSF1"")"
NA,GOBP_RNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,GO:0040033,"Any process, mediated by small non-coding RNAs, that stops, prevents or reduces the rate that mRNAs are effectively translated into protein. [GOC:dph, GOC:ems, GOC:tb]",GO:0040033,"Any process, mediated by small non-coding RNAs, that stops, prevents or reduces the rate that mRNAs are effectively translated into protein. [GOC:dph, GOC:ems, GOC:tb]",0.951276102,1,0.05479395,0.217562109,0.570005274,10,"c(""STAT3"", ""EIF4E2"", ""TNRC6C"")"
NA,GOBP_RNA_METHYLATION,GO:0001510,"Posttranscriptional addition of a methyl group to either a nucleotide or 2'-O ribose in a polyribonucleotide. Usually uses S-adenosylmethionine as a cofactor. [GOC:hjd, PMID:21823225]",GO:0001510,"Posttranscriptional addition of a methyl group to either a nucleotide or 2'-O ribose in a polyribonucleotide. Usually uses S-adenosylmethionine as a cofactor. [GOC:hjd, PMID:21823225]",0.77093207,0.982251128,0.046788297,-0.224825707,-0.812643483,41,"c(""NOP2"", ""HSD17B10"", ""TRMT12"", ""TRMT1"", ""TRMT112"", ""LCMT2"", ""NSUN5"", ""TFB1M"", ""TFB2M"", ""WDR4"")"
NA,GOBP_RNA_MODIFICATION,GO:0009451,"The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically. [GOC:go_curators, ISBN:1555811337]",GO:0009451,"The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically. [GOC:go_curators, ISBN:1555811337]",0.372956909,0.941998733,0.078920964,-0.2591756,-1.050181719,78,"c(""NHP2"", ""NOP2"", ""APOBEC3F"", ""HSD17B10"", ""TRMT12"", ""ADARB1"", ""PUSL1"", ""PARN"", ""PUS1"", ""TRMT1"", ""TRMT112"", ""LCMT2"", ""TSR3"", ""NSUN5"", ""MTFMT"", ""TFB1M"", ""TFB2M"", ""WDR4"", ""HNRNPAB"", ""DTWD1"")"
NA,GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS,GO:0090501,"The RNA metabolic process in which the phosphodiester bonds between ribonucleotides are cleaved by hydrolysis. [GOC:dph, GOC:tb]",GO:0090501,"The RNA metabolic process in which the phosphodiester bonds between ribonucleotides are cleaved by hydrolysis. [GOC:dph, GOC:tb]",0.349544073,0.941998733,0.12687573,0.232032723,1.033501547,78,"c(""CNOT2"", ""EXOSC3"", ""RPP14"", ""CNOT7"", ""DIS3L2"", ""ZC3H12C"", ""ELAC2"", ""SND1"", ""CPSF4"", ""NUDT16"", ""PCF11"", ""TSNAX"", ""CNOT1"", ""REXO2"", ""CSTF2T"", ""ANG"", ""XRN1"", ""LACTB2"", ""RNASE4"", ""EXOSC8"")"
NA,GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC,GO:0090502,"The chemical reactions and pathways involving the hydrolysis of internal 3',5'-phosphodiester bonds in one or two strands of ribonucleotides. [GOC:dph, GOC:tb]",GO:0090502,"The chemical reactions and pathways involving the hydrolysis of internal 3',5'-phosphodiester bonds in one or two strands of ribonucleotides. [GOC:dph, GOC:tb]",0.307332293,0.941998733,0.092259726,-0.301404765,-1.108180669,45,"c(""RNASE1"", ""RNASEH2A"", ""RPS21"", ""DROSHA"", ""EDC3"", ""BOP1"", ""MBLAC1"", ""POP5"", ""TSEN34"", ""ENDOV"", ""TSR1"", ""CPSF3"")"
NA,GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC,GO:0090503,"The chemical reactions and pathways involving the hydrolysis of terminal 3',5'-phosphodiester bonds in one or two strands of ribonucleotides. [GOC:dph, GOC:tb]",GO:0090503,"The chemical reactions and pathways involving the hydrolysis of terminal 3',5'-phosphodiester bonds in one or two strands of ribonucleotides. [GOC:dph, GOC:tb]",0.209302326,0.907800624,0.154190967,0.351907769,1.196249151,24,"c(""CNOT2"", ""EXOSC3"", ""CNOT7"", ""DIS3L2"", ""CNOT1"", ""REXO2"", ""XRN1"", ""EXOSC8"", ""ANGEL2"", ""ISG20L2"")"
NA,GOBP_RNA_POLYADENYLATION,GO:0043631,The enzymatic addition of a sequence of adenylyl residues at the 3' end of an RNA molecule. [GOC:jl],GO:0043631,The enzymatic addition of a sequence of adenylyl residues at the 3' end of an RNA molecule. [GOC:jl],0.079674797,0.832573592,0.202071709,-0.436354033,-1.396125591,24,"c(""SYMPK"", ""PAPOLA"", ""NCBP1"", ""CDK9"", ""NELFE"", ""CPSF3"", ""SNRPA"", ""HSF1"", ""ZC3H3"", ""PAF1"")"
NA,GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,GO:0051123,"The aggregation, arrangement and bonding together of proteins on an RNA polymerase II promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription by RNA polymerase. [GOC:txnOH, PMID:10882737, PMID:15020047]",GO:0051123,"The aggregation, arrangement and bonding together of proteins on an RNA polymerase II promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription by RNA polymerase. [GOC:txnOH, PMID:10882737, PMID:15020047]",0.715302491,0.975337356,0.055710423,-0.313946491,-0.809945613,12,"c(""THRA"", ""TAF9"", ""GTF2B"", ""PSMC6"")"
NA,GOBP_RNA_PROCESSING,GO:0006396,Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah],GO:0006396,Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah],0.736966825,0.980119179,0.035617623,-0.179397605,-0.915918767,488,"c(""YBX1"", ""SRSF4"", ""USB1"", ""NHP2"", ""RBM25"", ""NOP2"", ""SYMPK"", ""ZFP36L1"", ""PRPF8"", ""AURKAIP1"", ""SRSF9"", ""DGCR8"", ""USP4"", ""NOL6"", ""HSD17B10"", ""TARDBP"", ""RPS21"", ""RAVER2"", ""PHRF1"", ""DROSHA"", ""TRMT12"", ""ADARB1"", ""EXOSC10"", ""MTERF4"", ""SFPQ"", ""BOP1"", ""RPL26"", ""MRPL44"", ""SMAD3"", ""PUSL1"", ""DDX5"", ""MBLAC1"", ""RRP9"", ""PTCD2"", ""SRSF2"", ""PARN"", ""PUS1"", ""NCOR1"", ""TRMT1"", ""POP5"", ""TARBP2"", ""SMAD2"", ""UTP14C"", ""EXOSC1"", ""PAPOLA"", ""SF3B2"", ""KDM1A"", ""TRMT112"", ""TSEN34"", ""BMP4"", ""LCMT2"", ""NCBP1"", ""TSR3"", ""CT45A10"", ""PRKRIP1"", 
""EXOSC6"", ""DDX17"", ""NUFIP1"", ""PTBP1"", ""CDK9"", ""HNRNPA0"", ""APOBEC4"", ""DHX35"", ""HNRNPL"", ""NONO"", ""SRPK1"", ""NSUN5"", ""NPM3"", ""MTFMT"", ""ZC3H7B"", ""ZBTB7A"", ""DCAF13"", ""HABP4"", ""DDX39B"", ""FASTK"", ""SYF2"", ""AHNAK"", ""U2AF2"", ""TSR1"", ""HNRNPF"", ""TSEN54"", ""POLR2A"", ""LSM4"", ""NELFE"", ""TFB1M"", ""CPSF3"", ""HNRNPR"", ""TFB2M"", ""SAFB2"", ""SNRPA"", ""RRP1"", ""WDR4"", ""MPHOSPH10"", ""RBM3"", ""DTWD1"", ""DCPS"", ""NRDE2"", ""NOL11"", ""SF3B4"", ""DDX47"", ""LSM10"", ""PRMT7"", ""UTP4"", ""FUS"", ""DDX49"", ""XAB2"", ""RPS26"", ""WDR74"", ""HSF1"", ""DIS3L"", ""WDR46"", 
""MAGOH"")"
NA,GOBP_RNA_SPLICING,GO:0008380,"The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]",GO:0008380,"The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]",0.841628959,0.989489454,0.095603149,0.167015508,0.875651387,235,"c(""RBM8A"", ""DDX20"", ""PPP2R1A"", ""SNRPB2"", ""CDC40"", ""ESRP1"", ""NOL3"", ""HNRNPH1"", ""PSIP1"", ""DDX46"", ""HTATSF1"", ""RNF113B"", ""YTHDC1"", ""CLK1"", ""ZNF638"", ""HNRNPLL"", ""RBMX"", ""KHSRP"", ""FRG1"", ""PIK3R1"", ""RBM14"", ""FAM50A"", ""WBP4"", ""SREK1"", ""RBM23"", ""RBMXL3"", ""SNRPE"", ""U2AF1L4"", ""GEMIN6"", ""MBNL2"", ""SNRNP25"", ""GEMIN2"", ""CDK13"", ""ZMAT5"", ""THOC7"", ""ZMAT2"", ""SRSF7"", ""LARP7"", ""AKAP17A"", ""CWC15"", ""HSPA8"", ""THOC2"", ""SF3B1"", ""PQBP1"", ""LSM5"", ""REST"", ""PCBP4"", ""HNRNPU"", ""SRPK2"", ""SNRNP70"", ""LSM1"", ""RBM42"")"
NA,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,GO:0000375,Splicing of RNA via a series of two transesterification reactions. [GOC:krc],GO:0000375,Splicing of RNA via a series of two transesterification reactions. [GOC:krc],0.828996283,0.985476511,0.085288469,0.17798168,0.889070678,172,"c(""RBM8A"", ""DDX20"", ""SNRPB2"", ""CDC40"", ""NOL3"", ""HNRNPH1"", ""PSIP1"", ""DDX46"", ""HTATSF1"", ""YTHDC1"", ""RBMX"", ""KHSRP"", ""FRG1"", ""RBM14"", ""WBP4"", ""RBM23"", ""RBMXL3"", ""SNRPE"", ""U2AF1L4"", ""GEMIN6"", ""MBNL2"", ""SNRNP25"", ""GEMIN2"", ""CDK13"", ""ZMAT2"", ""SRSF7"", ""LARP7"", ""CWC15"", ""HSPA8"", ""SF3B1"", ""PQBP1"", ""LSM5"", ""REST"", ""PCBP4"", ""HNRNPU"", ""SRPK2"", ""SNRNP70"", ""LSM1"", ""RBM42"")"
NA,GOBP_RNA_STABILIZATION,GO:0043489,Prevention of degradation of RNA molecules. [GOC:go_curators],GO:0043489,Prevention of degradation of RNA molecules. [GOC:go_curators],0.549206349,0.95727809,0.062800398,-0.275122976,-0.944843151,32,"c(""YBX1"", ""LARP4B"", ""TARDBP"", ""PARN"", ""HNRNPA0"", ""MAPK14"", ""RBM46"", ""FUS"")"
NA,GOBP_RRNA_CATABOLIC_PROCESS,GO:0016075,"The chemical reactions and pathways resulting in the breakdown of rRNA, ribosomal RNA, a structural constituent of ribosomes. [GOC:ai]",GO:0016075,"The chemical reactions and pathways resulting in the breakdown of rRNA, ribosomal RNA, a structural constituent of ribosomes. [GOC:ai]",0.617900172,0.969790321,0.061036373,-0.336757975,-0.868522853,11,"c(""DROSHA"", ""EXOSC10"", ""MRPL44"", ""EXOSC6"", ""DDX49"", ""DIS3L"")"
NA,GOBP_RRNA_METABOLIC_PROCESS,GO:0016072,"The chemical reactions and pathways involving rRNA, ribosomal RNA, a structural constituent of ribosomes. [ISBN:0198506732]",GO:0016072,"The chemical reactions and pathways involving rRNA, ribosomal RNA, a structural constituent of ribosomes. [ISBN:0198506732]",0.575589459,0.965309453,0.054231594,-0.211859005,-0.945190357,145,"c(""NHP2"", ""NOP2"", ""NOL6"", ""SMARCB1"", ""GTF3A"", ""RPS21"", ""DROSHA"", ""EXOSC10"", ""MTERF4"", ""BOP1"", ""RPL26"", ""MRPL44"", ""RRP9"", ""POP5"", ""UTP14C"", ""EXOSC1"", ""TRMT112"", ""TSR3"", ""EXOSC6"", ""DDX17"", ""NSUN5"", ""NPM3"", ""DCAF13"", ""TSR1"", ""TFB1M"", ""TFB2M"", ""RRP1"", ""MPHOSPH10"", ""NOL11"", ""DDX47"", ""TCOF1"", ""DEDD"", ""UTP4"", ""DDX49"", ""WDR74"", ""BRF1"", ""DIS3L"", ""WDR46"")"
NA,GOBP_RRNA_METHYLATION,GO:0031167,The posttranscriptional addition of methyl groups to specific residues in an rRNA molecule. [GOC:mah],GO:0031167,The posttranscriptional addition of methyl groups to specific residues in an rRNA molecule. [GOC:mah],0.586124402,0.968831466,0.080202344,0.301225975,0.896558426,15,"c(""NSUN3"", ""FBLL1"", ""METTL5"")"
NA,GOBP_RRNA_MODIFICATION,GO:0000154,The covalent alteration of one or more nucleotides within an rRNA molecule to produce an rRNA molecule with a sequence that differs from that coded genetically. [GOC:curators],GO:0000154,The covalent alteration of one or more nucleotides within an rRNA molecule to produce an rRNA molecule with a sequence that differs from that coded genetically. [GOC:curators],0.320261438,0.941998733,0.092552886,-0.346260312,-1.088919039,23,"c(""NHP2"", ""NOP2"", ""TRMT112"", ""TSR3"", ""NSUN5"", ""TFB1M"", ""TFB2M"")"
NA,GOBP_RRNA_TRANSCRIPTION,GO:0009303,"The synthesis of ribosomal RNA (rRNA), any RNA that forms part of the ribosomal structure, from a DNA template. [GOC:jl, ISBN:0198506732]",GO:0009303,"The synthesis of ribosomal RNA (rRNA), any RNA that forms part of the ribosomal structure, from a DNA template. [GOC:jl, ISBN:0198506732]",0.714285714,0.975337356,0.052589895,-0.269665801,-0.805841247,19,"c(""SMARCB1"", ""GTF3A"", ""NPM3"", ""NOL11"", ""TCOF1"", ""DEDD"", ""BRF1"")"
NA,GOBP_RUFFLE_ASSEMBLY,GO:0097178,"The aggregation, arrangement and bonding together of a set of components to form a ruffle, a projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. The formation of ruffles (also called membrane ruffling) is thought to be controlled by a group of enzymes known as Rho GTPases, specifically RhoA, Rac1 and cdc42. [GOC:yaf, http:en.wikipedia.org/wiki/Membrane_ruffling, PMID:12556481]",GO:0097178,"The aggregation, arrangement and bonding together of a set of components to form a ruffle, a projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. The formation of ruffles (also called membrane ruffling) is thought to be controlled by a group of enzymes known as Rho GTPases, specifically RhoA, Rac1 and cdc42. [GOC:yaf, http:en.wikipedia.org/wiki/Membrane_ruffling, PMID:12556481]",0.888297872,0.996105003,0.064503125,0.208113859,0.724914055,26,"c(""HRAS"", ""ARF6"", ""PFN1"", ""PFN2"", ""PLEKHM1"", ""RCC2"", ""RHOG"", ""CORO1C"")"
NA,GOBP_RUFFLE_ORGANIZATION,GO:0031529,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a ruffle, a projection at the leading edge of a crawling cell. [GOC:mah, PMID:10036235]",GO:0031529,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a ruffle, a projection at the leading edge of a crawling cell. [GOC:mah, PMID:10036235]",0.981072555,1,0.035617623,-0.170815268,-0.59219197,34,"c(""NDEL1"", ""P2RX4"", ""EPS8L2"", ""TCIRG1"", ""EVL"", ""TPM1"", ""P2RY12"", ""INPP5K"", ""RAC1"", ""DBNL"", ""TACSTD2"")"
NA,GOBP_SALIVARY_GLAND_DEVELOPMENT,GO:0007431,"The process whose specific outcome is the progression of the salivary gland over time, from its formation to the mature structure. Salivary glands include any of the saliva-secreting exocrine glands of the oral cavity. [GOC:jid, UBERON:0001044]",GO:0007431,"The process whose specific outcome is the progression of the salivary gland over time, from its formation to the mature structure. Salivary glands include any of the saliva-secreting exocrine glands of the oral cavity. [GOC:jid, UBERON:0001044]",0.170854271,0.89228869,0.169570644,0.375944335,1.228374487,21,"c(""BMP7"", ""NFIB"", ""PAX6"", ""TNF"", ""TFCP2L1"", ""TGFB2"", ""PDGFA"")"
