gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
RNF7,-0.331512986,8.662944485,-1.505894345,0.145031995,0.534655243,-5.033364586,NA,0.296008294
KMT2D,-0.262649162,6.37262065,-1.50464333,0.145351851,0.535464582,-5.101031624,NA,0.071194056
UBA2,-0.251751076,6.757324255,-1.503193308,0.145723306,0.536462762,-5.143763707,Metabolism (other),0.093139796
MCM3,-0.284334236,5.984072003,-1.501601937,0.146131859,0.537596045,-5.075560355,NA,0.055469155
HAUS1,0.263698192,6.649970893,1.500681577,0.146368567,0.53772568,-5.141504533,NA,0.087782962
MSR1,0.27995912,6.397513008,1.50069322,0.146365571,0.53772568,-5.111800336,NA,0.074822879
MFN2,-0.264718856,6.722535909,-1.499903277,0.146568983,0.538091632,-5.126757624,NA,0.087610161
MT1G,-0.290764953,6.036724959,-1.499269959,0.14673223,0.538320717,-5.095919124,NA,0.059789183
ATG2A,0.294221708,6.339161874,1.498005849,0.147058514,0.539147216,-5.121264195,Metabolism (other),0.076896492
NPL,-0.280943223,5.946293073,-1.497419238,0.147210126,0.539332639,-5.085030275,Metabolism (other),0.053741144
MANF,-0.277397119,6.969596549,-1.495691687,0.147657358,0.539740012,-5.168332489,NA,0.103335061
PCSK1N,-0.297881811,8.892969266,-1.495348005,0.147746463,0.539740012,-5.029247401,Metabolism (other),0.322101261
PON2,-0.268094567,6.536664515,-1.495144552,0.147799232,0.539740012,-5.136232596,NA,0.078797304
RAB11B,-0.250492499,7.068054685,-1.496149998,0.147538602,0.539740012,-5.153656601,Transport,0.113875929
RAB11FIP1,-0.258393112,7.914937752,-1.495037967,0.147826882,0.539740012,-5.116923545,Transport,0.187316399
CDC42EP3,-0.253156052,6.916082304,-1.493959991,0.14810677,0.540023182,-5.168564212,NA,0.099187835
FBXL13,0.259624329,6.652745353,1.494254945,0.148030145,0.540023182,-5.150180233,NA,0.089856575
CHMP3,-0.302114441,9.559520185,-1.493113031,0.148326978,0.540088274,-4.994028517,NA,0.449801279
NLRC5,0.253460001,7.252945045,1.493152532,0.148316702,0.540088274,-5.146054459,Inflammation/Immune/Stress/Toxic/Detox,0.13754968
LAPTM4B,-0.2652854,7.949181731,-1.491304615,0.148798053,0.541434223,-5.114113841,NA,0.194401244
CREBBP,-0.265805122,6.386384634,-1.489532157,0.149260938,0.542198852,-5.118677318,NA,0.07344047
ERCC6,-0.255765613,7.525549499,-1.489996263,0.149139622,0.542198852,-5.150501468,NA,0.151892172
SASH1,-0.2716446,6.160718176,-1.489333427,0.14931291,0.542198852,-5.092015299,NA,0.062035597
NR4A3,-0.279489186,6.997467111,-1.488510652,0.149528238,0.542611649,-5.150713183,Development (apoptosis),0.115431139
MIS12,-0.27909278,5.919265857,-1.486829285,0.149969052,0.543119806,-5.095484369,NA,0.054259547
SLC7A2,0.26366736,6.130503006,1.486959684,0.149934827,0.543119806,-5.120577253,Transport,0.067738034
TXNRD1,-0.256526443,6.669205773,-1.486812304,0.14997351,0.543119806,-5.144076647,Inflammation/Immune/Stress/Toxic/Detox,0.087610161
STUB1,-0.253422575,6.633240303,-1.485441778,0.150333616,0.544054807,-5.170227854,NA,0.083808536
DSC3,0.278095694,6.291249602,1.483907488,0.150737582,0.544642232,-5.123930847,NA,0.071366857
LIMD1,-0.251800019,6.394635226,-1.483663031,0.150802027,0.544642232,-5.153752593,NA,0.073613271
NR3C2,-0.26927079,7.195680419,-1.483849757,0.150752799,0.544642232,-5.159181665,NA,0.123725592
CCL20,0.271985607,6.160007944,1.48293437,0.150994251,0.544704213,-5.090131077,Anti-inflammation,0.065491619
CCND2,-0.256937703,6.317279474,-1.482577325,0.151088514,0.544704213,-5.139605973,Development (cell cycle),0.06721963
MYT1L,-0.275204882,5.914203586,-1.482437976,0.151125317,0.544704213,-5.092994288,NA,0.053395542
NUMA1,-0.282795488,7.391898853,-1.481643869,0.15133518,0.545035369,-5.174871658,NA,0.142388111
SLC25A4,-0.253653984,7.588853173,-1.481317862,0.151421404,0.545035369,-5.154415251,Transport,0.155520995
PITPNB,-0.259034309,6.215726447,-1.479832503,0.151814762,0.54608302,-5.139457647,NA,0.064627614
PNPLA6,-0.258009601,6.638138677,-1.478535041,0.152159038,0.546952824,-5.168364118,NA,0.088474166
STXBP3,-0.263526273,6.421712705,-1.477470245,0.152442048,0.547601381,-5.143555607,NA,0.072058061
