Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOBP_CELL_CELL_ADHESION,0.871128871,0.980045306,0.017547978,-0.245957688,-0.877215967,436,"c(""BSG"", ""B2M"", ""CD9"", ""PRNP"", ""CLSTN1"", ""CD81"", ""SDK1"", ""PRDX2"", ""CTNNA1"", ""IL18"", ""ADGRL1"", ""RELA"", ""BMP7"", ""LAMA5"", ""EZR"", ""RHOA"", ""IGF2"", ""FLNA"", ""DLG4"", ""PTPRM"", ""CYFIP2"", ""NPTN"", ""FLOT1"", ""PRKAR1A"", ""LRP6"", ""CD46"", ""DUSP3"", ""GNAS"", ""CLDN5"", ""CD99"", ""AMBRA1"", ""HSPB1"", ""LAMB1"", ""CD164"", ""PPIA"", ""JAM3"", ""FOXJ1"", ""TENM2"", ""HSPD1"", ""MAP2K5"", ""MYL9"", ""DSCAML1"", ""SPINT2"", ""DOCK8"", ""LGALS1"", ""PERP"", ""MSN"", ""TNFRSF14"", ""ASS1"", ""CLDN3"", ""PSEN1"", ""CD93"", ""ADAM9"", ""CBLB"", ""ACTN1"", ""ABAT"", ""EXT1"", ""ITCH"", 
""FLOT2"", ""CDH3"", ""SELENOK"", ""TGFBR2"", ""JAK1"", ""CX3CL1"", ""SOX9"", ""SART1"", ""ITGB5"", ""ABL1"", ""IL15"", ""PRKCZ"", ""L1CAM"", ""KIT"", ""MALT1"", ""RET"", ""PPARA"", ""THBS4"", ""BAD"", ""IL1RAP"", ""ZBTB16"", ""CTNNB1"", ""ELMO2"", ""MYH9"", ""CTNND2"", ""PRKCA"", ""PRKCQ"")"
Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.975951904,1,0.007595911,-0.202631505,-0.706853428,218,"c(""B2M"", ""PRNP"", ""CD81"", ""PRDX2"", ""IL18"", ""RELA"", ""BMP7"", ""EZR"", ""RHOA"", ""IGF2"", ""PRKAR1A"", ""CD46"", ""DUSP3"", ""AMBRA1"", ""FOXJ1"", ""HSPD1"", ""DOCK8"", ""LGALS1"", ""MSN"", ""TNFRSF14"", ""ASS1"", ""CBLB"", ""EXT1"", ""ITCH"", ""FLOT2"", ""SELENOK"", ""TGFBR2"", ""SART1"", ""IL15"", ""PRKCZ"", ""MALT1"", ""PPARA"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,0.977,1,0.007150484,-0.206571376,-0.724823725,257,"c(""B2M"", ""CD81"", ""C1QBP"", ""IL18"", ""RELA"", ""BMP7"", ""RHOA"", ""IGF2"", ""CSPG5"", ""LDB1"", ""DOCK1"", ""FLNA"", ""CIB1"", ""PTK2B"", ""FLOT1"", ""CD46"", ""AMBRA1"", ""SFRP1"", ""HSPD1"", ""DOCK8"", ""P4HB"", ""LGALS1"", ""EPHA4"", ""TNFRSF14"", ""PTPRJ"", ""ADAM9"", ""FLOT2"", ""CRK"", ""SELENOK"", ""TGFBR2"", ""JAK1"", ""CX3CL1"", ""SART1"", ""ABL1"", ""IL15"", ""PRKCZ"", ""MALT1"", ""RET"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,NA,NA,NA,0.188464634,NA,174,"c(""PTAFR"", ""WNT3A"", ""CD86"", ""ANXA1"", ""SYK"", ""HAVCR2"", ""CARD11"", ""NCKAP1L"", ""CR1"", ""RAG1"", ""ADAM19"", ""ITGB2"", ""BCL6"", ""TNFSF11"", ""CD28"", ""EFNB2"", ""IL6"", ""NODAL"", ""EFNB1"", ""IGF1"", ""ELANE"", ""PNP"", ""PCK1"", ""CD70"", ""IL7"", ""IL2RA"", ""NFKBIZ"", ""IL2"", ""SIRPA"", ""FGG"", ""RIPK2"", ""CTSG"", ""CXCL13"", ""ADA"", ""CD276"", ""CCL19"", ""CCR2"", ""CCL5"", ""FOXP3"", ""SELP"", ""CD27"", ""IL4R"", ""LGALS9"", ""AP3B1"", ""IL10"", ""HAS2"", ""MDK"", ""IL23A"", ""ETS1"")"
Adhesion,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,NA,NA,NA,0.198531204,NA,144,"c(""PTAFR"", ""CD86"", ""ANXA1"", ""SYK"", ""HAVCR2"", ""CARD11"", ""NCKAP1L"", ""CR1"", ""RAG1"", ""ITGB2"", ""BCL6"", ""TNFSF11"", ""CD28"", ""EFNB2"", ""IL6"", ""EFNB1"", ""IGF1"", ""ELANE"", ""PNP"", ""PCK1"", ""CD70"", ""IL7"", ""IL2RA"", ""NFKBIZ"", ""IL2"", ""SIRPA"", ""RIPK2"", ""ADA"", ""CD276"", ""CCL19"", ""CCR2"", ""CCL5"", ""FOXP3"", ""SELP"", ""CD27"", ""IL4R"", ""LGALS9"", ""AP3B1"", ""HAS2"", ""MDK"", ""IL23A"", ""ETS1"", ""NCK1"", ""AP3D1"", ""CD1D"", ""RASGRP1"", ""DUSP10"", ""GPAM"", ""IRAK1"", ""THY1"", ""CCL2"", ""TNF"")"
Adhesion,GOBP_REGULATION_OF_CELL_ADHESION,0.939060939,0.996073156,0.011622043,-0.231351731,-0.824485734,427,"c(""B2M"", ""CD9"", ""PRNP"", ""ATP5F1B"", ""CD81"", ""FBLN1"", ""MMP14"", ""C1QBP"", ""PRDX2"", ""IL18"", ""RELA"", ""PRLR"", ""BMP7"", ""LAMA5"", ""RHOA"", ""APOD"", ""IGF2"", ""CSPG5"", ""LDB1"", ""DOCK1"", ""FLNA"", ""PLXNA2"", ""CIB1"", ""PTK2B"", ""FLOT1"", ""PPP2R1A"", ""ACTN4"", ""PRKAR1A"", ""CD46"", ""DUSP3"", ""AMBRA1"", ""FZD7"", ""CD164"", ""SFRP1"", ""JAM3"", ""FOXJ1"", ""CLASP2"", ""HSPD1"", ""MAP2K5"", ""SPINT2"", ""DOCK8"", ""P4HB"", ""LGALS1"", ""EPHA4"", ""TNFRSF14"", ""ASS1"", ""PTPRJ"", ""DAPK3"", ""ADAM9"", ""CBLB"", ""ABAT"", ""ITCH"", ""FLOT2"", ""CRK"", ""SELENOK"", ""TGFBR2"", ""JAK1"", 
""CX3CL1"", ""SOX9"", ""SART1"", ""CORO1C"", ""ABL1"", ""IL15"", ""PRKCZ"", ""KANK1"", ""MALT1"", ""RET"", ""PPARA"", ""DDR1"", ""MELTF"", ""BAD"")"
Adhesion,GOBP_REGULATION_OF_CELL_CELL_ADHESION,0.99,1,0.004808996,-0.196236695,-0.689279959,260,"c(""B2M"", ""CD9"", ""PRNP"", ""CD81"", ""PRDX2"", ""IL18"", ""RELA"", ""BMP7"", ""RHOA"", ""IGF2"", ""FLOT1"", ""PRKAR1A"", ""CD46"", ""DUSP3"", ""AMBRA1"", ""FOXJ1"", ""HSPD1"", ""MAP2K5"", ""SPINT2"", ""DOCK8"", ""LGALS1"", ""TNFRSF14"", ""ASS1"", ""CBLB"", ""ABAT"", ""ITCH"", ""FLOT2"", ""SELENOK"", ""TGFBR2"", ""JAK1"", ""CX3CL1"", ""SART1"", ""ABL1"", ""IL15"", ""PRKCZ"", ""MALT1"", ""PPARA"")"
Adhesion,GOCC_ANCHORING_JUNCTION,0.00029848,0.0103786,0.498493109,-0.384692737,-1.36756761,376,"c(""BSG"", ""B2M"", ""CD59"", ""GSN"", ""CD9"", ""ATP6V0C"", ""CD81"", ""MMP14"", ""HSPA9"", ""YWHAE"", ""SNTB1"", ""HACD3"", ""CTNNA1"", ""PDIA3"", ""ARF1"", ""EZR"", ""RHOA"", ""WDR1"", ""DDR2"", ""LSR"", ""FAP"", ""YWHAG"", ""FLNB"", ""ATP1B1"", ""PARK7"", ""HSPA8"", ""FLNA"", ""APP"", ""AMOTL2"", ""PTPRM"", ""PLEC"", ""PTK2B"", ""FLOT1"", ""SLC2A1"", ""CLTC"", ""CAPN1"", ""ACTN4"", ""CD46"", ""GNB2"", ""SYNE2"", ""GNA12"", ""IGF2R"", ""CLDN5"", ""MAPK1"", ""CD99"", ""CD99L2"", ""AMBRA1"", ""HSPB1"", ""PI4KA"", ""GNA13"", ""APC"", ""ZYX"", ""YWHAZ"", ""PPIA"", ""JAM3"", ""ANXA5"", ""CLASP2"", ""BCAR3"", ""ADD3"", 
""UBA1"", ""P4HB"", ""EPHA4"", ""PERP"", ""MSN"", ""PTPRJ"", ""CLDN3"", ""ITGB8"", ""B4GALT1"", ""ADAM9"", ""FZD1"", ""DST"", ""ACTN1"", ""SDCBP"", ""FLOT2"", ""BCAR1"", ""CDH3"", ""CPNE3"", ""JAK1"", ""IL16"", ""VAMP5"", ""VIM"", ""CORO1C"", ""ITGB5"", ""CYBA"", ""PRKCZ"", ""L1CAM"", ""IQGAP1"", ""KIT"", ""ACTR3"", ""CAT"", ""DCTN4"", ""CYTH2"", ""SH3KBP1"", ""FGFR3"", ""CTTN"", ""RRAS2"", ""MAPRE1"", ""LAMA1"", ""CTNNB1"", ""TWF1"", ""MYH9"", ""CTNND2"", ""SDCCAG8"", ""CD151"", ""GAB1"", ""AHI1"", ""MDC1"", ""PARD3"", ""PARD3B"", ""LIMD1"", ""RAPGEF2"", ""MRC2"", ""EVL"", ""PDLIM1"", ""TJP1"", ""APBB1IP"")"
Adhesion,GOCC_CELL_SUBSTRATE_JUNCTION,8.24097288561804e-07,8.51625644796741e-05,0.659444398,-0.459060432,-1.603308976,228,"c(""BSG"", ""B2M"", ""CD59"", ""GSN"", ""CD9"", ""ATP6V0C"", ""CD81"", ""MMP14"", ""HSPA9"", ""YWHAE"", ""SNTB1"", ""HACD3"", ""CTNNA1"", ""PDIA3"", ""ARF1"", ""EZR"", ""RHOA"", ""DDR2"", ""FAP"", ""YWHAG"", ""FLNB"", ""HSPA8"", ""FLNA"", ""PLEC"", ""PTK2B"", ""FLOT1"", ""CLTC"", ""CAPN1"", ""ACTN4"", ""CD46"", ""GNB2"", ""SYNE2"", ""GNA12"", ""IGF2R"", ""MAPK1"", ""CD99"", ""CD99L2"", ""AMBRA1"", ""HSPB1"", ""PI4KA"", ""GNA13"", ""ZYX"", ""YWHAZ"", ""PPIA"", ""ANXA5"", ""CLASP2"", ""BCAR3"", ""P4HB"", ""MSN"", ""ITGB8"", ""ADAM9"", ""FZD1"", ""DST"", ""ACTN1"", ""SDCBP"", ""FLOT2"", ""BCAR1"", ""CPNE3"", ""JAK1"", 
""IL16"", ""VIM"", ""CORO1C"", ""ITGB5"", ""CYBA"", ""L1CAM"", ""IQGAP1"", ""ACTR3"", ""CAT"", ""DCTN4"", ""SH3KBP1"", ""FGFR3"", ""CTTN"", ""RRAS2"", ""MAPRE1"", ""CTNNB1"", ""TWF1"", ""MYH9"", ""CD151"", ""MDC1"", ""LIMD1"", ""MRC2"", ""EVL"", ""PDLIM1"", ""APBB1IP"")"
Adhesion,GOCC_CELL_SURFACE,0.817182817,0.959958016,0.021579809,-0.252540404,-0.901829134,451,"c(""FOLR1"", ""B2M"", ""CD59"", ""ENO1"", ""CLU"", ""CD9"", ""MIF"", ""PRNP"", ""ATP5F1B"", ""CLSTN1"", ""ERP29"", ""SLC11A2"", ""LRPAP1"", ""C1QBP"", ""ROR2"", ""SCARB1"", ""CD63"", ""FOLR3"", ""PRLR"", ""PDIA3"", ""CTSB"", ""HSPA2"", ""FAP"", ""CSPG5"", ""FGFR2"", ""NOTCH2"", ""APP"", ""NPTN"", ""FLOT1"", ""ADGRA3"", ""ABCG1"", ""ATP6AP2"", ""LRP6"", ""CD46"", ""IGF2R"", ""FCGRT"", ""CD99L2"", ""BACE1"", ""KCNE1"", ""MFGE8"", ""GSR"", ""SFRP1"", ""ANXA5"", ""TSPAN14"", ""SLC39A6"", ""HSPD1"", ""DSCAML1"", ""ANXA4"", ""P4HB"", ""EPHA4"", ""MSN"", ""TNFRSF14"", ""ATP5IF1"", ""PTPRJ"", ""ITGB8"", ""PSEN1"", 
""CD93"", ""B4GALT1"", ""ADAM9"", ""FZD1"", ""KCNJ3"", ""HSP90AB1"", ""SPARC"", ""MICA"", ""EPOR"", ""TGFBR2"", ""CRYAB"", ""CX3CL1"", ""VAMP5"", ""PHB2"", ""KCNQ1"", ""ANTXR2"", ""PICALM"", ""ITGB5"", ""IL15"", ""L1CAM"", ""KIT"", ""IL5RA"", ""MELTF"", ""FGFR3"", ""TNFRSF10B"")"
