gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
IGF2,-1.145623453,6.481717836,-8.850246625,8.05907701065995e-07,0.004841088,5.960776377,Development (differentiation),0.147125105
ATP5F1B,-1.171922782,8.997196574,-5.437446449,0.000119213,0.100060243,1.226249156,NA,0.543912176
CBR1,-1.028891116,8.26362752,-5.352622583,0.000137669,0.100060243,1.179747606,Metabolism (other),0.380979976
FOLR1,-1.218084155,9.180924355,-5.263799126,0.000160236,0.100060243,0.987312359,NA,0.574142039
IL18,-0.783107262,6.821746955,-5.593621774,9.16994140110332e-05,0.100060243,1.699936589,Inflammation/Immune/Stress/Toxic/Detox,0.17693645
LGALS3BP,-0.699548584,7.042716203,-5.245320026,0.0001654,0.100060243,1.14834023,Development (apoptosis),0.187528169
LGALS3BP,-0.699548584,7.042716203,-5.245320026,0.0001654,0.100060243,1.14834023,Inflammation/Immune/Stress/Toxic/Detox,0.187528169
LGALS3BP,-0.699548584,7.042716203,-5.245320026,0.0001654,0.100060243,1.14834023,Matrisome/cell adhesion/binding/signaling,0.187528169
MDH2,-0.915449684,7.86401104,-5.273734929,0.00015753,0.100060243,1.128495097,NA,0.312890348
MVP,1.308975856,8.913457046,5.596391842,9.1276427650151e-05,0.100060243,1.531557352,NA,0.451129998
ROR2,-0.81165252,6.982125124,-5.24120618,0.000166573,0.100060243,1.139208453,NA,0.18727062
UQCRC1,-0.764112252,6.961044861,-5.784370746,6.68633187758336e-05,0.100060243,1.98247829,NA,0.182312794
ABHD2,-0.905305265,8.10104667,-4.922066002,0.000290237,0.103519487,0.573504447,Metabolism or Transport (lipid),0.352166634
B2M,-0.82307562,8.22285684,-4.937252056,0.000282581,0.103519487,0.613965924,Inflammation/Immune/Stress/Toxic/Detox,0.365301655
BSG,-1.26831881,9.639308857,-4.885552218,0.000309544,0.103519487,0.402698682,Matrisome/cell adhesion/binding/signaling,0.686176035
CD9,-0.813739429,7.393269984,-4.735532293,0.000404044,0.103519487,0.318607286,Inflammation/Immune/Stress/Toxic/Detox,0.237943468
CS,-0.668469679,6.700389532,-4.791968783,0.000365386,0.103519487,0.403805912,NA,0.15259803
CTSD,-1.343890363,9.610509119,-5.09793251,0.000213365,0.103519487,0.707174453,Metabolism (other),0.659841607
FBLN1,-1.089039261,10.16154381,-4.722453458,0.000413595,0.103519487,0.156215512,NA,0.749565385
IGFBP7,-1.238650219,11.69753617,-4.746932991,0.000395905,0.103519487,0.164092257,Development (cell cycle),0.942115768
IGFBP7,-1.238650219,11.69753617,-4.746932991,0.000395905,0.103519487,0.164092257,Development (differentiation),0.942115768
LYAR,-0.608517595,5.965866043,-4.962380293,0.000270372,0.103519487,0.660610151,NA,0.099317494
OCA2,-0.90318867,7.972425912,-5.000830042,0.000252745,0.103519487,0.700958523,Metabolism (other),0.31990857
PKM,-1.091672869,9.982282509,-4.809585269,0.000354124,0.103519487,0.283119014,Metabolism (other),0.745380207
PRPS2,-0.661679773,7.13853035,-4.794506848,0.000363741,0.103519487,0.416669681,Metabolism (other),0.212896787
PSAP,-1.132124004,8.829410067,-5.102974951,0.000211504,0.103519487,0.783186981,NA,0.499903419
SERPINA3,1.383202567,6.193446429,4.764770309,0.000383512,0.103519487,0.326721271,Inflammation/Immune/Stress/Toxic/Detox,0.093683601
MAP2K6,-0.71176758,7.36542577,-4.641211194,0.00047843,0.10843875,0.164161035,NA,0.238168824
NDUFV1,-0.664664561,6.938738484,-4.630874258,0.000487406,0.10843875,0.140495464,NA,0.179061232
TSPAN1,-0.699888009,7.145993175,-4.662312346,0.000460635,0.10843875,0.198046413,Matrisome/cell adhesion/binding/signaling,0.211383684
TSPAN1,-0.699888009,7.145993175,-4.662312346,0.000460635,0.10843875,0.198046413,Motility,0.211383684
AQP1,-1.052770716,9.674858776,-4.400502022,0.00074006,0.119381011,-0.316017818,Transport,0.661934196
CD63,-0.833558614,8.102571441,-4.396341375,0.000745706,0.119381011,-0.254414566,Matrisome/cell adhesion/binding/signaling,0.354291417
CD81,-0.845202232,7.940243046,-4.537596365,0.00057676,0.119381011,-0.015829485,Inflammation/Immune/Stress/Toxic/Detox,0.327506278
CST3,-1.18711948,10.41499129,-4.549577408,0.00056439,0.119381011,-0.094489537,NA,0.786169596
ENO1,-1.034356889,8.416624003,-4.482954423,0.000636844,0.119381011,-0.129395008,Metabolism (other),0.429141717
HVCN1,-0.984362027,8.918221939,-4.375214999,0.000775072,0.119381011,-0.321583962,NA,0.518575752
IDH3A,-0.709138458,7.293775764,-4.464517169,0.000658551,0.119381011,-0.129762246,Metabolism (other),0.213637242
LAMP2,-0.603893082,6.53476331,-4.383388501,0.000763572,0.119381011,-0.305033473,NA,0.136211448
PRKAA1,-0.583322721,6.784092699,-4.405089323,0.000733886,0.119381011,-0.254659835,NA,0.165153564
SLC2A1,-0.657649018,6.895667768,-4.449227893,0.000677133,0.119381011,-0.169948066,Transport,0.171624493
SLC4A10,-0.735845651,6.968860569,-4.377306842,0.000772112,0.119381011,-0.289059611,Transport,0.187206233
SYNGR1,-0.793453066,7.440463626,-4.51018952,0.000606125,0.119381011,-0.052629832,NA,0.248309832
ABR,-0.575440249,6.838354218,-4.217776476,0.001035226,0.119388695,-0.573861914,Motility,0.157652437
ACAT1,-0.751153225,7.8662991,-4.344810588,0.00081945,0.119388695,-0.330444133,Metabolism or Transport (lipid),0.305743352
ACO2,-0.699329178,8.059785568,-4.24499,0.000984519,0.119388695,-0.496697407,Metabolism or Transport (lipid),0.331723649
ADGRA3,-0.598269174,7.403334004,-4.157094856,0.001158223,0.119388695,-0.652593425,Matrisome/cell adhesion/binding/signaling,0.226289357
C5AR1,-0.72879602,7.07160027,-4.216486332,0.001037695,0.119388695,-0.56054037,Inflammation/Immune/Stress/Toxic/Detox,0.192646964
CD59,-0.879517122,8.355555814,-4.302968995,0.000884856,0.119388695,-0.405072525,NA,0.400006439
CFB,0.570034371,5.928980115,4.173147577,0.001124288,0.119388695,-0.72481465,Inflammation/Immune/Stress/Toxic/Detox,0.075429786
ETV7,0.45781477,5.7655395,4.19182383,0.001086093,0.119388695,-0.682942282,Development (differentiation),0.069828086
GOT2,-0.771930591,8.248995713,-4.165174444,0.001141013,0.119388695,-0.634806308,NA,0.37077458
GSTP1,-0.858703312,8.79388252,-4.150429733,0.001172621,0.119388695,-0.674546011,Metabolism (other),0.491050158
IFI6,-0.805309241,7.817201119,-4.252293925,0.000971351,0.119388695,-0.482152452,Inflammation/Immune/Stress/Toxic/Detox,0.284334557
KLRG2,0.60362992,5.674636385,4.356605251,0.000801931,0.119388695,-0.369652085,NA,0.061876248
MOG,0.759372288,8.081708268,4.190413725,0.00108893,0.119388695,-0.584719008,NA,0.28085764
NDUFS3,-0.659257303,7.64064934,-4.292809362,0.000901536,0.119388695,-0.414013685,NA,0.255810959
OGDH,-0.856708565,8.474620914,-4.224193151,0.001023032,0.119388695,-0.544474071,Metabolism (other),0.42164059
PLTP,-0.633407025,7.468308817,-4.306155258,0.00087969,0.119388695,-0.395065901,Metabolism or Transport (lipid),0.236655721
PRNP,-0.802450007,8.759568146,-4.157566272,0.001157211,0.119388695,-0.659471462,NA,0.468450196
TPX2,0.527389827,6.482101694,4.198494811,0.001072777,0.119388695,-0.665276818,NA,0.11486704
TTR,-1.300361275,15.63005789,-4.262294429,0.000953616,0.119388695,-0.721511232,NA,0.999613676
TUBB4B,-1.031333285,9.818589112,-4.303157855,0.000884549,0.119388695,-0.459427552,Transport,0.673813663
CA2,-0.918198348,9.753758019,-4.131837367,0.001213766,0.120769594,-0.728935135,Inflammation/Immune/Stress/Toxic/Detox,0.667761252
FKBP2,-0.777622441,7.786841191,-4.113400707,0.001256037,0.120769594,-0.713618532,Metabolism (other),0.295892087
MAPK4,-0.627047407,7.336850129,-4.108891789,0.001266603,0.120769594,-0.730523541,NA,0.222587084
TUBA4A,-0.4918852,6.368325448,-4.111966826,0.001259387,0.120769594,-0.805991682,Transport,0.119020024
GRM8,-0.746889326,7.86380163,-4.073419729,0.001352986,0.126990437,-0.781098673,NA,0.306226257
AIFM1,-0.550712116,6.116883047,-3.984692927,0.001596594,0.129778521,-1.053123039,Development (differentiation),0.102053957
ATP6AP2,-0.556535792,7.126636165,-3.942331156,0.001728364,0.129778521,-1.035778578,NA,0.190715344
BCAP31,-0.77193777,7.996132933,-3.964560698,0.001657882,0.129778521,-0.961704154,NA,0.331530487
COL4A3,-0.642127065,6.941394737,-3.947594725,0.001711402,0.129778521,-1.030142795,Matrisome/cell adhesion/binding/signaling,0.176002833
GIMAP4,-0.639162913,7.542562452,-4.033161841,0.0014584,0.129778521,-0.853378073,NA,0.267432876
