gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
HNRNPUL1,-0.280539707,7.434340938,-2.423605481,0.015995277,0.030207813,-3.85665651,NA,0.202625278
MYL7,0.246066146,6.795651482,2.423278328,0.016009389,0.030225133,-3.983052608,NA,0.135828202
GNA13,-0.242975383,6.88915411,-2.422015913,0.016063947,0.03031878,-3.99254179,NA,0.143813067
OSBPL6,0.254880177,6.424496353,2.421461396,0.016087964,0.030354743,-3.954087915,Metabolism or Transport (lipid),0.107170344
SPG21,-0.258197161,7.161869547,-2.420555768,0.016127256,0.030419497,-3.941737251,NA,0.169071746
MYH9,-0.344695019,7.930726434,-2.420439649,0.016132301,0.030419631,-3.685801526,NA,0.26524286
PSMB8,0.286184732,5.700371921,2.419599771,0.016168826,0.030479109,-3.8497587,Metabolism (other),0.067513255
FGF2,-0.377138697,8.104270267,-2.419368542,0.016178895,0.030488693,-3.608445444,Development (differentiation),0.291239097
CDC40,0.255549454,6.410536022,2.416350411,0.016310826,0.030727848,-3.959377269,NA,0.10539593
COL11A1,0.247314381,6.548841097,2.415833867,0.016333501,0.030761091,-3.985740586,Matrisome/cell adhesion/binding/signaling,0.116886865
RUFY1,-0.240998931,6.723011604,-2.415500948,0.016348129,0.030777553,-4.013517862,NA,0.130291175
SKAP2,0.269314626,6.164526825,2.415405976,0.016352305,0.030777553,-3.923444023,Inflammation/Immune/Stress/Toxic/Detox,0.090473747
PODXL2,0.270698308,6.038025927,2.415283467,0.016357692,0.030778223,-3.908982282,Matrisome/cell adhesion/binding/signaling,0.084284676
HGSNAT,0.26651147,7.273364257,2.414296387,0.016401156,0.03084103,-3.924610821,NA,0.183256371
SNRPF,0.247396165,6.933416083,2.414347469,0.016398904,0.03084103,-3.992312819,NA,0.146421242
NPL,0.266857962,6.152744506,2.413758538,0.016424882,0.030876153,-3.92982514,Metabolism (other),0.088774158
CARD9,0.249487072,6.55069474,2.413355416,0.016442685,0.030900123,-3.985067661,Inflammation/Immune/Stress/Toxic/Detox,0.119185052
TACC3,0.257552419,6.349155874,2.412566402,0.016477578,0.030956187,-3.962673008,NA,0.101686762
CSNK2A1,0.280738554,5.800922465,2.411637951,0.016518722,0.031023955,-3.883622345,NA,0.070463486
IGHV1.69,0.273530144,5.866671469,2.411139837,0.016540833,0.031055947,-3.903509164,NA,0.077133573
DTX3,-0.260374151,7.14880947,-2.410210873,0.016582139,0.031123948,-3.972204973,NA,0.17367881
HTRA2,0.247460184,7.008541019,2.410087595,0.016587628,0.031124699,-3.99690785,Development (apoptosis),0.157527364
SHBG,0.293483749,5.438835899,2.409840664,0.016598626,0.031135785,-3.846879223,NA,0.056054387
TIFA,0.255155108,6.423116172,2.40904512,0.016634103,0.031192768,-3.974681367,Inflammation/Immune/Stress/Toxic/Detox,0.106069352
PILRA,0.279554351,5.766047552,2.407207036,0.016716328,0.031337352,-3.901615744,NA,0.070089362
ORC3,0.244580562,6.972898081,2.40499065,0.016815953,0.031514456,-4.020187286,NA,0.151316915
GALC,0.241346862,6.77382707,2.404565525,0.016835122,0.031540717,-4.031292506,NA,0.135250983
OTC,0.248208497,6.492157061,2.399837471,0.017049613,0.031932787,-4.01638305,NA,0.117196853
ACVR2A,0.249934559,6.458819115,2.399573064,0.017061679,0.031945604,-4.009472615,NA,0.109778519
PSME2,0.242997629,6.835148662,2.399066868,0.017084799,0.031979106,-4.048340765,NA,0.138906704
PGK1,-0.308067428,7.597820636,-2.393360042,0.017347377,0.032460663,-3.831515895,Metabolism (other),0.223886181
BIRC2,-0.288196631,7.513905937,-2.392981924,0.0173649,0.032483515,-3.897014831,NA,0.211646998
DEGS1,-0.252423527,6.393426798,-2.39250814,0.017386878,0.032514685,-4.023882226,Metabolism or Transport (lipid),0.103952882
TWF1,0.242480128,6.873135253,2.389345426,0.01753422,0.032780203,-4.058945142,NA,0.140734565
INSM1,0.283860676,5.574517983,2.388518263,0.017572937,0.032842546,-3.913194085,NA,0.0625
AP1M1,-0.259861762,6.158569423,-2.387571267,0.017617354,0.032909815,-4.001315969,Transport,0.090986831
