gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
C5AR2,-0.454819425,6.507429367,-1.705676787,0.109131437,0.769612812,-4.50230004,Inflammation/Immune/Stress/Toxic/Detox,0.089916357
ELMO2,-0.322694507,7.329788597,-1.705534796,0.109158429,0.769612812,-4.480485813,NA,0.137314126
NEDD4L,-0.302719698,6.959558076,-1.705422156,0.109179845,0.769612812,-4.521296808,NA,0.105250929
MEOX1,0.296551134,6.317520783,1.703735515,0.109500971,0.769612812,-4.521252591,Development (cell cycle),0.068076208
CYP4A22,-0.302818402,6.812674488,-1.703148465,0.109612935,0.769612812,-4.505241462,Metabolism or Transport (lipid),0.100371747
NRSN1,-0.27922878,6.63004804,-1.70300478,0.109640354,0.769612812,-4.537908091,NA,0.083178439
PARD3,0.320573821,7.900346777,1.701921953,0.109847181,0.769612812,-4.532824947,Matrisome/cell adhesion/binding/signaling,0.172630112
UBA5,-0.318325278,6.627883953,-1.700081796,0.110199444,0.769612812,-4.506549756,Metabolism (other),0.091542751
OLFM2,0.331477414,6.103600412,1.699625482,0.110286949,0.769612812,-4.515920935,NA,0.057620818
CACNA1S,-0.293841129,6.960947084,-1.699045364,0.110398282,0.769612812,-4.504311523,Transport,0.10989777
CD27,-0.34409432,6.806162231,-1.698201202,0.110560465,0.769612812,-4.517117632,Inflammation/Immune/Stress/Toxic/Detox,0.092936803
SST,0.317825858,6.573417739,1.697514822,0.110692487,0.769612812,-4.549607617,NA,0.071096654
CLDN3,-0.29538315,6.887145356,-1.697366812,0.110720974,0.769612812,-4.512634309,Matrisome/cell adhesion/binding/signaling,0.106412639
CAPN2,0.338604801,7.561144195,1.696807162,0.110828746,0.769612812,-4.51483487,NA,0.156366171
ARID5B,0.306612666,7.035515132,1.696413018,0.110904702,0.769612812,-4.514280191,NA,0.106180297
KCNJ11,-0.31271362,7.35680466,-1.696386138,0.110909884,0.769612812,-4.498561473,Transport,0.132667286
