"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"1","ASRGL1",0.709350098437544,4.28823030326499,7.62109787683299,7.54673852259285e-13,7.67125970821563e-09,18.5016112867823,NA,0.097616724248578
"2","SLC19A1",-0.716662146732051,8.53028510945032,-7.25801668774735,6.76325895781257e-12,2.29161757687216e-08,16.5893921736205,"Transport",0.683972009037283
"3","AC123912.4",-1.01754667907316,3.72980921657986,-7.29481948106132,5.43028460052205e-12,2.29161757687216e-08,16.4873893929598,NA,0.0691246670358942
"4","NACC2",-0.465295378691291,6.15707117067317,-7.17151772143843,1.13011050496969e-11,2.34029963831453e-08,16.1313855475205,NA,0.279426114935253
"5","ACOT11",-0.513473946721636,8.94035649477942,-7.16839773359958,1.15115574929392e-11,2.34029963831453e-08,16.0637032770564,"Metabolism or Transport (lipid)",0.770494325324612
"6","PDE9A",0.959781371121722,4.44263197365607,7.09726460943304,1.75094554427445e-11,2.96639357625829e-08,15.5846619125416,"Metabolism (other)",0.107427627009872
"7","CROCC",-0.467990650561226,7.20000463449367,-6.9849885046064,3.37729653019071e-11,4.55374547251379e-08,15.0741691960426,"Cilia",0.46473437596153
"8","EVC",0.571073635476759,5.38292679368781,6.95452710177551,4.03184547492613e-11,4.55374547251379e-08,14.8926242614807,"Development (differentiation)",0.193290608434212
"9","MIR4435-2HG",1.16619331111885,4.8646840447707,6.95876801033722,3.93373350911218e-11,4.55374547251379e-08,14.8790360184368,NA,0.118152807447847
"10","HEG1",-0.443451720821778,6.38450253727916,-6.88734370453235,5.94934568836983e-11,5.49980350933289e-08,14.5386448954697,NA,0.288880976870533
"11","C1RL",0.548353047048932,5.66133759839408,6.88727859391337,5.95158274497411e-11,5.49980350933289e-08,14.531948982183,"Inflammation/Immune/Stress/Toxic/Detox",0.231861697919139
"12","TPST2",-0.533773934334421,5.08948578655763,-6.86396393319016,6.80826081595991e-11,5.76716426618604e-08,14.3725299949851,NA,0.160055735773751
