"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"2","AC105402.3",-2.63209135223312,5.33034458858959,-4.94320256598411,2.57033431480083e-06,0.0135919278566668,-1.97718761297424,NA,0.0945502298095863
"5","AL139383.1",0.725002124238827,6.27518863196002,3.85561816069199,0.000188567621867078,0.342343214568068,-2.43916021813012,NA,0.0892317793827971
"8","APOE",-0.928373131936985,6.21375095172209,-3.84747209272795,0.00019421891900609,0.342343214568068,-2.55754822086746,"Metabolism or Transport (lipid)",0.072225869993434
"1","TTC3",0.322816691386611,10.1715091667913,3.61776138086398,0.000438833932445626,0.580138458693117,-0.673276095154212,NA,0.617465528562049
"16","KDELR1",0.657148583958084,6.2735433932244,3.47462187719166,0.000716613867479291,0.757890826246098,-2.90921970764881,NA,0.0799080761654629
"3","TPGS2",0.368856958333175,8.02940967223744,3.24835409183146,0.00151240326805055,0.900398449245073,-2.18143308479693,NA,0.222455679579777
"4","PRKCE",0.374713301959507,8.57557639974753,3.04029730166654,0.00291258672708723,0.900398449245073,-2.31019466022966,NA,0.320223243598162
"6","PDK4",0.392119796514206,11.006151521318,2.75531422094265,0.00679527075142386,0.900398449245073,-2.46822135828915,NA,0.759750492449114
"7","HIF1A-AS3",-0.502086754812183,7.37099973469444,-3.21301609361677,0.00169411208728529,0.900398449245073,-2.53160366634189,NA,0.163230466185161
"9","GOLGB1",0.298785936586683,8.76647576867546,2.84777833597768,0.00519578752526501,0.900398449245073,-2.60873565240343,NA,0.328365068942876
"10","MYRIP",0.290847773263192,9.01042958506386,2.7760029969445,0.00640272969705155,0.900398449245073,-2.64196013543969,NA,0.39704530531845
"11","GPX3",0.298109658037546,11.7163754743887,2.61647039890338,0.0100475346190813,0.900398449245073,-2.7103395698299,"Inflammation/Immune/Stress/Toxic/Detox",0.847997373604727
"12","FAM117A",0.422303340970409,7.1511213724107,3.09235001217132,0.00247926216281221,0.900398449245073,-2.77744816926258,NA,0.138476690741957
"13","EPAS1",0.262942824049762,8.85300223885247,2.68655053898312,0.00826242136622911,0.900398449245073,-2.84984855435349,NA,0.375114904793171
"14","TRPS1",-0.297835406377789,8.25519823918711,-2.73943679465011,0.00711124171212224,0.900398449245073,-2.86083331527737,NA,0.274392646093237
"15","HDAC9",-0.245851800652975,10.5259060958085,-2.55119117827264,0.012015820964193,0.900398449245073,-2.88103876607122,NA,0.729875246224557
"17","PHC2",0.408364343189313,7.78414493699097,2.79438042729731,0.00607149310552547,0.900398449245073,-2.97915631876391,NA,0.211227839789888
"18","SPARCL1",0.333220840553937,8.98554902798166,2.56950912527477,0.0114312142088684,0.900398449245073,-3.02784538630542,"Matrisome/cell adhesion/binding/signaling",0.368942875902823
