"","gene","logFC","effect_z","AveExpr","t","P.Value","adj.P.Val","B","X78511269_ChP_8_1._8_2._8_3.11_1.11_2.11_3.11_4","X98625132_ChP_8_1","X98625132_ChP_8_2","X98625132_ChP_8_3","X50405592_ChP_8_1._8_2","X50405592_ChP_8_3.11_1","X50405592_ChP11_2","X50405592_ChP11_3","X50405592_ChP11_4","X41357606_ChP1_1.1_2","X41357606_ChP1_3.1_4","X20779708_ChP_9_1","X37085610_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X40034076_ChP4_1.4_2.4_3.4_4","X83419611_ChP4_1.4_2.4_3.4_4","X99592710_New_Ch33","X99592710_New_Ch34","X99592710_New_Ch35","X80487613_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X52064033_ChP_8_1._8_2._8_3.11_1.11_2.11_3.11_4","GO.Focus.function","Percent_in_cells"
"6500","TMEM135",-0.191587813305988,-0.355104348627416,7.80481475658784,-2.3809071414511,0.0239378043992014,0.311487524150869,-3.5937694607224,8.12563506848657,8.05593665082436,8.03198638782619,8.37704922937358,8.12035219005308,7.59247884849992,7.53046617788516,7.9623767625203,7.36636590215149,8.36695743735153,8.29163950362509,7.6484993020504,7.54481736132303,8.48145109423258,7.97009932051594,6.18652456428971,7.29681134632271,7.55208189587991,7.85106285013725,7.74370323840806,NA,0.343709468223087
"7339","ZNF365",0.447770633110181,0.388295873448858,4.48415110060263,2.38913951954911,0.0234952047640225,0.311487524150869,-3.31509614141758,4.03817222723623,3.96847380957402,5.89953609180253,2.26852477259541,4.29253316543576,4.2232450388342,4.92380860606468,3.87491392126996,4.9170585007879,1.7670445951644,3.50156257299932,5.99868565697928,4.8818523486006,4.80588604473052,5.08257404977435,4.42098981792673,4.87359991559816,5.96711939515875,5.46639899990193,4.51104248161778,NA,0.053177691309987
"6236","STXBP6",0.381896941599482,0.340713809712744,5.73734663048594,2.37717927153044,0.0241407160917542,0.312989632111353,-3.32317889139916,6.36010032212359,5.89447322813024,5.36902137510376,5.7279563912327,4.29253316543576,4.2232450388342,4.6343019888697,3.13794832710375,5.12350937825532,6.01497210860799,6.67148757444163,5.22816750310205,6.35578353693301,6.49394203841578,7.15296337766575,6.62262367909638,6.84043305166296,6.91820979467781,6.68879142123837,4.99646930878803,NA,0.108300907911803
"1543","COBL",0.220186395182704,0.402258285379997,7.60517895263983,2.37509153679295,0.0242550370906583,0.313803072103322,-3.56544527823806,7.20809722867854,7.95032646286376,7.62536112836354,7.9409501145669,6.82858606567597,7.11940922784966,7.29726700159213,7.10757467806023,7.36636590215149,6.97649796079335,6.96099419163662,8.08321916719095,7.64266468472118,8.1116944742546,7.51553345705046,8.24880884254405,8.37995258162295,8.71844028230203,7.34086811781807,7.6809674830601,NA,0.308690012970169
"4521","PCAT1",0.352695914428426,0.370202857758682,7.3833415792569,2.37449774413877,0.024287642200351,0.313803072103322,-3.53011858626885,6.70113723995866,7.57728305224954,7.48449859252369,8.15116782195725,7.01499918990686,7.0305999608918,6.82192899204547,6.83838804524485,6.8890441246183,5.67393519077292,6.44016202833518,7.58364815770044,7.06947935177637,8.50632576287161,6.84810879613733,9.15434415854056,8.91401418404407,8.88040776196542,6.68879142123837,7.39856775235937,NA,0.350843060959792
"1478","CLIP2",0.158902252789012,0.285502483942021,8.60850253783829,2.37212258516709,0.0244184616829374,0.314947459941693,-3.67772500068477,8.38394706407796,7.83637027356667,7.75368522533908,7.47797813822436,9.17027741538477,8.92983698395689,9.14385708693283,8.93669011885665,9.37143689169891,8.20998809101313,8.25645007516279,8.43532541074333,8.76720978265948,8.50632576287161,8.3753557990022,9.01792496031397,8.91401418404407,9.35484954844186,8.83563280956765,8.49289513490752,"Transport",0.520103761348898
"1483","CLMN",0.300616938929017,0.445321073519953,5.80112777666786,2.37034062024371,0.0245170301534838,0.315672642131644,-3.33243682062442,4.77513782140244,4.81647071612897,5.65852799229874,5.43844977403772,6.05806791179874,6.00751634777876,5.55183982867772,5.01241744501989,5.46454629609039,6.15936201794316,6.00406291352851,5.89559216401518,5.17135896579559,6.15952299934522,6.46108567302808,7.30851508866832,6.62362166258982,7.1895118164952,5.75590561709691,4.51104248161778,"Matrisome/cell adhesion/binding/signaling",0.133592736705577
"1114","CACUL1",-0.229997982241055,-0.403831275504026,6.57397868653968,-2.36942535758547,0.0245677981712663,0.31578092304619,-3.44446810220552,7.20809722867854,7.57728305224954,6.44702388710503,7.39780778954037,6.72549257271187,6.83467975091655,6.67383035305633,6.97925058108469,6.70847187897648,5.85450743641474,6.30891749505693,7.02334771121355,5.61881794276681,6.02827846606696,5.5680008769446,6.7429179128141,6.77172030157895,6.91820979467781,5.99691371660071,6.09600498233894,NA,0.185473411154345
"923","BASP1",0.381238086964168,0.328396208713207,5.39757082769265,2.36534372212556,0.0247953667336384,0.318157416521987,-3.31922515737525,5.91264134515237,4.45390063674426,5.00645129571905,6.17541536820392,5.14053007199071,5.5768819934489,5.16481670556848,4.72291082782491,6.07459977777438,1.7670445951644,4.23852816716553,6.49825666646979,5.95985486060188,5.3364007614293,6.22007757352429,6.18652456428971,6.90602139329054,6.14769164080058,5.46639899990193,4.99646930878803,"Development (differentiation)",0.111543450064851
"1878","DIPK2A",0.300066096047056,0.385869981164458,5.34285962686285,2.36170476742429,0.0249998702485507,0.318897541580654,-3.33401630741662,4.77513782140244,5.10597733332395,5.65852799229874,5.7279563912327,5.67104478868949,5.14078287864223,5.85669441020614,5.25342554452369,4.02397370470441,4.08897269005177,4.23852816716553,5.99868565697928,6.99732956602054,5.0953926619255,6.22007757352429,4.42098981792673,5.32105889256938,5.23015380099255,5.75590561709691,6.27657722798076,NA,0.0765239948119326
"2310","FAM160A1",0.466614040832869,0.319447271915454,5.64968039901945,2.36165297465311,0.0250027919680712,0.318897541580654,-3.3429314874323,5.91264134515237,6.29040190446138,5.00645129571905,6.51645228603899,6.05806791179874,5.91130103251946,5.85669441020614,3.87491392126996,4.9170585007879,3.35200709588556,1.91660007227817,5.04759525746022,6.2354893032153,6.02827846606696,5.9305709563293,7.65365057471701,7.43653610998932,7.48649355425233,5.46639899990193,6.09600498233894,NA,0.149805447470817
"3380","LEMD3",-0.246806246607488,-0.354939522091889,6.18633757812232,-2.36335027129679,0.0249072061393971,0.318897541580654,-3.41130791206873,6.54067256776541,6.50452670981423,6.72265832971846,7.31291889195386,6.49416702660541,6.33872225625413,6.32235798255496,5.94530324916136,7.14735612020969,6.01497210860799,6.00406291352851,5.99868565697928,6.35578353693301,5.72342388453854,4.34560845560815,6.7429179128141,5.11460801510196,6.452546222329,5.75590561709691,5.88955410487151,NA,0.14526588845655
"5033","PTDSS2",0.326085751650518,0.450287763566274,5.15441082740941,2.36127447604418,0.0250241531622646,0.318897541580654,-3.32353089328418,4.03817222723623,3.96847380957402,5.89953609180253,5.7279563912327,5.4300366891857,4.75375975553298,3.78630508231475,5.01241744501989,4.02397370470441,5.85450743641474,5.08652507372048,4.600136280489,5.17135896579559,5.54285163889672,5.5680008769446,5.79950144118046,5.32105889256938,6.14769164080058,5.99691371660071,5.35903938817273,"Metabolism (other)",0.0836575875486381
"3767","ME2",0.256206890228443,0.401872808541778,6.63463300537715,2.35982803279629,0.0251059386667604,0.319393810171841,-3.44612841318551,6.70113723995866,6.60074202507353,5.89953609180253,5.43844977403772,7.25600728941065,6.66802988150709,6.89064174212948,7.38587584054734,6.34590179959177,5.85450743641474,5.82349066788668,6.49825666646979,6.56990834228586,6.02827846606696,6.66753655049551,7.14345584239783,7.29681134632271,7.8415885130749,6.38393683970995,7.39856775235937,NA,0.217250324254215
"7379","ZNF536",0.44785844247937,0.422354980172155,5.92854610282337,2.35819798152689,0.0251983972584668,0.320023937924821,-3.36562370567585,5.62313472795739,5.34698543282775,6.10598696926996,5.43844977403772,5.4300366891857,6.09771415675034,5.85669441020614,5.45987642199112,5.86047497242153,4.08897269005177,6.00406291352851,5.04759525746022,6.46681484932176,4.80588604473052,5.5680008769446,8.07634164653929,7.88990172792726,7.8415885130749,6.20336459406813,5.35903938817273,NA,0.174448767833982
"4757","PLEKHA7",0.134537612068529,0.34871292671919,8.6692637650233,2.35372044851411,0.0254539649604582,0.322719912891524,-3.72837476576564,8.60295684601976,8.5413634779946,8.34884349316613,8.04988448612007,8.68485058821453,8.89252382548883,9.10100160797103,8.77215434684476,8.80907581991488,7.69778193272729,8.29163950362509,8.95448585306874,8.42617286482441,8.81587013330314,8.82673514534476,8.66891733137032,9.03622011641724,9.24013788956517,8.83563280956765,8.78902722891755,NA,0.501297016861219
"5042","PTMA",-0.307115332523851,-0.2938586100361,6.36514809259988,-2.35107480920944,0.0256060779252712,0.324097302093203,-3.46262905261388,7.20809722867854,7.75507017146482,6.72265832971846,7.55392699145765,5.14053007199071,5.44563746017065,5.9879389434844,6.50718213676947,5.74018073870382,8.03383113585931,7.69795978580283,6.18509878121016,6.66612365754516,4.44331596534581,6.46108567302808,6.49137914581813,4.87359991559816,5.96711939515875,5.10382892051722,7.31839740367539,NA,0.147859922178988
"646","AP3S1",-0.278865524537044,-0.479141097677399,5.80563858348565,-2.34820817913499,0.0257718294853293,0.325126349847133,-3.38792413544677,6.54067256776541,6.03886313746542,5.65852799229874,6.66084219537417,5.4300366891857,6.72574537936338,6.50877110678584,5.64044866763294,6.50202100150905,5.2264762138017,5.82349066788668,5.22816750310205,4.8818523486006,6.02827846606696,5.5680008769446,5.26898672448168,5.66209581040445,4.86758372160784,6.20336459406813,5.64854600536772,"Transport",0.108949416342412
"4828","POT1",-0.23727652268218,-0.44246289931692,5.9945244469101,-2.34816033754733,0.0257746039919055,0.325126349847133,-3.40880948067296,6.15364944465617,6.17010767074367,6.72265832971846,6.51645228603899,6.21853258399199,6.09771415675034,5.85669441020614,6.07654778243961,6.6428835373489,6.41090078493913,6.30891749505693,5.22816750310205,5.61881794276681,6.27981723306293,5.08257404977435,4.90641664509698,5.50163113821121,6.452546222329,5.99691371660071,5.64854600536772,NA,0.121919584954604
"6317","TALDO1",0.384312119994338,0.435279167367732,4.88567866961911,2.34504724591781,0.0259557281212161,0.326858028958895,-3.3517710168036,5.62313472795739,3.96847380957402,3.7840588743826,5.07587969465301,4.29253316543576,3.86067495944949,4.92380860606468,3.13794832710375,4.38654378408912,4.57439951722201,6.00406291352851,4.31062966329402,5.17135896579559,5.3364007614293,6.66753655049551,4.90641664509698,5.66209581040445,5.76066851769133,4.61840209334698,5.64854600536772,NA,0.059662775616083
"1666","CSDC2",0.419156960350945,0.438909337525721,4.77385124705346,2.3416243740202,0.0261562101297044,0.32869367623237,-3.36504897945265,4.03817222723623,3.96847380957402,3.7840588743826,3.85348727331656,3.55556757126956,4.51275165602918,5.85669441020614,4.3603407484402,5.12350937825532,4.57439951722201,3.50156257299932,4.600136280489,5.17135896579559,5.0953926619255,6.66753655049551,6.85394922520284,5.11460801510196,4.86758372160784,4.61840209334698,5.35903938817273,NA,0.0622568093385214
"5612","SEC63",0.212681248414208,0.466612935287271,6.79319667912189,2.34105530629605,0.0261896772209292,0.32869367623237,-3.51336914025977,6.97677168257209,6.29040190446138,6.72265832971846,7.12650576772298,6.21853258399199,6.47958479209398,6.21926448959085,6.19684201615732,6.70847187897648,6.29060655122142,6.67148757444163,7.11798458535162,6.75632146651674,7.0622257979903,7.00857346833058,7.38446394190162,7.43653610998932,7.67493864366544,6.68879142123837,6.83297057650515,NA,0.22503242542153
"5916","SLIT2",0.432705258520798,0.352523010648929,6.08693162273673,2.33754847162718,0.0263967753747594,0.330181141642335,-3.42810726541649,6.54067256776541,6.29040190446138,6.10598696926996,6.35598761384575,6.21853258399199,6.47958479209398,6.21926448959085,4.3603407484402,5.46454629609039,4.57439951722201,3.50156257299932,5.89559216401518,5.95985486060188,5.54285163889672,7.15296337766575,8.20758617981754,7.75401829984549,7.55208189587991,4.61840209334698,6.94400188889389,"Development (differentiation)",0.179636835278859
"6293","SYTL2",0.413535310410183,0.411039870393044,4.78135197407104,2.33794191006917,0.0263734667927758,0.330181141642335,-3.36345997102509,4.77513782140244,4.45390063674426,5.00645129571905,5.07587969465301,1.9706050705484,4.2232450388342,4.92380860606468,3.87491392126996,4.38654378408912,4.93696959660672,4.23852816716553,4.600136280489,4.51928226921589,4.80588604473052,5.08257404977435,5.79950144118046,6.05802448673559,6.91820979467781,4.61840209334698,5.35903938817273,NA,0.0667963683527886
"3240","KIAA1328",0.159594975546318,0.312056476061859,7.59727186897055,2.33562471559446,0.026511014573828,0.331054629225942,-3.64821166131114,6.97677168257209,8.02158514603358,7.55664837827953,8.24580469609532,7.01499918990686,6.98405737495477,7.13680232939888,6.68226884332756,6.8890441246183,7.78941240819286,8.35954356812689,7.24922911862988,8.18766077812469,7.46885105745295,7.71484226527387,7.98170477240121,7.88990172792726,8.03750872305015,7.78832709478929,7.97047410025508,NA,0.328145265888457
"1980","DPP9",0.377391471035884,0.489212308039858,4.75983676520196,2.33425154361994,0.0265928325961309,0.331521015057117,-3.37303203823513,4.77513782140244,4.81647071612897,4.5210244685488,3.85348727331656,5.67104478868949,4.2232450388342,3.78630508231475,4.72291082782491,4.38654378408912,3.35200709588556,5.08652507372048,5.04759525746022,5.79939018840863,4.44331596534581,4.34560845560815,5.79950144118046,5.80648571973963,5.51966041818753,3.88143649918077,5.35903938817273,"Metabolism (other)",0.0687418936446174
"869","ATP8B1",0.401820279134898,0.455242568624867,4.72228582567221,2.32809721058387,0.0269623508352135,0.335566486605204,-3.38021698302654,4.03817222723623,4.81647071612897,3.7840588743826,5.07587969465301,5.14053007199071,4.75375975553298,3.78630508231475,4.3603407484402,2.80158128336796,3.35200709588556,6.00406291352851,4.31062966329402,4.8818523486006,5.72342388453854,5.5680008769446,4.90641664509698,5.11460801510196,4.3821568944376,5.99691371660071,5.64854600536772,"Metabolism or Transport (lipid)",0.0557717250324254
"2944","HSD17B12",0.421713536047188,0.47532675064336,4.65974489271199,2.32576889131365,0.0271033581970706,0.336759225598602,-3.39391631523579,5.26056464857268,4.81647071612897,2.19909637366144,5.07587969465301,4.77795999260601,4.2232450388342,3.04933948814854,5.01241744501989,4.38654378408912,4.57439951722201,3.50156257299932,5.53302208463047,5.17135896579559,4.80588604473052,5.08257404977435,4.42098981792673,5.80648571973963,5.23015380099255,4.61840209334698,5.64854600536772,"Metabolism or Transport (lipid)",0.0609597924773022
"298","ACSBG1",0.248675378351969,0.386368647951268,6.4568970748528,2.32054043773317,0.0274224439893497,0.337252427771498,-3.5184376322313,4.03817222723623,5.89447322813024,6.84295256343617,7.47797813822436,5.67104478868949,5.80820753955535,5.85669441020614,5.80091333982618,6.07459977777438,7.25889769149408,6.87079638266504,6.8131300038232,7.54481736132303,6.02827846606696,7.51553345705046,6.7429179128141,6.45856241631932,6.452546222329,6.94033018823434,7.04709538185799,"Metabolism or Transport (lipid)",0.164072632944228
"437","AKAP9",0.146564173560342,0.377170911687937,8.68271488142596,2.31846254381315,0.0275501983249956,0.337252427771498,-3.80501036373489,8.71999626720998,9.19344017457429,8.88559690084466,8.37704922937358,8.19942376104428,8.25299238222825,8.12258847017918,8.02871925734899,8.11143654595475,8.63740931474781,8.81141783558611,8.92860722124314,9.34855196770194,8.75490211601171,8.64328900424883,8.8672460478163,9.00662533422895,8.77447431721636,8.83563280956765,9.15489867139251,NA,0.536964980544747
"680","ARAP2",-0.164440736826637,-0.359460447212723,8.42387797628492,-2.31950159230717,0.0274862476152909,0.337252427771498,-3.78734603748611,8.18113018107828,8.70182815018785,8.76895198199239,8.83838038092635,8.76502093689851,8.17226111011539,8.38324022470198,8.54167051315476,8.51123953153843,9.09796147327902,8.95002307381562,8.5585571767376,8.42617286482441,8.53077880659615,8.59353596905173,7.65365057471701,7.48025748741864,7.61481765122787,8.17911704782145,8.52896438961505,NA,0.460440985732815
"2073","EFHC1",0.252122562696526,0.401460074540496,6.68782416934404,2.32207883169669,0.0273282058626381,0.337252427771498,-3.54194525793396,6.97677168257209,6.69093983404511,6.10598696926996,7.31291889195386,6.05806791179874,6.41087204200997,6.41857329781426,6.30787332854606,5.60893620542557,6.52193209732787,6.87079638266504,6.63255775818138,6.84121036410326,6.39084854545167,5.5680008769446,7.65365057471701,7.02887814107607,7.99096613711312,6.82003595451663,7.54666639134851,NA,0.216601815823606
"4323","NRXN2",-0.34644636301695,-0.365368989018472,5.24847329133809,-2.32060882745427,0.0274182483568511,0.337252427771498,-3.39582021383326,5.91264134515237,6.03886313746542,5.65852799229874,5.07587969465301,5.87749566615692,5.44563746017065,5.71230450087097,6.41096682151017,5.46454629609039,5.67393519077292,5.08652507372048,5.04759525746022,4.51928226921589,5.3364007614293,4.34560845560815,2.09906172303937,5.50163113821121,6.14769164080058,5.10382892051722,4.51104248161778,NA,0.0810635538261997
"4385","NUS1",0.431892235901468,0.330155447234829,4.75009691723738,2.32430170638506,0.0271925569334822,0.337252427771498,-3.38244586896022,4.03817222723623,5.34698543282775,5.89953609180253,4.59045286748277,1.9706050705484,4.75375975553298,3.04933948814854,3.87491392126996,4.02397370470441,1.7670445951644,5.61703979041926,5.38863217529529,5.61881794276681,5.88388855673179,5.08257404977435,5.55849334167667,5.66209581040445,5.23015380099255,5.99691371660071,5.64854600536772,NA,0.0713359273670558
"5393","RNF4",0.294844701780278,0.382784724050144,5.8296436989167,2.31972870446689,0.0274722873947724,0.337252427771498,-3.43902372621368,5.91264134515237,5.73400855593699,6.10598696926996,5.9689644907365,6.36292249332716,5.14078287864223,5.3712675830359,5.94530324916136,5.12350937825532,5.85450743641474,3.50156257299932,5.22816750310205,6.56990834228586,5.72342388453854,5.9305709563293,7.14345584239783,6.36836460734774,5.96711939515875,6.20336459406813,6.43704190017401,NA,0.118028534370947
"5514","RXRA",-0.21728302361223,-0.401940419941089,7.28890697060853,-2.31879043447006,0.0275300029618667,0.337252427771498,-3.64057633381818,7.20809722867854,7.13839881101633,7.69094946999112,7.55392699145765,8.12035219005308,7.6826766574715,7.53046617788516,8.06078046658129,7.28270797310458,7.59993460932915,7.74949008644291,6.69529351352934,7.38435268912979,6.39084854545167,7.88992897183196,6.49137914581813,6.84043305166296,6.58379075560725,7.05136150062308,6.83297057650515,NA,0.25810635538262
"5814","SLC25A33",-0.201312555091677,-0.339772199366295,7.25923757384218,-2.32096731908584,0.0273962648197994,0.337252427771498,-3.64278835452696,7.66266309214403,8.33304624186987,7.92701682822464,7.62607677721349,7.09988808749337,7.11940922784966,7.34702003678923,7.38587584054734,6.6428835373489,7.87556905194257,7.04588308922313,7.40749120254661,7.20378044348796,6.76524406023317,6.66753655049551,6.85394922520284,6.36836460734774,6.14769164080058,8.02439445302281,7.6809674830601,"Transport",0.251621271076524
"66","AC006059.1",-0.356220842834764,-0.24144906040792,5.35668907651315,-2.31431062408773,0.0278070866886741,0.337625132351898,-3.42861533815385,7.81076173113316,7.37446616924985,6.95398387582491,7.12650576772298,1.9706050705484,5.30124755083547,4.6343019888697,3.13794832710375,3.53854687753417,6.01497210860799,6.96099419163662,3.94805958390931,5.95985486060188,5.54285163889672,5.08257404977435,5.26898672448168,4.22152321901847,4.3821568944376,5.46639899990193,6.43704190017401,NA,0.0998702983138781
"722","ARHGEF3",0.147588638989859,0.432262970041513,8.35551499836048,2.31466124540019,0.0277853093499489,0.337625132351898,-3.77049033095161,7.73861194537732,8.24645855687378,7.69094946999112,8.19926211015829,8.41354856639713,8.50453114922422,8.47560424285064,8.86586878166695,8.49274318792104,7.64968764452625,8.29163950362509,8.10648894651379,8.45339433355944,8.26531766336781,8.91039307439167,8.6382205341474,8.4909838940117,8.77447431721636,8.56326053915451,8.3388615062351,NA,0.447470817120623
"1651","CROT",0.344975601608846,0.564797743452603,4.76786480595236,2.31561886020155,0.0277259099520503,0.337625132351898,-3.39798014863083,4.77513782140244,3.96847380957402,5.00645129571905,5.7279563912327,3.55556757126956,4.2232450388342,4.27173190948499,4.72291082782491,4.02397370470441,4.08897269005177,5.08652507372048,4.8411443799928,4.51928226921589,4.80588604473052,5.08257404977435,4.42098981792673,5.80648571973963,5.23015380099255,5.10382892051722,6.09600498233894,NA,0.0525291828793774
"1949","DNM1",0.432990555218764,0.366097023985567,4.49479925604218,2.31557764142437,0.0277284643181805,0.337625132351898,-3.41205501287195,4.03817222723623,1.64654571468666,3.7840588743826,2.26852477259541,3.55556757126956,4.2232450388342,4.6343019888697,5.25342554452369,3.53854687753417,4.08897269005177,6.00406291352851,5.04759525746022,5.17135896579559,5.72342388453854,5.9305709563293,5.26898672448168,4.58409329840318,4.3821568944376,5.10382892051722,5.64854600536772,NA,0.0557717250324254
"5041","PTK7",0.311452131566636,0.426845649711966,5.59276895755435,2.31640510049443,0.0276772267247636,0.337625132351898,-3.41909989061277,4.77513782140244,5.89447322813024,4.5210244685488,5.9689644907365,5.14053007199071,5.80820753955535,5.55183982867772,5.01241744501989,5.12350937825532,5.67393519077292,4.72395499433577,5.89559216401518,6.46681484932176,6.02827846606696,4.34560845560815,5.26898672448168,6.45856241631932,7.10462291890869,6.20336459406813,5.88955410487151,"Development (differentiation)",0.118028534370947
"5790","SLC20A1",0.40042351820443,0.462526046946603,4.62126256456725,2.31208405379183,0.0279457419367494,0.338756920550352,-3.40819271314963,4.03817222723623,5.10597733332395,4.5210244685488,4.59045286748277,3.55556757126956,4.2232450388342,4.6343019888697,3.87491392126996,2.80158128336796,3.35200709588556,4.72395499433577,5.89559216401518,5.17135896579559,3.95788913817557,5.08257404977435,5.55849334167667,5.11460801510196,5.76066851769133,5.46639899990193,4.99646930878803,"Transport",0.0512321660181582
"5510","RUNX1T1",-0.240738102894143,-0.331944558120981,6.02767641629707,-2.30922703708365,0.0281245745304776,0.340371271306348,-3.48830892180102,6.36010032212359,6.69093983404511,7.32837939060641,6.79208672865242,5.14053007199071,4.9602106330004,5.3712675830359,6.30787332854606,5.74018073870382,6.89632761210937,6.77458106740574,6.18509878121016,5.61881794276681,5.3364007614293,6.66753655049551,5.26898672448168,5.32105889256938,5.51966041818753,5.99691371660071,6.27657722798076,NA,0.12905317769131
"5059","PTPRD",-0.167590931596227,-0.312674772245558,7.79105182489805,-2.30847097999415,0.0281720724515734,0.34039351722282,-3.73326235987699,7.94506282284475,8.18570452579469,8.53894637654607,8.49734346309129,7.01499918990686,7.52905346835828,8.17862250509351,6.97925058108469,7.52039953082391,8.36695743735153,8.35954356812689,6.86862511641491,7.82045180393646,7.78570816279289,8.3753557990022,7.30851508866832,7.68095483765577,7.89311881371498,7.6540260030777,7.31839740367539,NA,0.344357976653696
"1869","DIAPH2",0.269266734085527,0.369688404976503,7.46571950967425,2.30344117284078,0.0284899148501499,0.340768548538088,-3.6714355808819,7.40740603690195,7.57728305224954,6.84295256343617,7.55392699145765,7.3968698252505,7.35710078556899,7.13680232939888,6.83838804524485,7.09926183200865,6.72124090555128,6.96099419163662,7.16307247488016,6.66612365754516,7.86477973378408,8.59353596905173,8.8672460478163,8.55371964935966,8.66014164173736,6.82003595451663,7.23350850608888,NA,0.346303501945525
"3117","ITGB5",0.179206721494055,0.48151966026801,7.32743718152192,2.30256847305295,0.0285453916831316,0.340768548538088,-3.66461720701936,6.70113723995866,7.07281046938875,7.62536112836354,7.39780778954037,7.6985255251116,7.07568785042034,7.13680232939888,6.68226884332756,7.48340532334171,7.25889769149408,6.56045626205289,7.20679385230948,7.38435268912979,7.61324096678812,7.51553345705046,7.65365057471701,7.88990172792726,7.94287184891208,7.25067030884649,7.39856775235937,"Matrisome/cell adhesion/binding/signaling",0.286640726329442
"3226","KIAA0319",0.255217466557798,0.382186124805186,6.55119351767487,2.30220082888329,0.0285687917956143,0.340768548538088,-3.54455182261451,6.84552714929384,6.03886313746542,7.15329268404832,5.07587969465301,5.67104478868949,6.41087204200997,6.41857329781426,7.04483892271227,5.97150628481027,6.15936201794316,5.61703979041926,6.69529351352934,6.75632146651674,7.25067088740341,7.61862695001456,6.49137914581813,6.90602139329054,6.8151163017137,7.25067030884649,6.83297057650515,NA,0.182879377431907
"3545","LRCH2",-0.316375122958605,-0.400167855558321,5.51907113949996,-2.30378587533984,0.0284680292921208,0.340768548538088,-3.44510870188016,6.15364944465617,5.89447322813024,6.5914137964402,5.9689644907365,5.87749566615692,6.09771415675034,4.6343019888697,5.80091333982618,5.74018073870382,5.2264762138017,5.82349066788668,5.04759525746022,6.10424476993705,5.3364007614293,5.5680008769446,5.26898672448168,2.99913079768202,6.14769164080058,5.10382892051722,4.99646930878803,NA,0.0933852140077821
"3720","MARK1",-0.173921707425901,-0.430762019708931,7.12257458519328,-2.30363514583124,0.0284775974084584,0.340768548538088,-3.64487137985963,7.66266309214403,6.69093983404511,7.87152171563294,7.31291889195386,7.25600728941065,7.2431445962719,7.69319567792327,7.57535363941105,7.28270797310458,6.72124090555128,6.96099419163662,7.29045178135639,7.20378044348796,6.76524406023317,7.00857346833058,7.22834473998434,7.19552801048553,6.70408498932496,6.20336459406813,6.58143180950918,NA,0.250972762645914
"4394","OAZ1",0.384181111883923,0.412917054070659,4.7410868571248,2.30639043149153,0.0283031544690013,0.340768548538088,-3.41791633572274,2.45320972651508,4.45390063674426,3.7840588743826,2.26852477259541,6.05806791179874,4.75375975553298,5.55183982867772,3.87491392126996,5.30408162389714,5.2264762138017,4.72395499433577,4.600136280489,4.51928226921589,4.80588604473052,5.5680008769446,5.26898672448168,5.66209581040445,5.23015380099255,6.20336459406813,4.51104248161778,"Metabolism (other)",0.0648508430609598
"5770","SLC13A4",0.413696977636177,0.340763131828981,6.77216574731779,2.30655625054637,0.0282926870517303,0.340768548538088,-3.57628219105874,7.0970659162898,6.77582873163162,6.95398387582491,7.02341227475887,7.25600728941065,6.00751634777876,6.67383035305633,6.30787332854606,5.86047497242153,4.93696959660672,5.37603169091546,7.44448541002881,7.68920727065821,3.95788913817557,6.84810879613733,8.50845265917707,8.25965834790524,8.59938761065827,6.82003595451663,7.04709538185799,"Transport",0.289234760051881
"6922","USP15",0.220696320972133,0.492344724056154,6.51651676804918,2.30298394462976,0.0285189682990329,0.340768548538088,-3.54151012705165,6.54067256776541,5.55343631029517,6.10598696926996,6.66084219537417,6.36292249332716,6.54517313372156,6.21926448959085,6.76243919201155,6.07459977777438,5.67393519077292,6.96099419163662,6.42610688071395,6.2354893032153,7.0622257979903,6.84810879613733,7.14345584239783,6.45856241631932,6.91820979467781,6.5444015119032,7.23350850608888,NA,0.165369649805447
"6538","TMEM59",0.284424988386541,0.447026210795225,5.55003205286757,2.29864515007055,0.028796004219288,0.342930050247271,-3.45456080113508,5.62313472795739,5.34698543282775,5.36902137510376,6.35598761384575,5.67104478868949,5.5768819934489,5.55183982867772,4.3603407484402,5.60893620542557,5.4674843133055,4.23852816716553,5.66426661790872,5.95985486060188,5.0953926619255,4.34560845560815,6.00595231864789,5.66209581040445,6.58379075560725,5.46639899990193,7.04709538185799,NA,0.0959792477302205
"803","ATAT1",-0.388057300827995,-0.397533217611272,4.64979392215225,-2.2950010757675,0.0290305609056568,0.34407445397722,-3.43177747490601,5.62313472795739,5.73400855593699,5.36902137510376,6.35598761384575,1.9706050705484,4.2232450388342,4.6343019888697,5.25342554452369,4.9170585007879,4.93696959660672,5.08652507372048,5.38863217529529,4.03385544204565,3.95788913817557,4.34560845560815,3.68402422376053,4.22152321901847,3.64519130027139,4.61840209334698,4.99646930878803,NA,0.0616083009079118
