"","gene","logFC","effect_z","AveExpr","t","P.Value","adj.P.Val","B","X78511269_ChP_8_1._8_2","X78511269_ChP_8_3.11_1.11_2.11_3.11_4","X98625132_ChP_8_1","X98625132_ChP_8_2","X98625132_ChP_8_3","X45500887_New_Ch5","X45500887_New_Ch6","X45500887_New_Ch7","X45500887_New_Ch8","X50405592_ChP_8_1._8_2._8_3.11_1","X50405592_ChP11_2.11_3.11_4","X97449632_ChP2_1.2_2.2_3.2_4","X20779708_ChP_9_1","X37085610_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X87942151_ChP3_1.3_2.3_3.3_4","X40034076_ChP4_1","X40034076_ChP4_2","X40034076_ChP4_3","X40034076_ChP4_4","X08536593_ChP4_1.4_2.4_3.4_4","X83419611_ChP4_1.4_2","X83419611_ChP4_3.4_4","X80487613_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X52064033_ChP_8_1._8_2._8_3.11_1.11_2.11_3.11_4","X20368989_New_Ch16","X30591933_ChP3_1.3_2.3_3.3_4","GO.Focus.function","Percent_in_cells"
"5500","TGFB1I1",-0.146329550314954,-0.238972663875219,5.33186390265062,-1.62476315119282,0.112979758644726,0.441297005988373,-4.67493047247475,5.50624536211978,4.70238257268589,5.78370322091384,6.21343866662886,5.93996496485181,6.34828686802148,5.82762513943262,5.68854338633002,5.73378875339769,4.86293022431988,4.46768663182271,5.20871835550079,5.56400820896934,5.27459530338872,4.37933977549508,5.06370193252888,5.49081678917893,5.5251257735538,4.47363911668101,6.00453140060388,4.76597735064813,4.77087775223924,4.34256120876558,4.88957948145649,5.83833966650846,5.9620535628733,"Development (differentiation)",0.0594125500667557
"5501","TGFB1I1",-0.146329550314954,-0.238972663875219,5.33186390265062,-1.62476315119282,0.112979758644726,0.441297005988373,-4.67493047247475,5.50624536211978,4.70238257268589,5.78370322091384,6.21343866662886,5.93996496485181,6.34828686802148,5.82762513943262,5.68854338633002,5.73378875339769,4.86293022431988,4.46768663182271,5.20871835550079,5.56400820896934,5.27459530338872,4.37933977549508,5.06370193252888,5.49081678917893,5.5251257735538,4.47363911668101,6.00453140060388,4.76597735064813,4.77087775223924,4.34256120876558,4.88957948145649,5.83833966650846,5.9620535628733,"Inflammation/Immune/Stress/Toxic/Detox",0.0594125500667557
"81","AC018541.1",-0.326083699165224,-0.20837538560279,4.20053827051811,-1.62441682900425,0.113053884145317,0.441317114558719,-4.45511710154133,4.36874183836984,1.53245757124358,5.25318850421506,4.93333074743613,5.04688016876832,7.04016457265915,3.02027021737501,6.62142919047148,6.87129227714763,4.86293022431988,4.46768663182271,2.88679026061343,3.97904570824819,3.40012618547258,2.79437727477392,3.18923281461274,3.90585428845777,4.08455318216782,2.88867661595985,5.15653449404893,1.95862242859052,4.03391215807303,5.19055811532053,2.08222455939888,6.49041636308815,3.15469864081569,NA,0.0570761014686248
"5584","TMEM192",-0.192953751435181,-0.247018017029011,5.12800704278022,-1.62375764470989,0.113195083833514,0.441598869735867,-4.63589126882129,6.43913116626124,5.61992041249392,4.89061842483035,6.21343866662886,5.93996496485181,5.455202071938,4.60523271809617,5.03646668975033,5.28632977642647,5.39344494101866,4.46768663182271,5.00226747803336,4.82704261480314,4.62251860680903,5.11630536966128,4.77419531533389,4.55793098503747,4.97763797825131,2.88867661595985,4.41956889988272,4.28055052347789,4.03391215807303,6.41295053665698,5.54165617803618,6.20090974589317,6.32462364225801,NA,0.0607476635514019
"1865","FADS2",-0.223350834246478,-0.202615588273051,5.2051360322188,-1.62292202522837,0.113374284686153,0.441717195366527,-4.64798071404107,5.50624536211978,6.05601952730059,5.25318850421506,5.82641554351962,5.40945024815303,5.8177721513227,6.47970183601231,4.55103986258008,5.73378875339769,5.39344494101866,2.14575853693535,7.08318747341693,5.90504512680441,4.98508868619374,4.37933977549508,4.77419531533389,4.79893908454126,3.59912635499758,4.1110690372963,6.00453140060388,6.04608526984086,4.03391215807303,4.82798803593582,4.40415265428625,6.73142446259194,5.47662673570306,"Metabolism or Transport (lipid)",0.0811081441922563
"2231","GOSR1",-0.138883027719121,-0.284891342362984,6.04753877087315,-1.62265064068771,0.113432533914849,0.441717195366527,-4.84377744896448,7.40436574810056,6.66174058818855,5.78370322091384,6.37390333882211,5.93996496485181,6.10727876851769,6.19019521881733,5.68854338633002,6.4707543475639,5.39344494101866,4.46768663182271,6.58722997875452,6.04943503613958,5.90262652600177,6.25380889341122,5.5111609095001,5.74235555617489,5.5251257735538,5.69603153801746,6.53504611730266,5.86551302419904,6.35584025296039,6.10809595512856,6.16968740064922,6.49041636308815,5.9620535628733,NA,0.103805073431242
"2717","KIAA1671",0.133490830799796,0.185347130495825,8.40474459805526,1.62270903505934,0.113419998234009,0.441717195366527,-5.29646083972361,7.40436574810056,8.58774000674477,7.50952825747484,7.41137804424077,7.66579000141281,8.32027249185189,8.44653497207711,8.33763622447089,8.33469279798787,10.0373011307934,10.2698798487645,7.9017406020794,8.25703045554795,8.08195022544633,8.62726728893866,7.90805106206868,8.37462377167441,8.91382288065387,8.40174619819922,8.56252685372477,8.46641706878922,9.163195175018,9.18050445065661,8.31104324989476,7.27891225789444,8.7694084849309,NA,0.312082777036048
"2383","HK1",-0.0912223279156493,-0.260402797948618,7.59348177003343,-1.62202255816026,0.113567438047832,0.441973521064496,-5.1843065127739,8.11290293394025,7.8723075741282,7.29271686840169,7.25525884232349,7.5970772513288,8.13970024621007,7.87825121250258,7.65537652239482,8.01672271666919,7.30771506699277,7.1901526562938,7.98832828707549,7.67948542638928,7.69780673411327,7.31793923083093,7.33219076845478,6.93138938056491,7.72014175595895,7.13660412940344,7.47846258893629,7.16807579421947,7.40314596773875,8.04300092690667,7.50848931410098,8.16026776139582,7.54701606359445,NA,0.26502002670227
"51","AC005562.1",-0.148640438686422,-0.235495069992647,5.51244626183639,-1.61856030166688,0.114313452401053,0.442897551212621,-4.72608124070264,5.50624536211978,5.4393481668521,6.83815100493621,6.64953778143554,5.40945024815303,4.96977524476775,6.19019521881733,5.92955148583381,6.21921558056793,5.15243684151486,4.46768663182271,5.82538971594929,5.35755733150192,5.51560340289252,5.11630536966128,4.77419531533389,4.79893908454126,4.73662987874751,5.21060471084721,4.41956889988272,5.65906214673162,5.90838127598917,5.48006473251552,5.78266427753998,5.35291283933821,6.61413025945299,NA,0.0734312416555407
"285","AHSA1",0.218258980752177,0.237967625891416,5.85943508408311,1.61980930831187,0.114043866004979,0.442897551212621,-4.77075803882174,4.36874183836984,5.23289728938467,5.99015409838126,4.93333074743613,6.14641584231923,6.55473774548891,5.34219831226237,5.03646668975033,5.73378875339769,7.52589523704231,8.21184772739312,4.10918268194988,5.74458045461116,4.98508868619374,5.60173219683153,5.5111609095001,6.14289348575862,6.23139457049709,5.55164162868228,6.00453140060388,7.24402464745277,6.69687717079546,6.87861410900579,5.2521495608412,5.83833966650846,5.47662673570306,NA,0.0824432576769025
"608","ATL2",0.104692348076424,0.214753680239031,8.06016914022814,1.61835105468114,0.114358667490348,0.442897551212621,-5.26205756539913,8.27563243397836,7.41510062060542,7.8646232162974,7.90733553890318,8.42934980559073,8.67021496290885,7.87825121250258,7.58666377231081,8.09368469848407,7.42092567744077,6.90064603909882,7.93118437997188,7.53976066272266,8.25810718060015,8.86046646523169,8.20418315607871,8.73512398694382,7.96369878729344,8.75492522707102,8.04405976479052,8.22540896928543,8.33159270671371,7.85352312804296,8.62138337050692,7.78587224661432,8.01267963594327,"Transport",0.259679572763685
"718","BCL9L",-0.129236327184293,-0.207758152817844,6.23350077451232,-1.61903319433756,0.114211321511589,0.442897551212621,-4.90372557168157,6.29474125692607,6.48665388163046,7.03745981315962,5.82641554351962,6.14641584231923,6.55473774548891,7.41258764015377,7.08709276282029,6.07482567123276,6.08532264565633,6.39368605037894,6.65937976451036,6.41200511552429,5.72205428035994,4.37933977549508,6.73355333083655,6.45605137101825,6.40648127705518,5.94757030501342,6.53504611730266,6.20654994203411,5.61887465879419,5.92752370948674,5.9891151550074,5.35291283933821,6.32462364225801,NA,0.107142857142857
"3408","MYOM1",0.0974384203544494,0.225954079222091,8.01738377656648,1.61861412504027,0.114301824360656,0.442897551212621,-5.24872724227343,7.71923908545398,7.79924411193848,7.57511659910242,7.55224058008062,7.79411409838835,8.00539915449848,8.63498006149022,7.27350588705118,7.75763549535206,8.37950575006079,8.7156141452663,7.87168336822322,7.92390415405572,7.96491080425611,8.81674508780238,8.3185158315577,8.08718405317234,7.15984130947206,8.19853187854664,7.69258739428914,8.26240317676763,8.06365950146708,8.64998973395783,7.81014501396208,7.98518105483773,8.44010085967794,NA,0.253004005340454
"3927","PHACTR4",-0.103651058006254,-0.22252277659174,7.58784222314055,-1.61910337812301,0.11419617026222,0.442897551212621,-5.18976638512666,7.87970375764722,7.8723075741282,7.75568884474424,7.48352782999661,7.36880826365568,8.67021496290885,7.87825121250258,7.35839478463769,8.05571684828505,7.18485831920724,7.09995484732223,7.77756119085867,7.58785495092371,7.59652339827609,8.00383064040287,6.88967253275383,7.32731805689605,7.38572271688839,6.51316748086764,8.19215840377965,7.57333227270573,7.30693065247945,7.23008647950717,8.19074901617705,7.55454670050787,7.54701606359445,"Matrisome/cell adhesion/binding/signaling",0.245994659546061
"4471","RCL1",0.118464411589525,0.241503008654443,6.74303323392834,1.61964382352324,0.114079554341774,0.442897551212621,-4.9891915752063,6.90479473861005,6.28734507340705,6.60682545882976,7.0801721357654,6.63184266948948,7.1714091059374,5.82762513943262,5.68854338633002,6.68487915291674,6.73739934223602,6.53807595971411,7.13471777405701,7.27182745747603,6.45901987452615,5.96430227621623,7.62663812692004,7.36528590709507,7.00511871467342,6.34810823459715,6.92206924041191,6.9128187389774,6.97251161340889,6.97482942426509,6.94020555452646,6.20090974589317,7.06158923642421,NA,0.127503337783712
"5448","TCF20",0.121434271713386,0.217464137299772,6.77929271675088,1.61860289824155,0.114304249726256,0.442897551212621,-4.99196355143878,6.57037569953949,5.78038508468717,5.99015409838126,6.21343866662886,5.69895686534801,7.29170333965512,7.2681977308186,7.08709276282029,7.25316291249127,6.90245858850652,6.53807595971411,6.43111077683724,7.49000762752556,6.45901987452615,7.31793923083093,7.03053506859368,6.65308821807781,7.00511871467342,6.85830296691633,7.78880270954844,7.51321128026816,6.14938937549297,6.87861410900579,7.03642086978576,6.73142446259194,6.32462364225801,"Development (differentiation)",0.137516688918558
"2059","FOXP4",0.193233278269718,0.232585059073025,5.3873491848708,1.6175549441086,0.114530828970744,0.443027958739312,-4.65847836331651,5.21673874492479,5.4393481668521,6.33119101621633,5.82641554351962,3.82448774743187,4.23280965060155,5.82762513943262,5.03646668975033,4.63425307984678,5.94093273632115,5.60519015557265,4.47175276133459,5.35755733150192,3.40012618547258,4.37933977549508,5.69173315514192,5.34642687984376,5.80076021616723,5.69603153801746,6.00453140060388,6.48218438464754,5.90838127598917,6.10809595512856,5.54165617803618,6.49041636308815,5.47662673570306,"Development (differentiation)",0.0624165554072096
"5144","SP100",0.12239683844151,0.238029708399877,7.37354703605704,1.61777361395533,0.11448351974907,0.443027958739312,-5.12567171244374,7.25626710911143,7.20488291321508,7.44081550739083,6.03286642098704,7.66579000141281,7.50582814500796,7.54383217343203,7.1833080780796,7.38148700946681,7.67028514637748,6.39368605037894,7.18447080925411,7.63439753686074,7.54308413931463,6.25380889341122,7.27669565586308,7.47353879774709,8.26588294688238,7.03163456980189,8.12000861802382,7.24402464745277,7.73435187621412,7.3781851184963,7.57407765572856,7.27891225789444,8.44010085967794,"Development (differentiation)",0.196929238985314
"1006","CDC73",0.101446279267573,0.245778270437725,7.31278711649589,1.61570093261903,0.114932588955803,0.443938854187154,-5.12257001667681,7.25626710911143,7.20488291321508,7.29271686840169,7.41137804424077,6.99441274887418,7.60204346026727,6.47970183601231,6.98399926985619,7.25316291249127,7.11926997757966,6.66932049299236,7.45157487939695,7.21170646503846,7.10056590361367,8.07977949363617,7.75401743339626,7.50789030253787,7.87711110229735,7.87356972356964,6.92206924041191,7.63104777056202,7.73435187621412,7.06502723323667,7.86358427292354,6.93787534005937,6.85513835895679,NA,0.190921228304406
"1133","CHURC1",-0.175649255037447,-0.241479727285693,5.43058068032687,-1.61550795306903,0.114974473489858,0.443938854187154,-4.71593209478135,6.13427658473282,6.48665388163046,5.78370322091384,5.82641554351962,5.69895686534801,5.455202071938,5.34219831226237,4.55103986258008,5.91436099903951,5.39344494101866,5.31568353837766,5.54975527333586,5.90504512680441,3.40012618547258,5.96430227621623,4.41162523594919,5.74235555617489,4.44712326155253,4.76314573387599,4.41956889988272,5.86551302419904,6.14938937549297,5.19055811532053,6.16968740064922,5.83833966650846,5.47662673570306,NA,0.0627503337783712
"1393","CYTH1",-0.145513927372292,-0.218592674946319,6.36485431064923,-1.61586209249136,0.114897620192617,0.443938854187154,-4.95173708192904,7.53866683981216,6.28734507340705,7.21254651971771,6.9839568205061,5.93996496485181,6.34828686802148,6.92716081298353,6.62142919047148,6.21921558056793,5.94093273632115,7.09995484732223,6.51128112552122,5.90504512680441,7.17271568936951,6.25380889341122,7.21898015800679,5.49081678917893,6.40648127705518,5.69603153801746,5.64196132121917,6.60247861836525,5.61887465879419,6.54419506993523,7.21150757634385,4.61594724517201,5.47662673570306,"Transport",0.130173564753004
"2105","GABPB1-AS1",-0.188459159437592,-0.205264953018999,5.32818200691142,-1.61497428839592,0.115090365923354,0.444118311928601,-4.70171210606211,5.21673874492479,5.92477499402234,5.25318850421506,3.71093832609968,5.93996496485181,7.1714091059374,5.34219831226237,6.13600236330124,6.07482567123276,5.59989581848609,6.90064603909882,4.76125937852957,5.74458045461116,4.98508868619374,2.79437727477392,5.30471003203267,5.49081678917893,4.97763797825131,4.47363911668101,5.64196132121917,5.65906214673162,4.77087775223924,5.19055811532053,4.88957948145649,5.83833966650846,4.73966114153685,NA,0.068758344459279
"3546","NHSL1",-0.194786348367919,-0.215306615251087,6.44944139904104,-1.61461787087098,0.11516782008544,0.444149314591106,-4.96035041465472,6.69066993325721,6.89000957586166,6.60682545882976,5.29590082682084,5.93996496485181,7.40273465204386,7.2681977308186,6.75267372374974,7.31875125411885,6.97840744173982,6.78961472671008,6.51128112552122,7.21170646503846,7.69780673411327,5.96430227621623,5.85219782733517,3.90585428845777,6.32159237946867,6.58911633410094,5.64196132121917,6.04608526984086,6.97251161340889,4.82798803593582,6.33015207284247,7.55454670050787,6.32462364225801,NA,0.151869158878505
"3861","PDE7B",-0.176923289379646,-0.18923011209976,7.97644523144313,-1.61316850574409,0.115483226220796,0.444176247942017,-5.27083432317118,8.15533820026065,8.13237041343071,7.69797334688795,8.50101525672545,6.88338143648544,9.15564179007909,8.99755014087493,9.68032287952505,9.35827961830548,7.2475940745552,7.92711825046001,6.51128112552122,8.5026076643052,7.17271568936951,5.60173219683153,7.97930974523851,8.21744043912368,8.21971276544946,8.75492522707102,8.04405976479052,8.0247116190483,8.12137499932337,6.97482942426509,8.14831374985666,8.52283784078053,6.85513835895679,"Metabolism (other)",0.282710280373832
"4594","RPAP2",-0.0986904534006297,-0.22534141919117,6.894021206788,-1.61383057184107,0.115339061832316,0.444176247942017,-5.05081557233625,6.90479473861005,7.02431066757326,6.4755809255515,7.25525884232349,7.36880826365568,7.40273465204386,7.2681977308186,7.43856513332167,7.03635152341812,6.55098621800514,6.05264913254387,7.13471777405701,6.94251983222307,6.57005118691489,7.31793923083093,6.12783226994859,6.87985907992483,6.83178711178785,6.66126611985678,7.35816835521858,6.8166034237181,6.14938937549297,6.2685606273218,6.72608074917361,7.27891225789444,7.40262615425928,NA,0.176568758344459
"5256","STAC2",0.253840823888379,0.233977046388267,5.82604138326784,1.61364052878315,0.115380428463318,0.444176247942017,-4.75783764899791,3.63177624420364,3.85438566613094,5.54269512141004,6.51829324815728,6.14641584231923,4.23280965060155,7.2681977308186,5.39903676913503,6.4707543475639,6.64720153326444,6.23322137818569,6.05671526205574,7.27182745747603,4.62251860680903,4.37933977549508,6.81372367952053,7.16458855685794,7.05855797363488,6.9184239593539,4.41956889988272,6.71350993075399,5.61887465879419,4.34256120876558,5.2521495608412,5.83833966650846,7.06158923642421,NA,0.0784379172229639
"5684","TPM4",0.145057387750617,0.20554321390464,8.69463456155917,1.6129908989846,0.115521925066508,0.444176247942017,-5.36155076175144,8.06918155651094,8.88118572547466,8.82473048917389,9.18125826087971,8.89773672946251,8.13970024621007,9.08635940783278,8.06200178185746,7.60825787131383,7.62374256044045,7.76046838105056,8.55921560258492,7.99696761624545,9.53626287345861,9.27011070574032,9.79902716831383,9.54558259260982,9.61258861480414,9.286707689933,9.02443095804158,9.03543802564135,8.47131747038033,8.73487863154434,9.43095271362996,7.42330216722961,8.19909276017415,NA,0.335447263017357
"5953","USP13",0.137980027213091,0.258811096385422,6.34568984872826,1.61307052452795,0.115504574094135,0.444176247942017,-4.89564429526921,5.21673874492479,6.89000957586166,6.17072634402308,6.37390333882211,5.93996496485181,5.8177721513227,5.82762513943262,6.98399926985619,5.73378875339769,5.94093273632115,6.23322137818569,6.51128112552122,5.74458045461116,6.20748110753019,7.54926477693739,6.24812650366631,6.98114241576201,6.6347502647283,6.72997886994079,6.00453140060388,6.04608526984086,6.97251161340889,7.44689786858032,6.33015207284247,5.83833966650846,6.61413025945299,NA,0.106141522029372
"1881","FAM124A",-0.239199874356167,-0.206037032208194,4.8711509718855,-1.61246282535717,0.115637050124579,0.444245629354331,-4.61420334197123,6.13427658473282,4.99188918988088,2.08326350277274,4.93333074743613,5.04688016876832,5.8177721513227,6.92716081298353,5.68854338633002,6.4707543475639,5.59989581848609,5.31568353837766,4.47175276133459,5.74458045461116,5.27459530338872,2.79437727477392,3.92619840877894,4.55793098503747,5.80076021616723,4.1110690372963,2.83460639916157,4.28055052347789,4.77087775223924,4.82798803593582,4.88957948145649,6.20090974589317,3.15469864081569,"Development (differentiation)",0.0767690253671562
"2495","IFT88",-0.150039622716832,-0.197371769405464,6.38336213651955,-1.61227124344693,0.115678840028808,0.444245629354331,-4.94477882240014,5.74725346162357,7.20488291321508,7.29271686840169,5.58540744401582,7.19372155709759,7.1714091059374,6.92716081298353,6.98399926985619,7.03635152341812,5.59989581848609,5.31568353837766,6.15980875501984,6.78640063030579,6.7693599951383,6.70126787038244,5.99658773667034,5.49081678917893,5.92105444988494,6.05860161740216,6.74149699477009,5.12854743003284,4.77087775223924,6.41295053665698,6.83711206156235,7.27891225789444,6.85513835895679,"Cilia",0.137182910547397
"1116","CHKA",-0.139250276934992,-0.196313343294776,6.21780073747012,-1.61099749139028,0.115956999215811,0.444791142418654,-4.91077042439285,6.69066993325721,5.92477499402234,5.99015409838126,6.88086332754199,6.88338143648544,7.1714091059374,7.2681977308186,6.13600236330124,7.11230037665142,6.33686141265229,5.84619825507644,6.25602407027915,5.74458045461116,5.51560340289252,5.11630536966128,5.99658773667034,5.95648036152774,6.13517925523779,5.69603153801746,6.00453140060388,4.28055052347789,6.14938937549297,6.54419506993523,7.12661867875734,6.93787534005937,5.9620535628733,NA,0.126168224299065
"3023","MAEA",-0.130146433615912,-0.207064959125466,6.28997694139502,-1.61098408872523,0.115959928970665,0.444791142418654,-4.92028977189351,6.80170124564595,6.74191093687253,6.4755809255515,5.82641554351962,5.93996496485181,6.73530999113073,6.92716081298353,6.87296795746745,7.18445016240726,6.21656717893458,5.31568353837766,6.43111077683724,5.74458045461116,6.06309119819501,5.60173219683153,5.99658773667034,6.38390158526242,5.92105444988494,6.05860161740216,6.92206924041191,6.60247861836525,5.25630457940948,6.77552061604169,6.72608074917361,4.61594724517201,7.40262615425928,NA,0.128838451268358
"4278","PTOV1",-0.206553272038799,-0.202917437379298,5.15763119848399,-1.61024818651793,0.116120886558057,0.445141660993679,-4.66894149791315,5.50624536211978,5.23289728938467,3.6682260034939,5.82641554351962,5.40945024815303,6.55473774548891,5.82762513943262,5.92955148583381,6.21921558056793,6.44789272504103,5.84619825507644,4.47175276133459,5.35755733150192,5.72205428035994,4.37933977549508,4.77419531533389,5.18596220765051,4.08455318216782,4.76314573387599,2.83460639916157,4.28055052347789,4.03391215807303,5.48006473251552,4.40415265428625,7.11844758570119,4.73966114153685,NA,0.0697596795727637
"55","AC006299.1",-0.321530126450261,-0.202976119546985,5.09033975065529,-1.60901810752667,0.116390339703764,0.445907421212383,-4.6465331360542,4.85416866554008,4.99188918988088,2.08326350277274,4.44790392026589,6.4874527601543,6.73530999113073,5.82762513943262,7.43856513332167,7.70954120715101,5.39344494101866,6.05264913254387,5.20871835550079,4.82704261480314,5.27459530338872,5.96430227621623,3.92619840877894,4.26842436784248,1.27719826011022,5.55164162868228,4.41956889988272,5.41805404722782,2.44894965735187,6.10809595512856,5.54165617803618,6.93787534005937,3.15469864081569,NA,0.108477970627503
"4500","RFX2",-0.0977330277000411,-0.201046974052399,7.71182065146422,-1.60848689096686,0.116506862745952,0.445918569763253,-5.22608226792553,8.2366383023625,7.68220469074826,7.29271686840169,7.90733553890318,6.88338143648544,8.37576760444359,8.22972358300396,8.25147958072118,8.30263158875557,7.30771506699277,7.1901526562938,8.04329474629342,7.49000762752556,7.42987352886663,7.54926477693739,7.71279477066975,7.5414428622489,6.89190810422543,7.32608192826715,8.19215840377965,7.68654288315372,8.28183967151661,7.30603533274047,7.50848931410098,8.64569458856606,7.24216148206603,NA,0.31475300400534
"4907","SIPA1L2",-0.167228228906626,-0.242805184325661,5.63763840797035,-1.60836942111403,0.116532642801525,0.445918569763253,-4.77430540104488,6.43913116626124,6.1763137610183,4.89061842483035,5.82641554351962,5.40945024815303,6.73530999113073,6.19019521881733,6.13600236330124,5.73378875339769,5.15243684151486,5.60519015557265,4.76125937852957,5.35755733150192,5.51560340289252,5.96430227621623,5.85219782733517,4.79893908454126,6.03208576227369,5.94757030501342,5.15653449404893,6.8166034237181,5.90838127598917,3.60559561459938,5.2521495608412,5.35291283933821,5.9620535628733,NA,0.0761014686248331
"4512","RGS7BP",0.137071788624621,0.255528719979296,6.88191328906435,1.60783428193063,0.116650144104201,0.446101387913136,-5.02918855374137,5.74725346162357,7.20488291321508,6.72711969254747,6.37390333882211,6.32698808796105,6.89577466332398,6.92716081298353,5.92955148583381,7.38148700946681,7.30771506699277,7.57202329163745,6.91653760400748,5.35755733150192,6.7693599951383,7.04230478821751,7.33219076845478,7.28832392528019,7.46702281899023,7.13660412940344,6.92206924041191,6.60247861836525,7.20383715951534,7.44689786858032,6.94020555452646,6.20090974589317,7.90958614297916,NA,0.134178905206943
"1232","COL5A1",0.129867696092442,0.227120852455557,6.83255152907984,1.60707176592247,0.116817738407711,0.446433409539347,-5.02752516490793,6.43913116626124,6.28734507340705,6.94124449790032,6.51829324815728,6.32698808796105,6.34828686802148,7.10773305862535,6.47703928113631,6.35046011384618,7.92182391337345,7.50331054155343,7.45157487939695,5.90504512680441,6.57005118691489,7.31793923083093,7.38563002741624,6.93138938056491,6.70346301481232,7.28099403873861,6.92206924041191,7.00301654794898,6.84126708013063,7.23008647950717,7.12661867875734,5.35291283933821,7.40262615425928,"Matrisome/cell adhesion/binding/signaling",0.13584779706275
"2437","HSP90AA1",0.19998987600184,0.178503720728116,12.3418632369289,1.60585378393212,0.117085848891376,0.446433409539347,-5.65083514725677,10.8765364785685,10.977472417112,11.9113999869669,11.9317196975301,11.7844896795,12.8850571106354,13.3876849686218,13.3225293320807,12.5385651313535,13.2652317356713,13.0904705979788,9.91285255719962,12.5572296763383,10.1771074584867,11.0470427072242,13.2981928019726,12.9238557078795,13.5194792104127,12.5977604285102,12.1452191808211,13.6937553127305,13.9423047788468,13.4358467126435,10.9495032991085,12.1679758565311,12.549161335426,"Metabolism (other)",0.751668891855808
"3394","MYO19",-0.208039579893918,-0.22627069078999,4.85547612311091,-1.60654206664533,0.116934277608885,0.446433409539347,-4.63954573850712,5.953704339091,4.33981249330118,5.25318850421506,5.82641554351962,6.32698808796105,5.455202071938,5.82762513943262,5.03646668975033,3.41186065851033,5.59989581848609,6.05264913254387,5.82538971594929,5.56400820896934,3.40012618547258,4.37933977549508,4.77419531533389,4.26842436784248,4.73662987874751,4.47363911668101,5.15653449404893,5.12854743003284,2.44894965735187,4.82798803593582,4.40415265428625,4.61594724517201,3.15469864081569,NA,0.0514018691588785
"3901","PER3",0.140038668211693,0.210583753231269,6.38009717224145,1.60586868949158,0.117082564737395,0.446433409539347,-4.91637047016653,6.69066993325721,6.28734507340705,5.99015409838126,5.58540744401582,5.93996496485181,6.55473774548891,5.34219831226237,5.39903676913503,5.73378875339769,5.94093273632115,7.09995484732223,6.43111077683724,6.86657097898977,7.42987352886663,7.31793923083093,7.03053506859368,6.30795273202912,6.70346301481232,6.16169511036627,7.35816835521858,6.04608526984086,5.25630457940948,7.23008647950717,6.72608074917361,6.49041636308815,5.9620535628733,NA,0.115821094793057
"4715","SAFB2",-0.117320655276161,-0.227359177177685,6.79956720373502,-1.60627373205153,0.116993350233203,0.446433409539347,-5.0472293297643,7.25626710911143,6.74191093687253,7.21254651971771,6.76983201515325,6.4874527601543,6.89577466332398,7.10773305862535,7.90153710966422,7.38148700946681,6.90245858850652,6.53807595971411,6.51128112552122,5.74458045461116,6.94444670169639,6.70126787038244,6.96182231850967,6.30795273202912,7.29956607313867,6.34810823459715,7.08253391260515,6.8166034237181,7.20383715951534,5.92752370948674,7.29167792502783,5.83833966650846,6.61413025945299,NA,0.172563417890521
"25","ABCC9",-0.180312200400804,-0.197122040556419,5.64491771152752,-1.60526941195163,0.117214663461838,0.446532925545233,-4.78734626612081,6.13427658473282,5.23289728938467,5.78370322091384,6.03286642098704,6.4874527601543,6.89577466332398,5.82762513943262,6.47703928113631,5.91436099903951,5.59989581848609,5.60519015557265,5.38929060114261,6.18067956941784,6.20748110753019,4.37933977549508,4.41162523594919,3.42042746128753,4.97763797825131,4.47363911668101,5.64196132121917,4.76597735064813,6.14938937549297,4.82798803593582,5.78266427753998,7.55454670050787,6.61413025945299,"Transport",0.0954606141522029
"3819","PCDH7",0.16831762486556,0.220666336757246,6.96218147422934,1.60510224387027,0.117251534060017,0.446532925545233,-5.0363976682627,5.21673874492479,7.02431066757326,4.89061842483035,7.0801721357654,6.63184266948948,6.10727876851769,6.47970183601231,7.78370061937036,6.78109446817605,6.55098621800514,7.09995484732223,7.60560850806938,7.76564207013899,7.69780673411327,8.34896612645156,8.04721380974031,6.87985907992483,7.25447818361013,8.22257735251329,6.53504611730266,6.8166034237181,6.53641249860221,6.66448930365294,6.47454198217764,7.27891225789444,7.24216148206603,"Development (differentiation)",0.141855807743658
"275","AGPAT4",-0.143218740804416,-0.240701513202086,5.79586426627765,-1.60466942736935,0.117347040172822,0.446630792995666,-4.81120206452459,5.74725346162357,5.78038508468717,6.17072634402308,6.21343866662886,6.14641584231923,6.10727876851769,5.82762513943262,6.31657460894306,6.4707543475639,5.59989581848609,4.95311345899296,5.82538971594929,5.56400820896934,5.72205428035994,6.70126787038244,6.12783226994859,5.74235555617489,4.73662987874751,4.76314573387599,5.15653449404893,6.48218438464754,6.69687717079546,5.72107283201931,4.88957948145649,6.49041636308815,4.73966114153685,NA,0.0884512683578104
"1847","EXPH5",-0.202143275208623,-0.197297724125564,5.05522916668138,-1.60377231059572,0.117545202335814,0.447119027672141,-4.66477674384833,6.29474125692607,5.4393481668521,4.89061842483035,6.37390333882211,5.69895686534801,6.34828686802148,3.02027021737501,4.55103986258008,6.07482567123276,5.94093273632115,4.46768663182271,4.76125937852957,4.46447253541843,5.90262652600177,4.37933977549508,3.18923281461274,3.42042746128753,4.08455318216782,4.47363911668101,6.29403801779886,5.41805404722782,4.03391215807303,5.19055811532053,5.78266427753998,6.20090974589317,4.73966114153685,NA,0.0747663551401869
