gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
PTAFR,0.400999921,6.446169725,2.340974806,0.022887874,0.114254341,-4.380127472,Inflammation/Immune/Stress/Toxic/Detox,0.079706435
SLC2A12,-0.365088885,7.026811001,-2.340977996,0.022887696,0.114254341,-4.385873061,Transport,0.075610172
SMAD9,-0.369927169,6.313610771,-2.338124584,0.023046799,0.114954753,-4.304163049,Development (differentiation),0.049155146
NRXN3,-0.274292234,7.075516862,-2.337660434,0.023072773,0.114991421,-4.412024688,NA,0.083973374
ADRA1B,-0.294034071,7.011723453,-2.335259065,0.023207569,0.115105815,-4.407048329,NA,0.08004779
ATRN,0.256689408,7.380097138,2.336526612,0.02313633,0.115105815,-4.460379723,Development (differentiation),0.139614269
GSTM4,-0.280393277,7.19272396,-2.33534614,0.023202669,0.115105815,-4.430561504,Metabolism (other),0.089435057
NINL,-0.302545867,7.038945705,-2.335926216,0.023170049,0.115105815,-4.408870993,NA,0.087216249
NUCB2,-0.343020885,6.423642369,-2.335790512,0.023177677,0.115105815,-4.324737143,NA,0.051032599
SHISA5,-0.317307509,7.546072875,-2.336009579,0.023165365,0.115105815,-4.453501507,Transport,0.121863799
OTX2,-0.381236526,6.619306811,-2.333118787,0.023328301,0.115519055,-4.345324081,NA,0.055640894
RNASE3,0.342934285,6.625113192,2.333218691,0.023322653,0.115519055,-4.415842484,NA,0.091141833
ANXA4,-0.323753784,7.373356005,-2.330124699,0.023498137,0.116173734,-4.455767993,NA,0.106332139
SSR3,-0.272083294,7.190106832,-2.330327406,0.023486604,0.116173734,-4.439383956,NA,0.086362861
MFNG,0.277714153,7.059583599,2.328875149,0.023569341,0.116432544,-4.460887323,NA,0.10906298
FCER1A,0.404516146,6.071278851,2.328124142,0.023612229,0.11655117,-4.362373698,Inflammation/Immune/Stress/Toxic/Detox,0.06229732
