gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
DLL3,0.192433624,6.462326432,1.342305919,0.18501402,0.626693128,-5.751804626,Development (differentiation),0.081552045
EHBP1L1,0.175483739,7.324578322,1.341599715,0.185241591,0.627119971,-5.820667573,NA,0.141263941
ADH1B,0.206955122,6.59773675,1.341102048,0.18540209,0.627319401,-5.766241383,Metabolism (other),0.087825279
FGFR1,0.309079926,7.409357164,1.338511384,0.186239293,0.628087185,-5.831179908,NA,0.140334572
MGST3,-0.196876415,7.073761934,-1.339874672,0.185798374,0.628087185,-5.785920375,NA,0.101998141
MMP9,-0.264757445,6.622087901,-1.338924585,0.186105571,0.628087185,-5.725141268,NA,0.074814126
PRDX3,-0.139368744,7.551680461,-1.339762162,0.185834732,0.628087185,-5.824485358,Metabolism (other),0.148698885
TNFSF13,-0.161313267,7.311075897,-1.338523952,0.186235225,0.628087185,-5.806862012,NA,0.121282528
UVRAG,-0.18466024,6.571685793,-1.338899739,0.186113609,0.628087185,-5.737833792,NA,0.0741171
MCTP2,0.162197807,6.63515826,1.336597533,0.186859618,0.62983523,-5.774862137,NA,0.093169145
LTC4S,-0.184752634,7.160946577,-1.335898252,0.187086662,0.629912835,-5.802580676,NA,0.109200743
YBX1,-0.126029712,8.161928659,-1.336031289,0.187043452,0.629912835,-5.841740231,NA,0.220957249
SNCG,-0.206306321,7.05654036,-1.335014583,0.187373873,0.630536059,-5.792195018,NA,0.101998141
APC,-0.174127622,7.035567594,-1.334491148,0.187544159,0.630765349,-5.788740996,Development (differentiation),0.103392193
MTOR,-0.184678917,6.908565113,-1.333943734,0.18772237,0.631021032,-5.783774766,NA,0.093169145
CHD6,-0.145902584,7.505184965,-1.331406153,0.188550162,0.633458787,-5.829056224,NA,0.134061338
IL24,-0.249785139,5.855062634,-1.330285136,0.188916732,0.633656067,-5.630091903,Inflammation/Immune/Stress/Toxic/Detox,0.042286245
ISG20,-0.175347804,6.467149409,-1.330909094,0.188712633,0.633656067,-5.743682062,Inflammation/Immune/Stress/Toxic/Detox,0.068773234
LRP6,-0.159594444,7.400268035,-1.330582256,0.188819522,0.633656067,-5.822031206,Metabolism or Transport (lipid),0.128020446
BOLA2,0.154740085,8.483081966,1.327813461,0.189726871,0.634476123,-5.852816099,NA,0.273698885
C8B,0.174443696,6.660017183,1.326489682,0.190161846,0.634476123,-5.790110006,Inflammation/Immune/Stress/Toxic/Detox,0.095724907
CDK13,-0.148134507,7.240632258,-1.326278827,0.190231199,0.634476123,-5.819655855,Development (cell cycle),0.117100372
GLS,-0.160594708,7.608723363,-1.326134922,0.190278543,0.634476123,-5.842460726,Metabolism (other),0.139172862
HADHB,-0.200467405,6.26698502,-1.327575577,0.189804981,0.634476123,-5.702026775,NA,0.06133829
IL6R,0.180980648,6.798301609,1.326095656,0.190291462,0.634476123,-5.812873248,Inflammation/Immune/Stress/Toxic/Detox,0.095724907
ITGA4,-0.195325524,6.97944712,-1.327838578,0.189718626,0.634476123,-5.793127356,Matrisome/cell adhesion/binding/signaling,0.087128253
MDFIC,0.149101738,6.931239372,1.32805557,0.189647399,0.634476123,-5.812637521,NA,0.110130112
NSUN3,0.179359,6.827538671,1.326514995,0.190153521,0.634476123,-5.803036129,NA,0.108039033
PLBD1,-0.159919973,6.484489478,-1.326111409,0.190286279,0.634476123,-5.736291879,NA,0.07295539
SPTSSA,-0.173824375,6.695121879,-1.32792864,0.189689061,0.634476123,-5.766651535,Metabolism or Transport (lipid),0.082713755
TFB1M,0.16938616,7.058769485,1.324893513,0.190687326,0.635452909,-5.818826358,NA,0.112453532
NUP133,0.13690485,6.882902085,1.323313191,0.191208671,0.636304555,-5.814524709,NA,0.106644981
PLPP5,-0.169488696,7.671902955,-1.323326185,0.19120438,0.636304555,-5.847020473,Metabolism or Transport (lipid),0.143355019
PRTN3,0.29158442,5.489730132,1.323181922,0.191252025,0.636304555,-5.609367967,NA,0.050418216
ASXL1,-0.160065581,7.41215891,-1.322361344,0.191523203,0.636559885,-5.836099027,NA,0.124535316
RAD23B,0.145431103,7.888196456,1.322325843,0.191534942,0.636559885,-5.858809344,NA,0.198420074
ADPRM,0.147194758,6.862895692,1.319795874,0.192372894,0.636633237,-5.817153282,NA,0.100604089
CA3,0.169671383,6.82415399,1.320112249,0.192267956,0.636633237,-5.809221883,Inflammation/Immune/Stress/Toxic/Detox,0.100139405
CADM1,-0.157616309,7.013534412,-1.318637443,0.192757502,0.636633237,-5.813262217,Matrisome/cell adhesion/binding/signaling,0.106644981
CENPN,-0.172832124,7.114029511,-1.320881881,0.192012859,0.636633237,-5.821227181,NA,0.105483271
EIF4EBP2,-0.137582517,7.607563822,-1.318751511,0.192719605,0.636633237,-5.851701752,NA,0.154275093
H6PD,0.154202631,6.723463968,1.318929878,0.192660356,0.636633237,-5.803045095,NA,0.098513011
OSBPL8,0.175624694,7.200665657,1.321786664,0.191713292,0.636633237,-5.835522662,Metabolism or Transport (lipid),0.129182156
PSD3,-0.14475782,7.016198914,-1.320210919,0.192235237,0.636633237,-5.8099772,NA,0.101068773
RBBP7,0.291831046,6.125624311,1.319703233,0.19240363,0.636633237,-5.73702708,NA,0.07295539
SEC24C,0.139219042,7.040756657,1.318527015,0.192794195,0.636633237,-5.833506751,NA,0.11919145
TIMP2,0.270187311,7.892461757,1.319516186,0.1924657,0.636633237,-5.858054797,NA,0.205157993
TNRC6C,-0.193550108,6.681337689,-1.321309496,0.191871234,0.636633237,-5.781167092,NA,0.083178439
TEAD1,0.174216363,7.082259851,1.318101637,0.192935589,0.636759628,-5.832376109,NA,0.120817844
AAAS,0.152787349,6.618658429,1.317196872,0.193236591,0.637412367,-5.797960754,Metabolism (other),0.095027881
IFT172,-0.179951126,6.275335427,-1.316627702,0.193426127,0.637466408,-5.717264115,Cilia,0.064591078
LHFPL2,0.142534145,7.339136855,1.316527705,0.193459441,0.637466408,-5.853533275,NA,0.14010223
EIF5A,0.12255009,8.493287442,1.314659412,0.194082657,0.637836142,-5.868367601,NA,0.276022305
FCGBP,-0.27393379,6.683686937,-1.314618365,0.194096366,0.637836142,-5.773400479,Inflammation/Immune/Stress/Toxic/Detox,0.070864312
GLI1,0.18964285,6.30996042,1.315174729,0.193910609,0.637836142,-5.760057527,NA,0.077137546
NTSR2,0.213757112,6.31551488,1.314333858,0.194191408,0.637836142,-5.766977967,NA,0.071328996
SEMA3A,-0.21089593,6.255285739,-1.315499232,0.193802327,0.637836142,-5.717865753,Development (differentiation),0.059247212
TNIK,-0.172330217,7.554129398,-1.315872787,0.193677733,0.637836142,-5.855240595,NA,0.147072491
PLA2G1B,0.164574654,6.456212078,1.313672793,0.194412379,0.638222455,-5.78612924,Metabolism or Transport (lipid),0.084804833
RHOC,0.168148817,7.959585849,1.313214776,0.194565589,0.638292806,-5.871507622,NA,0.213057621
TUBA1B,-0.193213756,8.087037188,-1.3129908,0.194640543,0.638292806,-5.869043316,Transport,0.191914498
BMPR1A,0.16109794,7.833750646,1.311971519,0.194981926,0.638348274,-5.868061061,NA,0.191217472
FANCC,0.15596051,6.871784621,1.311035256,0.1952959,0.638348274,-5.829541,NA,0.107109665
MYDGF,0.172577662,6.667314753,1.310277981,0.19555013,0.638348274,-5.814917356,NA,0.093401487
ORMDL2,0.139434116,6.652330895,1.312119286,0.194932407,0.638348274,-5.806705681,Metabolism or Transport (lipid),0.088522305
P2RY6,0.172100907,6.858582031,1.310758142,0.195388903,0.638348274,-5.826873849,NA,0.105250929
PLEKHA2,0.149116856,7.237519825,1.31006764,0.19562079,0.638348274,-5.853813727,NA,0.131273234
PLXNA1,0.138314432,7.199909105,1.311395325,0.195175107,0.638348274,-5.850090274,NA,0.130576208
RGS14,0.175201132,7.109327803,1.312116751,0.194933256,0.638348274,-5.845137219,NA,0.133364312
RNF114,0.186549175,7.002112292,1.311655999,0.195087692,0.638348274,-5.842868246,NA,0.117797398
XRCC1,-0.245903138,6.264630608,-1.309858037,0.19569122,0.638348274,-5.71381434,NA,0.059944238
PCSK9,0.175145817,6.715486744,1.309537082,0.195799104,0.638362971,-5.815664327,Metabolism (other),0.097118959
RPTOR,-0.129392793,7.239787478,-1.308257014,0.196229823,0.639386349,-5.846334841,NA,0.114776952
SOX11,0.173411909,6.258843361,1.307989034,0.196320084,0.639386349,-5.769251152,Development (differentiation),0.070864312
KRT4,0.174743512,6.434771863,1.307341735,0.196538235,0.63975941,-5.792836755,NA,0.083410781
SDF2L1,-0.153954004,7.288407834,-1.306858302,0.196701279,0.639952791,-5.855056459,NA,0.126858736
AIRE,0.181720105,6.374955411,1.30556895,0.197136628,0.640357011,-5.792347968,Immune/Inflammation/Stress/Toxin,0.079460967
KIF3A,-0.14676823,6.722393714,-1.306129171,0.196947381,0.640357011,-5.795011275,NA,0.087592937
SMAD7,0.149050051,7.384932661,1.305739979,0.197078838,0.640357011,-5.870349909,Development (differentiation),0.145910781
USP34,-0.165474797,7.558688417,-1.305207284,0.197258874,0.640417218,-5.868679192,Metabolism (other),0.144749071
ACVR1B,0.15449944,6.9055477,1.304589633,0.197467778,0.640422021,-5.838366758,NA,0.110362454
MTMR12,0.146605273,7.202150704,1.304732473,0.197419451,0.640422021,-5.864638169,NA,0.131505576
CCBE1,0.224808981,6.142604886,1.304040205,0.197653746,0.640665519,-5.765350486,NA,0.06947026
GDI2,0.137468301,7.813117856,1.303448676,0.197854113,0.640665519,-5.880009422,NA,0.196096654
