"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS","0.030969030969031","0.179626961773614","0.257206466468838","0.542221043868067","2.41997403929586","10","c(""DLST"", ""GOT1"", ""IDH1"", ""IDH2"", ""KYAT3"", ""OGDH"")"
"2","GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION","0.294705294705295","0.823183980809365","0.070619624712259","0.298683485808797","1.33304726881747","10","c(""TARDBP"", ""YBX3"", ""ZFP36"", ""MAPK14"", ""MAPKAPK2"", ""ANGEL2"")"
"3","GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS","0.00412710749544871","0.0372326491077009","0.407017918923954","0.571826048549604","2.79727754837979","14","c(""PDK1"", ""ACSS1"", ""PDK4"", ""PDHB"", ""PDHX"", ""PDHA1"", ""PDK2"", ""ACLY"", ""ACSS2"", ""DLAT"", ""ACAT1"")"
"4","GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE","0.024975024975025","0.155965316148383","0.287857117255149","0.559129213972543","2.49543649721327","10","c(""PDK1"", ""PDK4"", ""PDHB"", ""PDHX"", ""PDHA1"", ""PDK2"")"
"5","GOBP_ACETYL_COA_METABOLIC_PROCESS","0.00859388556192205","0.065327893310544","0.380730400722792","0.450006657412909","2.53473542780602","24","c(""PDK1"", ""AASS"", ""DLST"", ""ACACB"", ""ACSS1"", ""PDK4"", ""PDHB"", ""PDHX"", ""PDHA1"", ""PDK2"", ""ACLY"", ""ACSS2"")"
"6","GOBP_ACIDIC_AMINO_ACID_TRANSPORT","0.806193806193806","1","0.0223699288741888","0.0818933064946092","0.500764240480967","36","c(""STXBP1"", ""GIPC1"", ""NF1"", ""SLC25A12"", ""ITGB1"")"
"7","GOBP_ACID_SECRETION","0.853146853146853","1","0.0189287891242153","0.0562418725617685","0.313264105594999","23","c(""NF1"", ""CHRM5"", ""ABAT"", ""SGK1"", ""CACNB4"", ""SLC9A3R1"", ""PTGER3"", ""TRPV1"", ""PRKAA1"", ""OXT"", ""APBA1"", ""HRH2"", ""DRD2"", ""SLC6A1"", ""KCNQ1"", ""HTR1B"", ""TFF2"", ""CASR"", ""P2RX7"", ""OXTR"", ""TNF"", ""CCKBR"", ""SV2A"")"
"8","GOBP_ACROSOME_REACTION","0.542457542457542","1","0.0419081748591401","0.186058249425811","0.845343209882689","11","c(""STXBP1"", ""PLA2G10"")"
"9","GOBP_ACTIN_CYTOSKELETON_REORGANIZATION","0.977022977022977","1","0.00699634910626994","0.027572486424995","0.184154605211567","60","c(""CTTN"", ""TJP1"", ""PTPN1"", ""TNIK"", ""FER"", ""RHOA"", ""PARVB"", ""PIP5K1A"", ""ABL1"", ""HCK"", ""GAB1"", ""BCAR1"")"
"10","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","0.543456543456543","1","0.0418238690062304","0.136501702843091","0.938981714542409","72","c(""DLG1"", ""WASL"", ""SRI"", ""JUP"", ""MYO1E"", ""TPM1"", ""SHTN1"", ""ROCK1"", ""MYL6"", ""AKAP9"")"
"11","GOBP_ACTIN_FILAMENT_BASED_PROCESS","0.325674325674326","0.867934799575425","0.0656813601934011","0.135640488595816","1.10245210582146","391","c(""CFLAR"", ""DLG1"", ""CLASP1"", ""NPHP1"", ""WASL"", ""CTTN"", ""SRI"", ""COTL1"", ""ZYX"", ""AKAP13"", ""ARHGAP12"", ""LIMK2"", ""IKBKB"", ""BRAF"", ""JUP"", ""SDCBP"", ""SPECC1"", ""SMAD3"", ""CDK10"", ""TRPM7"", ""MYO1E"", ""PLEKHH2"", ""PDGFA"", ""BCL2"", ""ARF6"", ""TPM1"", ""NISCH"", ""WASHC3"", ""SHTN1"", ""EVL"", ""DAAM1"", ""DMD"", ""EPB41L4A"", ""MYH11"", ""TRIM27"", ""TJP1"", ""PAK2"", ""ROCK1"", ""NF1"", ""STARD13"", ""MYL6"", ""ADD1"", ""C9orf72"", ""PTPN1"", ""TMSB10"", ""COBL"", ""CAPZA2"", ""MYL9"", ""AKAP9"", ""INPPL1"", ""DIAPH1"", ""CRK"", ""ITGB1"", ""SMAD4"", ""CYTH2"")"
"12","GOBP_ACTIN_FILAMENT_BASED_TRANSPORT","0.019074966632756","0.124237670503082","0.352487857583619","0.575105590746614","2.56674029014512","10","c(""WASL"", ""MYO1E"", ""MYO6"", ""MYO5B"", ""MYO1D"", ""ACTN4"")"
"13","GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION","0.451548451548452","1","0.0502948063662358","0.149133505910963","1.03844763926286","80","c(""CLASP1"", ""ZYX"", ""BRAF"", ""SMAD3"", ""TPM1"", ""SHTN1"", ""EVL"", ""TJP1"", ""PAK2"", ""ROCK1"", ""ADD1"", ""ITGB1"")"
"14","GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION","0.495504495504495","1","0.0460457683018055","0.171129983158487","0.963917364168356","24","c(""PLEKHH2"", ""ADD1"", ""CAPZA2"", ""CAPZB"", ""SPTAN1"")"
