gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
MME,-0.145516697,5.904317595,-0.586144307,0.560177536,0.84349368,-6.085883432,AD,0.055634807
PMF1,-0.140312446,6.282618598,-0.585922275,0.560325681,0.84349368,-6.142709039,NA,0.082738944
USP9Y,-0.225587079,5.313164384,-0.586748669,0.559774393,0.84349368,-5.986174728,Metabolism (other),0.040656205
DNAJC11,-0.090749393,6.977408288,-0.585416728,0.560663064,0.843795862,-6.281001223,Metabolism (other),0.131954351
ORMDL3,0.078890453,7.176917555,0.584484753,0.561285295,0.844526485,-6.333293672,Metabolism or Transport (lipid),0.158345221
OLFM3,-0.102567725,6.432605376,-0.584203176,0.561473357,0.844603649,-6.173705562,NA,0.082738944
ACAT2,0.098136962,6.219395225,0.58316088,0.562169766,0.845033667,-6.183205565,Metabolism or Transport (lipid),0.082025678
BMP1,-0.076367426,7.342140674,-0.583426767,0.561992073,0.845033667,-6.341293022,Matrisome/cell adhesion/binding/signaling,0.161198288
CACNB4,-0.097133247,7.140797204,-0.583334463,0.562053756,0.845033667,-6.291351518,Transport,0.137660485
GANAB,-0.083034702,7.096541389,-0.582950767,0.562310204,0.845039063,-6.293873654,Metabolism (other),0.136947218
GLMN,-0.141255296,5.702234023,-0.58270676,0.56247332,0.845078528,-6.034049813,NA,0.052068474
CCL26,-0.10782881,6.479251167,-0.581374775,0.563364146,0.846211043,-6.17745132,Inflammation/Immune/Stress/Toxic/Detox,0.083452211
LONP1,-0.094536685,7.19251372,-0.581136629,0.56352349,0.846244541,-6.303497233,NA,0.14764622
DDAH2,-0.094729597,6.615993497,-0.580201953,0.564149102,0.84659029,-6.208001138,NA,0.093437946
EPN2,0.071820605,6.9445934,0.580123051,0.56420193,0.84659029,-6.298928355,NA,0.141226819
ME1,-0.118416128,6.339525244,-0.579768676,0.564439227,0.84659029,-6.151883573,NA,0.080599144
MMP11,0.102811857,6.753118131,0.580132676,0.564195486,0.84659029,-6.282373808,NA,0.122681883
SERPINC1,-0.103832958,6.737348316,-0.579935121,0.564327766,0.84659029,-6.209497804,NA,0.114122682
WASHC4,-0.095682341,6.860613805,-0.579323644,0.564737299,0.846831671,-6.271992426,NA,0.114835949
ICMT,0.086985355,6.778544694,0.579019384,0.56494113,0.846931653,-6.276373451,NA,0.124108417
CHMP6,0.072750091,6.890653804,0.5788019,0.56508685,0.846944491,-6.283365381,NA,0.136947218
CXCR6,-0.091301714,6.948023119,-0.578331905,0.565401823,0.847210933,-6.287875892,Inflammation/Immune/Stress/Toxic/Detox,0.120542083
DGLUCY,-0.075889979,7.883079234,-0.577625313,0.565875517,0.847509415,-6.406345963,NA,0.225392297
