"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"1750","RAB3GAP2",-0.120831047945044,7.1114700521692,-3.05170056647371,0.00258773537793002,0.0134243653039749,-2.1140679301402,"Transport",0.285723296446067
"1636","MFAP3L",0.260133496360546,4.98564987947361,3.05112339924128,0.00259248820790193,0.0134308265848545,-1.86334636947763,NA,0.0766502904959807
"1702","TCEA1",-0.141527014081131,6.48580378702604,-3.05114913923153,0.00259227607420964,0.0134308265848545,-2.02880157515139,NA,0.212542137685984
"1811","HERC1",-0.130472895633871,8.43173713855043,-3.05098025213882,0.00259366823299889,0.0134308265848545,-2.25310418131236,NA,0.512513403463525
"1605","C15orf40",0.26817711101758,4.7261031694975,3.05051307301938,0.00259752284135426,0.0134426889489953,-1.79325178540833,NA,0.0742954859237352
"1661","ZNF512",-0.150827166926319,5.79245801380498,-3.05021234133332,0.00260000691400455,0.0134474485155133,-1.93102058206189,NA,0.146334284132402
"1645","AC092683.1",0.268305335300797,5.25620834146946,3.04955524896017,0.00260544217678497,0.013454094255619,-1.89582022950444,NA,0.104312235872925
"1705","SLC25A29",0.178746567436538,6.31198425652625,3.04948941488112,0.00260598731219237,0.013454094255619,-2.0333603940674,"Transport",0.19022055267824
"1739","IBTK",-0.150155967691094,6.97412832619177,-3.04981718527928,0.00260327426804027,0.013454094255619,-2.09290044944325,NA,0.27638817832038
"1686","HNRNPL",-0.233940328396038,5.92447269036942,-3.04838385269843,0.00261515756957792,0.0134933340144608,-1.98525203750809,NA,0.157169188503508
"1721","ALG13",-0.214277171514778,6.84067741781015,-3.04771179070646,0.0026207466094869,0.0135140599011094,-2.06444105978491,"Metabolism (other)",0.236566751000442
"1680","TPRG1",0.238491007773978,5.42256850555072,3.04250638090099,0.00266441018960067,0.0137309772121147,-1.96047215551323,NA,0.102230756831386
"1609","OR2A1-AS1",-0.450629274917564,4.68338622780402,-3.04199761197976,0.0026687135453796,0.013736683614421,-1.80087868266058,NA,0.0711557464940744
"1618","AGPAT5",-0.265072271932168,4.7605868518259,-3.04199767874161,0.00266871298026354,0.013736683614421,-1.81754232638476,NA,0.0677076397990006
"1599","ALDH9A1",-0.27583251711857,4.27844939910076,-3.03952129458022,0.00268975068961322,0.0138366827815172,-1.76611199326428,"Metabolism (other)",0.0555131161213005
"1623","ZNF709",-0.265306519196907,4.85794306259595,-3.03872871810225,0.00269651608030231,0.0138631891305494,-1.8264457559283,NA,0.0821938929264754
"1687","SERPINH1",0.857586226290677,6.29779985805894,3.03823558700634,0.00270073332407851,0.0138765712216251,-1.98966115058767,NA,0.132205456698928
"1597","AC132803.1",0.478123341114974,4.04665949606768,3.03785083852671,0.00270402789893798,0.013883212186246,-1.75887948502933,NA,0.0508315403645742
"1708","AC113414.1",0.332006871112412,6.10294201448278,3.03751915413381,0.00270687105911451,0.013883212186246,-2.04022324150383,NA,0.177899878755598
"1754","SEPTIN10",-0.224810613371701,6.71981243748971,-3.03760226737322,0.00270615836375089,0.013883212186246,-2.12806727410907,NA,0.220734895260255
"1683","SEC16A",-0.191931415397983,5.72714610721882,-3.03713724597075,0.0027101481404283,0.0138917313149205,-1.97236196879105,NA,0.138982528191076
"1620","AL117329.1",0.377608572261509,4.34511127336204,3.03644438404423,0.00271610278267441,0.0139139568056432,-1.81864340380672,NA,0.065450952083932
"1740","CDH18",0.362593664446872,6.173994244933,3.03590545032565,0.00272074284988997,0.0139211342486037,-2.09391682710967,"Matrisome/cell adhesion/binding/signaling",0.169938396630387
"1789","P4HA1",0.292206317329025,7.95134498363878,3.03597828642263,0.00272011532546583,0.0139211342486037,-2.21626400746678,"Matrisome/cell adhesion/binding/signaling",0.384176554276143
"1665","TUBGCP2",-0.2117338014004,5.41904037795017,-3.03497883950531,0.00272873777032634,0.0139537357963862,-1.9388957382435,"Transport",0.110626756466952
"1648","NDUFV2",-0.238658440747212,5.3128115192762,-3.03240002018668,0.00275110214858314,0.0140597348806306,-1.90241605150547,NA,0.107381891833173
"1698","SLC49A4",-0.227000373027855,5.98577281650422,-3.03039886880256,0.00276857291957544,0.0141322166369777,-2.01303148953757,NA,0.160372003055639
"1706","LRRC6",-0.183912244109627,5.83302451525035,-3.03050122774854,0.00276767681709367,0.0141322166369777,-2.03725918811883,NA,0.12745379747279
"1656","CDC42EP4",0.31638564884557,5.20991942545708,3.03011544926943,0.00277105551234274,0.0141364944712749,-1.92045389109202,NA,0.0862657424993167
"1626","PSMC2",-0.2590141668363,4.66461150312158,-3.0296548038977,0.00277509487334092,0.0141487043483028,-1.83410957130418,"Metabolism (other)",0.07107164633078
"1700","AC093865.1",0.32793587798154,6.1343163445917,3.02861127443479,0.00278426554683656,0.014187046022885,-2.02267676650388,NA,0.147665870051231
"1736","MBD2",0.166155043454236,6.58737033473095,3.02839608791073,0.00278616009923076,0.0141882892257036,-2.08942488553061,NA,0.220559686586725
"1635","UBAP1L",0.249206317742346,4.80897146419864,3.02782721425104,0.00279117431082364,0.0141970025892545,-1.86270394617083,"Metabolism (other)",0.0726695494333752
"1725","OSBPL10",0.222117603585863,5.98701858273729,3.02790086926585,0.00279052462726186,0.0141970025892545,-2.06808641606415,"Metabolism or Transport (lipid)",0.142584818518856
"1670","GNB5",0.187686922989973,5.35529399155708,3.02741751970935,0.00279479061546109,0.0142069900239524,-1.94578941356364,NA,0.111390666283544
"1674","PPP2R1A",-0.208799162063675,5.32236499877152,-3.02695708782247,0.00279885991525183,0.0142108681816331,-1.95342448025573,"Metabolism (other)",0.105146229158928
"1681","XAF1",0.311067006456749,5.45440241097303,3.02698397236262,0.00279862215972502,0.0142108681816331,-1.96511515924711,NA,0.110255314079068
"1713","LSS",-0.330708204778333,6.11277225804032,-3.02549090185845,0.00281185442675154,0.0142684183307888,-2.0490907722176,NA,0.160778487178229
"1695","ADAMTS10",0.239577282017508,5.7414199982837,3.02499971335458,0.00281622013018012,0.0142737194805592,-2.01223222760379,NA,0.134861620189646
"1768","RUFY2",-0.136438139875107,7.03502974793706,-3.02514513154166,0.00281492699797694,0.0142737194805592,-2.18387536957895,NA,0.286851640303602
"1735","ARHGEF4",0.256850919332476,5.7435510567012,3.02402422125156,0.00282490884110839,0.0143093202110594,-2.08654374548508,NA,0.126346478656079
"1801","NECAB1",0.335352315439354,7.32781857128183,3.02382476094767,0.0028266884688823,0.0143099022841651,-2.23401242884496,NA,0.263107360866792
"1848","TGFBR3",-0.206684734700771,8.8768740040033,-3.02349671935331,0.00282961756996978,0.0143162993710772,-2.34382258396286,"Inflammation/Immune/Stress/Toxic/Detox",0.555187227988534
"1720","SLC10A7",0.159293866906618,6.14814516475907,3.02094241796325,0.00285252076772461,0.0144118890093602,-2.06344569770062,"Transport",0.157729856258804
"1741","CACUL1",-0.147627460257767,6.40309947644134,-3.02109605377986,0.00285113838317966,0.0144118890093602,-2.09698625773884,NA,0.202050642314997
"1860","ULK4",0.178130490497479,8.52760809206427,3.02082911822784,0.0028535406112065,0.0144118890093602,-2.3647796223843,NA,0.474037578756299
"1802","USP24",-0.137904642529193,7.46531150615902,-3.01905074795896,0.0028695922456776,0.0144844479999088,-2.23609040256264,"Metabolism (other)",0.342596031873962
"1676","PTOV1",0.273460038187004,4.88209347800078,3.01735305938846,0.0028849930913274,0.0145536388574239,-1.9557926281783,NA,0.0859433585400212
"1777","GASK1A",-0.298206170521111,7.25284763910948,-3.0162753181071,0.00289480939979943,0.0145945933141794,-2.20042376688006,NA,0.260857681498665
"1629","SLC9A1",0.314921059643726,4.25015667497058,3.01543307216009,0.0029025021373233,0.014616232204119,-1.83854281213691,"Transport",0.0510137573850456
"1690","SATB2",0.240618755668419,5.245685612416,3.0155310424286,0.00290160635082458,0.014616232204119,-1.99309569065436,NA,0.0906179259498062
"1628","RAB35",0.269403177027295,4.34396513982033,3.01483742988381,0.00290795384014338,0.0146193123230407,-1.83720539768404,"Transport",0.0556743081009482
"1632","SLC26A6",0.316459073162878,4.26803263991678,3.01480882112908,0.00290821592280126,0.0146193123230407,-1.84377243816316,"Transport",0.068702825064652
"1646","CALCRL",0.392046377196392,4.99095970485904,3.0148766491855,0.00290759459035776,0.0146193123230407,-1.89890803686183,"Transport",0.0695087849628908
"1709","PSIP1",0.180400239191034,5.71740732284531,3.01399796074906,0.00291565319291681,0.0146439047050205,-2.04177617392783,NA,0.130018852453272
"1757","AC104596.1",-0.312940974156072,6.62571382349086,-3.01389584074517,0.0029165910840482,0.0146439047050205,-2.14816633053692,NA,0.205582849173365
"1911","PARD3",0.13149543994707,10.5146932891889,3.01371868306927,0.00291821879475339,0.0146439047050205,-2.47516941050896,"Matrisome/cell adhesion/binding/signaling",0.842683636210727
"1732","RPS11",-0.290511156516025,5.79871732222657,-3.01346446253852,0.00292055601235303,0.014647082545033,-2.0839997902143,NA,0.138491943905191
"1684","RPS17",-0.343226454515268,5.21069921023241,-3.01190927587747,0.00293489138679305,0.0147103943795178,-1.97289571640794,NA,0.105468613118224
"1753","GARNL3",0.223885392683694,6.32267175594824,3.01156888659402,0.00293803763949282,0.014717582487809,-2.12532689312393,NA,0.179112322776427
"1724","ADGRB3",0.267380982125876,5.5990962431036,3.01128705694571,0.00294064496608887,0.0147220641400699,-2.06633319404971,"Matrisome/cell adhesion/binding/signaling",0.121041160021586
"1640","RPL10A",-0.389343028173767,4.31110979995282,-3.01085569607212,0.00294463979041079,0.0147334829094128,-1.86882504075548,NA,0.0626476133074492
"1710","CACNA1D",0.343402192169252,5.78984831346616,3.0102280666759,0.00295046116591357,0.0147540222118633,-2.0424568056034,"Transport",0.115441490815561
"1693","CARHSP1",0.261919030638197,5.37898639659276,3.01001948758695,0.00295239811577449,0.0147551245367427,-2.00761476450697,"Transport",0.102209731790563
"1675","IPP",-0.238087813082197,5.09263760943114,-3.00963439723246,0.00295597729282554,0.0147644281284883,-1.95574437983057,NA,0.0966661293600678
"1715","LOXL1",0.219748495369019,5.41074262427382,3.00689900245754,0.00298151613083577,0.0148747026469322,-2.05247348052483,"Matrisome/cell adhesion/binding/signaling",0.0935684400120544
"1766","PTPRU",-0.201902230358916,6.75524199715251,-3.00690037053316,0.00298150330734252,0.0148747026469322,-2.18267060556449,NA,0.242313595492231
"1653","AL033504.1",0.447385245257491,5.07874504895471,3.00496309962734,0.00299971296733897,0.0149360113552477,-1.91545027809266,NA,0.0725433991884334
"1701","EML1",0.257666206812968,5.40622244823685,3.00485254807675,0.00300075518968273,0.0149360113552477,-2.02849235793538,"Development (cell cycle)",0.0997427936672577
"1791","ZSWIM5",0.177978070487744,6.97900520734691,3.00513757336943,0.00299806879683913,0.0149360113552477,-2.22047063167253,NA,0.245796743922011
"1843","NRXN3",0.334807745259691,7.33401798479551,3.00491467348575,0.00300016946277823,0.0149360113552477,-2.32479686103608,NA,0.286403106099364
"1855","ITSN2",0.14205336543585,8.16233495714941,3.00454390744005,0.00300366665460478,0.0149418510202446,-2.35345651838238,NA,0.469306944570984
"1682","RPS25",-0.350619454068779,4.97657224630265,-3.00316673076852,0.00301668948772904,0.0149979542142966,-1.9659633137945,NA,0.099889968953023
"1669","FOXN2",0.25645969574527,4.86704633495204,3.00285000270505,0.00301969185653262,0.0150042030050604,-1.94360847964703,"Development (differentiation)",0.079299445639757
"1707","CLPX",-0.195887809576142,5.55983649587762,-3.00236863494359,0.003024260157917,0.0150171828649418,-2.03752678209819,NA,0.126374512043844
"1769","SEC23A",-0.165504103552471,6.68331627311095,-3.00220672725635,0.00302579812960437,0.0150171828649418,-2.18553355251122,NA,0.24091192610399
"1807","PIK3CA",0.170161968653461,7.30535249687832,3.00006464711052,0.00304621366759573,0.0151097822773531,-2.24717100164601,"Metabolism (other)",0.315543812680903
"1803","RASSF3",0.20134905389983,6.54187253566985,2.99893691589201,0.0030570125345597,0.0151546019302625,-2.2365832456406,"Development (cell cycle)",0.190599003413065
